season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7090326,33,43,Manchester_City,Away,11781,20664,David Silva,david-silva,M,False,2.0,,2.0,43.0,12.0,53.0,1.0,,6.0,1.0,1.0,1.0,,,,2.0,4.0,2.0,,,1.0,1.0,,,,,4.0,81.0,,,,,,,,,10.0,,7.3,,,2.0,,,5.0,,3.0,,50.0,13.0,58.0,3,,73.0,,2.0,,
2016-17,7090326,33,43,Manchester_City,Away,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,,1.0,2.0,3.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,9.0,,,,,,,,,1.0,,6.6,,,,,,,,,,1.0,2.0,3.0,0,,6.0,,,,
2016-17,7090326,33,43,Manchester_City,Away,11869,17740,Jesús Navas,jesus-navas,D,False,,,1.0,22.0,20.0,42.0,1.0,,3.0,,,,2.0,,,,3.0,4.0,,,,,,,,4.0,,90.0,1.0,,,,,,,,16.0,,7.3,,,,1.0,1.0,4.0,,3.0,,30.0,25.0,51.0,1,2.0,80.0,,1.0,1.0,1.0
2016-17,7090326,33,43,Manchester_City,Away,13249,33148,Claudio Bravo,claudio-bravo,G,False,,,3.0,1.0,18.0,19.0,,1.0,6.0,,,,,,,,,1.0,,,,,,,,,,90.0,,,,,,,,,8.0,1.0,7.1,1.0,1.0,,2.0,,,,10.0,,7.0,20.0,27.0,0,,33.0,,,,
2016-17,7090326,33,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,1.0,29.0,32.0,61.0,,2.0,7.0,,,1.0,2.0,,,1.0,4.0,4.0,,,,,,,,1.0,,90.0,,,,,,,,,11.0,,6.6,,,,2.0,1.0,,,3.0,,35.0,33.0,68.0,1,1.0,79.0,2.0,1.0,,1.0
2016-17,7090326,33,43,Manchester_City,Away,14468,14664,Yaya Touré,yaya-toure,M,False,,,3.0,40.0,33.0,73.0,,,9.0,,,,1.0,,,1.0,3.0,3.0,,,1.0,,,,,2.0,1.0,90.0,1.0,1.0,,,,,,,8.0,,7.6,,,1.0,,1.0,,,3.0,,44.0,35.0,79.0,2,1.0,91.0,,1.0,1.0,
2016-17,7090326,33,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,17.0,5.0,22.0,2.0,,3.0,,,2.0,1.0,,,7.0,12.0,4.0,,,1.0,,1.0,,,,,89.0,1.0,,,,,,,,21.0,,7.2,,,3.0,,2.0,,,,,26.0,7.0,33.0,6,1.0,56.0,2.0,2.0,1.0,1.0
2016-17,7090326,33,43,Manchester_City,Away,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090326,33,43,Manchester_City,Away,41837,52538,Fernando,fernando-reges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090326,33,43,Manchester_City,Away,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090326,33,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,3.0,,,27.0,10.0,34.0,,,2.0,2.0,,1.0,2.0,,,2.0,5.0,5.0,,,1.0,2.0,,,,,4.0,90.0,,,,,,,,,21.0,,8.1,,,1.0,,,12.0,,1.0,,42.0,12.0,42.0,2,5.0,69.0,2.0,,,5.0
2016-17,7090326,33,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,,25.0,44.0,69.0,1.0,1.0,6.0,,,,,,,,1.0,2.0,,,,,,,,4.0,,90.0,,1.0,,,,,,,8.0,,7.5,,,,5.0,1.0,,,2.0,,32.0,45.0,77.0,0,,89.0,,,1.0,
2016-17,7090326,33,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,4.0,,,,,,,,,1.0,,6.6,,,,,,,,,,3.0,,3.0,0,,4.0,,,,
2016-17,7090326,33,43,Manchester_City,Away,293519,182156,Leroy Sané,leroy-sane,M,False,,,,21.0,12.0,33.0,1.0,1.0,6.0,,,,,,,2.0,8.0,6.0,,,1.0,,1.0,,,,1.0,86.0,1.0,,,,,,,,12.0,,7.1,,,,,9.0,,,1.0,,23.0,13.0,36.0,1,1.0,53.0,2.0,,4.0,1.0
2016-17,7090326,33,43,Manchester_City,Away,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,1.0,2.0,3.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,0,,3.0,,,,
2016-17,7090326,33,43,Manchester_City,Away,796047,178871,Aleix García,aleix-garcia,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7389503,34,43,Manchester_City,Home,532,17336,Gaël Clichy,gael-clichy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7389503,34,43,Manchester_City,Home,6019,17476,Vincent Kompany,vincent-kompany,D,False,,,3.0,35.0,32.0,67.0,,1.0,7.0,,,,,,,,1.0,2.0,,,1.0,,,,,4.0,,77.0,,1.0,,,,,,,9.0,,7.3,,,1.0,2.0,,,,4.0,,43.0,33.0,76.0,1,1.0,85.0,,,,
2016-17,7389503,34,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,False,1.0,,1.0,38.0,9.0,46.0,,1.0,3.0,,,,1.0,,,1.0,3.0,5.0,,,1.0,,,,,,1.0,62.0,,,,,,,,,12.0,,7.0,,,1.0,,,2.0,,2.0,,49.0,9.0,56.0,1,2.0,65.0,,2.0,,2.0
2016-17,7389503,34,43,Manchester_City,Home,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,,6.0,5.0,11.0,,,1.0,,,,1.0,,,,2.0,,,,1.0,,,,,2.0,,28.0,,,,,,,,,7.0,,6.2,,,,,,,,1.0,,8.0,6.0,14.0,0,,24.0,2.0,,,
2016-17,7389503,34,43,Manchester_City,Home,11869,17740,Jesús Navas,jesus-navas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7389503,34,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,False,1.0,,4.0,46.0,19.0,64.0,1.0,,9.0,,,1.0,,,,1.0,3.0,6.0,,,2.0,,,,,1.0,2.0,90.0,,,,,,,,,9.0,,7.5,,,2.0,,1.0,2.0,,5.0,,53.0,19.0,70.0,3,5.0,90.0,1.0,,1.0,2.0
2016-17,7389503,34,43,Manchester_City,Home,14468,14664,Yaya Touré,yaya-toure,M,False,,,1.0,72.0,32.0,104.0,1.0,,2.0,,,,,,,1.0,2.0,2.0,,,,,1.0,,,,1.0,81.0,1.0,,,,,,,,15.0,,7.7,,,,,,,,2.0,,82.0,35.0,117.0,1,1.0,122.0,1.0,1.0,,
2016-17,7389503,34,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,2.0,27.0,6.0,33.0,,,4.0,2.0,,1.0,1.0,,,1.0,2.0,7.0,,,,1.0,,,,,3.0,90.0,1.0,,,,,,,,13.0,,8.3,,,1.0,,4.0,1.0,,2.0,,33.0,6.0,38.0,3,1.0,57.0,6.0,2.0,4.0,1.0
2016-17,7389503,34,43,Manchester_City,Home,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,False,1.0,,5.0,31.0,26.0,56.0,2.0,5.0,8.0,,,,,,,1.0,3.0,10.0,,,,,,,,1.0,1.0,90.0,1.0,,,,,,,,14.0,,7.5,,,1.0,2.0,1.0,2.0,,10.0,,40.0,28.0,66.0,2,3.0,91.0,,1.0,1.0,2.0
2016-17,7389503,34,43,Manchester_City,Home,41837,52538,Fernando,fernando-reges,M,True,,,,,4.0,4.0,,,3.0,,,,1.0,,,,1.0,1.0,,,,,,,,2.0,,9.0,,,,,,,,,2.0,,6.7,,,,,,,,,,,6.0,6.0,0,1.0,10.0,,,,1.0
2016-17,7389503,34,43,Manchester_City,Home,52741,20310,Willy Caballero,willy-caballero,G,False,,,1.0,,14.0,14.0,,,5.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,,1.0,6.5,,1.0,,1.0,,,,1.0,,,14.0,14.0,0,,20.0,,,,
2016-17,7389503,34,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,4.0,,3.0,43.0,13.0,52.0,,2.0,5.0,1.0,,,4.0,,,1.0,6.0,4.0,,,1.0,1.0,1.0,,,,4.0,90.0,2.0,,,,,,,,15.0,,8.4,,,,,1.0,7.0,,3.0,,53.0,15.0,61.0,2,1.0,77.0,,,1.0,1.0
2016-17,7389503,34,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,3.0,43.0,54.0,97.0,1.0,2.0,3.0,,,,,,,,1.0,5.0,,,,,,,,3.0,,90.0,1.0,1.0,,,,,,,3.0,,7.6,,,,2.0,,,,4.0,,46.0,54.0,100.0,1,3.0,111.0,,,,3.0
2016-17,7389503,34,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7389503,34,43,Manchester_City,Home,152077,97299,John Stones,john-stones,D,True,,,,1.0,3.0,4.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,13.0,,,,,,,,,4.0,,6.3,,,,2.0,,,,3.0,,1.0,7.0,8.0,0,,10.0,,,,
2016-17,7389503,34,43,Manchester_City,Home,227946,107265,Angus Gunn,angus-gunn,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7389503,34,43,Manchester_City,Home,293519,182156,Leroy Sané,leroy-sane,M,False,1.0,,,21.0,3.0,23.0,,2.0,7.0,,1.0,,1.0,,,,2.0,12.0,,,1.0,,,,,1.0,2.0,90.0,,,,,,,,,16.0,,7.3,,,2.0,,4.0,4.0,,,1.0,28.0,4.0,28.0,2,5.0,55.0,5.0,2.0,3.0,4.0
2016-17,7389503,34,43,Manchester_City,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,1.0,,1.0,22.0,5.0,26.0,1.0,1.0,3.0,,,,,,,2.0,6.0,7.0,,,1.0,1.0,1.0,,,,2.0,90.0,4.0,,,,,,,,13.0,,8.4,,,1.0,,6.0,1.0,,1.0,1.0,28.0,5.0,32.0,5,,52.0,3.0,3.0,4.0,
2016-17,7090339,35,43,Manchester_City,Away,532,17336,Gaël Clichy,gael-clichy,D,False,,,,15.0,5.0,20.0,4.0,1.0,1.0,,,,1.0,,,,5.0,1.0,,,,,,,,2.0,,50.0,,,,,,,,,8.0,,6.1,,,,,,4.0,,1.0,,22.0,6.0,24.0,0,,36.0,,,,
2016-17,7090339,35,43,Manchester_City,Away,1053,37748,Bacary Sagna,bacary-sagna,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090339,35,43,Manchester_City,Away,6019,17476,Vincent Kompany,vincent-kompany,D,False,,,1.0,18.0,18.0,36.0,1.0,5.0,6.0,,,,,,,1.0,3.0,6.0,,,1.0,,,,,2.0,1.0,90.0,,,,,,,,,7.0,,6.9,,,1.0,12.0,1.0,,,1.0,,21.0,20.0,41.0,1,,61.0,1.0,,1.0,
2016-17,7090339,35,43,Manchester_City,Away,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090339,35,43,Manchester_City,Away,11869,17740,Jesús Navas,jesus-navas,D,False,2.0,,1.0,39.0,10.0,47.0,1.0,1.0,5.0,,,,1.0,,,,2.0,2.0,,,,,,,,1.0,1.0,90.0,1.0,1.0,,,,,,,9.0,,6.9,,,,1.0,1.0,7.0,,1.0,,46.0,10.0,49.0,1,,74.0,2.0,,1.0,
2016-17,7090339,35,43,Manchester_City,Away,13630,27789,Fernandinho,fernandinho,M,False,,,2.0,53.0,15.0,68.0,2.0,3.0,5.0,,,,2.0,,,,5.0,8.0,,,1.0,,,,,,4.0,90.0,,,,,,,,,12.0,,7.1,,,,2.0,,1.0,,3.0,,62.0,17.0,78.0,0,3.0,88.0,,2.0,,1.0
2016-17,7090339,35,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,1.0,,1.0,26.0,8.0,33.0,,,1.0,2.0,,3.0,1.0,,,3.0,5.0,1.0,,,,1.0,1.0,,,,3.0,89.0,1.0,,,,,,,,12.0,,8.0,,,1.0,,1.0,3.0,,1.0,1.0,29.0,10.0,36.0,5,1.0,57.0,3.0,,,1.0
2016-17,7090339,35,43,Manchester_City,Away,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,False,,,,29.0,17.0,46.0,,2.0,6.0,,,,,,,,1.0,6.0,,,,,,,,1.0,1.0,90.0,,1.0,,,,,,,7.0,,7.1,,,3.0,2.0,3.0,,,1.0,,31.0,21.0,52.0,3,1.0,66.0,,1.0,2.0,
2016-17,7090339,35,43,Manchester_City,Away,41837,52538,Fernando,fernando-reges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090339,35,43,Manchester_City,Away,52741,20310,Willy Caballero,willy-caballero,G,False,,,6.0,4.0,9.0,13.0,,,8.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,4.0,,6.7,1.0,4.0,,,,,,10.0,,8.0,9.0,17.0,0,,25.0,,,,
2016-17,7090339,35,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,4.0,,4.0,41.0,11.0,48.0,1.0,,11.0,,,,2.0,,,3.0,8.0,10.0,,,1.0,,,,,,4.0,90.0,1.0,,,,,,,,23.0,,7.9,,,1.0,,8.0,14.0,,5.0,,59.0,11.0,56.0,2,1.0,91.0,1.0,2.0,7.0,
2016-17,7090339,35,43,Manchester_City,Away,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,1.0,,3.0,36.0,27.0,62.0,2.0,3.0,4.0,1.0,,1.0,,,,1.0,4.0,5.0,,,1.0,,,,,2.0,1.0,90.0,,,,,,,,,11.0,,7.0,,,2.0,2.0,,1.0,,5.0,,42.0,30.0,71.0,3,2.0,86.0,1.0,,,1.0
2016-17,7090339,35,43,Manchester_City,Away,123977,86173,Nolito,nolito,M,True,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0,,2.0,,,,
2016-17,7090339,35,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,11.0,1.0,12.0,2.0,,1.0,,,2.0,1.0,,,,5.0,2.0,,1.0,3.0,,,,,,,40.0,,,,,,,,,11.0,,6.1,,,,,2.0,3.0,,1.0,,19.0,2.0,18.0,2,,30.0,1.0,,2.0,
2016-17,7090339,35,43,Manchester_City,Away,227946,107265,Angus Gunn,angus-gunn,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090339,35,43,Manchester_City,Away,293519,182156,Leroy Sané,leroy-sane,M,True,,,,9.0,2.0,11.0,,,3.0,,,,2.0,,,2.0,5.0,4.0,,,,,,,,,2.0,41.0,,,,,,,,1.0,11.0,,6.3,,,,1.0,2.0,6.0,,,,15.0,2.0,11.0,0,,30.0,,3.0,1.0,
2016-17,7090339,35,43,Manchester_City,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,1.0,13.0,3.0,16.0,1.0,1.0,1.0,,2.0,2.0,1.0,,,,4.0,2.0,,,2.0,,1.0,,,,,90.0,1.0,,,,,,,,6.0,,6.6,,,2.0,,,,,1.0,,16.0,4.0,20.0,5,,28.0,2.0,1.0,,
2016-17,7090339,35,43,Manchester_City,Away,796047,178871,Aleix García,aleix-garcia,M,False,,,3.0,41.0,19.0,60.0,,1.0,4.0,,,,,,,1.0,1.0,3.0,,,,,,,,1.0,1.0,49.0,,,,,,,,,10.0,,6.8,,,,,,1.0,,7.0,,47.0,20.0,66.0,0,2.0,74.0,2.0,,,2.0
2016-17,7090323,36,43,Manchester_City,Home,532,17336,Gaël Clichy,gael-clichy,D,False,1.0,,1.0,33.0,27.0,59.0,1.0,,7.0,,,,,,,,2.0,3.0,,,1.0,,,,,2.0,,90.0,,,,,,,,,6.0,,7.4,,,,2.0,2.0,2.0,,2.0,,38.0,28.0,64.0,0,1.0,81.0,,,2.0,1.0
2016-17,7090323,36,43,Manchester_City,Home,1053,37748,Bacary Sagna,bacary-sagna,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090323,36,43,Manchester_City,Home,6019,17476,Vincent Kompany,vincent-kompany,D,False,,,5.0,15.0,23.0,38.0,1.0,2.0,6.0,,,,1.0,,,,5.0,4.0,,,3.0,,1.0,,,2.0,,90.0,1.0,1.0,,,,,,,9.0,,8.1,,,2.0,3.0,,,,7.0,,19.0,27.0,46.0,3,2.0,59.0,,,,1.0
2016-17,7090323,36,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,False,,,1.0,44.0,6.0,50.0,,3.0,3.0,,,1.0,,,,4.0,4.0,6.0,,,,,1.0,,,,2.0,68.0,1.0,,,,,,,,18.0,,8.0,,,1.0,1.0,2.0,,,1.0,,54.0,8.0,62.0,3,1.0,76.0,1.0,,2.0,1.0
2016-17,7090323,36,43,Manchester_City,Home,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,,8.0,1.0,9.0,,,,,,,1.0,,,,1.0,3.0,,,,1.0,,,,2.0,1.0,22.0,1.0,,,,,,,,2.0,,7.3,,,,1.0,,1.0,,,,10.0,1.0,10.0,1,2.0,19.0,,1.0,,1.0
2016-17,7090323,36,43,Manchester_City,Home,11869,17740,Jesús Navas,jesus-navas,D,True,,,,3.0,2.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,6.5,,,,,,,,,,3.0,2.0,5.0,0,,5.0,,,,
2016-17,7090323,36,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,False,2.0,,1.0,31.0,18.0,47.0,1.0,1.0,5.0,,,,4.0,,,,8.0,8.0,,,1.0,,,,,2.0,3.0,90.0,2.0,,,,,,,,10.0,,7.5,,,1.0,2.0,6.0,3.0,,2.0,,36.0,19.0,52.0,3,2.0,83.0,,1.0,4.0,2.0
2016-17,7090323,36,43,Manchester_City,Home,14468,14664,Yaya Touré,yaya-toure,M,False,,,5.0,67.0,34.0,101.0,5.0,2.0,6.0,,,,1.0,,,1.0,8.0,7.0,,,1.0,,,,,1.0,3.0,90.0,,,,,,,,,11.0,,7.6,,,,4.0,2.0,,,9.0,,76.0,35.0,111.0,0,2.0,124.0,,1.0,2.0,2.0
2016-17,7090323,36,43,Manchester_City,Home,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090323,36,43,Manchester_City,Home,41837,52538,Fernando,fernando-reges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090323,36,43,Manchester_City,Home,52741,20310,Willy Caballero,willy-caballero,G,False,,,1.0,,11.0,11.0,,,4.0,,,,,,,,,,,,,,,2.0,,,,90.0,,,,,,,,,2.0,,7.1,1.0,2.0,,1.0,,,,3.0,,1.0,12.0,13.0,0,,21.0,,,,
2016-17,7090323,36,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,5.0,,5.0,56.0,13.0,64.0,,1.0,11.0,1.0,,1.0,,,,1.0,3.0,7.0,,,1.0,2.0,1.0,,1.0,,7.0,90.0,1.0,,,,,,,,18.0,,10.0,,,2.0,,4.0,10.0,,6.0,,66.0,16.0,72.0,4,1.0,100.0,3.0,2.0,3.0,1.0
2016-17,7090323,36,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,2.0,21.0,32.0,53.0,2.0,4.0,6.0,,,,,,,,3.0,7.0,,,1.0,,1.0,,,3.0,,90.0,1.0,,,,,,,,4.0,,8.3,,,,11.0,,,,4.0,,25.0,32.0,57.0,1,2.0,76.0,,1.0,,
2016-17,7090323,36,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,1.0,30.0,6.0,36.0,,,3.0,,,1.0,3.0,,,2.0,7.0,3.0,,,2.0,,1.0,,,1.0,2.0,90.0,1.0,,,,,,,,15.0,,7.1,,,1.0,,1.0,1.0,,2.0,1.0,39.0,8.0,46.0,3,1.0,60.0,1.0,1.0,1.0,
2016-17,7090323,36,43,Manchester_City,Home,227946,107265,Angus Gunn,angus-gunn,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090323,36,43,Manchester_City,Home,293519,182156,Leroy Sané,leroy-sane,M,False,1.0,,2.0,23.0,5.0,27.0,1.0,2.0,8.0,,,,,,,,4.0,6.0,,,1.0,,,,,,1.0,84.0,3.0,,,,,,,,20.0,,7.5,,,2.0,,6.0,4.0,,2.0,,32.0,7.0,35.0,5,,58.0,5.0,,4.0,
2016-17,7090323,36,43,Manchester_City,Home,359642,173515,Kelechi Iheanacho,kelechi-iheanacho,F,True,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,1.0,,6.5,,,,,,,,,,2.0,1.0,3.0,0,,3.0,,,,
2016-17,7090323,36,43,Manchester_City,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,,25.0,10.0,35.0,1.0,,6.0,,,1.0,,,,2.0,5.0,6.0,,,1.0,1.0,,,,,1.0,84.0,1.0,,,,,,,,6.0,,7.4,,,1.0,,4.0,,,,1.0,26.0,10.0,36.0,3,2.0,53.0,2.0,1.0,3.0,2.0
2016-17,7090329,37,43,Manchester_City,Home,532,17336,Gaël Clichy,gael-clichy,D,False,,,,25.0,22.0,47.0,1.0,3.0,2.0,,,,,,,,3.0,3.0,,,2.0,,,,,5.0,2.0,90.0,,,,1.0,,,,,10.0,,6.5,,,1.0,4.0,,2.0,,2.0,,32.0,23.0,53.0,1,,74.0,,,,
2016-17,7090329,37,43,Manchester_City,Home,6019,17476,Vincent Kompany,vincent-kompany,D,False,,,4.0,4.0,34.0,38.0,,4.0,4.0,,,,,,,,1.0,7.0,,,1.0,,,,,,,90.0,,,,,,,,,4.0,,7.1,,,1.0,6.0,,,,6.0,,7.0,35.0,42.0,1,3.0,52.0,,,,2.0
2016-17,7090329,37,43,Manchester_City,Home,11781,20664,David Silva,david-silva,M,False,1.0,,3.0,42.0,14.0,55.0,1.0,,2.0,,,,,,,1.0,3.0,2.0,,,1.0,,1.0,,,1.0,5.0,90.0,1.0,,,,,,,,12.0,,7.8,,,,,1.0,3.0,,4.0,,52.0,14.0,63.0,1,,72.0,1.0,1.0,1.0,
2016-17,7090329,37,43,Manchester_City,Home,11796,20658,Pablo Zabaleta,pablo-zabaleta,D,True,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,1.0,,6.6,,,,2.0,,,,,,3.0,,3.0,0,,7.0,,,,
2016-17,7090329,37,43,Manchester_City,Home,11869,17740,Jesús Navas,jesus-navas,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,1.0,0,,2.0,,,,
2016-17,7090329,37,43,Manchester_City,Home,13630,27789,Fernandinho,fernandinho,M,False,1.0,,4.0,36.0,15.0,50.0,1.0,2.0,3.0,,1.0,,1.0,,,1.0,3.0,6.0,,,,,,,,1.0,2.0,90.0,,,,,,,,,14.0,,7.0,,,1.0,3.0,1.0,2.0,,6.0,,42.0,19.0,59.0,1,1.0,90.0,1.0,2.0,1.0,1.0
2016-17,7090329,37,43,Manchester_City,Home,14468,14664,Yaya Touré,yaya-toure,M,False,,,9.0,29.0,44.0,73.0,,2.0,12.0,,,1.0,,,,3.0,5.0,10.0,,,2.0,,,,,3.0,2.0,90.0,1.0,,,,,,,,10.0,,8.1,,,,5.0,2.0,,,10.0,,34.0,46.0,80.0,2,4.0,104.0,,2.0,2.0,3.0
2016-17,7090329,37,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,True,,,,4.0,,4.0,,,,,,,,,,2.0,4.0,2.0,,,1.0,,,,,,,12.0,,,,,,,,,5.0,,6.5,,,,,3.0,,,,,6.0,,6.0,0,,11.0,,,2.0,
2016-17,7090329,37,43,Manchester_City,Home,26097,42593,Aleksandar Kolarov,aleksandar-kolarov,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090329,37,43,Manchester_City,Home,41837,52538,Fernando,fernando-reges,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090329,37,43,Manchester_City,Home,52741,20310,Willy Caballero,willy-caballero,G,False,,,5.0,2.0,15.0,17.0,,2.0,8.0,,,,,,,,,2.0,,,,,,,,,,90.0,,,,,1.0,,,,4.0,2.0,6.9,2.0,3.0,,2.0,,,,9.0,,5.0,16.0,21.0,0,,33.0,,1.0,,
2016-17,7090329,37,43,Manchester_City,Home,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,1.0,,,35.0,10.0,44.0,,,6.0,,,1.0,1.0,,,1.0,6.0,3.0,,,3.0,,,,,,,82.0,,,,,,,,,15.0,,6.4,,,1.0,,1.0,5.0,,,,45.0,11.0,51.0,2,1.0,65.0,2.0,2.0,,1.0
2016-17,7090329,37,43,Manchester_City,Home,74915,57410,Nicolás Otamendi,nicolas-otamendi,D,False,,,3.0,23.0,41.0,64.0,,3.0,2.0,,,,,,,,,6.0,,1.0,,,,,,,,90.0,,2.0,,,,,,,7.0,,7.3,,,,6.0,,,,6.0,,26.0,44.0,70.0,0,3.0,84.0,1.0,,,3.0
