season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385504,27,17,Nottingham_Forest,Away,846252,204968.0,Ryan Yates,ryan-yates,M,True,,,,4.0,2.0,6.0,,1.0,1.0,,,,,,,1.0,1.0,,,0.00183675,0.0,0.0,1.0,,,,,,,,,23.0,,,,,,,,1.0,,6.6,,,,,,,,,,5.0,2.0,7.0,0,,7.0,,,,
2022-23,10385504,27,17,Nottingham_Forest,Away,851150,233420.0,Renan Lodi,renan-lodi,D,False,,,1.0,11.0,17.0,28.0,,,3.0,,,,1.0,,,2.0,5.0,,,0.00760854,0.0,0.0,1.0,,,,,,1.0,,,90.0,,1.0,,,,,,9.0,,6.5,,,,1.0,2.0,2.0,,2.0,,18.0,17.0,33.0,0,2.0,49.0,1.0,1.0,2.0,2.0
2022-23,10385504,27,17,Nottingham_Forest,Away,865912,222531.0,Morgan Gibbs-White,morgan-gibbs-white,M,False,2.0,,1.0,16.0,7.0,21.0,5.0,2.0,6.0,,,,,,1.0,8.0,6.0,,,0.12366,0.0,0.0,2.0,,,,,,,3.0,,90.0,,,,,,,,18.0,,6.9,,,,,2.0,10.0,,1.0,,29.0,9.0,28.0,0,,47.0,2.0,2.0,2.0,
2022-23,10385504,27,17,Nottingham_Forest,Away,927356,215136.0,Neco Williams,neco-williams,D,True,,,1.0,2.0,1.0,3.0,1.0,,,,,,,,,1.0,,,,0.0011432,0.0,0.0,,,,,,,,,,17.0,,,,,,,,3.0,,6.6,,,,1.0,,3.0,,1.0,,5.0,1.0,3.0,0,,8.0,,,,
2022-23,10385504,27,17,Nottingham_Forest,Away,1014099,450197.0,George Shelvey,george-shelvey,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385504,27,17,Nottingham_Forest,Away,1064039,513046.0,Danilo Santos,danilo-oliveira,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385504,27,17,Nottingham_Forest,Away,1085180,242898.0,Brennan Johnson,brennan-johnson,F,False,1.0,,,11.0,,10.0,2.0,,1.0,,,,1.0,,,5.0,3.0,,,0.0145947,0.0539,0.0269,,,,,,,,1.0,,67.0,1.0,,,,,,,7.0,,6.7,,,,,5.0,1.0,,,,14.0,,13.0,1,,23.0,1.0,,3.0,
2022-23,10385521,28,17,Nottingham_Forest,Home,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385521,28,17,Nottingham_Forest,Home,27035,45124.0,André Ayew,andre-ayew,F,False,,,,11.0,4.0,15.0,6.0,1.0,2.0,,,,,,2.0,9.0,3.0,,,0.00586543,0.0,0.0,1.0,,,,,,,,,79.0,,,,,,,,5.0,,6.5,,,,1.0,,1.0,,,1.0,14.0,4.0,17.0,0,1.0,24.0,,1.0,,1.0
2022-23,10385521,28,17,Nottingham_Forest,Home,36465,50232.0,Jonjo Shelvey,jonjo-shelvey,M,False,,,8.0,15.0,13.0,28.0,,1.0,6.0,,,,,,1.0,4.0,1.0,,,0.0199385,0.0507,0.0,3.0,,,,,,1.0,,,89.0,,,,,,,,13.0,,6.4,,,2.0,1.0,,,,16.0,,25.0,15.0,40.0,2,,48.0,,,,
2022-23,10385521,28,17,Nottingham_Forest,Home,40686,58771.0,Jack Colback,jack-colback,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385521,28,17,Nottingham_Forest,Home,56113,28411.0,Keylor Navas,keylor-navas,G,False,,,10.0,7.0,9.0,16.0,,,11.0,,,,,,,,1.0,,,0.00187374,0.0,0.0,,,,0.088,,,,,,90.0,,,,1.0,,,,26.0,,6.3,2.0,2.0,,,1.0,,,36.0,,28.0,14.0,42.0,0,,50.0,,,1.0,
2022-23,10385521,28,17,Nottingham_Forest,Home,105697,80226.0,Serge Aurier,serge-aurier,D,False,1.0,,,13.0,11.0,23.0,1.0,,5.0,,,,3.0,,,5.0,4.0,,,0.0154481,0.0,0.0,1.0,,,,,,2.0,,,90.0,,2.0,,,,,,8.0,,6.8,,,,5.0,,2.0,,,,17.0,13.0,28.0,0,3.0,60.0,1.0,1.0,,3.0
2022-23,10385521,28,17,Nottingham_Forest,Home,115516,89076.0,Remo Freuler,remo-freuler,M,True,,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,0.00401988,0.0,0.0,,,,,,,,,,32.0,,,,,,,,2.0,,6.5,,,,1.0,,,,1.0,,2.0,2.0,4.0,0,,9.0,,,,
2022-23,10385521,28,17,Nottingham_Forest,Home,242211,116404.0,Felipe,felipe,D,False,,,2.0,6.0,13.0,19.0,2.0,3.0,8.0,,,,,,,4.0,9.0,,,0.00555514,0.0,0.0,2.0,,,,,,1.0,,,90.0,,3.0,,,,,,17.0,,7.5,,,,7.0,,,,8.0,,19.0,15.0,34.0,0,6.0,55.0,1.0,,,3.0
2022-23,10385521,28,17,Nottingham_Forest,Home,358218,114241.0,Harry Toffolo,harry-toffolo,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385521,28,17,Nottingham_Forest,Home,559036,185253.0,Gustavo Scarpa,gustavo-scarpa,M,True,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,0.00162736,0.0,0.0,1.0,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,3.0,,3.0,,3.0,0,,3.0,,,,
2022-23,10385521,28,17,Nottingham_Forest,Home,758168,199170.0,Moussa Niakhaté,moussa-niakhate,D,False,,,4.0,5.0,17.0,22.0,2.0,2.0,1.0,,,,1.0,,,3.0,2.0,,,0.00721062,0.0,0.0,1.0,,,,,,1.0,,,90.0,,,1.0,,,,,2.0,,6.0,,,,2.0,,,,4.0,,7.0,17.0,24.0,0,,30.0,,,,
2022-23,10385521,28,17,Nottingham_Forest,Home,817567,217331.0,Sam Surridge,sam-surridge,F,True,,,,,2.0,2.0,2.0,1.0,,,,,,,,3.0,1.0,,,7.94e-05,0.0,0.0,2.0,,,,,,,,,11.0,,,,,,,,,,6.5,,,,,,,,,,,2.0,2.0,0,,2.0,,,,
2022-23,10385521,28,17,Nottingham_Forest,Home,838399,208912.0,Joe Worrall,joe-worrall,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385521,28,17,Nottingham_Forest,Home,844424,230251.0,Emmanuel Dennis,emmanuel-dennis,F,False,,,,6.0,5.0,11.0,2.0,3.0,6.0,,,,1.0,,2.0,8.0,6.0,,,0.00343125,0.1395,0.1558,1.0,,1.0,,,,,,,79.0,1.0,,,,,,,16.0,,6.6,,,,1.0,3.0,1.0,,1.0,,13.0,5.0,17.0,1,,36.0,5.0,2.0,1.0,
2022-23,10385521,28,17,Nottingham_Forest,Home,846252,204968.0,Ryan Yates,ryan-yates,M,False,,,1.0,5.0,2.0,7.0,1.0,,1.0,,,,1.0,,,4.0,4.0,,,0.0083607,0.0,0.0,1.0,,,,,,1.0,,,58.0,,,,,,,,4.0,,6.5,,,,1.0,2.0,1.0,,2.0,,6.0,3.0,8.0,0,1.0,20.0,1.0,2.0,1.0,1.0
2022-23,10385521,28,17,Nottingham_Forest,Home,851150,233420.0,Renan Lodi,renan-lodi,D,False,,,2.0,3.0,10.0,13.0,1.0,2.0,5.0,,,,1.0,,,3.0,5.0,,,0.00209424,0.0,0.0,1.0,,,,,,4.0,,,90.0,,,,,,,,17.0,,6.4,,,,4.0,,1.0,,7.0,,9.0,17.0,25.0,0,1.0,49.0,1.0,2.0,,1.0
2022-23,10385521,28,17,Nottingham_Forest,Home,865912,222531.0,Morgan Gibbs-White,morgan-gibbs-white,M,False,,,1.0,14.0,6.0,20.0,6.0,,5.0,,,,1.0,,1.0,10.0,,,,0.019913,0.0,0.0,1.0,,,,,,,1.0,,90.0,,,,,,,,14.0,,6.0,,,,,1.0,4.0,,1.0,,21.0,8.0,25.0,0,,36.0,3.0,,,
2022-23,10385521,28,17,Nottingham_Forest,Home,927356,215136.0,Neco Williams,neco-williams,D,True,,,,1.0,,1.0,2.0,,1.0,,,,,,,4.0,1.0,,,0.0015152,0.0,0.0,2.0,,,,,,,,,11.0,,,,,,,,1.0,,6.1,,,,,,,,,,1.0,,1.0,0,,5.0,1.0,1.0,,
2022-23,10385521,28,17,Nottingham_Forest,Home,1064039,513046.0,Danilo Santos,danilo-oliveira,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385521,28,17,Nottingham_Forest,Home,1085180,242898.0,Brennan Johnson,brennan-johnson,F,False,,,,9.0,3.0,12.0,,,1.0,,,,1.0,,1.0,6.0,2.0,,,0.00589838,0.1791,0.1751,,,,,,,,,,90.0,2.0,,,,,,,13.0,,6.2,,,,,6.0,,,,,11.0,4.0,15.0,2,,31.0,5.0,,2.0,
2022-23,10385560,29,17,Nottingham_Forest,Home,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385560,29,17,Nottingham_Forest,Home,27035,45124.0,André Ayew,andre-ayew,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385560,29,17,Nottingham_Forest,Home,36465,50232.0,Jonjo Shelvey,jonjo-shelvey,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385560,29,17,Nottingham_Forest,Home,40686,58771.0,Jack Colback,jack-colback,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385560,29,17,Nottingham_Forest,Home,45944,55037.0,Cheikhou Kouyaté,cheikhou-kouyate,M,True,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,0.00092254,0.0,0.0,1.0,,,,,,,,,10.0,,,,,,,,1.0,,6.5,,,,,,,,,,2.0,,2.0,0,,3.0,,1.0,,
2022-23,10385560,29,17,Nottingham_Forest,Home,56113,28411.0,Keylor Navas,keylor-navas,G,False,,,4.0,2.0,6.0,8.0,,,9.0,,,,,,,,,,,0.00040157,0.0,0.0,,,,-0.9613,1.0,,,,,90.0,,,,,,,,10.0,,6.3,,,,,,,,11.0,,9.0,7.0,16.0,0,,24.0,,,,
2022-23,10385560,29,17,Nottingham_Forest,Home,115516,89076.0,Remo Freuler,remo-freuler,M,False,,,,6.0,11.0,17.0,2.0,2.0,9.0,,,,,,,4.0,3.0,,,0.00916896,0.0,0.0,2.0,,,,,,1.0,1.0,,90.0,,,,,,,,4.0,,6.6,,,,1.0,,,,,,7.0,13.0,20.0,0,1.0,26.0,1.0,,,
2022-23,10385560,29,17,Nottingham_Forest,Home,242211,116404.0,Felipe,felipe,D,False,,,3.0,3.0,17.0,20.0,1.0,7.0,8.0,,,,1.0,,1.0,4.0,10.0,,,0.0266888,0.0303,0.0,1.0,,,,,,1.0,2.0,,90.0,,,,,,,,16.0,,7.1,,,1.0,5.0,1.0,1.0,,11.0,,16.0,19.0,34.0,1,1.0,50.0,,1.0,1.0,1.0
2022-23,10385560,29,17,Nottingham_Forest,Home,358218,114241.0,Harry Toffolo,harry-toffolo,D,False,,,,3.0,3.0,6.0,2.0,,1.0,,,,,,,4.0,,,,0.00044953,0.0,0.0,2.0,,,,,,1.0,,,61.0,,1.0,,,,,,8.0,,6.5,,,,,,1.0,,2.0,,8.0,4.0,11.0,0,,20.0,,,,
2022-23,10385560,29,17,Nottingham_Forest,Home,359664,210156.0,Taiwo Awoniyi,taiwo-awoniyi,F,True,,,,1.0,,1.0,,,,,,,,,,,,,,0.00079567,0.0,0.0,,,,,,,,,,10.0,,,,,,,,1.0,,6.5,,,,,,,,,,1.0,,1.0,0,,3.0,1.0,,,
2022-23,10385560,29,17,Nottingham_Forest,Home,758168,199170.0,Moussa Niakhaté,moussa-niakhate,D,False,,,2.0,7.0,8.0,15.0,,1.0,4.0,,,,1.0,,,2.0,1.0,,,0.00780742,0.0,0.0,1.0,,,,,,1.0,1.0,,90.0,,,,,,,,4.0,,6.5,,,,3.0,,,,3.0,,9.0,9.0,18.0,0,,27.0,,,,
2022-23,10385560,29,17,Nottingham_Forest,Home,793988,179519.0,Orel Mangala,orel-mangala,M,False,,,,6.0,11.0,17.0,,,3.0,,,,1.0,,,3.0,4.0,,,0.00404,0.0,0.0,2.0,,,,,,,,,86.0,,1.0,,,,,,9.0,,6.7,,,,1.0,1.0,,,,,10.0,13.0,23.0,0,2.0,35.0,3.0,1.0,1.0,1.0
2022-23,10385560,29,17,Nottingham_Forest,Home,817567,217331.0,Sam Surridge,sam-surridge,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385560,29,17,Nottingham_Forest,Home,838399,208912.0,Joe Worrall,joe-worrall,D,True,,,,4.0,1.0,5.0,,1.0,,,,,,,,,1.0,,,0.0155464,0.0,0.0,,,,,,,,,,23.0,,1.0,,,,,,2.0,,6.6,,,,,,,,1.0,,5.0,1.0,6.0,0,,11.0,,,,
2022-23,10385560,29,17,Nottingham_Forest,Home,844424,230251.0,Emmanuel Dennis,emmanuel-dennis,F,False,1.0,,,7.0,1.0,7.0,,,2.0,,,1.0,1.0,,,3.0,8.0,,,0.04711,0.4304,0.0965,1.0,,,,,,2.0,2.0,,67.0,2.0,,,,,,,4.0,,7.8,,,1.0,,3.0,1.0,,,,8.0,1.0,8.0,4,4.0,27.0,2.0,2.0,2.0,1.0
2022-23,10385560,29,17,Nottingham_Forest,Home,851150,233420.0,Renan Lodi,renan-lodi,D,True,,,,,5.0,5.0,,,3.0,,,,1.0,,,2.0,2.0,,,0.00140301,0.0992,0.0,,,,,,,,,,29.0,,,,,,,,9.0,,6.4,,,1.0,2.0,2.0,2.0,,3.0,,4.0,8.0,10.0,1,1.0,26.0,,,1.0,1.0
2022-23,10385560,29,17,Nottingham_Forest,Home,865912,222531.0,Morgan Gibbs-White,morgan-gibbs-white,M,False,2.0,,1.0,18.0,6.0,22.0,5.0,5.0,5.0,,,1.0,1.0,,,9.0,13.0,,,0.202156,0.1079,0.2495,,,,,,,,6.0,,90.0,2.0,,,,,,,14.0,,7.8,,,,,5.0,4.0,,2.0,,26.0,8.0,30.0,3,3.0,56.0,1.0,3.0,2.0,2.0
2022-23,10385560,29,17,Nottingham_Forest,Home,927356,215136.0,Neco Williams,neco-williams,D,False,,,4.0,7.0,11.0,18.0,3.0,,7.0,,,,4.0,,1.0,12.0,5.0,,,0.0400505,0.0,0.0,1.0,,,,,,,,,90.0,,1.0,,,,,,16.0,,5.9,,,,1.0,3.0,1.0,,7.0,,11.0,14.0,24.0,0,2.0,53.0,3.0,3.0,,1.0
2022-23,10385560,29,17,Nottingham_Forest,Home,1064039,513046.0,Danilo Santos,danilo-oliveira,M,False,,,2.0,8.0,6.0,14.0,1.0,,3.0,,,1.0,1.0,,,5.0,4.0,,,0.0803308,0.2038,0.0,,1.0,,,,,,1.0,,86.0,,,,,,,,14.0,,6.9,,,2.0,,6.0,,,3.0,1.0,12.0,9.0,21.0,3,1.0,38.0,4.0,,3.0,1.0
2022-23,10385560,29,17,Nottingham_Forest,Home,1085180,242898.0,Brennan Johnson,brennan-johnson,F,False,,,,3.0,3.0,6.0,2.0,1.0,2.0,,,,,,1.0,5.0,4.0,,,0.0431356,0.478,0.3619,3.0,,1.0,,,,,,,90.0,3.0,,,,,,,11.0,,7.3,,,2.0,,1.0,4.0,,1.0,1.0,10.0,5.0,11.0,5,,25.0,1.0,2.0,1.0,
2022-23,10385549,30,17,Nottingham_Forest,Away,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385549,30,17,Nottingham_Forest,Away,27035,45124.0,André Ayew,andre-ayew,F,True,,,,,,,,2.0,,,,,,,,,3.0,,,0.0,0.0,0.0,,,,,,,,,,12.0,,,,,,,,2.0,,6.6,,,,1.0,,,,,,,2.0,2.0,0,,4.0,,1.0,,
2022-23,10385549,30,17,Nottingham_Forest,Away,36465,50232.0,Jonjo Shelvey,jonjo-shelvey,M,False,1.0,,2.0,9.0,8.0,16.0,,1.0,2.0,,,,2.0,,,4.0,3.0,1.0,,0.104432,0.0,0.0,2.0,,,,,,1.0,,,65.0,,,,,,,,13.0,,5.8,,,,1.0,1.0,2.0,,9.0,,20.0,9.0,27.0,0,,36.0,1.0,1.0,1.0,
2022-23,10385549,30,17,Nottingham_Forest,Away,45944,55037.0,Cheikhou Kouyaté,cheikhou-kouyate,M,False,,,,,3.0,3.0,1.0,1.0,2.0,,,1.0,,,,2.0,1.0,,,1.916e-05,0.0255,0.0,1.0,,,,,,1.0,,,32.0,,,,,,,,3.0,,6.5,,,,,,,,,1.0,2.0,3.0,5.0,1,,8.0,1.0,,,
2022-23,10385549,30,17,Nottingham_Forest,Away,56113,28411.0,Keylor Navas,keylor-navas,G,False,,,10.0,5.0,15.0,20.0,,,4.0,,,,,,,,,,,0.00030803,0.0,0.0,,,,-0.0248,1.0,,,,,90.0,,,,,,,,8.0,,6.3,1.0,1.0,,1.0,,,,18.0,,10.0,18.0,28.0,0,,33.0,,,,
2022-23,10385549,30,17,Nottingham_Forest,Away,115516,89076.0,Remo Freuler,remo-freuler,M,True,,,,5.0,7.0,12.0,,1.0,2.0,,,1.0,,,,1.0,4.0,,,0.00104931,0.066,0.0,1.0,,,,,,1.0,,,58.0,,,,,,,,2.0,,6.7,,,,,,,,,,6.0,7.0,13.0,1,2.0,20.0,1.0,1.0,,2.0
2022-23,10385549,30,17,Nottingham_Forest,Away,205508,109322.0,Jesse Lingard,jesse-lingard,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385549,30,17,Nottingham_Forest,Away,242211,116404.0,Felipe,felipe,D,False,,,,2.0,17.0,19.0,,2.0,3.0,,,,1.0,,,4.0,8.0,,,0.00049758,0.0,0.0,1.0,,,,,,,,,90.0,,,,,,,,8.0,,6.6,,,,5.0,4.0,1.0,,,,5.0,18.0,22.0,0,3.0,42.0,,1.0,2.0,2.0
2022-23,10385549,30,17,Nottingham_Forest,Away,358108,168281.0,Scott McKenna,scott-mckenna,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385549,30,17,Nottingham_Forest,Away,358218,114241.0,Harry Toffolo,harry-toffolo,D,False,,,,6.0,1.0,7.0,,,2.0,,,,1.0,,,4.0,3.0,,,0.00179664,0.034,0.0854,3.0,,,,,,1.0,1.0,,90.0,1.0,,,,,,,9.0,,6.6,,,,1.0,,,,3.0,,12.0,4.0,16.0,1,3.0,24.0,,,,2.0
2022-23,10385549,30,17,Nottingham_Forest,Away,359664,210156.0,Taiwo Awoniyi,taiwo-awoniyi,F,True,,,,1.0,,1.0,,,,,,,,,2.0,4.0,,,,0.00116331,0.0,0.0,2.0,,,,,,,,,25.0,,,,,,,,2.0,,6.3,,,,,,,,,1.0,1.0,,1.0,0,,4.0,,,,
2022-23,10385549,30,17,Nottingham_Forest,Away,758168,199170.0,Moussa Niakhaté,moussa-niakhate,D,False,,,,1.0,15.0,16.0,2.0,,5.0,,,,,,,3.0,1.0,,,0.0085785,0.0,0.0,1.0,,,,,,1.0,,1.0,86.0,,1.0,,,,,,11.0,,6.7,,,,1.0,,,,3.0,,5.0,17.0,22.0,0,1.0,38.0,,,,1.0
2022-23,10385549,30,17,Nottingham_Forest,Away,793988,179519.0,Orel Mangala,orel-mangala,M,True,,,1.0,3.0,3.0,6.0,,,,,,,1.0,,1.0,3.0,2.0,,,0.00277918,0.0,0.0,1.0,,,,,,,,,25.0,,,,,,,,3.0,,6.3,,,,,2.0,,,1.0,,5.0,3.0,8.0,0,,11.0,,,2.0,
2022-23,10385549,30,17,Nottingham_Forest,Away,817567,217331.0,Sam Surridge,sam-surridge,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385549,30,17,Nottingham_Forest,Away,838399,208912.0,Joe Worrall,joe-worrall,D,False,,,,4.0,6.0,10.0,2.0,3.0,2.0,,,,,,,3.0,5.0,,,0.00081524,0.0,0.0,1.0,,,,,,,1.0,,65.0,,,,,,,,7.0,,6.7,,,,1.0,,,,,,8.0,7.0,15.0,0,2.0,28.0,,,,1.0
2022-23,10385549,30,17,Nottingham_Forest,Away,844424,230251.0,Emmanuel Dennis,emmanuel-dennis,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385549,30,17,Nottingham_Forest,Away,865912,222531.0,Morgan Gibbs-White,morgan-gibbs-white,M,False,,,2.0,11.0,3.0,14.0,4.0,2.0,2.0,,,1.0,1.0,,,9.0,7.0,,,0.00927183,0.0679,0.0,1.0,,,,,,,,,90.0,,,,,,,,26.0,,6.7,,,,,5.0,10.0,,2.0,,28.0,6.0,24.0,1,1.0,48.0,1.0,2.0,2.0,
2022-23,10385549,30,17,Nottingham_Forest,Away,927356,215136.0,Neco Williams,neco-williams,D,False,,,,6.0,5.0,11.0,1.0,2.0,7.0,,,,2.0,,,6.0,6.0,,,0.0027067,0.0,0.0,,,,,,,,1.0,,90.0,,,,,,,,21.0,,6.2,,,,,3.0,5.0,,4.0,1.0,16.0,10.0,21.0,0,3.0,51.0,,1.0,,3.0
2022-23,10385549,30,17,Nottingham_Forest,Away,1064039,513046.0,Danilo Santos,danilo-oliveira,M,False,,,1.0,7.0,3.0,10.0,1.0,,4.0,,,,1.0,,,2.0,4.0,,,0.00580598,0.0548,0.228,,,,,,,,,,78.0,1.0,,,,,,,8.0,,7.0,,,1.0,,3.0,,,1.0,,14.0,3.0,17.0,2,1.0,25.0,,,3.0,
2022-23,10385549,30,17,Nottingham_Forest,Away,1085180,242898.0,Brennan Johnson,brennan-johnson,F,False,,,,2.0,2.0,4.0,,,,,,,,,,4.0,1.0,,,0.00621913,0.0,0.0,3.0,,,,,,,,,90.0,,,,,,,,4.0,,6.3,,,,,1.0,,,1.0,4.0,4.0,2.0,6.0,0,1.0,9.0,,,,
2022-23,10385587,31,17,Nottingham_Forest,Home,16620,20066.0,Wayne Hennessey,wayne-hennessey,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385587,31,17,Nottingham_Forest,Home,27035,45124.0,André Ayew,andre-ayew,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385587,31,17,Nottingham_Forest,Home,36465,50232.0,Jonjo Shelvey,jonjo-shelvey,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385587,31,17,Nottingham_Forest,Home,56113,28411.0,Keylor Navas,keylor-navas,G,False,,,7.0,1.0,17.0,18.0,,1.0,2.0,,,,,,,,1.0,,,0.00028533,0.0,0.0,,,,1.7197,,,,,,90.0,,,,,,,,9.0,2.0,7.3,5.0,5.0,,4.0,,,,16.0,,5.0,22.0,27.0,0,,38.0,,,,
2022-23,10385587,31,17,Nottingham_Forest,Home,115516,89076.0,Remo Freuler,remo-freuler,M,False,,,,4.0,11.0,15.0,,1.0,2.0,,,,1.0,,,1.0,3.0,,,0.0407807,0.0,0.0,,,,,,,1.0,,,65.0,,,,,,,,4.0,,6.6,,,,,,,,1.0,,5.0,14.0,19.0,0,1.0,23.0,,1.0,,1.0
2022-23,10385587,31,17,Nottingham_Forest,Home,205508,109322.0,Jesse Lingard,jesse-lingard,F,True,,,,,,,1.0,,,,,,,,,1.0,,,,0.0,0.0,0.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,0,,1.0,,,,
2022-23,10385587,31,17,Nottingham_Forest,Home,242211,116404.0,Felipe,felipe,D,False,,,5.0,13.0,10.0,23.0,3.0,1.0,7.0,,1.0,,2.0,1.0,1.0,7.0,7.0,,,0.191791,0.2349,0.0,1.0,,,,,,4.0,,,90.0,,1.0,,,,,,16.0,,7.3,,,1.0,5.0,1.0,,,11.0,,18.0,14.0,32.0,1,5.0,66.0,4.0,,1.0,4.0
2022-23,10385587,31,17,Nottingham_Forest,Home,358108,168281.0,Scott McKenna,scott-mckenna,D,False,,,1.0,6.0,11.0,17.0,,5.0,3.0,1.0,,,,,,,5.0,,,0.0911278,0.0,0.0,,,,,,1.0,,1.0,,81.0,,,,,,,,14.0,,6.7,,,,4.0,,,,4.0,,18.0,12.0,30.0,0,,36.0,,,,
2022-23,10385587,31,17,Nottingham_Forest,Home,358218,114241.0,Harry Toffolo,harry-toffolo,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385587,31,17,Nottingham_Forest,Home,359664,210156.0,Taiwo Awoniyi,taiwo-awoniyi,F,False,,,,2.0,2.0,4.0,3.0,2.0,3.0,,1.0,1.0,,,,4.0,4.0,,,0.0009913,0.4587,0.0,1.0,,,,,,,,,65.0,,1.0,,,,,,9.0,,6.6,,,2.0,1.0,,,,,,6.0,4.0,10.0,3,1.0,22.0,3.0,1.0,,1.0
2022-23,10385587,31,17,Nottingham_Forest,Home,758168,199170.0,Moussa Niakhaté,moussa-niakhate,D,False,,,2.0,5.0,12.0,17.0,1.0,,10.0,,,,,,,2.0,4.0,,,0.00769714,0.0167,0.0,1.0,,,,,,1.0,,,90.0,,,,,,,,14.0,,6.9,,,1.0,2.0,,,,6.0,,7.0,19.0,26.0,1,3.0,50.0,1.0,1.0,,
