season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025042,33,36,Brighton_and_Hove_Albion,Away,891829,219249.0,Matt O'Riley,matt-oriley,M,True,,,,3.0,3.0,6.0,,,5.0,,,,,,,,,1.0,,,0.00070161,,,,0.0,,,,,,,,,,,,,15.0,,,,,,,,,,1.0,,6.5,,,,63.740347254489,,,,,,,3.0,3.0,6.0,51.616844927048,39.539593333771,0,1.0,8.0,,,,
2025-26,14025042,33,36,Brighton_and_Hove_Albion,Away,936849,451340.0,Kaoru Mitoma,kaoru-mitoma,M,True,,,,12.0,2.0,14.0,,,9.0,,,,1.0,1.0,,1.0,4.0,4.0,,,0.101446,0.0913,0.4128,2.0,0.0,1.0,,,,,,,,,,,,55.0,1.0,1.0,,,,,,,9.0,4.0,,7.6,,,,115.00582542246,1.0,1.0,1.0,,,,12.0,2.0,14.0,66.589983826981,89.148181790531,2,2.0,34.0,4.0,2.0,,1.0
2025-26,14025042,33,36,Brighton_and_Hove_Albion,Away,946695,463067.0,Georginio Rutter,georginio-rutter,M,True,,,,4.0,1.0,5.0,1.0,1.0,4.0,,,,,,,1.0,2.0,2.0,,,0.0068036,0.0835,0.4712,,0.0,1.0,,,,,,,,,,,,15.0,1.0,,,,,,,,3.0,0.0,,7.5,,,,31.095736435921,,,1.0,,,,4.0,1.0,5.0,13.659003586199,,1,1.0,11.0,1.0,,,
2025-26,14025042,33,36,Brighton_and_Hove_Albion,Away,959628,467779.0,Mats Wieffer,mats-wieffer,D,False,,,,12.0,5.0,17.0,4.0,1.0,10.0,1.0,,,,,,1.0,8.0,5.0,,,0.0421481,,,3.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,,,,,,,,9.0,2.0,,5.9,,,,120.78497345664,2.0,,2.0,,,,15.0,5.0,20.0,8.4639377931517,23.427745956797,0,,46.0,2.0,4.0,,
2025-26,14025042,33,36,Brighton_and_Hove_Albion,Away,962012,469142.0,Jan Paul van Hecke,jan-paul-van-hecke,D,False,,,2.0,28.0,31.0,59.0,1.0,5.0,38.0,6.0,,,,2.0,,1.0,6.0,9.0,1.0,,0.0719341,0.064,,2.0,1.0,,,,,3.0,1.0,,,,,,,90.0,,2.0,,,,,,,9.0,1.0,,7.0,,,1.0,262.78228955615,8.0,,,,5.0,,32.0,34.0,66.0,87.280470774447,16.38,1,3.0,88.0,1.0,1.0,,1.0
2025-26,14025042,33,36,Brighton_and_Hove_Albion,Away,994363,489639.0,Bart Verbruggen,bart-verbruggen,G,False,,4.0,7.0,3.0,22.0,25.0,,1.0,11.0,9.0,,,,,,,,1.0,1.0,,0.00064263,,,,0.0,,-0.3973,,,,,,,,,,,90.0,,,,,,,,,9.0,0.0,1.0,6.3,4.0,4.0,,49.558797880503,3.0,,,4.0,16.0,,10.0,24.0,34.0,26.261181156979,,0,,47.0,,,,
2025-26,14025042,33,36,Brighton_and_Hove_Albion,Away,997152,465730.0,Maxim De Cuyper,maxim-de-cuyper,D,True,,,1.0,5.0,5.0,10.0,1.0,,2.0,1.0,,,,1.0,,,3.0,,,,0.00492258,,,1.0,0.0,,,,,,,,,,,,,15.0,,,,,,,,,1.0,0.0,,6.2,,,,13.807806156299,1.0,,,,1.0,,5.0,5.0,10.0,-2.0446757708243,,0,,13.0,1.0,,,
2025-26,14025042,33,36,Brighton_and_Hove_Albion,Away,1036269,509416.0,Yasin Ayari,yasin-ayari,M,False,,,1.0,16.0,13.0,29.0,1.0,1.0,12.0,2.0,,,1.0,,,2.0,5.0,5.0,,,0.0102967,0.0917,,1.0,0.0,,,,,1.0,,,,,,,,82.0,,,,,,,,,8.0,1.0,,6.4,,,,92.159781009859,,2.0,,,1.0,,18.0,15.0,33.0,39.712867954724,23.24093993366,1,,44.0,1.0,3.0,1.0,
2025-26,14025042,33,36,Brighton_and_Hove_Albion,Away,1065588,514254.0,Diego Gómez,diego-gomez,M,False,,,,,,,,2.0,2.0,1.0,,,,,,,2.0,2.0,,,,,,2.0,0.0,,,,,,,,,,,,,20.0,,,,,,,,,5.0,0.0,,6.5,,,,16.831293747272,,,,,2.0,,4.0,,4.0,14.136252517577,,0,,5.0,1.0,,,
2025-26,14025042,33,36,Brighton_and_Hove_Albion,Away,1142315,532529.0,Jack Hinshelwood,jack-hinshelwood,M,False,,,,15.0,5.0,20.0,,1.0,7.0,2.0,,,,1.0,,1.0,3.0,2.0,,,0.0230708,0.0414,,1.0,0.0,,,,1.0,,,,,,,,,75.0,,,,,,,,,9.0,0.0,,6.3,,,1.0,40.730229998424,,,2.0,,,,21.0,5.0,26.0,-2.3116373576361,,1,,31.0,,1.0,,
2025-26,14025042,33,36,Brighton_and_Hove_Albion,Away,1199043,535301.0,Carlos Baleba,carlos-baleba,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025042,33,36,Brighton_and_Hove_Albion,Away,1400106,592031.0,Yankuba Minteh,yankuba-minteh,M,False,3.0,,1.0,11.0,2.0,13.0,,3.0,19.0,4.0,,,,,,,2.0,12.0,,,0.343531,,,,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,,,25.0,2.0,,7.8,,,,164.33056135615,,5.0,12.0,,1.0,,22.0,3.0,25.0,93.651934126373,32.78328080109,0,5.0,53.0,2.0,1.0,3.0,3.0
2025-26,14025042,33,36,Brighton_and_Hove_Albion,Away,1416535,647850.0,Charalampos Kostoulas,kostoulas-charalampos,F,True,,,,4.0,2.0,6.0,2.0,1.0,3.0,,1.0,,,,,,3.0,2.0,,,0.0455974,0.0997,,1.0,0.0,,,,,,1.0,,,,,,,8.0,,,,,,,,,1.0,0.0,,6.5,,,1.0,20.344954788893,,1.0,,,,,4.0,3.0,7.0,6.7466502420707,,1,,9.0,,,1.0,
2025-26,14024001,34,36,Brighton_and_Hove_Albion,Home,31867,49262.0,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024001,34,36,Brighton_and_Hove_Albion,Home,33902,50175.0,Danny Welbeck,danny-welbeck,F,True,,,,2.0,1.0,3.0,,,1.0,,,,,,,,,,,,0.00345825,0.2441,0.7321,,0.0,1.0,,,,,,,,,,,,12.0,1.0,,,,,,,,1.0,0.0,,7.4,,,,10.463108954799,,,,,,,3.0,1.0,4.0,5.6203726819897,,1,,5.0,,,,
2025-26,14024001,34,36,Brighton_and_Hove_Albion,Home,48480,60307.0,Pascal Groß,pascal-gro,M,False,3.0,,,22.0,26.0,48.0,1.0,1.0,10.0,4.0,1.0,,,,,,4.0,2.0,,,0.200905,0.0598,,3.0,0.0,,,,,1.0,5.0,,,,,,,90.0,1.0,,,,,,,,15.0,0.0,,7.2,,,,66.600994419293,1.0,,9.0,,4.0,,30.0,26.0,56.0,18.062653515681,,1,1.0,73.0,1.0,,,1.0
2025-26,14024001,34,36,Brighton_and_Hove_Albion,Home,115365,83299.0,Lewis Dunk,lewis-dunk,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024001,34,36,Brighton_and_Hove_Albion,Home,219572,111478.0,Joël Veltman,joel-veltman,D,True,,,1.0,8.0,12.0,20.0,,1.0,10.0,2.0,,,,,,,,2.0,,,0.00298022,,,,0.0,,,,,1.0,,,,,,,,45.0,,1.0,,,,,,,1.0,1.0,,7.4,,,,136.37403384763,2.0,,,,2.0,,9.0,12.0,21.0,62.637633306559,44.027832390432,0,,30.0,,1.0,,
2025-26,14024001,34,36,Brighton_and_Hove_Albion,Home,788784,204120.0,Olivier Boscagli,olivier-boscagli,D,False,,,5.0,26.0,49.0,75.0,,,18.0,1.0,,,,1.0,,,1.0,4.0,,,0.0259882,,,,0.0,,,,,2.0,,,,,,,,90.0,,,,,,,,,11.0,1.0,,7.5,,,,139.35068682273,3.0,,1.0,,10.0,,34.0,51.0,85.0,66.317398364781,28.478471886673,0,2.0,99.0,,2.0,,1.0
2025-26,14024001,34,36,Brighton_and_Hove_Albion,Home,825844,231416.0,Ferdi Kadıoğlu,ferdi-kadioglu,D,False,,,1.0,22.0,15.0,37.0,1.0,2.0,11.0,3.0,,,,2.0,,,3.0,5.0,,,0.0908915,0.2606,1.5498,,0.0,1.0,,,,3.0,,,,,,,,90.0,3.0,,,,,,,,6.0,4.0,,9.0,,,,138.24085746115,3.0,1.0,1.0,,1.0,,26.0,15.0,41.0,102.96274461931,89.006670118762,3,1.0,64.0,1.0,1.0,1.0,
2025-26,14024001,34,36,Brighton_and_Hove_Albion,Home,842513,223434.0,Igor Júlio,igor-julio,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14024001,34,36,Brighton_and_Hove_Albion,Home,891829,219249.0,Matt O'Riley,matt-oriley,M,True,,,,,3.0,3.0,,1.0,,,,,,,,,,1.0,,,0.00010411,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,4.0,4.0,,,0,,4.0,,,,
2025-26,14024001,34,36,Brighton_and_Hove_Albion,Home,936849,451340.0,Kaoru Mitoma,kaoru-mitoma,M,False,,,,24.0,5.0,29.0,2.0,1.0,19.0,7.0,,1.0,,1.0,,,5.0,4.0,,,0.084943,0.2783,0.4055,2.0,0.0,,,,,,3.0,,,,,,,82.0,1.0,,,,,,,,6.0,6.0,,7.6,,,2.0,223.04549565564,3.0,1.0,1.0,,,,27.0,5.0,32.0,133.82749883899,130.23166062981,3,1.0,46.0,2.0,1.0,1.0,1.0
2025-26,14024001,34,36,Brighton_and_Hove_Albion,Home,946695,463067.0,Georginio Rutter,georginio-rutter,M,False,,,1.0,11.0,2.0,13.0,3.0,1.0,10.0,3.0,1.0,,1.0,1.0,,1.0,9.0,3.0,,,0.105023,0.1238,,2.0,1.0,,,,,,2.0,,,,,,,83.0,,,,,,,,,12.0,2.0,,6.6,,,1.0,97.385290236617,1.0,2.0,3.0,,1.0,,15.0,3.0,18.0,51.006314760431,33.495492039316,2,1.0,35.0,1.0,1.0,,1.0
2025-26,14024001,34,36,Brighton_and_Hove_Albion,Home,959628,467779.0,Mats Wieffer,mats-wieffer,D,False,,,,9.0,10.0,19.0,,,8.0,3.0,,,,,,,,,,,0.0064215,,,,0.0,,,,,,,,,,,,,45.0,,,,,,,,,7.0,0.0,,6.6,,,,64.641752719864,,,1.0,,,,12.0,12.0,24.0,-26.016432951352,,0,,29.0,,,,
2025-26,14024001,34,36,Brighton_and_Hove_Albion,Home,962012,469142.0,Jan Paul van Hecke,jan-paul-van-hecke,D,False,,,2.0,16.0,53.0,69.0,,6.0,33.0,5.0,,,,1.0,,,1.0,7.0,,,0.00960979,0.1273,0.0758,,0.0,,,,,,,1.0,,,,,,90.0,1.0,1.0,,,,,,,11.0,2.0,,7.7,,,1.0,288.17081318339,4.0,,,,8.0,,24.0,56.0,80.0,148.95410300936,35.279450029316,2,1.0,89.0,,,,1.0
2025-26,14024001,34,36,Brighton_and_Hove_Albion,Home,994363,489639.0,Bart Verbruggen,bart-verbruggen,G,False,,,11.0,8.0,46.0,54.0,,,23.0,8.0,,,,,,,,,,,0.00690543,,,,0.0,,,2.0,,,,,,,,,,90.0,,,,,,,,,15.0,0.0,,7.0,,,,119.62334823584,,,,,26.0,,23.0,46.0,69.0,68.738451962863,,0,,73.0,,,,
2025-26,14024001,34,36,Brighton_and_Hove_Albion,Home,997152,465730.0,Maxim De Cuyper,maxim-de-cuyper,D,True,,,,2.0,2.0,4.0,,,1.0,1.0,1.0,,,1.0,,,1.0,2.0,,,0.0984023,,,,1.0,,,,,,1.0,,,,,,,13.0,,1.0,,,,,,,4.0,1.0,,7.2,,,,10.398,,1.0,1.0,,,,3.0,2.0,5.0,8.3923481587028,10.398,0,1.0,11.0,2.0,,1.0,1.0
2025-26,14024001,34,36,Brighton_and_Hove_Albion,Home,1036269,509416.0,Yasin Ayari,yasin-ayari,M,True,,,,,1.0,1.0,,,1.0,,,,,1.0,,,2.0,,,,1.6e-06,,,1.0,0.0,,,,,1.0,,,,,,,,8.0,,,,,,,,,1.0,0.0,,6.4,,,,6.123886347737,,,,,,,,1.0,1.0,-1.7605872306931,,0,,5.0,1.0,,,
2025-26,14024001,34,36,Brighton_and_Hove_Albion,Home,1142315,532529.0,Jack Hinshelwood,jack-hinshelwood,M,False,,,,14.0,8.0,22.0,3.0,,6.0,,,1.0,,,,,7.0,1.0,,,0.0290567,1.0259,0.4531,3.0,0.0,1.0,,,,,,,,,,,,89.0,2.0,,,,,,,,3.0,0.0,,7.1,,,,43.339620911381,,1.0,1.0,,,,14.0,9.0,23.0,0.3718746938101,,2,1.0,31.0,,,,
2025-26,14024001,34,36,Brighton_and_Hove_Albion,Home,1199043,535301.0,Carlos Baleba,carlos-baleba,M,False,,,,16.0,25.0,41.0,,1.0,14.0,6.0,1.0,,,,,1.0,4.0,4.0,,,0.331686,,,2.0,0.0,,,,,,1.0,,,,,,,90.0,,1.0,,,,,,,9.0,0.0,,7.2,,,,116.61236566426,2.0,3.0,,,2.0,,20.0,26.0,46.0,23.225710950834,,0,1.0,59.0,2.0,,2.0,1.0
2025-26,14024001,34,36,Brighton_and_Hove_Albion,Home,1400106,592031.0,Yankuba Minteh,yankuba-minteh,M,False,,,,12.0,6.0,18.0,1.0,1.0,8.0,3.0,,,1.0,,,1.0,4.0,5.0,,,0.0509089,0.0178,,2.0,0.0,,,,,,,,,,,,,77.0,,,,,,,,,12.0,4.0,,6.9,,,,94.874902999133,1.0,,5.0,,1.0,,16.0,7.0,23.0,73.064431033908,77.37151259766,1,4.0,40.0,1.0,,,1.0
2025-26,14024001,34,36,Brighton_and_Hove_Albion,Home,1416535,647850.0,Charalampos Kostoulas,kostoulas-charalampos,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023949,35,36,Brighton_and_Hove_Albion,Away,31867,49262.0,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023949,35,36,Brighton_and_Hove_Albion,Away,33902,50175.0,Danny Welbeck,danny-welbeck,F,False,,,,7.0,2.0,9.0,2.0,,5.0,3.0,1.0,,,,,,4.0,3.0,,,0.0476751,0.1014,,1.0,1.0,,,,,,1.0,,,,,,,80.0,,,,,,,,,3.0,1.0,,6.7,,,2.0,37.732904374485,2.0,3.0,,,,,9.0,2.0,11.0,-15.60557585163,9.4362791395761,2,1.0,21.0,,,2.0,1.0
2025-26,14023949,35,36,Brighton_and_Hove_Albion,Away,48480,60307.0,Pascal Groß,pascal-gro,M,False,,,3.0,43.0,28.0,71.0,,,35.0,6.0,,,1.0,2.0,,3.0,7.0,1.0,,,0.0532156,0.1847,,1.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,,,19.0,1.0,,6.3,,,,215.16583851967,1.0,2.0,8.0,,8.0,,48.0,30.0,78.0,111.55236937667,24.328393309054,1,,96.0,,,1.0,
2025-26,14023949,35,36,Brighton_and_Hove_Albion,Away,115365,83299.0,Lewis Dunk,lewis-dunk,D,True,,,,,,,4.0,,,,,,,,,,4.0,,,,,,,,0.0,,,,,,,,,,,,,9.0,,,,,,,,,,,,5.9,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023949,35,36,Brighton_and_Hove_Albion,Away,219572,111478.0,Joël Veltman,joel-veltman,D,True,,,,12.0,15.0,27.0,,,14.0,3.0,,,,,,,1.0,2.0,,,0.0144402,,,,0.0,,,,,,,,,,,,,63.0,,,,,,,,,10.0,0.0,,6.3,,,,94.979216334543,,1.0,4.0,,2.0,,16.0,15.0,31.0,-7.9872777112734,,0,,47.0,1.0,2.0,,
2025-26,14023949,35,36,Brighton_and_Hove_Albion,Away,788784,204120.0,Olivier Boscagli,olivier-boscagli,D,False,1.0,,3.0,33.0,46.0,79.0,3.0,,33.0,5.0,,,,1.0,,,4.0,4.0,,,0.0710691,,,,0.0,,,,,1.0,1.0,,,,,,,90.0,,1.0,,,,,,,15.0,0.0,,6.2,,,,243.87210245776,1.0,,2.0,,11.0,,43.0,50.0,93.0,80.557723315843,,0,2.0,103.0,,2.0,,2.0
2025-26,14023949,35,36,Brighton_and_Hove_Albion,Away,825844,231416.0,Ferdi Kadıoğlu,ferdi-kadioglu,D,False,1.0,,1.0,28.0,17.0,45.0,,,30.0,3.0,,,,,,,4.0,,,,0.0617517,,,3.0,0.0,,,,,,2.0,,,,,,,90.0,,,,,,,,,13.0,2.0,,5.5,,,,235.80818589129,1.0,1.0,4.0,,2.0,,34.0,18.0,52.0,79.664712806103,50.491088538423,0,,68.0,2.0,,,
2025-26,14023949,35,36,Brighton_and_Hove_Albion,Away,842513,223434.0,Igor Júlio,igor-julio,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023949,35,36,Brighton_and_Hove_Albion,Away,891829,219249.0,Matt O'Riley,matt-oriley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023949,35,36,Brighton_and_Hove_Albion,Away,936849,451340.0,Kaoru Mitoma,kaoru-mitoma,M,False,,,2.0,29.0,5.0,34.0,2.0,1.0,18.0,5.0,1.0,,1.0,1.0,,,5.0,3.0,,,0.0615981,0.1235,,2.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,,,12.0,3.0,,6.0,,,,199.21837795578,,3.0,4.0,,3.0,,31.0,6.0,37.0,98.325913657199,54.90403373894,1,,50.0,4.0,,2.0,
2025-26,14023949,35,36,Brighton_and_Hove_Albion,Away,946695,463067.0,Georginio Rutter,georginio-rutter,M,True,1.0,,,1.0,1.0,2.0,,,2.0,,1.0,,,1.0,,,1.0,2.0,,,0.260587,,,,0.0,,,,,,1.0,,,,,,,10.0,,,,,,,,,1.0,0.0,,7.2,,,,13.745847072057,,1.0,1.0,,1.0,,2.0,1.0,3.0,11.431200758282,,0,1.0,6.0,,,1.0,1.0
2025-26,14023949,35,36,Brighton_and_Hove_Albion,Away,959628,467779.0,Mats Wieffer,mats-wieffer,D,False,1.0,,1.0,0.0,5.0,5.0,2.0,,2.0,2.0,,,,,,,2.0,,,,0.0103882,,,,0.0,,,,,,,,,,,,,18.0,,,,,,,,,3.0,0.0,,6.2,,,,7.5557432725589,,,1.0,,2.0,,2.0,6.0,8.0,-2.1998457333624,,0,,12.0,,,,
2025-26,14023949,35,36,Brighton_and_Hove_Albion,Away,962012,469142.0,Jan Paul van Hecke,jan-paul-van-hecke,D,False,,,5.0,27.0,33.0,60.0,3.0,6.0,37.0,7.0,,,,1.0,,,6.0,10.0,1.0,,0.0950515,,,2.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,,,12.0,4.0,,6.3,,,,338.83584821224,7.0,,,,10.0,,36.0,36.0,72.0,183.03722511241,89.749567504885,0,2.0,87.0,,3.0,,2.0
2025-26,14023949,35,36,Brighton_and_Hove_Albion,Away,994363,489639.0,Bart Verbruggen,bart-verbruggen,G,False,,,3.0,3.0,18.0,21.0,,,15.0,5.0,,,,1.0,,,1.0,,1.0,,0.0017221,,,,0.0,,1.2116,2.0,,,,,,,,,,90.0,,,,,,,,,17.0,0.0,1.0,6.7,3.0,4.0,,83.736038824576,1.0,,,1.0,18.0,,17.0,19.0,36.0,46.82278154025,,0,,48.0,,,,
2025-26,14023949,35,36,Brighton_and_Hove_Albion,Away,997152,465730.0,Maxim De Cuyper,maxim-de-cuyper,D,True,1.0,,,5.0,1.0,6.0,,,2.0,,,,,,,,,1.0,,,0.0115509,,,,0.0,,,,,,1.0,,,,,,,9.0,,,,,,,,,1.0,0.0,,6.3,,,,7.3480185626545,1.0,,1.0,,,,6.0,1.0,7.0,5.3403921694022,,0,1.0,13.0,,,,1.0
2025-26,14023949,35,36,Brighton_and_Hove_Albion,Away,1036269,509416.0,Yasin Ayari,yasin-ayari,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023949,35,36,Brighton_and_Hove_Albion,Away,1142315,532529.0,Jack Hinshelwood,jack-hinshelwood,M,False,,,,10.0,3.0,13.0,2.0,,4.0,3.0,,2.0,,,,1.0,4.0,,,,0.0174874,0.6634,0.6228,1.0,0.0,1.0,,,1.0,,,,,,,,,88.0,3.0,,,,,,,,4.0,1.0,,7.2,,,1.0,27.994684350456,1.0,,,,,,12.0,4.0,16.0,13.984505619964,5.0473343459692,4,,25.0,,,,
2025-26,14023949,35,36,Brighton_and_Hove_Albion,Away,1199043,535301.0,Carlos Baleba,carlos-baleba,M,False,,,5.0,16.0,16.0,32.0,2.0,3.0,13.0,4.0,,,1.0,1.0,,,5.0,7.0,,,0.0284689,0.0399,,1.0,0.0,,,,1.0,1.0,1.0,,,,,,,80.0,,,,,,,,,8.0,0.0,,7.0,,,1.0,68.222412642273,3.0,1.0,,,6.0,,19.0,17.0,36.0,25.887002023083,,2,3.0,53.0,3.0,1.0,,1.0
2025-26,14023949,35,36,Brighton_and_Hove_Albion,Away,1400106,592031.0,Yankuba Minteh,yankuba-minteh,M,False,1.0,,,17.0,3.0,20.0,1.0,,27.0,1.0,1.0,1.0,,1.0,,,4.0,2.0,,,0.0573577,0.3172,,1.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,,,25.0,5.0,,5.8,,,2.0,253.36507204782,,1.0,13.0,,,,20.0,4.0,24.0,186.73877829106,75.53498513736,2,1.0,53.0,7.0,1.0,,1.0
2025-26,14023949,35,36,Brighton_and_Hove_Albion,Away,1416535,647850.0,Charalampos Kostoulas,kostoulas-charalampos,F,True,,,,2.0,,2.0,1.0,,1.0,,,,,,,,1.0,,,,0.00041724,0.0997,0.2727,,0.0,,,,,,,,,,,,,10.0,1.0,,,,,,,,,0.0,,6.7,,,,4.4348894011012,,,,,,1.0,2.0,,2.0,-1.2674396322231,,1,,5.0,,,,
2025-26,14023935,36,36,Brighton_and_Hove_Albion,Home,791,15157.0,James Milner,james-milner,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023935,36,36,Brighton_and_Hove_Albion,Home,31867,49262.0,Jason Steele,jason-steele,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023935,36,36,Brighton_and_Hove_Albion,Home,33902,50175.0,Danny Welbeck,danny-welbeck,F,False,,,,5.0,5.0,10.0,,,2.0,1.0,,1.0,,,,,3.0,4.0,,,0.00802929,0.2558,1.0933,3.0,0.0,,,,,,,,,,,,,76.0,2.0,,,,,,,,6.0,0.0,,6.8,,,,16.246365977898,,1.0,,,,,8.0,7.0,15.0,-8.46036304664,,2,2.0,28.0,1.0,1.0,1.0,2.0
2025-26,14023935,36,36,Brighton_and_Hove_Albion,Home,48480,60307.0,Pascal Groß,pascal-gro,M,False,2.0,,5.0,32.0,31.0,63.0,,1.0,29.0,2.0,,,,2.0,,1.0,3.0,5.0,,,0.168532,0.2306,0.5759,,0.0,,,,,,1.0,,,,,,,90.0,1.0,,,,,,,,15.0,3.0,,7.0,,,,279.87721278198,,,5.0,,8.0,,40.0,32.0,72.0,132.18474127961,84.462855145035,1,4.0,89.0,2.0,,,1.0
2025-26,14023935,36,36,Brighton_and_Hove_Albion,Home,115365,83299.0,Lewis Dunk,lewis-dunk,D,False,,,3.0,24.0,72.0,96.0,2.0,5.0,35.0,5.0,,,,,,,2.0,6.0,,,0.0100687,0.3016,0.594,,0.0,1.0,,,,,,,,,,,,90.0,1.0,,,,,,,,7.0,0.0,,8.3,,,3.0,223.09681478969,2.0,,,,6.0,,30.0,73.0,103.0,53.602309236255,,4,,113.0,,1.0,,
2025-26,14023935,36,36,Brighton_and_Hove_Albion,Home,219572,111478.0,Joël Veltman,joel-veltman,D,True,,,1.0,10.0,6.0,16.0,1.0,,3.0,,,,,,,,1.0,,,,0.011559,,,,0.0,,,,,,,,,,,,,32.0,,,,,,,,,1.0,1.0,,6.9,,,,27.360932635302,1.0,,1.0,,1.0,,10.0,6.0,16.0,1.0136392368236,11.452270036984,0,,22.0,,,,
2025-26,14023935,36,36,Brighton_and_Hove_Albion,Home,301288,109345.0,Solly March,solly-march,M,True,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,0.0,,,,,,,,,,,,,10.0,,,,,,,,,1.0,0.0,,6.5,,,,7.0975488726743,,,,,,,1.0,,1.0,-2.7907525102806,,0,,1.0,,,,
2025-26,14023935,36,36,Brighton_and_Hove_Albion,Home,788784,204120.0,Olivier Boscagli,olivier-boscagli,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14023935,36,36,Brighton_and_Hove_Albion,Home,825844,231416.0,Ferdi Kadıoğlu,ferdi-kadioglu,D,False,,,3.0,21.0,24.0,45.0,1.0,2.0,17.0,5.0,,,,,,,3.0,3.0,,,0.0351783,,,2.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,,,14.0,1.0,,6.9,,,,131.56575089548,,,2.0,,4.0,,27.0,28.0,55.0,33.409303049686,16.448173637216,0,1.0,69.0,2.0,,,
2025-26,14023935,36,36,Brighton_and_Hove_Albion,Home,891829,219249.0,Matt O'Riley,matt-oriley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
