season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltySave,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768351,19,4,Newcastle_United,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,3.0,12.0,11.0,23.0,4.0,1.0,5.0,,,2.0,1.0,,,4.0,11.0,5.0,,,4.0,,,,,,,,90.0,1.0,1.0,,,,,,6.9,,,,6.0,,1.0,,3.0,1.0,16.0,13.0,28.0,3,2.0,52.0,3.0,2.0,
2015-16,6768351,19,4,Newcastle_United,Away,227900,120721,Kevin Mbabu,kevin-mbabu,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768351,19,4,Newcastle_United,Away,238612,149736,Chancel Mbemba,chancel-mbemba,D,False,,,2.0,13.0,12.0,25.0,2.0,1.0,1.0,,,,,,,,2.0,1.0,,,,,,,,3.0,,,90.0,,2.0,,,,,,6.9,,,,13.0,,,,7.0,,18.0,13.0,31.0,0,,50.0,,,
2015-16,6768351,19,4,Newcastle_United,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,False,1.0,,1.0,11.0,4.0,14.0,1.0,,2.0,,,,1.0,,,1.0,3.0,3.0,,,,,,,,1.0,4.0,,72.0,,1.0,,,,,,7.2,,,2.0,,1.0,6.0,,2.0,,18.0,5.0,17.0,2,2.0,39.0,2.0,,1.0
2015-16,6768376,20,4,Newcastle_United,Away,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,1.0,8.0,28.0,36.0,1.0,1.0,2.0,,,1.0,4.0,,,,5.0,3.0,,,,,,,,3.0,,,90.0,,1.0,,,,,,6.3,,,,1.0,1.0,1.0,,4.0,,16.0,30.0,45.0,1,1.0,54.0,,,1.0
2015-16,6768376,20,4,Newcastle_United,Away,10438,28301,Cheik Tiote,cheik-tiote,M,False,,,8.0,22.0,44.0,66.0,,1.0,6.0,,,,4.0,,,,5.0,7.0,,,1.0,,,,,3.0,1.0,,87.0,,1.0,,,,,,7.4,,,,2.0,3.0,,,8.0,,22.0,44.0,66.0,0,3.0,81.0,,,3.0
2015-16,6768376,20,4,Newcastle_United,Away,20581,19838,Robert Elliot,robert-elliot,G,False,,,14.0,12.0,9.0,21.0,,1.0,8.0,,,,,,,,,1.0,,,,,,3.0,,,,,90.0,,,,,,,,6.6,2.0,2.0,,1.0,,,,31.0,,28.0,10.0,38.0,0,,46.0,,,
2015-16,6768376,20,4,Newcastle_United,Away,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,2.0,25.0,10.0,35.0,1.0,3.0,,,1.0,,,,,1.0,2.0,4.0,,,1.0,,,,,1.0,1.0,,90.0,3.0,,,,,,,7.0,,,1.0,,1.0,,,2.0,,31.0,11.0,42.0,4,,51.0,1.0,,1.0
2015-16,6768376,20,4,Newcastle_United,Away,26982,42727,Yoan Gouffran,yoan-gouffran,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768376,20,4,Newcastle_United,Away,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,2.0,,,28.0,12.0,38.0,,1.0,8.0,,,,,,,2.0,8.0,9.0,,,2.0,,,,,4.0,1.0,,90.0,,,,,,,,7.1,,,,,10.0,3.0,,,,34.0,14.0,45.0,0,1.0,69.0,1.0,1.0,6.0
2015-16,6768376,20,4,Newcastle_United,Away,30262,48773,Siem de Jong,siem-de-jong,M,True,,,,1.0,1.0,2.0,,,1.0,,,,1.0,,,,2.0,1.0,,,1.0,,,,,,,,3.0,1.0,,,,,,,6.6,,,,,,1.0,,,,3.0,1.0,3.0,1,1.0,6.0,,,
2015-16,6768376,20,4,Newcastle_United,Away,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,2.0,,2.0,16.0,14.0,28.0,3.0,1.0,5.0,,,1.0,,,,1.0,8.0,7.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,6.9,,,,3.0,4.0,11.0,,6.0,,32.0,15.0,36.0,1,4.0,78.0,1.0,1.0,1.0
2015-16,6768376,20,4,Newcastle_United,Away,40686,58771,Jack Colback,jack-colback,M,False,1.0,,3.0,19.0,23.0,41.0,,,1.0,,,1.0,1.0,,,,2.0,5.0,,,1.0,,,,,1.0,,,79.0,1.0,,,,,,,7.2,,,,1.0,,3.0,,3.0,,22.0,23.0,42.0,2,3.0,55.0,,2.0,
2015-16,6768376,20,4,Newcastle_United,Away,123689,59735,Karl Darlow,karl-darlow,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768376,20,4,Newcastle_United,Away,148824,95434,Florian Thauvin,florian-thauvin,F,True,1.0,,,10.0,,9.0,,,4.0,,,,,,,,1.0,3.0,,,,,,,,,1.0,,11.0,,,,,,,,7.0,,,,,2.0,1.0,,1.0,,12.0,1.0,12.0,0,1.0,19.0,1.0,1.0,1.0
2015-16,6768376,20,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768376,20,4,Newcastle_United,Away,185995,106618,Paul Dummett,paul-dummett,D,False,,,2.0,14.0,13.0,27.0,1.0,,2.0,,,,1.0,,,,2.0,2.0,,,,,,,,4.0,,,90.0,,,,,,,,6.9,,,,4.0,1.0,1.0,,3.0,,17.0,13.0,29.0,0,,45.0,,1.0,1.0
2015-16,6768376,20,4,Newcastle_United,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,14.0,6.0,20.0,5.0,2.0,1.0,,,1.0,,,,3.0,9.0,5.0,,,,,,,,,2.0,,90.0,1.0,,,,,,,7.1,,,2.0,,2.0,,,,,17.0,6.0,23.0,4,,37.0,1.0,2.0,1.0
2015-16,6768376,20,4,Newcastle_United,Away,227900,120721,Kevin Mbabu,kevin-mbabu,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768376,20,4,Newcastle_United,Away,238612,149736,Chancel Mbemba,chancel-mbemba,D,False,1.0,,7.0,16.0,23.0,38.0,3.0,1.0,10.0,,,,,,,,3.0,5.0,,,1.0,,,,,4.0,1.0,,90.0,,,,,,,,7.7,,,1.0,4.0,2.0,1.0,,11.0,,19.0,25.0,43.0,1,2.0,60.0,,,2.0
2015-16,6768376,20,4,Newcastle_United,Away,290927,144485,Ivan Toney,ivan-toney,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768376,20,4,Newcastle_United,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,False,1.0,,1.0,20.0,6.0,25.0,,1.0,5.0,1.0,,,2.0,,,2.0,6.0,7.0,,,1.0,,,,,2.0,3.0,,90.0,,,,,,,,7.3,,,1.0,,1.0,2.0,,3.0,,25.0,7.0,30.0,1,4.0,48.0,1.0,2.0,
2015-16,6768190,21,4,Newcastle_United,Home,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,8.0,29.0,37.0,66.0,,,6.0,,,,,,,1.0,2.0,4.0,,,,,,,,6.0,2.0,,90.0,,,,,,,,7.5,,,1.0,3.0,1.0,,,9.0,,33.0,38.0,71.0,1,4.0,90.0,,,
2015-16,6768190,21,4,Newcastle_United,Home,10438,28301,Cheik Tiote,cheik-tiote,M,False,,,3.0,28.0,52.0,80.0,,1.0,13.0,,,,2.0,,,,5.0,6.0,,,2.0,,,,,3.0,1.0,,85.0,,,,,,,,6.9,,,,1.0,2.0,,,5.0,,35.0,53.0,88.0,0,3.0,99.0,,1.0,1.0
2015-16,6768190,21,4,Newcastle_United,Home,16460,37939,Sylvain Marveaux,sylvain-marveaux,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768190,21,4,Newcastle_United,Home,20581,19838,Robert Elliot,robert-elliot,G,False,,,3.0,2.0,10.0,12.0,,,5.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,6.1,1.0,1.0,,,,,,8.0,,5.0,12.0,17.0,0,,21.0,,,
2015-16,6768190,21,4,Newcastle_United,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,,22.0,6.0,28.0,1.0,,2.0,,1.0,2.0,,,,3.0,5.0,4.0,,,1.0,,1.0,,,1.0,2.0,,90.0,2.0,,,,,,,7.3,,,,,2.0,,,,1.0,24.0,7.0,31.0,4,1.0,52.0,6.0,1.0,2.0
2015-16,6768190,21,4,Newcastle_United,Home,26982,42727,Yoan Gouffran,yoan-gouffran,M,True,,,,,4.0,4.0,,1.0,2.0,,,,,,,,,2.0,,,,,,,,1.0,,,9.0,,,,,,,,6.7,,,,,,,,1.0,,2.0,6.0,8.0,0,1.0,10.0,,,
2015-16,6768190,21,4,Newcastle_United,Home,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,,,,27.0,6.0,33.0,4.0,1.0,7.0,,,,,,,1.0,11.0,7.0,,,1.0,,,,,1.0,3.0,,90.0,1.0,,,,,,,6.4,,,,1.0,8.0,4.0,,,,38.0,6.0,40.0,1,2.0,66.0,3.0,1.0,3.0
2015-16,6768190,21,4,Newcastle_United,Home,30262,48773,Siem de Jong,siem-de-jong,M,True,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,0,,2.0,,,
2015-16,6768190,21,4,Newcastle_United,Home,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,,,1.0,24.0,19.0,43.0,,,7.0,,,,,,,1.0,2.0,3.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,6.5,,,1.0,,,6.0,,3.0,,37.0,19.0,50.0,1,3.0,77.0,1.0,,
2015-16,6768190,21,4,Newcastle_United,Home,40686,58771,Jack Colback,jack-colback,M,False,,,4.0,23.0,22.0,45.0,,,4.0,,,,1.0,,,1.0,3.0,5.0,,,1.0,,,,,1.0,1.0,,81.0,,,,,,,,6.8,,,1.0,1.0,1.0,4.0,,6.0,,36.0,24.0,56.0,1,1.0,73.0,,3.0,1.0
2015-16,6768190,21,4,Newcastle_United,Home,123689,59735,Karl Darlow,karl-darlow,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768190,21,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768190,21,4,Newcastle_United,Home,185995,106618,Paul Dummett,paul-dummett,D,False,,,2.0,5.0,18.0,23.0,,1.0,2.0,,,,2.0,,,,2.0,6.0,1.0,,,,1.0,,,2.0,,,90.0,1.0,1.0,,,,,,6.8,,,,3.0,,,,5.0,,9.0,23.0,32.0,1,4.0,55.0,1.0,1.0,
2015-16,6768190,21,4,Newcastle_United,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,9.0,9.0,18.0,1.0,3.0,2.0,,,1.0,2.0,,,2.0,5.0,8.0,,,,1.0,1.0,,,1.0,1.0,,90.0,1.0,,,,,1.0,,8.0,,,1.0,,,2.0,,,2.0,18.0,10.0,26.0,3,2.0,47.0,4.0,4.0,
2015-16,6768190,21,4,Newcastle_United,Home,238612,149736,Chancel Mbemba,chancel-mbemba,D,False,,,5.0,19.0,34.0,53.0,,1.0,5.0,,,,1.0,,,,2.0,4.0,,,1.0,,,,,2.0,,,90.0,,1.0,,1.0,,,,6.1,,,,4.0,1.0,,,9.0,,24.0,38.0,62.0,0,3.0,74.0,,,
2015-16,6768190,21,4,Newcastle_United,Home,290927,144485,Ivan Toney,ivan-toney,F,True,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,5.0,,,,,,,,6.4,,,,,,,,,,1.0,1.0,2.0,0,,4.0,1.0,,
2015-16,6768190,21,4,Newcastle_United,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,False,,,2.0,9.0,12.0,21.0,2.0,,10.0,1.0,,1.0,2.0,,,4.0,11.0,4.0,,,3.0,,,,,3.0,1.0,,89.0,1.0,,,,,,,6.7,,,,,,4.0,,4.0,,20.0,14.0,30.0,2,3.0,55.0,1.0,1.0,
2015-16,6768190,21,4,Newcastle_United,Home,794106,181397,Jamie Sterry,jamie-sterry,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768206,22,4,Newcastle_United,Home,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,4.0,10.0,22.0,32.0,,1.0,10.0,,,,1.0,,,,1.0,4.0,,,,,,,,3.0,1.0,,90.0,,,,,,,,7.1,,,,3.0,,,,7.0,,12.0,26.0,38.0,0,2.0,49.0,1.0,1.0,
2015-16,6768206,22,4,Newcastle_United,Home,20581,19838,Robert Elliot,robert-elliot,G,False,,,11.0,6.0,7.0,13.0,,1.0,4.0,,,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,90.0,,,,,,,,6.4,2.0,2.0,,,,,,24.0,,16.0,10.0,26.0,0,,33.0,,,
2015-16,6768206,22,4,Newcastle_United,Home,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,,37.0,14.0,51.0,2.0,1.0,10.0,,,1.0,,,,,6.0,4.0,,,,1.0,1.0,,,,5.0,,90.0,1.0,,,,,,,8.2,,,2.0,,6.0,,,1.0,1.0,39.0,16.0,55.0,4,1.0,72.0,2.0,,2.0
2015-16,6768206,22,4,Newcastle_United,Home,26895,43521,Henri Saivet,henri-saivet,M,True,,,1.0,3.0,11.0,14.0,1.0,,3.0,,,,1.0,,,1.0,3.0,3.0,,,,,,,,1.0,,,33.0,,,,,,,,6.7,,,,,1.0,,,1.0,,4.0,12.0,16.0,0,2.0,23.0,,,1.0
2015-16,6768206,22,4,Newcastle_United,Home,26982,42727,Yoan Gouffran,yoan-gouffran,M,True,,,,2.0,1.0,3.0,1.0,,1.0,,,,,,,,2.0,2.0,,,,,,,,,1.0,,10.0,1.0,,,,,,,6.8,,,,1.0,1.0,,,2.0,,2.0,3.0,5.0,1,1.0,11.0,,1.0,
2015-16,6768206,22,4,Newcastle_United,Home,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,1.0,,1.0,16.0,10.0,25.0,,2.0,9.0,,,2.0,,,,1.0,5.0,4.0,,,3.0,,,,,,2.0,,90.0,,,,,,,,6.8,,,1.0,,2.0,3.0,,1.0,,27.0,10.0,34.0,3,2.0,47.0,1.0,,
2015-16,6768206,22,4,Newcastle_United,Home,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,2.0,,2.0,9.0,9.0,16.0,,1.0,2.0,1.0,,,,,,,1.0,3.0,,,,1.0,,,,3.0,2.0,,90.0,,1.0,,,,,,7.2,,,,3.0,2.0,7.0,,4.0,,21.0,12.0,26.0,0,1.0,57.0,1.0,,1.0
2015-16,6768206,22,4,Newcastle_United,Home,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,,,9.0,25.0,29.0,54.0,1.0,,10.0,1.0,,1.0,1.0,,,,5.0,3.0,,,1.0,,,,,,2.0,,90.0,1.0,,,,,,,7.6,,,2.0,,2.0,1.0,,11.0,,30.0,30.0,59.0,4,3.0,71.0,2.0,,
2015-16,6768206,22,4,Newcastle_United,Home,38764,51621,Emmanuel Rivière,emmanuel-riviere,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768206,22,4,Newcastle_United,Home,40686,58771,Jack Colback,jack-colback,M,False,,,2.0,15.0,26.0,41.0,2.0,1.0,10.0,,,,,,,,4.0,6.0,,,2.0,,,,,4.0,,,90.0,,1.0,,,,,,7.4,,,1.0,4.0,1.0,2.0,,2.0,,17.0,27.0,42.0,1,3.0,69.0,2.0,1.0,1.0
2015-16,6768206,22,4,Newcastle_United,Home,123689,59735,Karl Darlow,karl-darlow,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768206,22,4,Newcastle_United,Home,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,True,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,0,,2.0,,,
2015-16,6768206,22,4,Newcastle_United,Home,185995,106618,Paul Dummett,paul-dummett,D,False,,,2.0,11.0,10.0,21.0,2.0,1.0,,,,,1.0,,,,4.0,3.0,,,,,,,,4.0,,,57.0,,,,,,,,6.9,,,1.0,3.0,1.0,,,3.0,,14.0,12.0,26.0,1,2.0,46.0,,,
2015-16,6768206,22,4,Newcastle_United,Home,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,26.0,16.0,42.0,1.0,3.0,4.0,,1.0,1.0,1.0,,,5.0,11.0,6.0,,,3.0,,,,,,5.0,,89.0,5.0,,,,,,,7.4,,,1.0,,1.0,,,,1.0,35.0,17.0,52.0,7,2.0,79.0,5.0,1.0,
2015-16,6768206,22,4,Newcastle_United,Home,238612,149736,Chancel Mbemba,chancel-mbemba,D,False,,,2.0,6.0,22.0,28.0,2.0,2.0,4.0,,,,,,,,2.0,8.0,1.0,,,,,,,4.0,,,90.0,,,,,,,,6.9,,,,4.0,2.0,,,6.0,,13.0,26.0,39.0,0,4.0,53.0,,,2.0
2015-16,6768206,22,4,Newcastle_United,Home,290927,144485,Ivan Toney,ivan-toney,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768206,22,4,Newcastle_United,Home,345195,168580,Ayoze Pérez,ayoze-perez,F,False,1.0,,,19.0,12.0,30.0,,,6.0,,,,3.0,,,2.0,7.0,1.0,,,,,1.0,,,3.0,3.0,,80.0,2.0,,,,,,,7.0,,,,2.0,2.0,1.0,,4.0,,24.0,15.0,38.0,2,1.0,59.0,4.0,,
2015-16,6768206,22,4,Newcastle_United,Home,581032,155513,Rolando Aarons,rolando-aarons,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768210,23,4,Newcastle_United,Away,796,17974,Steven Taylor,steven-taylor,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768210,23,4,Newcastle_United,Away,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,1.0,4.0,17.0,21.0,1.0,2.0,4.0,,,,,,,1.0,2.0,4.0,,,,,,,,3.0,,,88.0,,,,,,,,6.7,,,,4.0,,1.0,,1.0,,7.0,18.0,24.0,0,2.0,36.0,,,
2015-16,6768210,23,4,Newcastle_United,Away,16460,37939,Sylvain Marveaux,sylvain-marveaux,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768210,23,4,Newcastle_United,Away,20581,19838,Robert Elliot,robert-elliot,G,False,,1.0,12.0,5.0,10.0,15.0,,,7.0,,,,1.0,,,,1.0,,,,,,,1.0,,,,,90.0,,,,,,,1.0,6.6,3.0,3.0,,1.0,,,1.0,20.0,,12.0,11.0,23.0,0,,35.0,,,
2015-16,6768210,23,4,Newcastle_United,Away,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,,9.0,11.0,20.0,3.0,,7.0,,,1.0,,,,1.0,6.0,4.0,,,1.0,,,,,,3.0,,90.0,,,,,,,,7.1,,,,,2.0,1.0,,,,14.0,12.0,25.0,1,2.0,35.0,,1.0,1.0
2015-16,6768210,23,4,Newcastle_United,Away,26895,43521,Henri Saivet,henri-saivet,M,False,,,3.0,2.0,15.0,17.0,3.0,,8.0,,,,3.0,,,1.0,10.0,7.0,,,1.0,,,,,1.0,,,59.0,,,,,,,,6.4,,,,1.0,2.0,,,6.0,,8.0,21.0,29.0,0,6.0,44.0,,1.0,
2015-16,6768210,23,4,Newcastle_United,Away,26982,42727,Yoan Gouffran,yoan-gouffran,M,True,1.0,,2.0,4.0,6.0,9.0,2.0,,2.0,,1.0,,,,,2.0,5.0,,,,,,,,,,,,31.0,,,,,,,,6.2,,,1.0,,1.0,2.0,,3.0,,6.0,6.0,10.0,1,,19.0,,,
2015-16,6768210,23,4,Newcastle_United,Away,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,1.0,,2.0,21.0,17.0,37.0,2.0,2.0,8.0,1.0,,,,,,6.0,18.0,4.0,,,5.0,,,,,1.0,1.0,,90.0,,,,,,,,6.2,,,,,7.0,3.0,,3.0,1.0,36.0,17.0,50.0,0,,72.0,1.0,,2.0
2015-16,6768210,23,4,Newcastle_United,Away,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,2.0,,7.0,25.0,25.0,48.0,2.0,,6.0,,,,2.0,,,,6.0,5.0,,,,,,,,1.0,1.0,,90.0,,1.0,,,,,,6.8,,,,1.0,5.0,8.0,,13.0,,45.0,28.0,65.0,0,2.0,93.0,,,3.0
2015-16,6768210,23,4,Newcastle_United,Away,36465,50232,Jonjo Shelvey,jonjo-shelvey,M,False,5.0,,5.0,25.0,21.0,41.0,,,6.0,,,,1.0,,,1.0,2.0,,,,,1.0,,,,1.0,4.0,,90.0,,,,,,,,7.2,,,,1.0,,9.0,,12.0,,39.0,24.0,54.0,0,,68.0,,,
2015-16,6768210,23,4,Newcastle_United,Away,38764,51621,Emmanuel Rivière,emmanuel-riviere,F,True,,,,1.0,,1.0,2.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,1,,2.0,,,
2015-16,6768210,23,4,Newcastle_United,Away,123689,59735,Karl Darlow,karl-darlow,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768210,23,4,Newcastle_United,Away,148824,95434,Florian Thauvin,florian-thauvin,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768210,23,4,Newcastle_United,Away,153444,101148,Jamaal Lascelles,jamaal-lascelles,D,False,,,2.0,16.0,26.0,42.0,3.0,5.0,6.0,,,,1.0,,,1.0,7.0,8.0,,1.0,2.0,,1.0,,,4.0,,,90.0,1.0,,,,,,,6.9,,,,3.0,1.0,1.0,,8.0,,33.0,30.0,62.0,1,1.0,77.0,1.0,1.0,1.0
2015-16,6768210,23,4,Newcastle_United,Away,192144,128389,Aleksandar Mitrović,aleksandar-mitrovic,F,False,,,,9.0,2.0,11.0,6.0,2.0,2.0,,,,2.0,,,3.0,13.0,5.0,,,2.0,,,,,,,,90.0,1.0,,,,,,,6.6,,,2.0,,,,,1.0,,15.0,2.0,17.0,3,,30.0,2.0,3.0,
2015-16,6768210,23,4,Newcastle_United,Away,238612,149736,Chancel Mbemba,chancel-mbemba,D,False,,,5.0,5.0,22.0,27.0,2.0,3.0,8.0,,,,,,,,3.0,5.0,,,1.0,,,,,5.0,,,90.0,,,,,,,,6.9,,,1.0,6.0,,,,12.0,,15.0,29.0,44.0,1,2.0,61.0,1.0,,
2015-16,6768210,23,4,Newcastle_United,Away,345195,168580,Ayoze Pérez,ayoze-perez,F,True,1.0,,1.0,6.0,2.0,7.0,1.0,3.0,,1.0,1.0,,,,,1.0,3.0,3.0,,,,,,,,,1.0,,31.0,,,,,,,,6.7,,,2.0,,1.0,1.0,,1.0,,10.0,2.0,11.0,2,,19.0,1.0,,
2015-16,6768210,23,4,Newcastle_United,Away,581032,155513,Rolando Aarons,rolando-aarons,F,False,,,1.0,5.0,9.0,14.0,1.0,,3.0,,,,2.0,,,1.0,5.0,7.0,,,,,,,,1.0,,,59.0,,,,,,,,6.7,,,1.0,,3.0,2.0,,2.0,,7.0,11.0,16.0,1,3.0,41.0,4.0,2.0,2.0
2015-16,6768223,24,4,Newcastle_United,Away,796,17974,Steven Taylor,steven-taylor,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768223,24,4,Newcastle_United,Away,3057,7933,Fabricio Coloccini,fabricio-coloccini,D,False,,,2.0,8.0,20.0,28.0,1.0,2.0,4.0,,,,2.0,,,,3.0,6.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,6.4,,,,2.0,,,,6.0,,13.0,25.0,38.0,0,3.0,49.0,,1.0,
2015-16,6768223,24,4,Newcastle_United,Away,20581,19838,Robert Elliot,robert-elliot,G,False,,1.0,13.0,6.0,9.0,15.0,,,7.0,,,,,,,,,,,1.0,,,,,,,,,90.0,,,,,,,,6.7,1.0,5.0,,1.0,,,1.0,21.0,,10.0,13.0,23.0,0,,34.0,,,
2015-16,6768223,24,4,Newcastle_United,Away,22126,41733,Georginio Wijnaldum,georginio-wijnaldum,M,False,,,1.0,13.0,7.0,20.0,2.0,1.0,4.0,,,,1.0,,,1.0,6.0,3.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,6.2,,,,,1.0,,,1.0,1.0,15.0,8.0,23.0,0,1.0,31.0,,1.0,
2015-16,6768223,24,4,Newcastle_United,Away,24199,52117,Seydou Doumbia,seydou-doumbia,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768223,24,4,Newcastle_United,Away,26895,43521,Henri Saivet,henri-saivet,M,False,,,,9.0,20.0,29.0,2.0,1.0,8.0,,,,1.0,,,,3.0,5.0,,,,,,,,3.0,1.0,,55.0,,,,,,,,7.1,,,,1.0,,,,1.0,,14.0,21.0,35.0,0,4.0,45.0,2.0,,
2015-16,6768223,24,4,Newcastle_United,Away,26982,42727,Yoan Gouffran,yoan-gouffran,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768223,24,4,Newcastle_United,Away,27014,45268,Moussa Sissoko,moussa-sissoko,M,False,2.0,,,21.0,12.0,31.0,,3.0,7.0,1.0,,,,,,1.0,8.0,7.0,,,,,,,,1.0,2.0,,90.0,,,,,,,,6.5,,,,2.0,8.0,3.0,,1.0,,33.0,14.0,44.0,0,2.0,67.0,2.0,1.0,1.0
2015-16,6768223,24,4,Newcastle_United,Away,32213,52940,Daryl Janmaat,daryl-janmaat,D,False,,,4.0,16.0,12.0,28.0,2.0,,3.0,,,1.0,3.0,,,2.0,7.0,7.0,,,,,,,,,,,90.0,,,,,,,,6.2,,,,1.0,5.0,5.0,,5.0,,33.0,14.0,42.0,1,2.0,84.0,,,5.0
