season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025141,14,4,Newcastle_United,Home,560128,180974.0,Joelinton,joelinton,M,False,,,,19.0,10.0,29.0,1.0,,14.0,10.0,,,,3.0,,3.0,9.0,3.0,,,0.0536009,0.0148,0.1589,1.0,0.0,,,,1.0,1.0,1.0,,,,,,,90.0,1.0,,,,,,11.0,,,6.7,,,,123.17710922904,2.0,1.0,,,,,21.0,14.0,35.0,80.22,,1,1.0,49.0,1.0,2.0,,1.0
2025-26,14025141,14,4,Newcastle_United,Home,839410,225321.0,Aaron Ramsdale,aaron-ramsdale,G,False,,,1.0,1.0,16.0,17.0,,,6.0,6.0,,,,,,,,,,,0.00012814,,,,0.0,,-0.6368,1.0,,,,,,,,,,90.0,,,,,,,7.0,,1.0,6.0,,,,33.008817009224,1.0,,,,8.0,,7.0,17.0,24.0,19.53,,0,,29.0,,,,
2025-26,14025141,14,4,Newcastle_United,Home,855647,201666.0,Harvey Barnes,harvey-barnes,F,False,1.0,,,8.0,2.0,10.0,,,11.0,6.0,,,1.0,2.0,,,3.0,1.0,,,0.181856,0.216,0.2595,,0.0,,,,,,1.0,,,,,,,66.0,1.0,,,,,,12.0,,,6.9,,,,155.17721490487,,2.0,3.0,,,,11.0,2.0,13.0,27.51,,2,,30.0,3.0,,1.0,
2025-26,14025141,14,4,Newcastle_United,Home,866469,208706.0,Bruno Guimarães,bruno-guimaraes,M,True,,,4.0,14.0,10.0,24.0,,,11.0,1.0,,,,,,,,2.0,,,0.024214,0.0651,0.6936,,0.0,1.0,,,,,1.0,,,,,,,45.0,1.0,,,,,,10.0,,,7.8,,,,82.932945682296,,,5.0,,7.0,,19.0,10.0,29.0,33.495,,1,,41.0,,2.0,,
2025-26,14025141,14,4,Newcastle_United,Home,888550,200089.0,Joe Willock,joe-willock,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025141,14,4,Newcastle_United,Home,892673,432422.0,Sandro Tonali,sandro-tonali,M,False,1.0,,2.0,13.0,11.0,24.0,,,8.0,3.0,,,,,,,,1.0,,,0.0577528,,,,0.0,,,,,,1.0,,,,,,,45.0,,1.0,,,,,4.0,,,7.1,,,,75.379378571902,,,4.0,,2.0,,14.0,11.0,25.0,17.22,,0,,31.0,,1.0,,
2025-26,14025141,14,4,Newcastle_United,Home,914902,232826.0,Anthony Gordon,anthony-gordon,F,True,2.0,,1.0,4.0,2.0,6.0,,,7.0,,,,,,,,,1.0,,,0.110813,0.7884,0.7712,,0.0,1.0,,,,,,,,,,,,24.0,1.0,,,,,,3.0,,,7.4,,,,69.145567349129,,1.0,4.0,,1.0,,5.0,2.0,7.0,35.805,,1,,13.0,,,1.0,
2025-26,14025141,14,4,Newcastle_United,Home,975937,232653.0,Jacob Ramsey,jacob-ramsey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025141,14,4,Newcastle_United,Home,979232,449434.0,Anthony Elanga,anthony-elanga,F,True,,,,7.0,2.0,9.0,,,5.0,1.0,,,,,,,2.0,1.0,,,0.00856971,,,2.0,0.0,,,,,,,,,,,,,24.0,,,,,,,4.0,,,6.5,,,,44.972604288552,,1.0,1.0,,,,9.0,3.0,12.0,32.55,,0,,15.0,,,1.0,
2025-26,14025141,14,4,Newcastle_United,Home,980623,470313.0,Nick Woltemade,nick-woltemade,F,False,,,,4.0,3.0,7.0,4.0,3.0,5.0,3.0,,,,1.0,,3.0,10.0,10.0,,,0.0472678,0.2644,,,1.0,,,,,,3.0,,,,,,,90.0,1.0,,,,,,12.0,,,6.8,,,1.0,31.547399273063,2.0,3.0,1.0,,,3.0,8.0,3.0,11.0,25.62,,2,5.0,36.0,1.0,1.0,1.0,2.0
2025-26,14025141,14,4,Newcastle_United,Home,980634,441191.0,Tino Livramento,tino-livramento,D,False,2.0,,,30.0,26.0,56.0,1.0,,19.0,9.0,,,1.0,,,1.0,3.0,4.0,,,0.0536071,0.0321,,1.0,0.0,,,,,1.0,1.0,,,,,,,90.0,,1.0,,,,,10.0,,,6.7,,,,114.72478978262,7.0,1.0,4.0,,1.0,,31.0,27.0,58.0,17.955,,1,3.0,93.0,4.0,,1.0,1.0
2025-26,14025141,14,4,Newcastle_United,Home,1014286,465642.0,Malick Thiaw,malick-thiaw,D,False,,,1.0,21.0,35.0,56.0,3.0,3.0,21.0,1.0,,,1.0,1.0,,1.0,5.0,5.0,,,0.00808603,0.0543,,,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,7.0,,,6.4,,,,124.32373567215,2.0,1.0,,,3.0,,26.0,35.0,61.0,51.765,,1,1.0,70.0,,,1.0,1.0
2025-26,14025141,14,4,Newcastle_United,Home,1125214,545477.0,Alex Murphy,alex-murphy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025141,14,4,Newcastle_United,Home,1136730,487838.0,Lewis Hall,lewis-hall,D,False,,,3.0,16.0,20.0,36.0,2.0,3.0,9.0,6.0,,,2.0,1.0,,2.0,5.0,10.0,,,0.0337361,0.1147,,,0.0,,,,,2.0,,,,,,,,90.0,,1.0,,,,,14.0,,,7.1,,,1.0,60.322301447566,4.0,2.0,3.0,,5.0,,22.0,21.0,43.0,36.96,,3,4.0,75.0,,1.0,2.0,4.0
2025-26,14025141,14,4,Newcastle_United,Home,1400650,547719.0,Lewis Miley,lewis-miley,M,False,1.0,,,18.0,10.0,28.0,1.0,7.0,10.0,1.0,,,1.0,1.0,,2.0,5.0,10.0,,,0.0214019,0.2493,0.5337,1.0,0.0,,,,,1.0,1.0,,,,,,,89.0,2.0,1.0,,,,,17.0,,,6.8,,,,89.477520187961,,,5.0,,,,25.0,12.0,37.0,24.57,,3,1.0,56.0,2.0,2.0,,1.0
2025-26,14025141,14,4,Newcastle_United,Home,1511675,599303.0,Sean Neave,sean-neave,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025174,15,4,Newcastle_United,Home,1131,19236.0,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025174,15,4,Newcastle_United,Home,99090,78916.0,Dan Burn,dan-burn,D,False,,,2.0,19.0,16.0,35.0,,1.0,9.0,3.0,,,,1.0,,,1.0,2.0,,1.0,0.015301,,,,0.0,,,,,,,,,,,,,63.0,,,,,,,5.0,,,6.9,,,,69.791897255882,4.0,,1.0,,3.0,,21.0,17.0,38.0,44.52,,0,1.0,47.0,,,,1.0
2025-26,14025174,15,4,Newcastle_United,Home,101882,119471.0,Fabian Schär,fabian-schar,D,False,,,7.0,31.0,39.0,70.0,5.0,4.0,30.0,5.0,,,,,,,7.0,7.0,,,0.0122495,0.1113,0.3491,3.0,0.0,,,,,,,,,,,,,90.0,1.0,1.0,,,,,9.0,,,7.2,,,1.0,190.557912145,2.0,,,,14.0,1.0,36.0,43.0,79.0,81.9,,2,3.0,91.0,,,,2.0
2025-26,14025174,15,4,Newcastle_United,Home,372336,114243.0,Jacob Murphy,jacob-murphy,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025174,15,4,Newcastle_United,Home,560128,180974.0,Joelinton,joelinton,M,True,,,,9.0,4.0,13.0,,,6.0,2.0,,,,,,,,1.0,,,0.01067,,,,0.0,,,,,,1.0,,,,,,,16.0,,,,,,,2.0,,,6.5,,,,32.161822487798,,,1.0,,,,9.0,5.0,14.0,9.87,,0,1.0,18.0,,,,1.0
2025-26,14025174,15,4,Newcastle_United,Home,805123,216646.0,Yoane Wissa,yoane-wissa,F,True,,,2.0,5.0,2.0,7.0,,1.0,2.0,1.0,,,,,,1.0,1.0,1.0,,,0.0610475,,,,0.0,,,,,,,,,,,,,16.0,,,,,,,2.0,,,6.6,,,,14.657914116858,,,,,2.0,,6.0,2.0,8.0,9.135,,0,,10.0,,,,
2025-26,14025174,15,4,Newcastle_United,Home,839410,225321.0,Aaron Ramsdale,aaron-ramsdale,G,False,,,3.0,1.0,25.0,26.0,,1.0,8.0,16.0,,,,,,,,1.0,,,0.00024271,,,,0.0,,0.258,,,,,,,,,,,90.0,,,,,1.0,,4.0,,1.0,7.0,1.0,2.0,,37.170887947449,2.0,,,,6.0,,4.0,25.0,29.0,14.595,,0,,42.0,,,,
2025-26,14025174,15,4,Newcastle_United,Home,855647,201666.0,Harvey Barnes,harvey-barnes,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025174,15,4,Newcastle_United,Home,866469,208706.0,Bruno Guimarães,bruno-guimaraes,M,False,,,1.0,48.0,21.0,69.0,,,26.0,6.0,1.0,,1.0,,,1.0,2.0,6.0,,,0.238927,0.1426,0.5614,1.0,0.0,1.0,,,,,1.0,,,,,,,90.0,3.0,,,,,,14.0,,,9.1,,,1.0,144.38844610251,,1.0,6.0,,2.0,,52.0,22.0,74.0,65.625,,5,1.0,97.0,1.0,4.0,1.0,
2025-26,14025174,15,4,Newcastle_United,Home,888550,200089.0,Joe Willock,joe-willock,M,False,,,1.0,23.0,4.0,27.0,,,18.0,,,,,1.0,,,1.0,2.0,,,0.0218028,0.0779,,,0.0,,,,,,1.0,,,,,,,63.0,,,,,,,6.0,,,6.6,,,1.0,190.13212642834,1.0,,1.0,,1.0,,28.0,4.0,32.0,121.695,,1,2.0,39.0,,,,2.0
2025-26,14025174,15,4,Newcastle_United,Home,892673,432422.0,Sandro Tonali,sandro-tonali,M,True,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,1.0,0.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,4.7934005674469,,1.0,,,,,,,,4.305,,0,,2.0,1.0,,1.0,
2025-26,14025174,15,4,Newcastle_United,Home,914902,232826.0,Anthony Gordon,anthony-gordon,F,False,,,1.0,31.0,5.0,36.0,,,30.0,2.0,,,,,,1.0,2.0,6.0,,,0.509009,0.8514,0.8747,1.0,0.0,1.0,,,2.0,,2.0,,,,,,,74.0,1.0,,,,,,15.0,,,8.7,,,2.0,310.93707655227,3.0,3.0,6.0,,3.0,,38.0,5.0,43.0,195.72,,3,,65.0,1.0,3.0,3.0,
2025-26,14025174,15,4,Newcastle_United,Home,975937,232653.0,Jacob Ramsey,jacob-ramsey,M,False,,,1.0,40.0,16.0,56.0,,1.0,28.0,8.0,,,,,,,1.0,4.0,,,0.293613,0.0915,,2.0,0.0,,,,,,1.0,,,,,,,89.0,,,,1.0,,,9.0,,,6.6,,,1.0,221.56448603206,1.0,2.0,1.0,,1.0,,43.0,17.0,60.0,88.095,,1,2.0,73.0,3.0,,1.0,1.0
2025-26,14025174,15,4,Newcastle_United,Home,979232,449434.0,Anthony Elanga,anthony-elanga,F,False,,,,25.0,7.0,32.0,1.0,,26.0,,,,1.0,1.0,,2.0,10.0,3.0,,,0.037402,0.1818,0.1385,,0.0,,,,,,,,,,,,,90.0,1.0,,,,,,19.0,,,6.2,,,1.0,234.36735139269,,7.0,6.0,,1.0,,29.0,8.0,37.0,96.705,,3,1.0,61.0,,1.0,1.0,1.0
2025-26,14025174,15,4,Newcastle_United,Home,980623,470313.0,Nick Woltemade,nick-woltemade,F,False,,,,8.0,3.0,11.0,,,2.0,1.0,,,1.0,1.0,,1.0,2.0,1.0,,,0.00399925,0.2056,,,0.0,,,,,,,,,,,,,74.0,,,,,,,2.0,,,6.4,,,,6.7188994010368,2.0,1.0,,,1.0,1.0,9.0,3.0,12.0,4.83,,1,,18.0,,,1.0,
2025-26,14025174,15,4,Newcastle_United,Home,980634,441191.0,Tino Livramento,tino-livramento,D,False,1.0,,2.0,40.0,25.0,65.0,3.0,,23.0,10.0,,,,,,,5.0,6.0,,,0.067959,,,1.0,0.0,,,,,,2.0,,,,,,,90.0,,,,,,,10.0,,,6.8,,,,193.96794715517,3.0,1.0,1.0,,4.0,1.0,44.0,26.0,70.0,34.44,,0,4.0,95.0,3.0,2.0,,3.0
2025-26,14025174,15,4,Newcastle_United,Home,1014286,465642.0,Malick Thiaw,malick-thiaw,D,False,,,7.0,24.0,38.0,62.0,,5.0,23.0,3.0,,,,,,,,6.0,,,0.0112739,,,,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,7.0,,,7.8,,,,170.37454703401,6.0,,1.0,,8.0,,27.0,41.0,68.0,95.655,,0,1.0,77.0,,,,1.0
2025-26,14025174,15,4,Newcastle_United,Home,1125214,545477.0,Alex Murphy,alex-murphy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025174,15,4,Newcastle_United,Home,1136730,487838.0,Lewis Hall,lewis-hall,D,True,,,1.0,23.0,9.0,32.0,,2.0,9.0,,,1.0,,,,,,5.0,,,0.0162966,0.1051,0.4354,,0.0,,,,,,1.0,,,,,,,27.0,1.0,,,,,,3.0,,,6.8,,,,58.541747644441,3.0,,,,2.0,,25.0,9.0,34.0,0.73500000000003,,1,3.0,45.0,1.0,,,3.0
2025-26,14025174,15,4,Newcastle_United,Home,1400650,547719.0,Lewis Miley,lewis-miley,M,True,,,1.0,9.0,4.0,13.0,,1.0,10.0,,,,,,,1.0,1.0,2.0,,,0.0194964,,,,0.0,,,,,1.0,1.0,,,,,,,27.0,,,,,,,2.0,,,6.6,,,,51.140093198551,,1.0,1.0,,1.0,,9.0,4.0,13.0,20.58,,0,,19.0,,,1.0,
2025-26,14025207,16,4,Newcastle_United,Away,1131,19236.0,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025207,16,4,Newcastle_United,Away,99090,78916.0,Dan Burn,dan-burn,D,False,,,,2.0,13.0,15.0,1.0,4.0,4.0,,,,,,,,2.0,5.0,,,0.00032482,,,1.0,0.0,,,,,,,,,,,,,42.0,,,,,,,2.0,,,7.0,,,,25.943149633528,6.0,,,,,,2.0,14.0,16.0,-1.68,,0,,24.0,1.0,1.0,,
2025-26,14025207,16,4,Newcastle_United,Away,101882,119471.0,Fabian Schär,fabian-schar,D,True,,,5.0,11.0,33.0,44.0,3.0,3.0,18.0,5.0,,,1.0,,,,4.0,3.0,,,0.262623,0.023,,1.0,0.0,,,,,1.0,,,,,,,,48.0,,,,,,,10.0,,,6.5,,,,131.65384809526,3.0,,,,12.0,,18.0,34.0,52.0,-81.69,,1,,60.0,2.0,,,
2025-26,14025207,16,4,Newcastle_United,Away,372336,114243.0,Jacob Murphy,jacob-murphy,F,True,,,1.0,9.0,2.0,11.0,,,13.0,1.0,,,,,,,1.0,2.0,,,0.0179017,,,1.0,0.0,,,,,,1.0,,,,,,,31.0,,,,,,,9.0,,,6.7,,,,99.642257791774,,1.0,5.0,,2.0,,12.0,3.0,15.0,-45.99,,0,1.0,24.0,,,1.0,
2025-26,14025207,16,4,Newcastle_United,Away,560128,180974.0,Joelinton,joelinton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025207,16,4,Newcastle_United,Away,805123,216646.0,Yoane Wissa,yoane-wissa,F,True,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,0.0,,,,,,,,,,,,,15.0,,,,,,,2.0,,,6.1,,,,,,,,,,,,,,,,0,,3.0,2.0,,,
2025-26,14025207,16,4,Newcastle_United,Away,839410,225321.0,Aaron Ramsdale,aaron-ramsdale,G,False,,1.0,8.0,3.0,24.0,27.0,,1.0,7.0,10.0,,,,,,,,1.0,,,0.00288025,,,,0.0,,-0.7557,1.0,,,,,,,,,,90.0,,,,,,,9.0,,1.0,6.7,1.0,1.0,,48.310429407255,1.0,,,1.0,17.0,,11.0,25.0,36.0,-33.6,,0,,47.0,,,,
2025-26,14025207,16,4,Newcastle_United,Away,855647,201666.0,Harvey Barnes,harvey-barnes,F,True,,,,8.0,2.0,10.0,1.0,,7.0,,,,,,,1.0,3.0,1.0,,,0.00869014,,,1.0,0.0,,,,,,1.0,,,,,,,31.0,,,,,,,6.0,,,6.5,,,,53.532367971543,,1.0,3.0,,1.0,,10.0,2.0,12.0,-40.32,,0,,18.0,,,1.0,
2025-26,14025207,16,4,Newcastle_United,Away,866469,208706.0,Bruno Guimarães,bruno-guimaraes,M,False,1.0,,3.0,28.0,16.0,44.0,2.0,1.0,26.0,3.0,,,,,,,3.0,6.0,,,0.0930287,0.0839,0.286,,0.0,,,,,,1.0,,,,,,,90.0,2.0,,,,,,12.0,,,7.2,,,,201.59365980688,6.0,1.0,4.0,,5.0,,34.0,17.0,51.0,-63.21,,2,2.0,75.0,1.0,3.0,,1.0
2025-26,14025207,16,4,Newcastle_United,Away,888550,200089.0,Joe Willock,joe-willock,M,True,,,,10.0,2.0,12.0,2.0,,7.0,2.0,,,,,,,3.0,1.0,,,0.0128841,,,1.0,0.0,,,,,,1.0,,,,,,,31.0,,,,,,,3.0,,,6.5,,,,37.168215350053,,,1.0,,,,11.0,2.0,13.0,-20.16,,0,1.0,19.0,,,,1.0
2025-26,14025207,16,4,Newcastle_United,Away,892673,432422.0,Sandro Tonali,sandro-tonali,M,False,,,,12.0,11.0,23.0,,1.0,8.0,1.0,,,,1.0,,,2.0,5.0,,,0.00336308,,,1.0,0.0,,,,,,,,,,,,,59.0,,1.0,,,,,4.0,,,6.8,,,,38.814493467941,4.0,1.0,2.0,,1.0,,13.0,11.0,24.0,-2.31,,0,,38.0,1.0,3.0,1.0,
2025-26,14025207,16,4,Newcastle_United,Away,914902,232826.0,Anthony Gordon,anthony-gordon,F,False,,,1.0,4.0,3.0,7.0,,,9.0,4.0,,,,1.0,,1.0,3.0,3.0,,,0.00930317,,,,0.0,,,,,,,,,,,,,59.0,,,,,,,9.0,,,6.7,,,,99.757987746177,2.0,3.0,,,2.0,,8.0,4.0,12.0,-69.93,,0,,22.0,2.0,1.0,2.0,
2025-26,14025207,16,4,Newcastle_United,Away,975937,232653.0,Jacob Ramsey,jacob-ramsey,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025207,16,4,Newcastle_United,Away,979232,449434.0,Anthony Elanga,anthony-elanga,F,False,,,1.0,10.0,3.0,13.0,2.0,,8.0,3.0,,,,1.0,,1.0,6.0,,,,0.0064284,,,,0.0,,,,,,,,,,,,,59.0,,,,,,,12.0,,,6.1,,,,73.725280842655,,2.0,1.0,,1.0,,14.0,5.0,19.0,-46.935,,0,,27.0,1.0,,,
2025-26,14025207,16,4,Newcastle_United,Away,980623,470313.0,Nick Woltemade,nick-woltemade,F,False,,,,1.0,1.0,2.0,6.0,2.0,1.0,,,,,,,,8.0,2.0,,,0.00039797,0.019,,1.0,0.0,,,,,,,,,,,,,75.0,,,1.0,,,,5.0,,,5.4,,,1.0,3.9663000390792,1.0,1.0,,,,,4.0,2.0,6.0,0.42,,1,,12.0,,,,
2025-26,14025207,16,4,Newcastle_United,Away,980634,441191.0,Tino Livramento,tino-livramento,D,False,1.0,,1.0,25.0,17.0,42.0,2.0,,10.0,4.0,,,,2.0,,,5.0,,,,0.0399808,,,,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,10.0,,,6.0,,,,66.779052173141,,1.0,3.0,,2.0,,28.0,19.0,47.0,-19.425,,0,,61.0,2.0,,,
2025-26,14025207,16,4,Newcastle_United,Away,1014286,465642.0,Malick Thiaw,malick-thiaw,D,False,,,9.0,26.0,37.0,63.0,2.0,11.0,26.0,2.0,,,,1.0,,,6.0,11.0,,,0.0343511,,,3.0,0.0,,,,,,,,,,,,,90.0,,1.0,,,,,1.0,,,8.0,,,,253.88458190267,21.0,,,,10.0,,27.0,37.0,64.0,-207.585,,0,,86.0,,,,
2025-26,14025207,16,4,Newcastle_United,Away,1125214,545477.0,Alex Murphy,alex-murphy,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025207,16,4,Newcastle_United,Away,1136730,487838.0,Lewis Hall,lewis-hall,D,False,,,3.0,20.0,17.0,37.0,2.0,3.0,12.0,3.0,,,,,,,3.0,8.0,,,0.0497866,,,,0.0,,,,,2.0,,,,,,,,90.0,,,,,,,19.0,,,7.0,,,,123.00231903884,7.0,2.0,4.0,,9.0,,28.0,20.0,48.0,-74.235,,0,2.0,85.0,1.0,2.0,1.0,1.0
2025-26,14025207,16,4,Newcastle_United,Away,1400650,547719.0,Lewis Miley,lewis-miley,M,False,,,,15.0,12.0,27.0,2.0,1.0,9.0,1.0,,,2.0,1.0,,,3.0,5.0,,,0.0131081,0.1163,,,0.0,,,,,,,,,,,,,90.0,,,,,,,5.0,,,6.6,,,,76.455532019874,2.0,2.0,3.0,,,,17.0,12.0,29.0,-2.52,,2,2.0,43.0,,,2.0,2.0
2025-26,14025228,17,4,Newcastle_United,Home,1131,19236.0,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025228,17,4,Newcastle_United,Home,101882,119471.0,Fabian Schär,fabian-schar,D,False,,,1.0,7.0,24.0,31.0,5.0,5.0,5.0,3.0,,,,2.0,,,9.0,6.0,,,0.0309863,0.0983,0.0675,2.0,0.0,,,,,,,,,,,,,90.0,1.0,3.0,,,,,6.0,1.0,,6.3,,,2.0,46.208008925825,4.0,,1.0,,4.0,,11.0,25.0,36.0,20.79,26.979246542481,3,,50.0,,1.0,,
2025-26,14025228,17,4,Newcastle_United,Home,372336,114243.0,Jacob Murphy,jacob-murphy,F,False,3.0,,1.0,10.0,4.0,14.0,1.0,,9.0,2.0,3.0,,,2.0,,1.0,4.0,1.0,,,0.520523,,,,0.0,,,,,,3.0,,,,,,,73.0,,,,,,,16.0,1.0,,7.1,,,,62.774272690637,1.0,1.0,8.0,,2.0,,16.0,7.0,23.0,31.29,12.472440178249,0,,39.0,,,1.0,
2025-26,14025228,17,4,Newcastle_United,Home,560128,180974.0,Joelinton,joelinton,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025228,17,4,Newcastle_United,Home,805123,216646.0,Yoane Wissa,yoane-wissa,F,True,,,,1.0,2.0,3.0,3.0,,1.0,1.0,,,,,,,4.0,,,,0.278424,,,1.0,0.0,,,,,,,,,,,,,17.0,,,,,,,1.0,,,6.6,,,,3.9732324371977,,,,,,,1.0,3.0,4.0,3.78,,0,,4.0,,,,
2025-26,14025228,17,4,Newcastle_United,Home,839410,225321.0,Aaron Ramsdale,aaron-ramsdale,G,False,,1.0,6.0,4.0,16.0,20.0,,,9.0,6.0,,,,,,,,,,,0.00098521,,,,0.0,,-0.5554,2.0,,,1.0,,,,,,,90.0,,,,,,,17.0,,,6.6,2.0,2.0,,62.566060074211,1.0,,,1.0,22.0,,17.0,20.0,37.0,22.68,,0,,47.0,,,,
2025-26,14025228,17,4,Newcastle_United,Home,855647,201666.0,Harvey Barnes,harvey-barnes,F,True,,,,1.0,1.0,2.0,,,3.0,1.0,,1.0,,,,1.0,1.0,1.0,,,0.00025518,0.1873,,,0.0,,,,,,,,,,,,,18.0,,,,,,,3.0,2.0,,6.6,,,1.0,40.087623721589,,,1.0,,,,1.0,1.0,2.0,32.235,36.833648306808,1,1.0,7.0,1.0,,,1.0
2025-26,14025228,17,4,Newcastle_United,Home,866469,208706.0,Bruno Guimarães,bruno-guimaraes,M,False,1.0,,3.0,21.0,17.0,38.0,2.0,,14.0,6.0,1.0,,,1.0,,3.0,9.0,5.0,,,0.111476,,,4.0,0.0,,,,,,1.0,,,,,,,90.0,,,,,,,11.0,1.0,,7.0,,,,132.90243895767,1.0,1.0,3.0,,5.0,,25.0,19.0,44.0,32.445,15.207455539965,0,2.0,58.0,,2.0,1.0,1.0
2025-26,14025228,17,4,Newcastle_United,Home,888550,200089.0,Joe Willock,joe-willock,M,True,,,,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,0.00091596,,,,0.0,,,,,,,,,,,,,8.0,,,,,,,,,,6.7,,,,,,,,,,,1.0,1.0,2.0,,,0,1.0,6.0,,,,1.0
2025-26,14025228,17,4,Newcastle_United,Home,892673,432422.0,Sandro Tonali,sandro-tonali,M,False,1.0,,1.0,22.0,9.0,31.0,,2.0,12.0,9.0,,,,,,2.0,3.0,4.0,,,0.0499479,,,1.0,0.0,,,,,3.0,,,,,,,,90.0,,1.0,,,,,19.0,1.0,,7.0,,,,159.75882970404,1.0,,4.0,,2.0,,33.0,10.0,43.0,88.24,29.416139515579,0,,61.0,2.0,3.0,,
2025-26,14025228,17,4,Newcastle_United,Home,914902,232826.0,Anthony Gordon,anthony-gordon,F,False,2.0,,1.0,9.0,4.0,13.0,,,15.0,3.0,2.0,2.0,,1.0,,,1.0,5.0,,,0.352031,0.9522,0.4857,,1.0,,,,,,2.0,,,,,,,72.0,2.0,,,,,,9.0,3.0,,7.9,,,,180.00931965521,1.0,,5.0,,1.0,,12.0,4.0,16.0,130.515,94.091065402601,2,2.0,37.0,3.0,3.0,,1.0
2025-26,14025228,17,4,Newcastle_United,Home,975937,232653.0,Jacob Ramsey,jacob-ramsey,M,False,,,,20.0,10.0,30.0,1.0,2.0,12.0,8.0,,,,1.0,,1.0,5.0,5.0,,,0.0312672,,,1.0,0.0,,,,,1.0,,,,,,,,89.0,,,,,,,7.0,,,6.5,,,,119.2193551718,,2.0,,,,1.0,23.0,11.0,34.0,41.37,,0,,42.0,1.0,2.0,1.0,
