season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,expectedAssists_h,expectedAssists_a,touchesInOppBox_h,touchesInOppBox_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a
2015-16,803477,32,2016-04-03 13:30:00,"King Power Stadium, Leicester",32071,Leicester,Southampton,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,11.0,10.0,4.0,2.0,2.0,5.0,5.0,3.0,2.0,1.0,,,2.0,1.0,,,1.0,,9.0,8.0,7.0,5.0,31.0,56.0,59.0,73.0,364.0,407.0,265.0,322.0,46.0,54.0,22.0,20.0,13.0,17.0,14.0,11.0,41.0,38.0,33.0,28.0,21.0,22.0,4.0,4.0,,,,,8.0,9.0,3.0,21.0,159.0,175.0,1.0,4.0,,1.0,1.0,,,,58.0,67.0,67.0,58.0,17.0,28.0,28.0,17.0,7.0,8.0,7.0,8.0,2.0,,12.0,13.0,13.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,,,,,,,
2015-16,803478,32,2016-04-02 15:00:00,"bet365 Stadium, Stoke",27649,Stoke,Swansea,2,2,2,2,D,D,1,0,0,1,0,0,0,0,2.0,2.0,12.0,12.0,5.0,3.0,5.0,5.0,2.0,4.0,2.0,,1.0,,1.0,,,,2.0,2.0,8.0,10.0,5.0,7.0,27.0,31.0,60.0,56.0,449.0,490.0,360.0,415.0,47.2,52.8,16.0,12.0,14.0,9.0,18.0,16.0,21.0,23.0,18.0,18.0,20.0,17.0,4.0,2.0,,,,,8.0,7.0,4.0,11.0,129.0,137.0,1.0,3.0,2.0,2.0,,,,,50.0,33.0,33.0,50.0,11.0,7.0,7.0,11.0,5.0,5.0,5.0,5.0,1.0,,6.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,,,,,5.0,1.0,,,,,,,,,,
2015-16,803479,32,2016-04-02 17:30:00,"Anfield, Liverpool",44062,Liverpool,Spurs,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,15.0,18.0,7.0,5.0,2.0,7.0,6.0,6.0,2.0,2.0,,,2.0,2.0,1.0,,1.0,1.0,10.0,14.0,8.0,8.0,34.0,32.0,52.0,66.0,367.0,520.0,256.0,410.0,42.2,57.8,29.0,17.0,23.0,14.0,23.0,20.0,28.0,28.0,24.0,22.0,34.0,35.0,6.0,6.0,1.0,1.0,,,20.0,6.0,13.0,24.0,177.0,180.0,4.0,7.0,1.0,1.0,,,,,52.0,64.0,64.0,52.0,8.0,17.0,17.0,8.0,12.0,9.0,12.0,9.0,1.0,,11.0,11.0,11.0,10.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,,,,,,,
2015-16,803480,32,2016-04-02 15:00:00,"Emirates Stadium, London",59981,Arsenal,Watford,4,0,0,4,W,L,2,0,0,2,0,0,0,0,4.0,,19.0,7.0,12.0,3.0,4.0,3.0,3.0,1.0,3.0,,2.0,,3.0,,1.0,,2.0,,14.0,6.0,11.0,3.0,38.0,27.0,62.0,46.0,773.0,328.0,681.0,233.0,69.0,31.0,13.0,20.0,9.0,15.0,27.0,18.0,25.0,23.0,21.0,19.0,13.0,14.0,2.0,3.0,,1.0,,,2.0,8.0,12.0,7.0,143.0,154.0,2.0,8.0,,4.0,1.0,,,,44.0,49.0,49.0,44.0,13.0,19.0,19.0,13.0,8.0,3.0,8.0,3.0,,3.0,7.0,10.0,10.0,7.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,,,,,,,,,
2015-16,803481,32,2016-04-02 15:00:00,"Stadium of Light, Sunderland",45144,Sunderland,West Brom,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,22.0,3.0,6.0,,9.0,2.0,7.0,1.0,2.0,,,,3.0,,,,,,18.0,2.0,13.0,1.0,37.0,26.0,62.0,69.0,395.0,305.0,286.0,188.0,56.8,43.2,16.0,13.0,12.0,11.0,19.0,20.0,38.0,29.0,31.0,22.0,11.0,12.0,1.0,6.0,1.0,,,,8.0,11.0,7.0,8.0,176.0,183.0,,6.0,,,1.0,1.0,,,52.0,49.0,49.0,52.0,16.0,18.0,18.0,16.0,9.0,3.0,9.0,3.0,,,11.0,13.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,,5.0,,,,,,,,,,,
2015-16,803482,33,2016-04-09 12:45:00,"Boleyn Ground, London",34977,West Ham,Arsenal,3,3,3,3,D,D,2,2,2,2,0,0,0,0,3.0,3.0,19.0,11.0,7.0,6.0,7.0,3.0,5.0,2.0,,3.0,,2.0,,1.0,,,2.0,3.0,17.0,10.0,10.0,7.0,40.0,37.0,49.0,70.0,355.0,566.0,276.0,481.0,39.3,60.7,19.0,18.0,13.0,17.0,19.0,15.0,27.0,17.0,20.0,13.0,18.0,18.0,3.0,5.0,,1.0,,,13.0,11.0,7.0,15.0,135.0,147.0,2.0,4.0,3.0,3.0,,,,,52.0,55.0,55.0,52.0,14.0,14.0,14.0,14.0,7.0,4.0,7.0,4.0,1.0,,11.0,8.0,8.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,,,,,,,
2015-16,803483,33,2016-04-09 15:00:00,"Villa Park, Birmingham",31057,Aston Villa,Bournemouth,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,6.0,12.0,1.0,3.0,5.0,6.0,,3.0,1.0,,,1.0,1.0,,,,1.0,1.0,6.0,7.0,1.0,3.0,23.0,30.0,60.0,73.0,381.0,548.0,285.0,452.0,41.4,58.6,22.0,13.0,20.0,11.0,12.0,21.0,20.0,29.0,12.0,22.0,10.0,10.0,3.0,,,,1.0,,9.0,18.0,9.0,9.0,159.0,157.0,1.0,,2.0,1.0,,,,,66.0,54.0,54.0,66.0,16.0,20.0,20.0,16.0,3.0,8.0,3.0,8.0,,2.0,13.0,11.0,10.0,13.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,,,,,,,
2015-16,803484,33,2016-04-09 15:00:00,"Swansea.com Stadium, Swansea",20966,Swansea,Chelsea,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,12.0,8.0,6.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,,,3.0,2.0,,,,,7.0,5.0,5.0,3.0,28.0,49.0,58.0,82.0,403.0,616.0,308.0,515.0,39.3,60.7,26.0,17.0,21.0,13.0,34.0,9.0,32.0,15.0,27.0,13.0,19.0,18.0,3.0,3.0,,3.0,,1.0,13.0,9.0,9.0,10.0,156.0,175.0,2.0,5.0,,1.0,1.0,,,,58.0,54.0,54.0,58.0,12.0,11.0,11.0,12.0,1.0,9.0,1.0,9.0,1.0,,15.0,13.0,11.0,14.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,,,,,,,,,
2015-16,803485,33,2016-04-09 15:00:00,"Vicarage Road, Watford",20663,Watford,Everton,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,13.0,12.0,4.0,7.0,6.0,3.0,3.0,2.0,,1.0,,1.0,,2.0,,1.0,,,9.0,7.0,5.0,6.0,31.0,31.0,65.0,93.0,326.0,455.0,226.0,358.0,41.9,58.1,19.0,14.0,11.0,13.0,17.0,8.0,19.0,26.0,15.0,21.0,15.0,16.0,2.0,3.0,1.0,,1.0,,8.0,8.0,10.0,10.0,151.0,158.0,6.0,4.0,1.0,1.0,,,,1.0,62.0,52.0,52.0,62.0,28.0,19.0,19.0,28.0,7.0,6.0,7.0,6.0,2.0,1.0,13.0,10.0,8.0,12.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,,,,,,,,,
2015-16,803486,33,2016-04-10 13:30:00,"Stadium of Light, Sunderland",46531,Sunderland,Leicester,0,2,2,0,L,W,0,0,0,0,0,0,0,0,,2.0,15.0,16.0,1.0,7.0,8.0,7.0,6.0,2.0,1.0,5.0,,2.0,1.0,3.0,,,,2.0,13.0,14.0,7.0,7.0,28.0,44.0,76.0,97.0,339.0,408.0,229.0,289.0,44.8,55.2,35.0,24.0,26.0,20.0,17.0,18.0,66.0,36.0,47.0,31.0,16.0,19.0,2.0,4.0,,,,,22.0,14.0,14.0,13.0,186.0,199.0,5.0,1.0,2.0,,,1.0,,,87.0,75.0,75.0,87.0,29.0,20.0,20.0,29.0,1.0,7.0,1.0,7.0,1.0,1.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,,,,,,,
2015-16,803487,33,2016-04-10 16:00:00,"White Hart Lane, London",35761,Spurs,Man Utd,3,0,0,3,W,L,0,0,0,0,0,0,0,0,3.0,,16.0,5.0,8.0,1.0,7.0,1.0,1.0,3.0,3.0,,1.0,,2.0,,,,3.0,,13.0,4.0,8.0,3.0,21.0,18.0,60.0,67.0,395.0,442.0,281.0,320.0,47.0,53.0,27.0,24.0,20.0,18.0,22.0,17.0,31.0,21.0,23.0,12.0,28.0,28.0,3.0,1.0,,,,,8.0,12.0,19.0,20.0,180.0,200.0,1.0,7.0,,3.0,1.0,,,,60.0,51.0,51.0,60.0,11.0,10.0,10.0,11.0,2.0,7.0,2.0,7.0,2.0,,10.0,10.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,,,,,,,,,
2015-16,803488,33,2016-04-09 15:00:00,"St. Mary's Stadium, Southampton",31542,Southampton,Newcastle,3,1,1,3,W,L,2,0,0,2,0,0,0,0,3.0,1.0,20.0,5.0,6.0,3.0,9.0,1.0,5.0,1.0,2.0,,1.0,,1.0,,,,2.0,1.0,17.0,4.0,9.0,4.0,35.0,24.0,73.0,41.0,429.0,426.0,321.0,331.0,50.6,49.4,15.0,20.0,13.0,18.0,19.0,20.0,21.0,31.0,18.0,20.0,17.0,16.0,1.0,5.0,1.0,,,,7.0,9.0,14.0,12.0,169.0,158.0,2.0,3.0,1.0,3.0,,,,,43.0,40.0,40.0,43.0,12.0,6.0,6.0,12.0,11.0,2.0,11.0,2.0,,,8.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,,,,,,,
2015-16,803489,33,2016-04-09 15:00:00,"Selhurst Park, London",24960,Crystal Palace,Norwich,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,13.0,13.0,7.0,4.0,5.0,6.0,1.0,3.0,2.0,,,,2.0,,,,1.0,,12.0,9.0,7.0,5.0,35.0,39.0,71.0,81.0,315.0,301.0,187.0,173.0,52.0,48.0,11.0,7.0,11.0,6.0,26.0,6.0,23.0,35.0,17.0,28.0,8.0,8.0,3.0,3.0,,1.0,,,9.0,12.0,4.0,7.0,186.0,196.0,4.0,4.0,,1.0,1.0,,,,60.0,55.0,55.0,60.0,28.0,31.0,31.0,28.0,10.0,4.0,10.0,4.0,,1.0,13.0,10.0,10.0,13.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0,,,,,,,,,,
2015-16,803490,33,2016-04-10 16:00:00,"Anfield, Liverpool",43688,Liverpool,Stoke,4,1,1,4,W,L,2,1,1,2,0,0,0,0,4.0,1.0,14.0,11.0,6.0,3.0,4.0,6.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,,,4.0,1.0,12.0,9.0,9.0,5.0,28.0,26.0,60.0,59.0,485.0,429.0,396.0,339.0,52.9,47.1,18.0,19.0,15.0,13.0,12.0,15.0,16.0,20.0,14.0,14.0,17.0,19.0,2.0,4.0,,,,,10.0,10.0,16.0,16.0,141.0,146.0,2.0,2.0,1.0,4.0,,,,,45.0,52.0,52.0,45.0,3.0,11.0,11.0,3.0,6.0,3.0,6.0,3.0,2.0,3.0,14.0,14.0,14.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,,,,,,,,,
2015-16,803491,33,2016-04-09 17:30:00,"Etihad Stadium, Manchester",53920,Man City,West Brom,2,1,1,2,W,L,1,1,1,1,0,0,0,0,2.0,1.0,13.0,13.0,4.0,2.0,4.0,6.0,5.0,5.0,,,2.0,,,1.0,1.0,,,1.0,11.0,8.0,7.0,4.0,31.0,27.0,60.0,52.0,548.0,316.0,458.0,230.0,62.1,37.9,11.0,21.0,9.0,9.0,8.0,16.0,27.0,24.0,21.0,17.0,16.0,15.0,4.0,5.0,,,,,12.0,9.0,12.0,7.0,155.0,149.0,1.0,2.0,1.0,2.0,,,,,39.0,59.0,59.0,39.0,12.0,18.0,18.0,12.0,8.0,8.0,8.0,8.0,1.0,2.0,10.0,7.0,7.0,9.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,1.0,,,,,,,,,,
2015-16,803492,34,2016-04-16 15:00:00,"Old Trafford, Manchester",75411,Man Utd,Aston Villa,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,13.0,7.0,4.0,1.0,7.0,4.0,2.0,2.0,1.0,,,,1.0,,1.0,1.0,1.0,,11.0,5.0,5.0,2.0,45.0,14.0,65.0,40.0,581.0,294.0,497.0,225.0,66.2,33.8,18.0,21.0,10.0,13.0,11.0,16.0,10.0,23.0,7.0,16.0,20.0,20.0,2.0,2.0,,,,,7.0,4.0,18.0,12.0,150.0,136.0,1.0,3.0,,1.0,1.0,,,,42.0,47.0,47.0,42.0,10.0,11.0,11.0,10.0,14.0,3.0,14.0,3.0,2.0,1.0,9.0,10.0,10.0,9.0,0.0,0.0,0.0,0.0,,,,,4.0,,,,,,,,,,,
2015-16,803493,34,2016-04-17 16:00:00,"Emirates Stadium, London",59961,Arsenal,Crystal Palace,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,21.0,7.0,6.0,3.0,8.0,3.0,7.0,1.0,2.0,,1.0,,1.0,,,,1.0,1.0,16.0,7.0,11.0,4.0,59.0,22.0,68.0,40.0,737.0,278.0,651.0,205.0,71.7,28.3,16.0,17.0,14.0,12.0,9.0,13.0,16.0,35.0,15.0,24.0,15.0,15.0,1.0,7.0,,1.0,,1.0,9.0,13.0,12.0,7.0,146.0,141.0,2.0,5.0,1.0,1.0,,,,,63.0,53.0,53.0,63.0,21.0,20.0,20.0,21.0,10.0,5.0,10.0,5.0,4.0,1.0,7.0,13.0,13.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,,,,,,,,,
2015-16,803494,34,2016-04-17 13:30:00,"Vitality Stadium, Bournemouth",11386,Bournemouth,Liverpool,1,2,2,1,L,W,0,2,2,0,0,0,0,0,1.0,2.0,18.0,19.0,5.0,6.0,5.0,9.0,8.0,4.0,,1.0,,1.0,,1.0,,2.0,1.0,1.0,16.0,13.0,11.0,6.0,25.0,20.0,61.0,75.0,503.0,492.0,404.0,398.0,51.3,48.7,22.0,21.0,16.0,19.0,20.0,18.0,9.0,18.0,8.0,12.0,24.0,25.0,4.0,9.0,3.0,,,,13.0,5.0,16.0,16.0,153.0,156.0,4.0,3.0,2.0,1.0,,,,,52.0,51.0,51.0,52.0,16.0,8.0,8.0,16.0,5.0,4.0,5.0,4.0,2.0,1.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,,,,,,,,,
2015-16,803495,34,2016-04-16 17:30:00,"Stamford Bridge, London",41212,Chelsea,Man City,0,3,3,0,L,W,0,1,1,0,1,0,0,1,,3.0,11.0,11.0,4.0,8.0,3.0,1.0,4.0,2.0,,6.0,,2.0,,5.0,,,,1.0,9.0,9.0,7.0,7.0,33.0,16.0,65.0,57.0,529.0,509.0,434.0,426.0,51.8,48.2,20.0,13.0,16.0,12.0,7.0,25.0,8.0,33.0,8.0,26.0,29.0,29.0,3.0,5.0,,1.0,,,22.0,14.0,7.0,13.0,160.0,137.0,4.0,3.0,3.0,,,1.0,,,54.0,58.0,58.0,54.0,6.0,12.0,12.0,6.0,11.0,3.0,11.0,3.0,,,12.0,15.0,15.0,11.0,0.0,0.0,0.0,0.0,,1.0,,1.0,5.0,1.0,,,,,,,,,,
2015-16,803496,34,2016-04-16 15:00:00,"Goodison Park, Liverpool",36761,Everton,Southampton,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,7.0,17.0,2.0,4.0,2.0,9.0,3.0,4.0,,1.0,,1.0,,,,2.0,,1.0,5.0,13.0,3.0,6.0,12.0,54.0,59.0,73.0,392.0,378.0,304.0,292.0,49.3,50.7,11.0,15.0,8.0,13.0,10.0,15.0,51.0,16.0,43.0,14.0,18.0,17.0,3.0,3.0,,,,,8.0,13.0,12.0,9.0,139.0,158.0,3.0,1.0,1.0,1.0,,,,,50.0,53.0,53.0,50.0,14.0,23.0,23.0,14.0,3.0,10.0,3.0,10.0,,,8.0,14.0,13.0,8.0,0.0,0.0,0.0,0.0,,,,,,3.0,,,,,,,,,,
2015-16,803497,34,2016-04-16 12:45:00,"Carrow Road, Norwich",27117,Norwich,Sunderland,0,3,3,0,L,W,0,1,1,0,0,0,0,0,,3.0,19.0,8.0,7.0,3.0,6.0,5.0,6.0,,1.0,3.0,,3.0,1.0,1.0,1.0,,,2.0,13.0,6.0,8.0,2.0,50.0,21.0,82.0,67.0,404.0,240.0,279.0,135.0,64.0,36.0,9.0,14.0,4.0,13.0,6.0,9.0,18.0,79.0,17.0,59.0,16.0,16.0,,8.0,,1.0,1.0,,8.0,12.0,8.0,4.0,193.0,164.0,,6.0,3.0,,,1.0,,,51.0,55.0,55.0,51.0,20.0,26.0,26.0,20.0,14.0,,14.0,,5.0,1.0,7.0,11.0,10.0,7.0,0.0,0.0,0.0,0.0,,1.0,,1.0,3.0,5.0,,,,,,,,,,
2015-16,803498,34,2016-04-16 15:00:00,"St. James' Park, Newcastle",48949,Newcastle,Swansea,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,,12.0,11.0,7.0,1.0,4.0,7.0,1.0,3.0,2.0,1.0,3.0,,,1.0,,,2.0,,10.0,9.0,7.0,4.0,20.0,28.0,61.0,66.0,290.0,561.0,183.0,444.0,34.5,65.5,22.0,20.0,17.0,17.0,19.0,15.0,18.0,16.0,10.0,8.0,27.0,26.0,3.0,,,,,,7.0,7.0,10.0,16.0,176.0,178.0,1.0,4.0,,3.0,1.0,,,,49.0,56.0,56.0,49.0,12.0,16.0,16.0,12.0,3.0,7.0,3.0,7.0,,1.0,13.0,9.0,8.0,13.0,0.0,0.0,0.0,0.0,,,,,4.0,,,,,,,,,,,
2015-16,803499,34,2016-04-18 20:00:00,"bet365 Stadium, Stoke",27442,Stoke,Spurs,0,4,4,0,L,W,0,1,1,0,0,0,0,0,,4.0,12.0,23.0,2.0,6.0,6.0,13.0,4.0,4.0,,3.0,,2.0,,2.0,,2.0,,4.0,9.0,16.0,5.0,8.0,32.0,23.0,48.0,45.0,410.0,396.0,322.0,314.0,51.2,48.8,25.0,24.0,18.0,21.0,12.0,15.0,24.0,24.0,23.0,21.0,19.0,22.0,4.0,4.0,,,,,9.0,17.0,10.0,18.0,148.0,140.0,2.0,2.0,4.0,,,1.0,,,62.0,57.0,57.0,62.0,9.0,13.0,13.0,9.0,5.0,3.0,5.0,3.0,1.0,1.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,,,,,,1.0,,,,,,,,,,
2015-16,803500,34,2016-04-16 15:00:00,"The Hawthorns, West Bromwich",25515,West Brom,Watford,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,17.0,11.0,4.0,4.0,8.0,4.0,5.0,3.0,,,,,2.0,,,,,1.0,13.0,10.0,5.0,7.0,51.0,25.0,77.0,69.0,425.0,349.0,317.0,229.0,56.7,43.3,13.0,17.0,7.0,12.0,20.0,15.0,18.0,31.0,12.0,24.0,26.0,16.0,2.0,5.0,1.0,1.0,,,6.0,17.0,12.0,11.0,183.0,172.0,3.0,4.0,1.0,,,1.0,,,69.0,56.0,56.0,69.0,23.0,23.0,23.0,23.0,9.0,3.0,9.0,3.0,2.0,,11.0,17.0,17.0,11.0,0.0,0.0,0.0,0.0,2.0,,,,1.0,,,,,,,,,,,
2015-16,803501,34,2016-04-17 13:30:00,"King Power Stadium, Leicester",32104,Leicester,West Ham,2,2,2,2,D,D,1,0,0,1,1,0,0,1,2.0,2.0,6.0,19.0,2.0,4.0,4.0,12.0,,3.0,3.0,,1.0,1.0,3.0,,,2.0,1.0,,6.0,14.0,1.0,5.0,24.0,34.0,69.0,64.0,332.0,407.0,225.0,320.0,43.5,56.5,14.0,12.0,13.0,9.0,8.0,27.0,33.0,18.0,26.0,15.0,18.0,18.0,3.0,,,,,,9.0,6.0,7.0,9.0,159.0,149.0,2.0,,2.0,2.0,,,,,48.0,50.0,50.0,48.0,17.0,16.0,16.0,17.0,,5.0,,5.0,1.0,2.0,14.0,14.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,
2015-16,803502,35,2016-04-24 14:05:00,"Stadium of Light, Sunderland",45420,Sunderland,Arsenal,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,12.0,20.0,3.0,7.0,6.0,5.0,3.0,8.0,,,,,,,1.0,,,,4.0,16.0,2.0,12.0,28.0,38.0,59.0,79.0,268.0,659.0,168.0,550.0,29.8,70.2,13.0,6.0,8.0,3.0,20.0,17.0,33.0,21.0,27.0,19.0,18.0,18.0,7.0,3.0,,2.0,,,15.0,4.0,4.0,9.0,153.0,163.0,6.0,3.0,,,1.0,1.0,,,41.0,53.0,53.0,41.0,18.0,23.0,23.0,18.0,7.0,7.0,7.0,7.0,,,10.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,,,,,5.0,4.0,,,,,,,,,,
2015-16,803503,35,2016-04-23 15:00:00,"Vitality Stadium, Bournemouth",11365,Bournemouth,Chelsea,1,4,4,1,L,W,1,2,2,1,0,0,0,0,1.0,4.0,13.0,16.0,4.0,4.0,6.0,4.0,3.0,8.0,,3.0,,3.0,,,,,1.0,4.0,10.0,12.0,6.0,9.0,31.0,29.0,46.0,65.0,446.0,560.0,364.0,473.0,45.3,54.7,20.0,24.0,13.0,18.0,14.0,11.0,19.0,22.0,16.0,13.0,22.0,22.0,8.0,3.0,,,,,19.0,12.0,10.0,9.0,139.0,144.0,,3.0,4.0,1.0,,,,,46.0,58.0,58.0,46.0,10.0,5.0,5.0,10.0,10.0,7.0,10.0,7.0,,,11.0,4.0,4.0,10.0,0.0,0.0,0.0,0.0,,,,,,3.0,,,,,,,,,,
2015-16,803504,35,2016-04-13 20:00:00,"Selhurst Park, London",23528,Crystal Palace,Everton,0,0,0,0,D,D,0,0,0,0,0,1,1,0,,,19.0,9.0,7.0,5.0,9.0,2.0,3.0,2.0,3.0,1.0,,,3.0,1.0,,1.0,,,17.0,6.0,8.0,6.0,52.0,27.0,68.0,52.0,510.0,399.0,422.0,304.0,56.9,43.1,23.0,16.0,21.0,11.0,15.0,14.0,30.0,46.0,24.0,34.0,19.0,19.0,2.0,3.0,,3.0,,,9.0,8.0,9.0,16.0,162.0,162.0,5.0,7.0,,,1.0,1.0,,,61.0,47.0,47.0,61.0,21.0,15.0,15.0,21.0,10.0,7.0,10.0,7.0,1.0,,7.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2015-16,803505,35,2016-05-10 20:30:00,"Boleyn Ground, London",34602,West Ham,Man Utd,3,2,2,3,W,L,1,0,0,1,0,0,0,0,3.0,2.0,20.0,3.0,6.0,2.0,12.0,1.0,2.0,,3.0,1.0,1.0,1.0,2.0,,,,3.0,2.0,16.0,3.0,7.0,2.0,34.0,26.0,66.0,62.0,324.0,473.0,228.0,362.0,41.3,58.7,18.0,25.0,13.0,20.0,22.0,17.0,14.0,26.0,12.0,23.0,20.0,20.0,,3.0,,2.0,1.0,,11.0,8.0,14.0,13.0,161.0,159.0,,2.0,2.0,3.0,,,,,64.0,55.0,55.0,64.0,21.0,14.0,14.0,21.0,6.0,2.0,6.0,2.0,5.0,,6.0,18.0,17.0,5.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,,,,,,,,,,
2015-16,803506,35,2016-04-23 15:00:00,"Anfield, Liverpool",43837,Liverpool,Newcastle,2,2,2,2,D,D,2,0,0,2,0,0,0,0,2.0,2.0,13.0,6.0,4.0,3.0,3.0,3.0,6.0,,,,,,,,,,2.0,2.0,9.0,5.0,7.0,3.0,42.0,20.0,88.0,55.0,609.0,296.0,483.0,186.0,67.0,33.0,24.0,31.0,18.0,24.0,15.0,23.0,21.0,47.0,15.0,37.0,25.0,26.0,,6.0,,,1.0,,8.0,13.0,17.0,11.0,200.0,183.0,1.0,2.0,2.0,2.0,,,,,65.0,67.0,67.0,65.0,13.0,20.0,20.0,13.0,5.0,4.0,5.0,4.0,2.0,1.0,8.0,17.0,16.0,8.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,,,,,,,,,
2015-16,803507,35,2016-04-23 15:00:00,"Villa Park, Birmingham",29729,Aston Villa,Southampton,2,4,4,2,L,W,1,2,2,1,0,0,0,0,2.0,4.0,16.0,17.0,7.0,7.0,7.0,6.0,2.0,4.0,2.0,5.0,,3.0,2.0,4.0,,2.0,1.0,4.0,11.0,13.0,6.0,10.0,27.0,46.0,33.0,58.0,386.0,536.0,297.0,446.0,42.0,58.0,21.0,21.0,13.0,18.0,20.0,23.0,28.0,17.0,22.0,12.0,13.0,13.0,4.0,3.0,1.0,,1.0,,7.0,14.0,12.0,12.0,153.0,152.0,3.0,4.0,4.0,2.0,,,,,67.0,51.0,51.0,67.0,24.0,16.0,16.0,24.0,6.0,11.0,6.0,11.0,1.0,1.0,8.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,,,,,,4.0,,,,,,,,,,
