season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,ownGoals_h,ownGoals_a,expectedGoals_h,expectedGoals_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a,expectedAssists_h,expectedAssists_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a
2019-20,1060020,32,2020-06-28 16:30:00,"Vicarage Road, Watford",,Watford,Southampton,1,3,3,1,L,W,0,1,1,0,0,0,0,0,1.0,3.0,8.0,11.0,,7.0,2.0,3.0,6.0,1.0,,2.0,,,,2.0,,1.0,,1.0,2.0,7.0,2.0,4.0,30.0,23.0,65.0,66.0,396.0,460.0,271.0,334.0,47.6,52.4,14.0,13.0,13.0,20.0,8.0,14.0,14.0,11.0,10.0,28.0,10.0,28.0,17.0,15.0,1.0,5.0,,,1.0,,9.0,10.0,11.0,9.0,197.0,175.0,4.0,,3.0,1.0,,,60.0,85.0,85.0,60.0,28.0,38.0,38.0,28.0,5.0,3.0,5.0,3.0,1.0,,18.0,9.0,9.0,18.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,1.0,,,,,,,,
2019-20,1060021,32,2020-07-01 20:15:00,"London Stadium, London",,West Ham,Chelsea,3,2,2,3,W,L,1,1,1,1,0,0,0,0,3.0,2.0,10.0,17.0,4.0,6.0,2.0,9.0,4.0,2.0,2.0,,2.0,1.0,1.0,,,,3.0,,7.0,13.0,5.0,5.0,18.0,42.0,56.0,72.0,273.0,658.0,200.0,583.0,28.8,71.2,20.0,42.0,16.0,19.0,4.0,11.0,15.0,5.0,29.0,9.0,29.0,9.0,12.0,17.0,2.0,4.0,,,,,11.0,4.0,6.0,8.0,123.0,129.0,4.0,1.0,2.0,3.0,,,48.0,55.0,55.0,48.0,20.0,15.0,15.0,20.0,2.0,3.0,2.0,3.0,,1.0,10.0,9.0,9.0,10.0,0.0,0.0,0.0,0.0,,1.0,,1.0,2.0,2.0,,,,,,,,,,
2019-20,1060022,33,2020-07-05 12:00:00,"Turf Moor, Burnley",,Burnley,Sheff Utd,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,9.0,10.0,4.0,3.0,5.0,3.0,,4.0,2.0,2.0,1.0,1.0,2.0,2.0,,,1.0,1.0,7.0,9.0,4.0,6.0,26.0,39.0,73.0,67.0,404.0,441.0,294.0,315.0,47.4,52.6,13.0,21.0,9.0,12.0,7.0,8.0,7.0,9.0,36.0,17.0,36.0,17.0,18.0,21.0,4.0,,,,,,15.0,5.0,8.0,7.0,161.0,185.0,2.0,3.0,1.0,1.0,,,49.0,67.0,67.0,49.0,25.0,32.0,32.0,25.0,3.0,9.0,3.0,9.0,2.0,1.0,8.0,14.0,13.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,,,,,,,,,
2019-20,1060023,33,2020-07-04 20:00:00,"Stamford Bridge, London",,Chelsea,Watford,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,21.0,7.0,9.0,3.0,4.0,4.0,8.0,,1.0,1.0,1.0,,2.0,1.0,,,2.0,,10.0,4.0,8.0,2.0,30.0,18.0,66.0,43.0,731.0,300.0,660.0,230.0,70.4,29.6,34.0,13.0,13.0,24.0,8.0,15.0,11.0,11.0,18.0,21.0,18.0,21.0,12.0,13.0,,8.0,1.0,,,,6.0,7.0,18.0,10.0,125.0,119.0,3.0,6.0,,3.0,1.0,,49.0,50.0,50.0,49.0,18.0,11.0,11.0,18.0,5.0,3.0,5.0,3.0,2.0,1.0,9.0,12.0,12.0,9.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,2.0,,,,,,,,,,
2019-20,1060024,33,2020-07-04 15:00:00,"King Power Stadium, Leicester",,Leicester,Crystal Palace,3,0,0,3,W,L,0,0,0,0,0,0,0,0,3.0,,15.0,7.0,4.0,1.0,6.0,5.0,5.0,1.0,5.0,1.0,3.0,,2.0,1.0,1.0,,3.0,,12.0,5.0,6.0,2.0,17.0,22.0,43.0,73.0,506.0,450.0,427.0,358.0,52.2,47.8,16.0,13.0,29.0,18.0,17.0,8.0,14.0,7.0,20.0,4.0,20.0,4.0,24.0,28.0,1.0,5.0,,1.0,,2.0,14.0,6.0,8.0,20.0,132.0,163.0,1.0,1.0,,3.0,1.0,,63.0,74.0,74.0,63.0,22.0,24.0,24.0,22.0,3.0,7.0,3.0,7.0,,1.0,18.0,8.0,7.0,18.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,,,,,,,
2019-20,1060025,33,2020-07-05 16:30:00,"Anfield, Liverpool",,Liverpool,Aston Villa,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,6.0,9.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,,,1.0,,,2.0,,6.0,9.0,5.0,5.0,48.0,27.0,116.0,54.0,672.0,263.0,566.0,175.0,71.2,28.8,29.0,12.0,7.0,8.0,4.0,5.0,5.0,17.0,18.0,26.0,18.0,26.0,18.0,19.0,2.0,1.0,,,,,9.0,10.0,5.0,4.0,155.0,139.0,3.0,2.0,,2.0,1.0,,35.0,49.0,49.0,35.0,10.0,15.0,15.0,10.0,7.0,5.0,7.0,5.0,,1.0,18.0,8.0,8.0,18.0,0.0,0.0,0.0,0.0,,,,,1.0,5.0,,,,,,,,,,
2019-20,1060026,33,2020-07-04 15:00:00,"Old Trafford, Manchester",,Man Utd,Bournemouth,5,2,2,5,W,L,3,1,1,3,0,0,0,0,5.0,2.0,19.0,7.0,10.0,3.0,4.0,3.0,5.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,,1.0,3.0,1.0,14.0,3.0,10.0,3.0,40.0,19.0,46.0,46.0,648.0,283.0,575.0,214.0,69.3,30.7,39.0,13.0,16.0,10.0,9.0,4.0,13.0,11.0,9.0,17.0,9.0,17.0,11.0,8.0,1.0,5.0,1.0,,,,6.0,11.0,8.0,8.0,111.0,115.0,1.0,6.0,2.0,5.0,,,53.0,30.0,30.0,53.0,15.0,12.0,12.0,15.0,8.0,3.0,8.0,3.0,,1.0,3.0,12.0,11.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,,,,,,,,,,
2019-20,1060027,33,2020-07-05 14:15:00,"St. James' Park, Newcastle",,Newcastle,West Ham,2,2,2,2,D,D,1,1,1,1,0,0,0,0,2.0,2.0,11.0,17.0,4.0,7.0,5.0,6.0,2.0,4.0,2.0,3.0,2.0,1.0,,2.0,,1.0,2.0,1.0,8.0,14.0,5.0,8.0,28.0,29.0,56.0,68.0,516.0,379.0,423.0,291.0,57.4,42.6,18.0,24.0,22.0,18.0,13.0,9.0,1.0,9.0,20.0,14.0,20.0,14.0,5.0,9.0,4.0,2.0,,,1.0,,3.0,12.0,12.0,8.0,149.0,142.0,5.0,2.0,2.0,2.0,,,65.0,59.0,59.0,65.0,20.0,29.0,29.0,20.0,6.0,4.0,6.0,4.0,,,9.0,11.0,11.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,1.3985,2.07093,2.09365,2.27107,1.3856,1.14422,2.27107,2.09365
2019-20,1060028,33,2020-07-04 12:30:00,"Carrow Road, Norwich",,Norwich,Brighton,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,12.0,8.0,1.0,2.0,4.0,3.0,7.0,3.0,,1.0,,1.0,,,1.0,,,1.0,11.0,7.0,7.0,5.0,21.0,24.0,59.0,46.0,587.0,418.0,506.0,345.0,58.0,42.0,18.0,15.0,14.0,11.0,10.0,5.0,3.0,13.0,19.0,17.0,19.0,17.0,20.0,21.0,3.0,7.0,,,,,6.0,9.0,9.0,5.0,127.0,117.0,1.0,1.0,1.0,,,1.0,46.0,38.0,38.0,46.0,11.0,11.0,11.0,11.0,,2.0,,2.0,,2.0,11.0,13.0,12.0,10.0,0.0,0.0,0.0,0.0,,,,,4.0,,,,,,,,,,,
2019-20,1060029,33,2020-07-05 19:00:00,"St. Mary's Stadium, Southampton",,Southampton,Man City,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,8.0,26.0,4.0,6.0,3.0,9.0,1.0,11.0,1.0,4.0,,,1.0,5.0,,1.0,1.0,,5.0,18.0,4.0,12.0,10.0,73.0,39.0,89.0,297.0,808.0,209.0,723.0,26.3,73.7,10.0,55.0,20.0,16.0,13.0,10.0,27.0,9.0,57.0,12.0,57.0,12.0,11.0,14.0,11.0,1.0,1.0,,,1.0,12.0,6.0,8.0,14.0,128.0,163.0,6.0,3.0,,1.0,1.0,,48.0,54.0,54.0,48.0,16.0,20.0,20.0,16.0,2.0,13.0,2.0,13.0,,,6.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,,,,,,,,,
2019-20,1060030,33,2020-07-06 20:00:00,"Tottenham Hotspur Stadium, London",,Spurs,Everton,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,12.0,11.0,2.0,3.0,6.0,4.0,4.0,4.0,,,,,,,,,,,6.0,5.0,2.0,4.0,22.0,27.0,47.0,47.0,448.0,413.0,370.0,341.0,51.6,48.4,12.0,7.0,13.0,10.0,7.0,8.0,7.0,10.0,23.0,22.0,23.0,22.0,17.0,19.0,4.0,4.0,,,,,7.0,7.0,6.0,13.0,125.0,129.0,3.0,2.0,,1.0,1.0,,48.0,53.0,53.0,48.0,12.0,22.0,22.0,12.0,5.0,6.0,5.0,6.0,1.0,2.0,14.0,18.0,17.0,14.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,1.0,,,,,,,,
2019-20,1060031,33,2020-07-04 17:30:00,"Molineux Stadium, Wolverhampton",,Wolves,Arsenal,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,10.0,8.0,1.0,5.0,5.0,1.0,4.0,2.0,2.0,2.0,,1.0,2.0,1.0,,1.0,,1.0,10.0,4.0,5.0,3.0,31.0,20.0,45.0,46.0,516.0,482.0,441.0,397.0,51.9,48.1,17.0,12.0,13.0,29.0,7.0,19.0,8.0,11.0,9.0,25.0,9.0,25.0,11.0,11.0,3.0,4.0,2.0,,,,8.0,6.0,17.0,11.0,140.0,122.0,2.0,1.0,2.0,,,1.0,47.0,56.0,56.0,47.0,17.0,13.0,13.0,17.0,3.0,5.0,3.0,5.0,1.0,1.0,6.0,11.0,11.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,
2019-20,1060032,34,2020-07-09 18:00:00,"Vitality Stadium, Bournemouth",,Bournemouth,Spurs,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,9.0,9.0,2.0,,3.0,4.0,4.0,5.0,1.0,,,,1.0,,,,,,8.0,4.0,5.0,2.0,37.0,33.0,47.0,52.0,271.0,499.0,184.0,405.0,35.7,64.3,23.0,24.0,15.0,21.0,11.0,16.0,12.0,12.0,26.0,38.0,26.0,38.0,24.0,26.0,5.0,3.0,,,,,4.0,6.0,14.0,8.0,149.0,148.0,,2.0,,,1.0,1.0,51.0,64.0,64.0,51.0,16.0,29.0,29.0,16.0,8.0,12.0,8.0,12.0,3.0,,11.0,14.0,14.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,
2019-20,1060033,34,2020-07-07 20:15:00,"Emirates Stadium, London",,Arsenal,Leicester,1,1,1,1,D,D,1,0,0,1,1,0,0,1,1.0,1.0,11.0,13.0,7.0,5.0,2.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,8.0,11.0,6.0,5.0,30.0,28.0,59.0,78.0,323.0,558.0,223.0,460.0,37.5,62.5,18.0,15.0,6.0,17.0,4.0,12.0,16.0,8.0,13.0,20.0,13.0,20.0,18.0,19.0,1.0,2.0,,,,,4.0,6.0,8.0,4.0,160.0,140.0,4.0,6.0,1.0,1.0,,,42.0,49.0,49.0,42.0,17.0,18.0,18.0,17.0,10.0,1.0,10.0,1.0,,,10.0,14.0,14.0,10.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0,,,,,,,,,,
2019-20,1060034,34,2020-07-09 20:15:00,"Villa Park, Birmingham",,Aston Villa,Man Utd,0,3,3,0,L,W,0,2,2,0,0,0,0,0,,3.0,9.0,14.0,1.0,6.0,5.0,6.0,3.0,2.0,,3.0,,1.0,,3.0,1.0,1.0,,2.0,7.0,12.0,3.0,7.0,22.0,36.0,41.0,63.0,310.0,637.0,236.0,567.0,33.4,66.6,14.0,34.0,9.0,11.0,6.0,5.0,15.0,12.0,16.0,11.0,16.0,11.0,16.0,16.0,1.0,3.0,,1.0,,,9.0,7.0,6.0,5.0,109.0,109.0,3.0,1.0,3.0,,,1.0,35.0,40.0,40.0,35.0,8.0,13.0,13.0,8.0,3.0,5.0,3.0,5.0,1.0,,7.0,13.0,13.0,7.0,0.0,0.0,0.0,0.0,,1.0,,1.0,2.0,1.0,,,,,,,,,,
2019-20,1060035,34,2020-07-08 20:15:00,"American Express Stadium, Falmer",,Brighton,Liverpool,1,3,3,1,L,W,1,2,2,1,0,0,0,0,1.0,3.0,12.0,20.0,2.0,8.0,7.0,5.0,3.0,7.0,4.0,3.0,1.0,1.0,4.0,3.0,,,1.0,3.0,10.0,17.0,4.0,13.0,30.0,44.0,48.0,53.0,381.0,477.0,300.0,395.0,44.4,55.6,18.0,37.0,12.0,11.0,7.0,4.0,10.0,11.0,39.0,18.0,39.0,18.0,18.0,16.0,7.0,3.0,1.0,1.0,1.0,,9.0,9.0,8.0,4.0,130.0,140.0,5.0,1.0,3.0,1.0,,,48.0,41.0,41.0,48.0,13.0,15.0,15.0,13.0,6.0,10.0,6.0,10.0,,1.0,7.0,15.0,15.0,7.0,0.0,0.0,0.0,0.0,,,,,5.0,,,,,,,,,,,
2019-20,1060036,34,2020-07-07 18:00:00,"Selhurst Park, London",,Crystal Palace,Chelsea,2,3,3,2,L,W,1,2,2,1,0,0,0,0,2.0,3.0,13.0,14.0,4.0,6.0,4.0,6.0,5.0,2.0,2.0,5.0,1.0,2.0,1.0,3.0,1.0,,1.0,3.0,8.0,12.0,6.0,8.0,32.0,23.0,67.0,48.0,381.0,538.0,296.0,451.0,42.0,58.0,28.0,26.0,19.0,21.0,11.0,10.0,14.0,19.0,19.0,23.0,19.0,23.0,24.0,21.0,2.0,5.0,,1.0,,,13.0,7.0,15.0,10.0,151.0,139.0,3.0,2.0,3.0,2.0,,,66.0,63.0,63.0,66.0,31.0,18.0,18.0,31.0,7.0,9.0,7.0,9.0,2.0,1.0,11.0,10.0,9.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,
2019-20,1060037,34,2020-07-09 18:00:00,"Goodison Park, Liverpool",,Everton,Southampton,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,11.0,16.0,4.0,4.0,4.0,6.0,3.0,6.0,3.0,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,1.0,7.0,9.0,4.0,5.0,18.0,34.0,31.0,78.0,330.0,518.0,241.0,420.0,38.7,61.3,11.0,41.0,12.0,13.0,5.0,9.0,12.0,13.0,26.0,12.0,26.0,12.0,17.0,18.0,6.0,3.0,,,,,11.0,10.0,7.0,9.0,130.0,143.0,3.0,3.0,1.0,1.0,,,56.0,57.0,57.0,56.0,21.0,20.0,20.0,21.0,3.0,5.0,3.0,5.0,2.0,,13.0,14.0,14.0,13.0,0.0,0.0,0.0,0.0,,1.0,,,3.0,2.0,,,,,,,,,,
2019-20,1060038,34,2020-07-08 18:00:00,"Etihad Stadium, Manchester",,Man City,Newcastle,5,0,0,5,W,L,2,0,0,2,0,0,0,0,5.0,,23.0,6.0,9.0,1.0,6.0,,8.0,5.0,4.0,,3.0,,1.0,,,,3.0,,21.0,5.0,15.0,5.0,39.0,12.0,70.0,23.0,843.0,296.0,788.0,214.0,73.6,26.4,46.0,9.0,5.0,15.0,1.0,11.0,15.0,11.0,11.0,14.0,11.0,14.0,17.0,14.0,5.0,8.0,,1.0,,1.0,8.0,14.0,10.0,5.0,100.0,112.0,1.0,5.0,,5.0,1.0,,40.0,39.0,39.0,40.0,14.0,5.0,5.0,14.0,8.0,1.0,8.0,1.0,1.0,1.0,13.0,7.0,7.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,,,1.0,,,,,,,,
2019-20,1060039,34,2020-07-08 18:00:00,"Bramall Lane, Sheffield",,Sheff Utd,Wolves,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,7.0,6.0,3.0,1.0,3.0,5.0,1.0,,,,,,,,,1.0,1.0,,6.0,4.0,3.0,1.0,45.0,19.0,75.0,40.0,382.0,545.0,277.0,435.0,42.8,57.2,28.0,14.0,16.0,13.0,8.0,6.0,5.0,15.0,15.0,27.0,15.0,27.0,17.0,16.0,,1.0,,,,,14.0,10.0,5.0,7.0,168.0,148.0,1.0,2.0,,1.0,1.0,,58.0,54.0,54.0,58.0,27.0,22.0,22.0,27.0,6.0,1.0,6.0,1.0,,1.0,5.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,,,,,3.0,,,,,,,,,,,
2019-20,1060040,34,2020-07-07 18:00:00,"Vicarage Road, Watford",,Watford,Norwich,2,1,1,2,W,L,1,1,1,1,0,0,0,0,2.0,1.0,9.0,12.0,4.0,3.0,5.0,6.0,,3.0,1.0,2.0,1.0,,,2.0,,,1.0,1.0,6.0,7.0,3.0,3.0,34.0,23.0,63.0,50.0,375.0,504.0,275.0,417.0,43.5,56.5,22.0,12.0,21.0,19.0,10.0,7.0,14.0,11.0,8.0,30.0,8.0,30.0,18.0,17.0,3.0,,,,,,16.0,5.0,14.0,10.0,160.0,135.0,2.0,2.0,1.0,2.0,,,70.0,58.0,58.0,70.0,30.0,13.0,13.0,30.0,4.0,3.0,4.0,3.0,2.0,1.0,11.0,15.0,15.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
2019-20,1060041,34,2020-07-08 18:00:00,"London Stadium, London",,West Ham,Burnley,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,21.0,8.0,5.0,4.0,7.0,3.0,9.0,1.0,2.0,,,,3.0,1.0,1.0,,,1.0,16.0,7.0,11.0,4.0,51.0,25.0,76.0,60.0,427.0,395.0,320.0,303.0,53.2,46.8,47.0,18.0,19.0,17.0,16.0,14.0,7.0,9.0,16.0,45.0,16.0,45.0,20.0,19.0,1.0,9.0,,1.0,,,8.0,13.0,5.0,13.0,171.0,145.0,3.0,4.0,1.0,,,1.0,72.0,64.0,64.0,72.0,34.0,32.0,32.0,34.0,10.0,3.0,10.0,3.0,2.0,1.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,,,,,,5.0,,,,,,,,,,
2019-20,1060042,35,2020-07-12 19:00:00,"Vitality Stadium, Bournemouth",,Bournemouth,Leicester,4,1,1,4,W,L,0,1,1,0,0,1,1,0,4.0,1.0,9.0,13.0,4.0,5.0,3.0,3.0,2.0,5.0,1.0,,3.0,1.0,1.0,,,,1.0,,6.0,9.0,4.0,7.0,22.0,31.0,78.0,51.0,424.0,545.0,306.0,438.0,44.1,55.9,20.0,25.0,6.0,17.0,6.0,10.0,11.0,15.0,20.0,13.0,20.0,13.0,18.0,21.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,12.0,11.0,5.0,174.0,156.0,4.0,1.0,1.0,4.0,,,46.0,56.0,56.0,46.0,18.0,23.0,23.0,18.0,2.0,6.0,2.0,6.0,2.0,,11.0,12.0,10.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,4.0,1.0,,1.0,,,,,,,,
2019-20,1060043,35,2020-07-12 14:15:00,"Villa Park, Birmingham",,Aston Villa,Crystal Palace,2,0,0,2,W,L,1,0,0,1,0,1,1,0,2.0,,12.0,9.0,9.0,5.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,,2.0,1.0,,,1.0,,11.0,7.0,9.0,4.0,35.0,27.0,41.0,56.0,314.0,386.0,231.0,306.0,44.9,55.1,18.0,25.0,12.0,15.0,8.0,8.0,13.0,9.0,12.0,15.0,12.0,15.0,11.0,11.0,1.0,2.0,,,,,18.0,8.0,9.0,9.0,132.0,124.0,5.0,7.0,,2.0,1.0,,59.0,72.0,72.0,59.0,19.0,21.0,21.0,19.0,5.0,1.0,5.0,1.0,1.0,2.0,21.0,21.0,20.0,19.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,
2019-20,1060044,35,2020-07-11 20:00:00,"American Express Stadium, Falmer",,Brighton,Man City,0,5,5,0,L,W,0,2,2,0,0,0,0,0,,5.0,3.0,26.0,,8.0,3.0,12.0,,6.0,,7.0,,3.0,,4.0,,3.0,,4.0,3.0,22.0,,12.0,17.0,31.0,32.0,64.0,335.0,799.0,256.0,723.0,29.8,70.2,11.0,40.0,12.0,16.0,7.0,13.0,17.0,12.0,15.0,9.0,15.0,9.0,14.0,17.0,6.0,,1.0,,,,19.0,4.0,9.0,6.0,119.0,113.0,3.0,,5.0,,,1.0,27.0,52.0,52.0,27.0,10.0,10.0,10.0,10.0,2.0,7.0,2.0,7.0,1.0,2.0,7.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,,,,,6.0,1.0,,,,,,,,,,
2019-20,1060045,35,2020-07-11 15:00:00,"Anfield, Liverpool",,Liverpool,Burnley,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,23.0,6.0,9.0,2.0,5.0,2.0,9.0,2.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,18.0,3.0,15.0,2.0,57.0,25.0,65.0,59.0,659.0,265.0,564.0,158.0,70.8,29.2,49.0,10.0,10.0,11.0,6.0,4.0,6.0,14.0,17.0,36.0,17.0,36.0,4.0,7.0,2.0,9.0,1.0,,,,4.0,12.0,9.0,6.0,158.0,153.0,1.0,8.0,1.0,1.0,,,42.0,36.0,36.0,42.0,16.0,15.0,15.0,16.0,11.0,6.0,12.0,6.0,,1.0,7.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,,,,,,,,,
2019-20,1060046,35,2020-07-13 20:00:00,"Old Trafford, Manchester",,Man Utd,Southampton,2,2,2,2,D,D,2,1,1,2,0,0,0,0,2.0,2.0,8.0,9.0,4.0,5.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,2.0,2.0,5.0,7.0,4.0,5.0,22.0,31.0,46.0,71.0,463.0,510.0,368.0,412.0,47.5,52.5,21.0,19.0,13.0,10.0,7.0,6.0,10.0,12.0,20.0,16.0,20.0,16.0,19.0,22.0,1.0,1.0,,1.0,1.0,,9.0,15.0,5.0,9.0,143.0,149.0,3.0,2.0,2.0,2.0,,,57.0,47.0,47.0,57.0,15.0,14.0,14.0,15.0,4.0,6.0,4.0,6.0,,,14.0,15.0,14.0,14.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,
2019-20,1060047,35,2020-07-11 12:30:00,"Carrow Road, Norwich",,Norwich,West Ham,0,4,4,0,L,W,0,2,2,0,0,0,0,0,,4.0,11.0,19.0,2.0,7.0,6.0,11.0,3.0,1.0,,5.0,,3.0,,3.0,,,,3.0,9.0,17.0,4.0,7.0,18.0,37.0,43.0,62.0,542.0,478.0,471.0,398.0,52.5,47.5,13.0,32.0,16.0,12.0,5.0,8.0,16.0,9.0,16.0,8.0,16.0,8.0,17.0,15.0,,3.0,,,,,13.0,2.0,8.0,6.0,111.0,119.0,3.0,2.0,4.0,,,1.0,34.0,49.0,49.0,34.0,11.0,16.0,16.0,11.0,1.0,6.0,1.0,6.0,,4.0,9.0,8.0,6.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,
2019-20,1060048,35,2020-07-11 17:30:00,"Bramall Lane, Sheffield",,Sheff Utd,Chelsea,3,0,0,3,W,L,2,0,0,2,0,0,0,0,3.0,,9.0,15.0,4.0,4.0,3.0,7.0,2.0,4.0,1.0,2.0,2.0,,1.0,2.0,,,1.0,,6.0,13.0,4.0,6.0,18.0,58.0,59.0,77.0,251.0,809.0,159.0,712.0,23.7,76.3,20.0,19.0,7.0,8.0,3.0,7.0,11.0,14.0,37.0,12.0,37.0,12.0,6.0,6.0,4.0,2.0,,,,1.0,6.0,9.0,5.0,5.0,124.0,144.0,4.0,1.0,,3.0,1.0,,56.0,50.0,50.0,56.0,35.0,28.0,28.0,35.0,4.0,6.0,4.0,6.0,,1.0,8.0,6.0,5.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,
2019-20,1060049,35,2020-07-12 16:30:00,"Tottenham Hotspur Stadium, London",,Spurs,Arsenal,2,1,1,2,W,L,1,1,1,1,0,0,0,0,2.0,1.0,15.0,13.0,9.0,4.0,1.0,6.0,5.0,3.0,3.0,,1.0,,3.0,,1.0,1.0,1.0,1.0,14.0,6.0,13.0,3.0,21.0,32.0,49.0,46.0,378.0,636.0,306.0,566.0,37.3,62.7,15.0,17.0,22.0,12.0,13.0,7.0,5.0,6.0,21.0,13.0,21.0,13.0,15.0,14.0,3.0,5.0,,1.0,,,15.0,10.0,6.0,19.0,110.0,121.0,3.0,7.0,1.0,2.0,,,60.0,55.0,55.0,60.0,17.0,12.0,12.0,17.0,6.0,5.0,6.0,5.0,,1.0,16.0,11.0,11.0,16.0,0.0,0.0,0.0,0.0,,,,,2.0,,,,,,,,,,,
