season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,ownGoals_h,ownGoals_a
2012-13,442029,4,2012-09-15 15:00:00,"Emirates Stadium, London",60097,Arsenal,Southampton,6,1,1,6,W,L,4,1,1,4,0,0,0,0,6.0,1.0,23.0,10.0,9.0,3.0,8.0,5.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,,18.0,5.0,11.0,2.0,42.0,18.0,61.0,56.0,574.0,585.0,506.0,503.0,50.0,50.0,45.0,16.0,21.0,27.0,14.0,20.0,19.0,16.0,19.0,29.0,8.0,9.0,2.0,6.0,1.0,1.0,1.0,1.0,3.0,10.0,15.0,16.0,125.0,120.0,2.0,5.0,1.0,6.0,,,48.0,39.0,39.0,48.0,10.0,6.0,6.0,10.0,8.0,3.0,8.0,3.0,1.0,,4.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,2.0
2012-13,442030,4,2012-09-15 15:00:00,"Villa Park, Birmingham",34005,Aston Villa,Swansea,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,16.0,10.0,8.0,3.0,3.0,4.0,5.0,3.0,1.0,1.0,1.0,,1.0,1.0,,,,,12.0,9.0,9.0,5.0,27.0,21.0,84.0,64.0,327.0,474.0,228.0,398.0,42.1,57.9,,,18.0,19.0,9.0,14.0,14.0,10.0,24.0,61.0,11.0,19.0,3.0,6.0,,2.0,,1.0,3.0,10.0,16.0,9.0,178.0,180.0,,,,2.0,1.0,,53.0,62.0,62.0,53.0,21.0,28.0,28.0,21.0,10.0,4.0,10.0,4.0,,,13.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2012-13,442031,4,2012-09-17 20:00:00,"Goodison Park, Liverpool",32510,Everton,Newcastle,2,2,2,2,D,D,1,0,0,1,0,0,0,0,2.0,2.0,18.0,11.0,6.0,3.0,6.0,5.0,6.0,3.0,1.0,2.0,,1.0,1.0,3.0,2.0,,2.0,2.0,14.0,9.0,10.0,6.0,26.0,21.0,87.0,68.0,406.0,294.0,325.0,217.0,58.3,41.7,,,17.0,22.0,15.0,18.0,8.0,8.0,40.0,56.0,23.0,31.0,3.0,5.0,1.0,2.0,,,10.0,8.0,16.0,10.0,171.0,154.0,,,2.0,2.0,,,60.0,62.0,62.0,60.0,22.0,13.0,13.0,22.0,3.0,3.0,3.0,3.0,1.0,1.0,18.0,13.0,13.0,17.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,
2012-13,442032,4,2012-09-15 15:00:00,"Craven Cottage, London",25691,Fulham,West Brom,3,0,0,3,W,L,2,0,0,2,0,1,1,0,3.0,,23.0,10.0,10.0,5.0,8.0,2.0,5.0,3.0,,,2.0,,1.0,,1.0,1.0,1.0,,19.0,8.0,13.0,7.0,20.0,20.0,73.0,58.0,638.0,373.0,585.0,302.0,63.0,37.0,,,14.0,18.0,11.0,13.0,19.0,7.0,14.0,23.0,6.0,10.0,3.0,5.0,1.0,2.0,,,4.0,6.0,8.0,14.0,119.0,126.0,,,,3.0,1.0,,42.0,37.0,37.0,42.0,12.0,8.0,8.0,12.0,5.0,4.0,5.0,4.0,,1.0,7.0,10.0,10.0,7.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,1.0,,
2012-13,442033,4,2012-09-15 15:00:00,"Old Trafford, Manchester",75142,Man Utd,Wigan,4,0,0,4,W,L,0,0,0,0,0,0,0,0,4.0,,20.0,7.0,5.0,1.0,8.0,4.0,7.0,2.0,2.0,,2.0,,2.0,,,,2.0,,13.0,6.0,6.0,3.0,24.0,13.0,46.0,56.0,424.0,388.0,363.0,323.0,52.2,47.8,,,20.0,19.0,15.0,17.0,10.0,9.0,20.0,25.0,9.0,16.0,2.0,5.0,,1.0,,4.0,9.0,9.0,17.0,15.0,135.0,129.0,,,,4.0,1.0,,46.0,44.0,44.0,46.0,3.0,6.0,6.0,3.0,5.0,5.0,5.0,5.0,,1.0,10.0,14.0,14.0,10.0,0.0,0.0,0.0,0.0,1.0,,,,1.0,,,
2012-13,442034,4,2012-09-15 12:45:00,"Carrow Road, Norwich",26806,Norwich,West Ham,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,25.0,14.0,9.0,3.0,9.0,6.0,7.0,5.0,,1.0,,,,3.0,,,,,18.0,8.0,12.0,4.0,26.0,31.0,90.0,82.0,365.0,373.0,252.0,263.0,48.9,51.1,30.0,19.0,15.0,16.0,11.0,12.0,5.0,6.0,33.0,42.0,15.0,20.0,6.0,7.0,1.0,1.0,,,7.0,7.0,14.0,11.0,183.0,187.0,2.0,9.0,,,1.0,1.0,57.0,62.0,62.0,57.0,22.0,27.0,27.0,22.0,8.0,5.0,8.0,5.0,3.0,1.0,12.0,14.0,13.0,12.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,
2012-13,442035,4,2012-09-15 15:00:00,"MATRADE Loftus Road, London",18271,QPR,Chelsea,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,12.0,12.0,3.0,4.0,5.0,4.0,4.0,4.0,1.0,2.0,,,2.0,2.0,,,,,9.0,8.0,5.0,4.0,24.0,16.0,58.0,70.0,451.0,401.0,372.0,310.0,52.7,47.3,,,33.0,22.0,30.0,18.0,13.0,12.0,43.0,19.0,18.0,11.0,4.0,3.0,1.0,2.0,,,5.0,4.0,13.0,19.0,170.0,176.0,,,,,1.0,1.0,69.0,55.0,55.0,69.0,15.0,11.0,11.0,15.0,2.0,4.0,2.0,4.0,1.0,,18.0,18.0,17.0,17.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2012-13,442036,4,2012-09-16 16:00:00,"Select Car Leasing Stadium, Reading",24160,Reading,Spurs,1,3,3,1,L,W,0,1,1,0,0,0,0,0,1.0,3.0,6.0,23.0,2.0,8.0,2.0,12.0,2.0,3.0,1.0,4.0,1.0,,,4.0,,,1.0,3.0,3.0,19.0,3.0,10.0,23.0,16.0,71.0,53.0,314.0,479.0,233.0,406.0,42.3,57.7,,,18.0,21.0,13.0,14.0,13.0,8.0,20.0,44.0,10.0,23.0,4.0,3.0,1.0,,,,8.0,3.0,7.0,9.0,180.0,149.0,,,3.0,1.0,,,47.0,54.0,54.0,47.0,16.0,20.0,20.0,16.0,7.0,4.0,7.0,4.0,,2.0,5.0,12.0,10.0,5.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2012-13,442037,4,2012-09-15 15:00:00,"bet365 Stadium, Stoke",27101,Stoke,Man City,1,1,1,1,D,D,1,1,1,1,0,0,0,0,1.0,1.0,4.0,15.0,2.0,8.0,1.0,3.0,1.0,4.0,,1.0,1.0,,,2.0,,1.0,,1.0,2.0,11.0,2.0,9.0,22.0,23.0,59.0,74.0,287.0,585.0,199.0,493.0,33.8,66.2,,,22.0,20.0,19.0,18.0,19.0,7.0,32.0,24.0,19.0,10.0,5.0,1.0,,,,,10.0,5.0,8.0,16.0,166.0,156.0,6.0,1.0,1.0,1.0,,,56.0,56.0,56.0,56.0,17.0,14.0,14.0,17.0,6.0,5.0,6.0,5.0,,1.0,13.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2012-13,442038,4,2012-09-15 17:30:00,"Stadium of Light, Sunderland",41997,Sunderland,Liverpool,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,7.0,23.0,1.0,6.0,3.0,13.0,3.0,4.0,1.0,,1.0,1.0,,,,2.0,1.0,,6.0,13.0,3.0,4.0,11.0,15.0,58.0,86.0,306.0,611.0,233.0,535.0,34.1,65.9,,,25.0,27.0,21.0,18.0,15.0,8.0,20.0,19.0,12.0,11.0,4.0,3.0,2.0,,1.0,,14.0,6.0,24.0,14.0,137.0,144.0,,,1.0,1.0,,,52.0,77.0,77.0,52.0,10.0,18.0,18.0,10.0,2.0,7.0,2.0,7.0,,,18.0,12.0,11.0,18.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2012-13,442039,5,2012-09-22 15:00:00,"Stamford Bridge, London",41112,Chelsea,Stoke,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,19.0,13.0,4.0,3.0,7.0,6.0,8.0,4.0,2.0,2.0,1.0,,1.0,2.0,,1.0,1.0,,17.0,13.0,10.0,7.0,28.0,22.0,67.0,57.0,466.0,306.0,387.0,232.0,59.7,40.3,,,18.0,20.0,16.0,18.0,12.0,13.0,16.0,43.0,11.0,28.0,4.0,8.0,,1.0,,,3.0,6.0,13.0,12.0,157.0,143.0,,,,1.0,1.0,,51.0,53.0,53.0,51.0,11.0,17.0,17.0,11.0,13.0,3.0,13.0,3.0,,3.0,14.0,18.0,16.0,13.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,,
2012-13,442040,5,2012-09-23 13:30:00,"Anfield, Liverpool",44263,Liverpool,Man Utd,1,2,2,1,L,W,0,0,0,0,1,0,0,1,1.0,2.0,14.0,8.0,6.0,3.0,6.0,3.0,2.0,2.0,,,,1.0,,,,,,1.0,11.0,6.0,5.0,4.0,24.0,10.0,64.0,66.0,459.0,420.0,389.0,357.0,52.0,48.0,,,23.0,29.0,16.0,21.0,13.0,16.0,19.0,44.0,11.0,25.0,1.0,2.0,,1.0,,,7.0,11.0,17.0,19.0,147.0,139.0,,,2.0,1.0,,,51.0,58.0,58.0,51.0,10.0,8.0,8.0,10.0,7.0,3.0,7.0,3.0,1.0,,14.0,7.0,7.0,14.0,0.0,0.0,0.0,0.0,,1.0,,1.0,,1.0,,
2012-13,442041,5,2012-09-23 16:00:00,"Etihad Stadium, Manchester",47318,Man City,Arsenal,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,15.0,11.0,6.0,4.0,5.0,5.0,4.0,2.0,2.0,1.0,1.0,,2.0,1.0,,,1.0,,10.0,8.0,9.0,3.0,34.0,28.0,50.0,68.0,439.0,650.0,345.0,566.0,41.2,58.8,26.0,24.0,38.0,23.0,29.0,19.0,16.0,25.0,22.0,27.0,11.0,10.0,2.0,4.0,1.0,3.0,1.0,1.0,12.0,6.0,16.0,20.0,147.0,147.0,3.0,5.0,1.0,1.0,,,69.0,63.0,63.0,69.0,17.0,17.0,17.0,17.0,9.0,4.0,9.0,4.0,1.0,,12.0,8.0,8.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2012-13,442042,5,2012-09-23 15:00:00,"St. James' Park, Newcastle",49402,Newcastle,Norwich,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,18.0,10.0,6.0,3.0,10.0,4.0,2.0,3.0,2.0,1.0,1.0,,2.0,1.0,,,1.0,,12.0,8.0,6.0,6.0,26.0,31.0,64.0,91.0,430.0,368.0,338.0,269.0,52.8,47.2,,,17.0,15.0,11.0,11.0,15.0,7.0,45.0,33.0,28.0,14.0,4.0,2.0,,2.0,,,4.0,10.0,9.0,15.0,165.0,182.0,,,,1.0,1.0,,71.0,62.0,62.0,71.0,25.0,32.0,32.0,25.0,4.0,5.0,4.0,5.0,2.0,,11.0,20.0,19.0,11.0,0.0,0.0,0.0,0.0,1.0,,,,3.0,1.0,,
2012-13,442043,5,2012-09-22 15:00:00,"St. Mary's Stadium, Southampton",30713,Southampton,Aston Villa,4,1,1,4,W,L,0,1,1,0,0,0,0,0,4.0,1.0,16.0,11.0,7.0,2.0,9.0,7.0,,2.0,1.0,2.0,2.0,1.0,,1.0,,,3.0,1.0,14.0,7.0,6.0,3.0,32.0,21.0,80.0,78.0,492.0,314.0,375.0,209.0,60.4,39.6,,,25.0,20.0,21.0,13.0,21.0,24.0,39.0,36.0,21.0,24.0,2.0,,1.0,,,,3.0,10.0,12.0,21.0,194.0,173.0,,,1.0,4.0,,,75.0,48.0,48.0,75.0,26.0,19.0,19.0,26.0,1.0,4.0,1.0,4.0,,,6.0,15.0,14.0,6.0,0.0,0.0,0.0,0.0,1.0,,1.0,,5.0,3.0,,
2012-13,442044,5,2012-09-22 12:45:00,"Swansea.com Stadium, Swansea",20464,Swansea,Everton,0,3,3,0,L,W,0,2,2,0,1,0,0,1,,3.0,18.0,31.0,4.0,11.0,8.0,11.0,6.0,9.0,2.0,4.0,,2.0,3.0,3.0,1.0,2.0,,2.0,13.0,22.0,7.0,14.0,20.0,34.0,64.0,58.0,393.0,414.0,322.0,351.0,48.5,51.5,,,16.0,11.0,12.0,8.0,15.0,14.0,33.0,31.0,16.0,19.0,9.0,6.0,,,,,4.0,,7.0,12.0,135.0,122.0,,,3.0,,,1.0,31.0,50.0,50.0,31.0,8.0,13.0,13.0,8.0,8.0,3.0,8.0,3.0,3.0,4.0,23.0,9.0,7.0,22.0,0.0,0.0,0.0,0.0,,,,,1.0,3.0,,
2012-13,442045,5,2012-09-23 16:00:00,"White Hart Lane, London",36052,Spurs,QPR,2,1,1,2,W,L,0,1,1,0,0,0,0,0,2.0,1.0,20.0,9.0,8.0,4.0,5.0,3.0,7.0,2.0,,2.0,1.0,1.0,,1.0,1.0,,,1.0,15.0,6.0,12.0,3.0,13.0,22.0,48.0,70.0,336.0,459.0,276.0,370.0,43.3,56.7,,,19.0,18.0,15.0,13.0,21.0,7.0,57.0,31.0,30.0,18.0,2.0,7.0,1.0,1.0,,,4.0,10.0,8.0,12.0,137.0,158.0,,,1.0,2.0,,,57.0,45.0,45.0,57.0,16.0,16.0,16.0,16.0,10.0,9.0,10.0,9.0,1.0,,8.0,12.0,12.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,1.0
2012-13,442046,5,2012-09-22 15:00:00,"The Hawthorns, West Bromwich",23854,West Brom,Reading,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,11.0,10.0,4.0,1.0,6.0,6.0,1.0,3.0,,,,,,,1.0,,1.0,,10.0,7.0,4.0,4.0,20.0,29.0,76.0,91.0,440.0,382.0,339.0,286.0,52.9,47.1,,,11.0,14.0,9.0,10.0,8.0,14.0,27.0,33.0,12.0,18.0,3.0,1.0,,,,,5.0,5.0,11.0,10.0,179.0,170.0,,,,1.0,1.0,,45.0,53.0,53.0,45.0,22.0,20.0,20.0,22.0,9.0,1.0,9.0,1.0,,1.0,15.0,7.0,7.0,14.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2012-13,442047,5,2012-09-22 15:00:00,"Boleyn Ground, London",33052,West Ham,Sunderland,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,24.0,5.0,4.0,1.0,10.0,2.0,10.0,2.0,,,,,,1.0,1.0,,1.0,1.0,18.0,4.0,8.0,3.0,38.0,5.0,89.0,57.0,454.0,291.0,365.0,212.0,61.3,38.7,,,23.0,28.0,19.0,25.0,7.0,18.0,29.0,48.0,18.0,20.0,2.0,10.0,,,,,2.0,8.0,18.0,21.0,178.0,164.0,,,1.0,1.0,,,76.0,67.0,67.0,76.0,34.0,25.0,25.0,34.0,10.0,1.0,10.0,1.0,5.0,,13.0,13.0,11.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2012-13,442048,5,2012-09-22 15:00:00,"DW Stadium, Wigan",19284,Wigan,Fulham,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,19.0,12.0,5.0,7.0,9.0,4.0,5.0,1.0,2.0,1.0,,1.0,3.0,1.0,2.0,,,2.0,12.0,6.0,6.0,5.0,27.0,9.0,75.0,46.0,581.0,320.0,485.0,238.0,63.6,36.4,,,16.0,9.0,13.0,7.0,12.0,24.0,17.0,34.0,10.0,21.0,1.0,5.0,1.0,,,,4.0,7.0,5.0,11.0,151.0,150.0,,,2.0,1.0,,,51.0,40.0,40.0,51.0,15.0,20.0,20.0,15.0,8.0,7.0,9.0,7.0,2.0,,7.0,13.0,13.0,7.0,0.0,0.0,0.0,0.0,,,,,4.0,,,
2012-13,442049,6,2012-09-29 12:45:00,"Emirates Stadium, London",60101,Arsenal,Chelsea,1,2,2,1,L,W,1,1,1,1,0,0,0,0,1.0,2.0,16.0,10.0,4.0,3.0,9.0,5.0,3.0,2.0,1.0,,,,1.0,1.0,,,1.0,1.0,14.0,5.0,6.0,2.0,33.0,22.0,46.0,51.0,478.0,470.0,416.0,393.0,51.4,48.6,34.0,15.0,30.0,26.0,23.0,23.0,19.0,11.0,19.0,28.0,11.0,20.0,2.0,3.0,1.0,1.0,1.0,,14.0,14.0,14.0,23.0,130.0,137.0,1.0,3.0,2.0,1.0,,,72.0,70.0,70.0,72.0,15.0,16.0,16.0,15.0,6.0,5.0,6.0,5.0,,1.0,14.0,14.0,13.0,14.0,0.0,0.0,0.0,0.0,,,,,4.0,3.0,,
2012-13,442050,6,2012-09-30 16:00:00,"Villa Park, Birmingham",34489,Aston Villa,West Brom,1,1,1,1,D,D,0,0,0,0,0,0,0,0,1.0,1.0,21.0,14.0,3.0,3.0,10.0,6.0,8.0,5.0,,,1.0,1.0,1.0,,,,,,17.0,10.0,9.0,4.0,23.0,12.0,77.0,62.0,422.0,322.0,342.0,254.0,57.4,42.6,,,19.0,26.0,17.0,20.0,9.0,10.0,16.0,54.0,9.0,25.0,5.0,8.0,,1.0,1.0,,4.0,6.0,23.0,13.0,157.0,155.0,,,1.0,1.0,,,48.0,62.0,62.0,48.0,13.0,24.0,24.0,13.0,11.0,4.0,11.0,4.0,3.0,,8.0,12.0,10.0,8.0,0.0,0.0,0.0,0.0,,,,,3.0,3.0,,
2012-13,442051,6,2012-09-29 15:00:00,"Goodison Park, Liverpool",37922,Everton,Southampton,3,1,1,3,W,L,3,1,1,3,0,0,0,0,3.0,1.0,22.0,10.0,8.0,5.0,8.0,5.0,6.0,,3.0,3.0,2.0,1.0,1.0,2.0,1.0,,3.0,1.0,19.0,9.0,13.0,5.0,24.0,25.0,66.0,70.0,482.0,441.0,419.0,346.0,52.4,47.6,,,16.0,26.0,13.0,19.0,24.0,14.0,25.0,33.0,15.0,20.0,,5.0,,,1.0,,5.0,7.0,11.0,14.0,152.0,162.0,,,1.0,3.0,,,36.0,48.0,48.0,36.0,7.0,14.0,14.0,7.0,10.0,3.0,10.0,3.0,,,4.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,,,,,6.0,2.0,,
2012-13,442052,6,2012-09-29 15:00:00,"Craven Cottage, London",25698,Fulham,Man City,1,2,2,1,L,W,1,1,1,1,0,0,0,0,1.0,2.0,7.0,23.0,3.0,7.0,3.0,9.0,1.0,7.0,,,1.0,1.0,,1.0,,,,,2.0,17.0,,9.0,5.0,30.0,59.0,94.0,276.0,726.0,202.0,646.0,28.9,71.1,,,15.0,13.0,11.0,11.0,26.0,12.0,28.0,16.0,16.0,11.0,7.0,1.0,2.0,,1.0,,7.0,2.0,5.0,12.0,136.0,134.0,,,2.0,1.0,,,43.0,37.0,37.0,43.0,14.0,9.0,9.0,14.0,2.0,4.0,2.0,4.0,1.0,,8.0,12.0,12.0,8.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,2.0,,
2012-13,442053,6,2012-09-29 17:30:00,"Old Trafford, Manchester",75566,Man Utd,Spurs,2,3,3,2,L,W,0,2,2,0,0,0,0,0,2.0,3.0,16.0,10.0,7.0,3.0,7.0,4.0,2.0,3.0,3.0,,2.0,1.0,1.0,,2.0,,2.0,1.0,12.0,8.0,6.0,4.0,34.0,6.0,109.0,31.0,701.0,243.0,627.0,188.0,74.1,25.9,,,24.0,28.0,20.0,21.0,10.0,16.0,20.0,73.0,10.0,33.0,3.0,2.0,1.0,1.0,,,6.0,2.0,21.0,12.0,164.0,150.0,,,3.0,2.0,,,51.0,53.0,53.0,51.0,18.0,14.0,14.0,18.0,9.0,5.0,9.0,5.0,,,7.0,9.0,7.0,5.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0,1.0,
2012-13,442054,6,2012-09-29 15:00:00,"Carrow Road, Norwich",26831,Norwich,Liverpool,2,5,5,2,L,W,0,2,2,0,0,0,0,0,2.0,5.0,16.0,16.0,4.0,5.0,8.0,4.0,4.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,11.0,14.0,6.0,10.0,15.0,16.0,65.0,78.0,320.0,700.0,235.0,631.0,32.9,67.1,,,21.0,11.0,19.0,8.0,8.0,14.0,17.0,30.0,9.0,16.0,7.0,4.0,,1.0,3.0,2.0,21.0,5.0,4.0,9.0,135.0,135.0,,,5.0,2.0,,,39.0,53.0,53.0,39.0,7.0,12.0,12.0,7.0,5.0,5.0,5.0,5.0,,1.0,11.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,,,,,2.0,5.0,1.0,
2012-13,442055,6,2012-10-01 20:00:00,"MATRADE Loftus Road, London",17363,QPR,West Ham,1,2,2,1,L,W,0,2,2,0,1,0,0,1,1.0,2.0,13.0,18.0,7.0,5.0,4.0,6.0,2.0,7.0,,2.0,,1.0,,1.0,,1.0,1.0,2.0,10.0,14.0,7.0,10.0,30.0,32.0,79.0,79.0,355.0,334.0,258.0,247.0,50.5,49.5,,,19.0,21.0,18.0,18.0,16.0,14.0,73.0,51.0,41.0,28.0,7.0,2.0,1.0,1.0,,,6.0,4.0,15.0,13.0,192.0,191.0,,,2.0,1.0,,,66.0,57.0,57.0,66.0,22.0,21.0,21.0,22.0,4.0,13.0,4.0,13.0,1.0,,10.0,22.0,21.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2012-13,442056,6,2012-09-29 15:00:00,"Select Car Leasing Stadium, Reading",24097,Reading,Newcastle,2,2,2,2,D,D,0,0,0,0,0,0,0,0,2.0,2.0,16.0,9.0,5.0,2.0,9.0,4.0,2.0,3.0,,,,,,,1.0,,2.0,2.0,10.0,9.0,7.0,5.0,20.0,17.0,96.0,77.0,348.0,409.0,230.0,314.0,47.4,52.6,,,21.0,22.0,15.0,15.0,15.0,5.0,30.0,80.0,19.0,38.0,3.0,2.0,,,,,11.0,6.0,12.0,12.0,206.0,201.0,,,2.0,2.0,,,65.0,82.0,82.0,65.0,29.0,41.0,41.0,29.0,6.0,3.0,6.0,3.0,1.0,,8.0,9.0,9.0,8.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2012-13,442057,6,2012-09-29 15:00:00,"bet365 Stadium, Stoke",27330,Stoke,Swansea,2,0,0,2,W,L,2,0,0,2,0,0,0,0,2.0,,12.0,10.0,5.0,3.0,5.0,6.0,2.0,1.0,3.0,,2.0,,2.0,,1.0,,1.0,,10.0,7.0,5.0,2.0,42.0,36.0,61.0,62.0,324.0,527.0,229.0,443.0,39.0,61.0,34.0,14.0,24.0,20.0,17.0,15.0,13.0,9.0,29.0,47.0,23.0,25.0,1.0,2.0,1.0,2.0,,1.0,6.0,3.0,9.0,14.0,165.0,148.0,3.0,3.0,,2.0,1.0,,55.0,59.0,59.0,55.0,20.0,16.0,16.0,20.0,6.0,8.0,6.0,8.0,,1.0,18.0,10.0,8.0,17.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
2012-13,442058,6,2012-09-29 15:00:00,"Stadium of Light, Sunderland",37742,Sunderland,Wigan,1,0,0,1,W,L,0,0,0,0,0,1,1,0,1.0,,10.0,10.0,1.0,3.0,7.0,5.0,2.0,2.0,1.0,1.0,1.0,,,2.0,,,1.0,,8.0,7.0,2.0,3.0,13.0,15.0,64.0,61.0,382.0,404.0,321.0,323.0,49.8,50.2,,,16.0,21.0,13.0,16.0,13.0,6.0,22.0,27.0,12.0,16.0,2.0,2.0,1.0,,,,2.0,10.0,19.0,11.0,141.0,143.0,,,,1.0,1.0,,51.0,54.0,54.0,51.0,8.0,9.0,9.0,8.0,8.0,1.0,8.0,1.0,,3.0,22.0,17.0,17.0,22.0,0.0,0.0,0.0,0.0,,,,,2.0,,,
2012-13,442059,7,2012-10-06 15:00:00,"Stamford Bridge, London",41784,Chelsea,Norwich,4,1,1,4,W,L,3,1,1,3,0,0,0,0,4.0,1.0,23.0,8.0,9.0,2.0,5.0,5.0,9.0,1.0,5.0,,2.0,,3.0,,,,3.0,1.0,19.0,7.0,14.0,2.0,23.0,15.0,71.0,57.0,731.0,317.0,665.0,246.0,68.9,31.1,,,11.0,17.0,10.0,11.0,7.0,13.0,15.0,37.0,9.0,18.0,1.0,9.0,,,,2.0,7.0,6.0,10.0,8.0,129.0,133.0,,,1.0,4.0,,,28.0,42.0,42.0,28.0,9.0,11.0,11.0,9.0,10.0,2.0,10.0,2.0,1.0,,7.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0,,
2012-13,442060,7,2012-10-07 15:00:00,"Anfield, Liverpool",44531,Liverpool,Stoke,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,18.0,6.0,2.0,2.0,11.0,3.0,5.0,1.0,,1.0,,,1.0,1.0,3.0,,,,12.0,6.0,4.0,3.0,32.0,19.0,88.0,68.0,525.0,296.0,426.0,197.0,62.9,37.1,,,13.0,25.0,12.0,17.0,17.0,17.0,32.0,42.0,18.0,21.0,1.0,4.0,2.0,1.0,,,2.0,14.0,9.0,5.0,172.0,173.0,,,,,1.0,1.0,62.0,54.0,54.0,62.0,19.0,18.0,18.0,19.0,5.0,5.0,5.0,5.0,1.0,,9.0,18.0,16.0,9.0,0.0,0.0,0.0,0.0,,,,,,2.0,,
