season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a
2016-17,855488,32,2017-04-09 13:30:00,"Stadium of Light, Sunderland",43779,Sunderland,Man Utd,0,3,3,0,L,W,0,1,1,0,1,0,0,1,,3.0,9.0,18.0,4.0,9.0,3.0,5.0,2.0,4.0,1.0,2.0,,,1.0,2.0,,,,3.0,6.0,15.0,3.0,12.0,29.0,42.0,54.0,81.0,237.0,582.0,158.0,506.0,29.7,70.3,14.0,23.0,16.0,11.0,12.0,8.0,23.0,10.0,24.0,34.0,24.0,34.0,17.0,17.0,4.0,2.0,,,,,12.0,11.0,9.0,12.0,121.0,115.0,6.0,4.0,3.0,,,1.0,,,59.0,56.0,56.0,59.0,12.0,19.0,19.0,12.0,4.0,5.0,4.0,5.0,,,14.0,20.0,20.0,14.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0
2016-17,855489,32,2017-04-08 12:30:00,"White Hart Lane, London",31706,Spurs,Watford,4,0,0,4,W,L,3,0,0,3,0,0,0,0,4.0,,19.0,8.0,6.0,2.0,5.0,4.0,8.0,2.0,2.0,,,,3.0,,4.0,,3.0,,17.0,6.0,12.0,3.0,30.0,18.0,75.0,37.0,501.0,343.0,436.0,276.0,58.7,41.3,19.0,13.0,23.0,14.0,17.0,12.0,9.0,17.0,25.0,15.0,25.0,15.0,13.0,13.0,2.0,8.0,,,,,14.0,14.0,10.0,9.0,109.0,125.0,2.0,2.0,,4.0,1.0,,,,60.0,45.0,45.0,60.0,12.0,7.0,7.0,12.0,7.0,5.0,7.0,5.0,,1.0,12.0,12.0,11.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
2016-17,855490,32,2017-04-08 15:00:00,"The Hawthorns, West Bromwich",24697,West Brom,Southampton,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,17.0,10.0,6.0,3.0,7.0,3.0,4.0,4.0,3.0,1.0,,,3.0,1.0,,,,1.0,11.0,8.0,9.0,6.0,29.0,26.0,78.0,65.0,383.0,549.0,280.0,448.0,41.9,58.1,28.0,17.0,11.0,21.0,8.0,14.0,22.0,23.0,15.0,34.0,15.0,34.0,15.0,15.0,3.0,4.0,1.0,,,,2.0,8.0,15.0,10.0,168.0,140.0,2.0,6.0,1.0,,,1.0,,,48.0,55.0,55.0,48.0,18.0,22.0,22.0,18.0,7.0,3.0,7.0,3.0,4.0,,12.0,12.0,12.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,
2016-17,855491,32,2017-04-08 15:00:00,"London Stadium, London",56973,West Ham,Swansea,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,14.0,5.0,6.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,10.0,5.0,7.0,1.0,21.0,27.0,52.0,83.0,361.0,413.0,267.0,321.0,46.3,53.7,21.0,17.0,25.0,10.0,16.0,7.0,15.0,5.0,40.0,14.0,40.0,14.0,18.0,18.0,1.0,3.0,,3.0,,,15.0,8.0,7.0,16.0,136.0,160.0,1.0,5.0,,1.0,1.0,,,,60.0,53.0,53.0,60.0,16.0,17.0,17.0,16.0,4.0,3.0,4.0,3.0,,,12.0,12.0,11.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,
2016-17,855492,33,2017-04-15 15:00:00,"Selhurst Park, London",25504,Crystal Palace,Leicester,2,2,2,2,D,D,0,1,1,0,0,0,0,0,2.0,2.0,15.0,6.0,4.0,2.0,6.0,2.0,5.0,2.0,2.0,,2.0,,1.0,,,,1.0,2.0,10.0,3.0,7.0,3.0,49.0,35.0,73.0,69.0,420.0,311.0,309.0,198.0,57.9,42.1,36.0,15.0,19.0,24.0,13.0,20.0,19.0,11.0,24.0,32.0,24.0,32.0,20.0,20.0,2.0,5.0,1.0,,,,13.0,13.0,15.0,12.0,173.0,173.0,,2.0,2.0,2.0,,,,,75.0,64.0,64.0,75.0,28.0,20.0,20.0,28.0,8.0,5.0,8.0,5.0,2.0,,10.0,16.0,16.0,8.0,0.0,0.0,0.0,0.0,,,,,,
2016-17,855493,33,2017-04-15 15:00:00,"Goodison Park, Liverpool",39328,Everton,Burnley,3,1,1,3,W,L,0,0,0,0,0,0,0,0,3.0,1.0,29.0,13.0,7.0,6.0,9.0,4.0,13.0,3.0,,,,1.0,1.0,,1.0,,2.0,,21.0,5.0,17.0,3.0,32.0,41.0,73.0,72.0,529.0,301.0,446.0,197.0,63.2,36.8,32.0,18.0,18.0,25.0,17.0,19.0,8.0,15.0,45.0,24.0,45.0,24.0,12.0,12.0,4.0,13.0,1.0,,,,6.0,6.0,18.0,15.0,147.0,157.0,3.0,5.0,1.0,3.0,,,,1.0,50.0,71.0,71.0,50.0,17.0,26.0,26.0,17.0,6.0,7.0,6.0,7.0,2.0,2.0,15.0,14.0,10.0,15.0,0.0,0.0,0.0,0.0,,1.0,,1.0,3.0,
2016-17,855494,33,2017-04-16 16:00:00,"Old Trafford, Manchester",75272,Man Utd,Chelsea,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,9.0,5.0,3.0,,6.0,4.0,,1.0,1.0,,1.0,,,,,,1.0,,7.0,3.0,2.0,1.0,14.0,25.0,66.0,60.0,416.0,479.0,320.0,379.0,46.2,53.8,16.0,11.0,28.0,23.0,19.0,12.0,19.0,21.0,24.0,8.0,24.0,8.0,19.0,19.0,1.0,,,,,,8.0,8.0,12.0,25.0,142.0,167.0,,1.0,,2.0,1.0,,,,69.0,54.0,54.0,69.0,14.0,9.0,9.0,14.0,1.0,3.0,1.0,3.0,,,16.0,20.0,20.0,15.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0
2016-17,855495,33,2017-04-17 20:00:00,"Riverside Stadium, Middlesbrough",31298,Boro,Arsenal,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,13.0,12.0,5.0,4.0,6.0,4.0,2.0,4.0,2.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,8.0,7.0,5.0,4.0,32.0,28.0,50.0,64.0,308.0,584.0,216.0,492.0,35.2,64.8,23.0,30.0,18.0,19.0,13.0,13.0,14.0,12.0,20.0,31.0,20.0,31.0,15.0,15.0,4.0,2.0,,1.0,,,8.0,13.0,14.0,11.0,148.0,146.0,2.0,4.0,2.0,1.0,,,,,69.0,62.0,62.0,69.0,24.0,25.0,25.0,24.0,2.0,4.0,2.0,4.0,5.0,2.0,11.0,16.0,15.0,11.0,0.0,0.0,0.0,0.0,,,,,3.0,
2016-17,855496,33,2017-04-15 17:30:00,"St. Mary's Stadium, Southampton",31850,Southampton,Man City,0,3,3,0,L,W,0,0,0,0,0,0,0,0,,3.0,8.0,18.0,1.0,5.0,4.0,7.0,3.0,6.0,2.0,3.0,,3.0,2.0,1.0,,,,3.0,6.0,10.0,3.0,6.0,22.0,32.0,47.0,55.0,434.0,628.0,344.0,547.0,41.1,58.9,20.0,33.0,21.0,13.0,12.0,10.0,19.0,16.0,17.0,15.0,17.0,15.0,22.0,22.0,6.0,3.0,,,1.0,,9.0,8.0,6.0,15.0,129.0,132.0,2.0,1.0,3.0,,,1.0,,,47.0,38.0,38.0,47.0,10.0,7.0,7.0,10.0,4.0,8.0,4.0,8.0,1.0,1.0,9.0,8.0,7.0,9.0,0.0,0.0,0.0,0.0,,,,,,
2016-17,855497,33,2017-04-15 15:00:00,"bet365 Stadium, Stoke",27505,Stoke,Hull,3,1,1,3,W,L,1,0,0,1,0,0,0,0,3.0,1.0,14.0,14.0,4.0,3.0,6.0,6.0,4.0,5.0,2.0,1.0,,,3.0,1.0,1.0,,3.0,1.0,10.0,11.0,7.0,8.0,27.0,33.0,50.0,67.0,359.0,436.0,264.0,330.0,44.9,55.1,21.0,27.0,14.0,18.0,6.0,13.0,10.0,14.0,25.0,18.0,25.0,18.0,23.0,23.0,5.0,4.0,1.0,,,,11.0,9.0,13.0,9.0,145.0,148.0,2.0,1.0,1.0,3.0,,,,,42.0,50.0,50.0,42.0,14.0,9.0,9.0,14.0,3.0,7.0,3.0,7.0,,,12.0,5.0,5.0,12.0,0.0,0.0,0.0,0.0,,,,,4.0,3.0
2016-17,855498,33,2017-04-15 15:00:00,"Stadium of Light, Sunderland",40168,Sunderland,West Ham,2,2,2,2,D,D,1,1,1,1,0,1,1,0,2.0,2.0,14.0,7.0,4.0,3.0,6.0,2.0,4.0,2.0,1.0,1.0,,2.0,1.0,,,,,1.0,8.0,5.0,5.0,3.0,32.0,16.0,70.0,52.0,367.0,416.0,285.0,322.0,47.6,52.4,23.0,10.0,17.0,12.0,14.0,9.0,11.0,10.0,21.0,30.0,21.0,30.0,17.0,17.0,2.0,4.0,,,,1.0,9.0,7.0,8.0,12.0,131.0,127.0,1.0,2.0,2.0,2.0,,,,,44.0,49.0,49.0,44.0,10.0,14.0,14.0,10.0,7.0,1.0,7.0,1.0,2.0,,14.0,10.0,10.0,14.0,0.0,0.0,0.0,0.0,,,,,2.0,
2016-17,855499,33,2017-04-15 12:30:00,"White Hart Lane, London",31943,Spurs,Bournemouth,4,0,0,4,W,L,2,0,0,2,0,0,0,0,4.0,,24.0,5.0,14.0,1.0,1.0,3.0,9.0,1.0,3.0,,3.0,,2.0,,,,2.0,,19.0,5.0,18.0,2.0,46.0,18.0,85.0,34.0,655.0,297.0,582.0,219.0,68.8,31.2,40.0,9.0,13.0,18.0,7.0,13.0,4.0,7.0,14.0,27.0,14.0,27.0,13.0,13.0,1.0,9.0,,,,,3.0,8.0,11.0,11.0,136.0,117.0,1.0,10.0,,4.0,1.0,,,,44.0,38.0,38.0,44.0,14.0,9.0,9.0,14.0,13.0,1.0,13.0,1.0,1.0,,8.0,10.0,10.0,8.0,0.0,0.0,0.0,0.0,,,,,3.0,2.0
2016-17,855500,33,2017-04-15 15:00:00,"Vicarage Road, Watford",20272,Watford,Swansea,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,15.0,13.0,7.0,4.0,6.0,5.0,2.0,4.0,,,1.0,,1.0,,,,,,10.0,9.0,5.0,5.0,21.0,29.0,46.0,84.0,446.0,381.0,347.0,291.0,53.0,47.0,14.0,28.0,16.0,20.0,9.0,12.0,3.0,8.0,23.0,21.0,23.0,21.0,18.0,18.0,4.0,2.0,1.0,,,1.0,6.0,14.0,13.0,9.0,157.0,149.0,4.0,6.0,,1.0,1.0,,,,61.0,59.0,59.0,61.0,21.0,25.0,25.0,21.0,6.0,2.0,6.0,2.0,,1.0,8.0,13.0,10.0,8.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0
2016-17,855501,33,2017-04-16 13:30:00,"The Hawthorns, West Bromwich",25669,West Brom,Liverpool,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,7.0,15.0,2.0,2.0,5.0,9.0,,4.0,2.0,2.0,,1.0,2.0,1.0,,,,1.0,6.0,12.0,2.0,5.0,34.0,22.0,57.0,74.0,311.0,566.0,213.0,464.0,36.3,63.7,10.0,20.0,15.0,21.0,10.0,17.0,9.0,18.0,20.0,34.0,20.0,34.0,22.0,22.0,4.0,,1.0,,,,15.0,9.0,14.0,11.0,171.0,149.0,1.0,2.0,1.0,,,1.0,,,56.0,74.0,74.0,56.0,23.0,24.0,24.0,23.0,4.0,4.0,4.0,4.0,,2.0,15.0,9.0,9.0,14.0,0.0,0.0,0.0,0.0,,,,,6.0,2.0
2016-17,855502,34,2017-04-22 15:00:00,"Vitality Stadium, Bournemouth",10890,Bournemouth,Boro,4,0,0,4,W,L,2,0,0,2,0,1,1,0,4.0,,21.0,5.0,10.0,2.0,7.0,3.0,4.0,,4.0,,2.0,,3.0,,,,4.0,,17.0,5.0,13.0,2.0,32.0,12.0,88.0,29.0,601.0,276.0,540.0,215.0,68.1,31.9,24.0,6.0,22.0,20.0,18.0,13.0,12.0,17.0,5.0,31.0,5.0,31.0,10.0,10.0,,3.0,,1.0,,1.0,7.0,14.0,13.0,12.0,114.0,105.0,2.0,6.0,,4.0,1.0,,,,61.0,45.0,45.0,61.0,12.0,14.0,14.0,12.0,4.0,3.0,4.0,3.0,2.0,,4.0,14.0,13.0,4.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0
2016-17,855503,34,2017-05-16 19:45:00,"Emirates Stadium, London",59510,Arsenal,Sunderland,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,36.0,6.0,13.0,2.0,10.0,2.0,13.0,2.0,5.0,,2.0,,4.0,,2.0,,1.0,,31.0,4.0,21.0,4.0,58.0,22.0,49.0,43.0,543.0,336.0,476.0,251.0,62.5,37.5,61.0,11.0,9.0,15.0,8.0,10.0,11.0,10.0,17.0,32.0,17.0,32.0,13.0,13.0,2.0,12.0,,,,,9.0,9.0,12.0,5.0,118.0,109.0,2.0,11.0,,2.0,1.0,,,,46.0,41.0,41.0,46.0,18.0,7.0,7.0,18.0,17.0,3.0,17.0,3.0,2.0,,15.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0
2016-17,855504,34,2017-04-23 14:15:00,"Turf Moor, Burnley",21870,Burnley,Man Utd,0,2,2,0,L,W,0,2,2,0,0,0,0,0,,2.0,8.0,12.0,,6.0,4.0,3.0,4.0,3.0,1.0,3.0,,2.0,1.0,1.0,,,,2.0,8.0,11.0,3.0,9.0,36.0,17.0,77.0,61.0,385.0,471.0,274.0,369.0,45.7,54.3,18.0,23.0,32.0,18.0,24.0,11.0,6.0,16.0,10.0,33.0,10.0,33.0,15.0,15.0,3.0,4.0,,,,,15.0,10.0,12.0,21.0,180.0,172.0,4.0,,2.0,,,1.0,,,76.0,64.0,64.0,76.0,20.0,15.0,15.0,20.0,3.0,3.0,3.0,3.0,3.0,,17.0,16.0,15.0,17.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0
2016-17,855505,34,2017-04-25 19:45:00,"Stamford Bridge, London",41168,Chelsea,Southampton,4,2,2,4,W,L,2,1,1,2,0,0,0,0,4.0,2.0,17.0,12.0,7.0,4.0,5.0,4.0,5.0,4.0,1.0,,1.0,1.0,,,,,4.0,1.0,16.0,6.0,11.0,4.0,38.0,29.0,51.0,46.0,477.0,509.0,388.0,427.0,47.8,52.2,47.0,24.0,15.0,10.0,14.0,7.0,7.0,15.0,25.0,19.0,25.0,19.0,21.0,21.0,4.0,5.0,,1.0,,,6.0,9.0,9.0,8.0,132.0,138.0,2.0,3.0,2.0,4.0,,,,,49.0,36.0,36.0,49.0,16.0,7.0,7.0,16.0,6.0,7.0,6.0,7.0,1.0,1.0,13.0,9.0,9.0,13.0,0.0,0.0,0.0,0.0,,,,,,2.0
2016-17,855506,34,2017-04-22 15:00:00,"The MKM Stadium, Hull",20432,Hull,Watford,2,0,0,2,W,L,0,0,0,0,1,0,0,1,2.0,,8.0,14.0,3.0,2.0,3.0,6.0,2.0,6.0,1.0,2.0,1.0,,1.0,2.0,1.0,,,,2.0,10.0,1.0,6.0,19.0,41.0,38.0,69.0,300.0,573.0,206.0,487.0,34.2,65.8,5.0,19.0,17.0,15.0,13.0,9.0,7.0,6.0,31.0,12.0,31.0,12.0,12.0,12.0,5.0,2.0,,,,,7.0,7.0,10.0,13.0,136.0,141.0,2.0,1.0,,2.0,1.0,,,,47.0,44.0,44.0,47.0,16.0,14.0,14.0,16.0,4.0,7.0,4.0,7.0,1.0,2.0,10.0,11.0,7.0,8.0,0.0,0.0,0.0,0.0,,,,,2.0,2.0
2016-17,855507,34,2017-05-18 19:45:00,"King Power Stadium, Leicester",31351,Leicester,Spurs,1,6,6,1,L,W,0,2,2,0,0,0,0,0,1.0,6.0,12.0,26.0,5.0,12.0,3.0,11.0,4.0,3.0,,2.0,1.0,2.0,,1.0,,,,5.0,6.0,17.0,5.0,10.0,20.0,30.0,48.0,59.0,321.0,561.0,231.0,476.0,37.3,62.7,14.0,31.0,24.0,17.0,17.0,16.0,13.0,8.0,16.0,28.0,16.0,28.0,12.0,12.0,3.0,4.0,,,,,21.0,11.0,6.0,9.0,147.0,135.0,6.0,4.0,6.0,1.0,,,,,55.0,61.0,61.0,55.0,12.0,13.0,13.0,12.0,4.0,4.0,4.0,4.0,4.0,1.0,11.0,8.0,8.0,10.0,0.0,0.0,0.0,0.0,,,,,4.0,2.0
2016-17,855508,34,2017-04-23 16:30:00,"Anfield, Liverpool",53086,Liverpool,Crystal Palace,1,2,2,1,L,W,1,1,1,1,0,0,0,0,1.0,2.0,14.0,7.0,1.0,3.0,7.0,3.0,6.0,1.0,,2.0,,2.0,1.0,,,,,2.0,10.0,6.0,4.0,4.0,36.0,17.0,79.0,56.0,626.0,234.0,520.0,140.0,72.3,27.7,29.0,16.0,23.0,28.0,16.0,17.0,9.0,14.0,21.0,34.0,21.0,34.0,17.0,17.0,1.0,5.0,,,,,16.0,19.0,19.0,17.0,176.0,152.0,1.0,,2.0,1.0,,,,,63.0,74.0,74.0,63.0,14.0,22.0,22.0,14.0,4.0,3.0,4.0,3.0,,3.0,8.0,10.0,7.0,8.0,0.0,0.0,0.0,0.0,,,,,,3.0
2016-17,855509,34,2017-05-16 20:00:00,"Etihad Stadium, Manchester",53624,Man City,West Brom,3,1,1,3,W,L,2,0,0,2,0,0,0,0,3.0,1.0,21.0,6.0,10.0,2.0,9.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,,,3.0,1.0,15.0,5.0,9.0,3.0,36.0,12.0,74.0,46.0,686.0,283.0,601.0,209.0,70.7,29.3,42.0,5.0,23.0,11.0,16.0,8.0,14.0,28.0,9.0,16.0,9.0,16.0,9.0,8.0,2.0,2.0,,1.0,,,9.0,14.0,8.0,19.0,132.0,126.0,1.0,7.0,1.0,3.0,,,,,62.0,32.0,32.0,62.0,15.0,6.0,6.0,15.0,7.0,1.0,7.0,1.0,,,8.0,11.0,11.0,7.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2016-17,855510,34,2017-04-22 15:00:00,"Swansea.com Stadium, Swansea",20566,Swansea,Stoke,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,10.0,9.0,6.0,3.0,2.0,5.0,2.0,1.0,,2.0,,,,3.0,,,2.0,,8.0,6.0,7.0,2.0,29.0,31.0,61.0,64.0,365.0,455.0,300.0,389.0,45.4,54.6,17.0,19.0,23.0,15.0,11.0,8.0,6.0,9.0,22.0,21.0,22.0,21.0,17.0,17.0,1.0,2.0,,2.0,,,16.0,4.0,9.0,16.0,122.0,125.0,3.0,4.0,,2.0,1.0,,,,49.0,51.0,51.0,49.0,10.0,16.0,16.0,10.0,11.0,4.0,11.0,4.0,1.0,1.0,5.0,14.0,13.0,5.0,0.0,0.0,0.0,0.0,,1.0,,,1.0,1.0
2016-17,855511,34,2017-04-22 15:00:00,"London Stadium, London",56971,West Ham,Everton,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,15.0,4.0,3.0,,5.0,3.0,7.0,1.0,,,,,,,,,,,10.0,3.0,6.0,,31.0,15.0,61.0,68.0,346.0,524.0,257.0,430.0,40.6,59.4,13.0,11.0,17.0,20.0,15.0,17.0,17.0,9.0,19.0,24.0,19.0,24.0,9.0,5.0,1.0,7.0,,,,,8.0,13.0,12.0,10.0,141.0,135.0,,3.0,,,1.0,1.0,,,64.0,51.0,51.0,64.0,19.0,14.0,14.0,19.0,8.0,4.0,8.0,4.0,,,9.0,15.0,15.0,9.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0
2016-17,855512,35,2017-04-29 17:30:00,"Selhurst Park, London",25013,Crystal Palace,Burnley,0,2,2,0,L,W,0,1,1,0,0,0,0,0,,2.0,15.0,9.0,5.0,3.0,6.0,2.0,4.0,4.0,,2.0,,2.0,,,,,,2.0,12.0,8.0,8.0,6.0,53.0,29.0,75.0,77.0,463.0,273.0,348.0,176.0,63.5,36.5,42.0,25.0,13.0,21.0,7.0,14.0,6.0,8.0,22.0,51.0,22.0,51.0,20.0,20.0,4.0,4.0,,,1.0,,,18.0,16.0,10.0,188.0,147.0,1.0,5.0,2.0,,,1.0,,,68.0,57.0,57.0,68.0,26.0,30.0,30.0,26.0,14.0,4.0,14.0,4.0,1.0,1.0,11.0,12.0,11.0,10.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2016-17,855513,35,2017-04-30 14:05:00,"Goodison Park, Liverpool",39595,Everton,Chelsea,0,3,3,0,L,W,0,0,0,0,0,0,0,0,,3.0,12.0,11.0,3.0,5.0,7.0,3.0,2.0,3.0,,3.0,,1.0,,2.0,1.0,,,2.0,7.0,9.0,3.0,6.0,16.0,28.0,79.0,55.0,423.0,426.0,332.0,340.0,49.5,50.5,14.0,20.0,21.0,12.0,14.0,8.0,15.0,11.0,26.0,29.0,26.0,29.0,8.0,8.0,3.0,3.0,,,1.0,,16.0,8.0,8.0,13.0,140.0,143.0,2.0,2.0,3.0,,,1.0,,,53.0,55.0,55.0,53.0,14.0,14.0,14.0,14.0,2.0,4.0,2.0,4.0,,3.0,13.0,11.0,10.0,13.0,0.0,0.0,0.0,0.0,,,,,2.0,1.0
2016-17,855514,35,2017-04-30 12:00:00,"Old Trafford, Manchester",75271,Man Utd,Swansea,1,1,1,1,D,D,1,0,0,1,0,0,0,0,1.0,1.0,12.0,12.0,6.0,4.0,5.0,5.0,1.0,3.0,2.0,2.0,1.0,,2.0,2.0,,,,,10.0,12.0,6.0,5.0,24.0,21.0,48.0,68.0,519.0,425.0,438.0,345.0,55.4,44.6,28.0,22.0,13.0,11.0,6.0,9.0,14.0,10.0,20.0,30.0,20.0,30.0,16.0,16.0,2.0,,,,,,11.0,9.0,4.0,11.0,127.0,123.0,3.0,5.0,1.0,1.0,,,,,43.0,51.0,51.0,43.0,8.0,18.0,18.0,8.0,5.0,2.0,5.0,2.0,,1.0,11.0,13.0,13.0,11.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,2.0
2016-17,855515,35,2017-04-30 14:05:00,"Riverside Stadium, Middlesbrough",29763,Boro,Man City,2,2,2,2,D,D,1,0,0,1,0,0,0,0,2.0,2.0,14.0,22.0,6.0,4.0,6.0,10.0,2.0,8.0,,3.0,1.0,2.0,,2.0,,,1.0,1.0,8.0,18.0,5.0,9.0,23.0,54.0,37.0,63.0,256.0,540.0,174.0,473.0,31.9,68.1,22.0,44.0,15.0,10.0,10.0,5.0,13.0,9.0,46.0,20.0,46.0,20.0,7.0,7.0,7.0,2.0,,1.0,,,14.0,11.0,7.0,11.0,120.0,131.0,2.0,4.0,2.0,2.0,,,,,48.0,50.0,50.0,48.0,14.0,17.0,17.0,14.0,4.0,11.0,4.0,11.0,4.0,2.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,,1.0,,1.0,1.0,1.0
2016-17,855516,35,2017-04-29 15:00:00,"St. Mary's Stadium, Southampton",31120,Southampton,Hull,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,11.0,9.0,2.0,1.0,3.0,3.0,6.0,5.0,,,,,1.0,,,1.0,,,4.0,7.0,4.0,5.0,28.0,28.0,55.0,54.0,431.0,399.0,331.0,294.0,51.9,48.1,26.0,23.0,19.0,18.0,15.0,14.0,7.0,18.0,27.0,26.0,27.0,26.0,21.0,21.0,5.0,5.0,,2.0,,,10.0,10.0,12.0,14.0,157.0,161.0,1.0,2.0,,,1.0,1.0,,,54.0,55.0,55.0,54.0,12.0,18.0,18.0,12.0,6.0,6.0,6.0,6.0,,,9.0,13.0,13.0,9.0,0.0,0.0,0.0,0.0,1.0,,,,2.0,1.0
2016-17,855517,35,2017-04-29 15:00:00,"bet365 Stadium, Stoke",27628,Stoke,West Ham,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,19.0,12.0,4.0,4.0,7.0,4.0,8.0,4.0,1.0,,,,2.0,,,,,,15.0,9.0,10.0,6.0,37.0,28.0,85.0,44.0,507.0,374.0,402.0,292.0,57.1,42.9,30.0,21.0,19.0,17.0,13.0,14.0,8.0,20.0,24.0,38.0,24.0,38.0,25.0,25.0,4.0,7.0,2.0,,,,12.0,9.0,7.0,8.0,151.0,139.0,4.0,4.0,,,1.0,1.0,,,53.0,62.0,62.0,53.0,22.0,21.0,21.0,22.0,5.0,3.0,5.0,3.0,2.0,1.0,12.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,4.0
2016-17,855518,35,2017-04-29 15:00:00,"Stadium of Light, Sunderland",38394,Sunderland,Bournemouth,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,17.0,15.0,5.0,7.0,9.0,4.0,3.0,4.0,2.0,2.0,,1.0,2.0,1.0,,1.0,,1.0,11.0,14.0,5.0,10.0,35.0,32.0,61.0,73.0,338.0,501.0,253.0,414.0,40.9,59.1,28.0,37.0,27.0,15.0,19.0,9.0,17.0,11.0,20.0,34.0,20.0,34.0,13.0,13.0,5.0,3.0,,1.0,,,9.0,8.0,12.0,17.0,142.0,148.0,5.0,5.0,1.0,,,1.0,,,63.0,51.0,51.0,63.0,20.0,16.0,16.0,20.0,6.0,5.0,6.0,5.0,1.0,2.0,13.0,9.0,8.0,13.0,0.0,0.0,0.0,0.0,,,,,4.0,1.0
