season,matchId,gameweek,kickoff,ground,attendance,home_team,away_team,goalsFor_h,goalsFor_a,goalsAgainst_h,goalsAgainst_a,result_h,result_a,halfTimeFor_h,halfTimeFor_a,halfTimeAgainst_h,halfTimeAgainst_a,redCardsFor_h,redCardsFor_a,redCardsAgainst_h,redCardsAgainst_a,goals_h,goals_a,totalScoringAtt_h,totalScoringAtt_a,ontargetScoringAtt_h,ontargetScoringAtt_a,shotOffTarget_h,shotOffTarget_a,blockedScoringAtt_h,blockedScoringAtt_a,expectedGoals_h,expectedGoals_a,bigChanceCreated_h,bigChanceCreated_a,bigChanceScored_h,bigChanceScored_a,bigChanceMissed_h,bigChanceMissed_a,hitWoodwork_h,hitWoodwork_a,expectedAssists_h,expectedAssists_a,goalAssist_h,goalAssist_a,totalAttAssist_h,totalAttAssist_a,ontargetAttAssist_h,ontargetAttAssist_a,penAreaEntries_h,penAreaEntries_a,finalThirdEntries_h,finalThirdEntries_a,totalPass_h,totalPass_a,accuratePass_h,accuratePass_a,possessionPercentage_h,possessionPercentage_a,touchesInOppBox_h,touchesInOppBox_a,totalTackle_h,totalTackle_a,wonTackle_h,wonTackle_a,interception_h,interception_a,totalClearance_h,totalClearance_a,effectiveClearance_h,effectiveClearance_a,blockedPass_h,blockedPass_a,outfielderBlock_h,outfielderBlock_a,errorLeadToShot_h,errorLeadToShot_a,errorLeadToGoal_h,errorLeadToGoal_a,challengeLost_h,challengeLost_a,dispossessed_h,dispossessed_a,possLostAll_h,possLostAll_a,saves_h,saves_a,goalsConceded_h,goalsConceded_a,expectedGoalsOnTargetConceded_h,expectedGoalsOnTargetConceded_a,cleanSheet_h,cleanSheet_a,ownGoals_h,ownGoals_a,duelWon_h,duelWon_a,duelLost_h,duelLost_a,aerialWon_h,aerialWon_a,aerialLost_h,aerialLost_a,cornerTaken_h,cornerTaken_a,wonCorners_h,wonCorners_a,attSetpiece_h,attSetpiece_a,fkFoulLost_h,fkFoulLost_a,fkFoulWon_h,fkFoulWon_a,yellowCard_h,yellowCard_a,redCard_h,redCard_a,penaltyWon_h,penaltyWon_a,attPenGoal_h,attPenGoal_a,totalOffside_h,totalOffside_a,expectedGoalsOnTarget_h,expectedGoalsOnTarget_a
2021-22,2210592,33,2022-05-19 19:45:00,"Goodison Park, Liverpool",38448.0,Everton,Crystal Palace,3,2,2,3,W,L,0,2,2,0,0,0,0,0,3.0,2.0,12.0,7.0,6.0,5.0,4.0,2.0,2.0,,,,1.0,1.0,1.0,2.0,,,1.0,,,,2.0,1.0,9.0,3.0,6.0,2.0,40.0,29.0,70.0,59.0,347.0,467.0,244.0,361.0,43.2,56.8,25.0,13.0,25.0,20.0,13.0,13.0,7.0,4.0,20.0,36.0,20.0,36.0,16.0,17.0,,2.0,,,,,5.0,6.0,9.0,19.0,174.0,174.0,3.0,3.0,2.0,3.0,,,,,,,74.0,57.0,57.0,74.0,33.0,23.0,23.0,33.0,4.0,5.0,4.0,5.0,2.0,1.0,9.0,12.0,11.0,9.0,0.0,0.0,0.0,0.0,,,,,,3.0,,
2021-22,2210593,33,2022-05-11 19:30:00,"Elland Road, Leeds",36549.0,Leeds,Chelsea,0,3,3,0,L,W,0,1,1,0,1,0,0,1,,3.0,5.0,17.0,,4.0,4.0,10.0,1.0,3.0,,,1.0,,,,1.0,,,,,,,3.0,3.0,15.0,,5.0,15.0,31.0,33.0,71.0,379.0,817.0,298.0,742.0,32.1,67.9,8.0,33.0,16.0,17.0,10.0,9.0,10.0,8.0,18.0,11.0,18.0,11.0,9.0,9.0,3.0,1.0,1.0,,,,15.0,4.0,11.0,9.0,124.0,118.0,,,3.0,,,,,1.0,,,43.0,53.0,53.0,43.0,10.0,12.0,12.0,10.0,1.0,4.0,1.0,5.0,1.0,1.0,10.0,14.0,13.0,9.0,0.0,0.0,0.0,0.0,,,,,,3.0,,
2021-22,2210594,33,2022-04-16 15:00:00,"Old Trafford, Manchester",73381.0,Man Utd,Norwich,3,2,2,3,W,L,2,1,1,2,0,0,0,0,3.0,2.0,20.0,15.0,9.0,4.0,5.0,7.0,6.0,4.0,,,1.0,3.0,1.0,2.0,,1.0,,,,,2.0,2.0,17.0,11.0,12.0,8.0,31.0,26.0,65.0,41.0,623.0,386.0,556.0,313.0,60.8,39.2,51.0,23.0,16.0,20.0,11.0,11.0,10.0,6.0,11.0,18.0,11.0,18.0,8.0,7.0,4.0,6.0,,,,1.0,10.0,18.0,6.0,6.0,113.0,117.0,2.0,6.0,2.0,3.0,,,,,,,47.0,46.0,46.0,47.0,7.0,8.0,8.0,7.0,6.0,7.0,6.0,7.0,,,8.0,6.0,6.0,8.0,0.0,0.0,0.0,0.0,,,,,3.0,,,
2021-22,2210595,33,2022-04-17 14:15:00,"St. James' Park, Newcastle",52104.0,Newcastle,Leicester,2,1,1,2,W,L,1,1,1,1,0,0,0,0,2.0,1.0,16.0,8.0,7.0,2.0,8.0,2.0,1.0,4.0,,,1.0,,2.0,,1.0,,,,,,,1.0,11.0,8.0,4.0,6.0,21.0,25.0,60.0,60.0,264.0,584.0,169.0,490.0,31.3,68.7,21.0,21.0,26.0,22.0,14.0,17.0,16.0,7.0,18.0,12.0,18.0,12.0,16.0,17.0,4.0,,,,,,6.0,12.0,14.0,13.0,145.0,161.0,1.0,5.0,1.0,2.0,,,,,,,67.0,51.0,51.0,67.0,20.0,13.0,13.0,20.0,3.0,5.0,3.0,5.0,1.0,1.0,10.0,10.0,9.0,10.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2021-22,2210596,33,2022-04-16 15:00:00,"St. Mary's Stadium, Southampton",31465.0,Southampton,Arsenal,1,0,0,1,W,L,1,0,0,1,0,0,0,0,1.0,,9.0,23.0,3.0,6.0,1.0,12.0,5.0,5.0,,,1.0,,,,1.0,1.0,,,,,1.0,,6.0,16.0,6.0,8.0,21.0,50.0,36.0,72.0,213.0,655.0,131.0,582.0,24.3,75.7,15.0,32.0,14.0,12.0,7.0,7.0,17.0,5.0,36.0,20.0,36.0,20.0,15.0,16.0,4.0,5.0,1.0,,,,11.0,4.0,5.0,8.0,123.0,133.0,6.0,2.0,,1.0,,,1.0,,,,42.0,48.0,48.0,42.0,18.0,20.0,20.0,18.0,6.0,8.0,6.0,8.0,1.0,1.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,,,,,2.0,,,
2021-22,2210597,33,2022-04-16 12:30:00,"Tottenham Hotspur Stadium, London",58685.0,Spurs,Brighton,0,1,1,0,L,W,0,0,0,0,0,0,0,0,,1.0,5.0,12.0,,5.0,3.0,5.0,2.0,2.0,,,1.0,,,1.0,1.0,,,,,,,,3.0,9.0,1.0,5.0,20.0,24.0,51.0,70.0,480.0,499.0,393.0,419.0,48.6,51.4,16.0,22.0,15.0,17.0,8.0,10.0,8.0,9.0,16.0,12.0,16.0,12.0,22.0,25.0,3.0,2.0,,,1.0,,6.0,9.0,11.0,12.0,124.0,123.0,3.0,,1.0,,,,,1.0,,,51.0,51.0,51.0,51.0,17.0,15.0,15.0,17.0,4.0,4.0,4.0,4.0,,1.0,14.0,10.0,10.0,13.0,0.0,0.0,0.0,0.0,,,,,,3.0,,
2021-22,2210598,33,2022-04-16 15:00:00,"Vicarage Road, Watford",20747.0,Watford,Brentford,1,2,2,1,L,W,0,1,1,0,0,0,0,0,1.0,2.0,18.0,16.0,4.0,5.0,9.0,7.0,5.0,4.0,,,1.0,3.0,,2.0,2.0,1.0,1.0,,,,1.0,2.0,10.0,14.0,4.0,9.0,34.0,29.0,57.0,68.0,395.0,382.0,300.0,282.0,50.8,49.2,26.0,26.0,13.0,22.0,11.0,12.0,17.0,6.0,20.0,15.0,20.0,15.0,17.0,17.0,4.0,4.0,,,,,12.0,5.0,13.0,4.0,159.0,157.0,3.0,3.0,2.0,1.0,,,,,,,52.0,63.0,63.0,52.0,26.0,18.0,18.0,26.0,6.0,5.0,6.0,5.0,2.0,2.0,11.0,9.0,8.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,
2021-22,2210599,33,2022-04-17 14:15:00,"London Stadium, London",59958.0,West Ham,Burnley,1,1,1,1,D,D,0,1,1,0,0,0,0,0,1.0,1.0,21.0,9.0,8.0,1.0,8.0,6.0,5.0,2.0,,,2.0,,1.0,1.0,2.0,1.0,,1.0,,,1.0,,16.0,4.0,9.0,1.0,45.0,28.0,56.0,61.0,505.0,325.0,428.0,237.0,61.0,39.0,40.0,20.0,6.0,11.0,1.0,5.0,6.0,7.0,23.0,25.0,23.0,25.0,15.0,11.0,2.0,7.0,,,,,2.0,8.0,10.0,3.0,133.0,129.0,,5.0,1.0,1.0,,,,,,,39.0,37.0,37.0,39.0,15.0,15.0,15.0,15.0,13.0,4.0,13.0,4.0,2.0,2.0,9.0,11.0,10.0,9.0,0.0,0.0,0.0,0.0,,1.0,,,1.0,1.0,,
2021-22,2210600,33,2022-05-11 20:15:00,"Molineux Stadium, Wolverhampton",,Wolves,Man City,1,5,5,1,L,W,1,3,3,1,0,0,0,0,1.0,5.0,7.0,15.0,3.0,5.0,3.0,9.0,1.0,1.0,,,,3.0,,4.0,,2.0,,2.0,,,1.0,2.0,6.0,11.0,3.0,3.0,19.0,24.0,27.0,56.0,383.0,787.0,319.0,721.0,33.7,66.3,16.0,28.0,16.0,22.0,9.0,10.0,8.0,8.0,12.0,10.0,12.0,10.0,8.0,8.0,1.0,1.0,1.0,,1.0,,5.0,10.0,12.0,12.0,113.0,101.0,,2.0,5.0,1.0,,,,,,,39.0,40.0,40.0,39.0,4.0,11.0,11.0,4.0,6.0,2.0,6.0,2.0,,,2.0,11.0,9.0,2.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,
2021-22,2210601,34,2022-04-23 12:30:00,"Emirates Stadium, London",60223.0,Arsenal,Man Utd,3,1,1,3,W,L,2,1,1,2,0,0,0,0,3.0,1.0,14.0,14.0,7.0,5.0,5.0,6.0,2.0,3.0,,,1.0,3.0,2.0,1.0,1.0,3.0,,3.0,,,1.0,1.0,8.0,11.0,6.0,6.0,22.0,28.0,61.0,35.0,507.0,412.0,430.0,337.0,54.9,45.1,20.0,15.0,10.0,13.0,7.0,10.0,7.0,9.0,16.0,17.0,16.0,17.0,11.0,12.0,3.0,2.0,1.0,,,,5.0,4.0,8.0,6.0,112.0,119.0,4.0,4.0,1.0,3.0,,,,,,,31.0,41.0,41.0,31.0,5.0,15.0,15.0,5.0,1.0,7.0,1.0,7.0,,,9.0,12.0,12.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,2.0,2.0,,
2021-22,2210602,34,2022-04-23 17:30:00,"Gtech Community Stadium, Brentford",17072.0,Brentford,Spurs,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,15.0,9.0,2.0,,6.0,4.0,7.0,5.0,,,1.0,,,,2.0,,2.0,,,,,,11.0,7.0,7.0,3.0,36.0,35.0,53.0,56.0,393.0,508.0,296.0,431.0,44.0,56.0,34.0,28.0,12.0,11.0,6.0,8.0,10.0,13.0,23.0,33.0,23.0,33.0,18.0,17.0,5.0,8.0,,,,,9.0,2.0,5.0,9.0,138.0,136.0,,1.0,,,,,1.0,1.0,,,35.0,44.0,44.0,35.0,15.0,16.0,16.0,15.0,12.0,8.0,12.0,8.0,2.0,,8.0,7.0,6.0,8.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2021-22,2210603,34,2022-04-24 14:00:00,"American Express Stadium, Falmer",31335.0,Brighton,Southampton,2,2,2,2,D,D,2,1,1,2,0,0,0,0,2.0,2.0,8.0,18.0,5.0,5.0,,6.0,3.0,7.0,,,1.0,,1.0,,2.0,,,1.0,,,,1.0,4.0,12.0,4.0,9.0,30.0,35.0,75.0,44.0,352.0,366.0,229.0,258.0,48.8,51.2,29.0,27.0,17.0,13.0,8.0,4.0,6.0,17.0,29.0,22.0,29.0,22.0,21.0,23.0,7.0,2.0,,,,,6.0,4.0,10.0,16.0,178.0,172.0,3.0,4.0,2.0,2.0,,,,,,1.0,50.0,52.0,52.0,50.0,24.0,21.0,21.0,24.0,6.0,6.0,6.0,6.0,,1.0,12.0,7.0,6.0,12.0,0.0,0.0,0.0,0.0,,,,,2.0,3.0,,
2021-22,2210604,34,2022-04-24 14:00:00,"Turf Moor, Burnley",19246.0,Burnley,Wolves,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,14.0,10.0,5.0,4.0,5.0,1.0,4.0,5.0,,,1.0,,1.0,,,,,,,,1.0,,12.0,8.0,8.0,7.0,22.0,32.0,41.0,52.0,324.0,590.0,240.0,488.0,35.9,64.1,18.0,31.0,20.0,28.0,14.0,16.0,15.0,9.0,16.0,15.0,16.0,15.0,14.0,15.0,5.0,4.0,1.0,,,,10.0,6.0,16.0,13.0,143.0,157.0,4.0,4.0,,1.0,,,1.0,,,,44.0,56.0,56.0,44.0,11.0,12.0,12.0,11.0,3.0,6.0,3.0,6.0,1.0,,8.0,7.0,7.0,6.0,0.0,0.0,0.0,0.0,,,,,5.0,2.0,,
2021-22,2210605,34,2022-04-24 14:00:00,"Stamford Bridge, London",32231.0,Chelsea,West Ham,1,0,0,1,W,L,0,0,0,0,0,1,1,0,1.0,,26.0,6.0,5.0,2.0,9.0,2.0,12.0,2.0,,,1.0,,1.0,,1.0,1.0,,,,,1.0,,20.0,3.0,14.0,2.0,44.0,18.0,56.0,41.0,710.0,354.0,628.0,264.0,66.6,33.4,47.0,12.0,11.0,14.0,6.0,10.0,9.0,5.0,7.0,25.0,7.0,25.0,24.0,24.0,2.0,11.0,,,,,4.0,10.0,7.0,8.0,133.0,132.0,2.0,4.0,,1.0,,,1.0,,,,39.0,37.0,37.0,39.0,10.0,10.0,10.0,10.0,3.0,1.0,3.0,1.0,,,11.0,9.0,8.0,10.0,0.0,0.0,0.0,0.0,1.0,,,,2.0,2.0,,
2021-22,2210606,34,2022-04-25 20:00:00,"Selhurst Park, London",25357.0,Crystal Palace,Leeds,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,17.0,9.0,7.0,2.0,6.0,4.0,4.0,3.0,,,,,,,1.0,,,,,,,,13.0,8.0,10.0,5.0,34.0,23.0,65.0,63.0,432.0,392.0,325.0,271.0,52.5,47.5,35.0,11.0,13.0,29.0,7.0,17.0,12.0,12.0,8.0,25.0,8.0,25.0,21.0,21.0,3.0,4.0,,,,,8.0,24.0,14.0,6.0,174.0,169.0,2.0,7.0,,,,,1.0,1.0,,,76.0,68.0,68.0,76.0,26.0,19.0,19.0,26.0,6.0,3.0,6.0,3.0,4.0,,12.0,13.0,13.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,
2021-22,2210607,34,2022-04-23 15:00:00,"King Power Stadium, Leicester",32185.0,Leicester,Aston Villa,0,0,0,0,D,D,0,0,0,0,0,0,0,0,,,5.0,11.0,2.0,3.0,3.0,4.0,,4.0,,,,,,,,,,,,,,,2.0,9.0,1.0,6.0,29.0,19.0,47.0,58.0,520.0,289.0,444.0,198.0,64.1,35.9,12.0,23.0,13.0,15.0,7.0,12.0,6.0,8.0,10.0,23.0,10.0,23.0,19.0,21.0,4.0,,,,,,10.0,5.0,10.0,9.0,137.0,132.0,3.0,2.0,,,,,1.0,1.0,,,44.0,49.0,49.0,44.0,10.0,10.0,10.0,10.0,7.0,6.0,7.0,6.0,,,15.0,16.0,16.0,14.0,0.0,0.0,0.0,0.0,,,,,,1.0,,
2021-22,2210608,34,2022-04-24 16:30:00,"Anfield, Liverpool",53213.0,Liverpool,Everton,2,0,0,2,W,L,0,0,0,0,0,0,0,0,2.0,,18.0,9.0,4.0,1.0,11.0,4.0,3.0,4.0,,,2.0,,2.0,,,,,,,,2.0,,13.0,5.0,6.0,1.0,56.0,10.0,92.0,49.0,787.0,173.0,701.0,95.0,82.4,17.6,42.0,14.0,15.0,20.0,10.0,10.0,4.0,14.0,7.0,37.0,7.0,37.0,23.0,21.0,4.0,3.0,,,,,8.0,6.0,8.0,3.0,161.0,131.0,1.0,2.0,,2.0,,,1.0,,,,41.0,46.0,46.0,41.0,13.0,11.0,11.0,13.0,13.0,1.0,13.0,1.0,,1.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2021-22,2210609,34,2022-04-23 15:00:00,"Etihad Stadium, Manchester",53013.0,Man City,Watford,5,1,1,5,W,L,3,1,1,3,0,0,0,0,5.0,1.0,21.0,5.0,8.0,2.0,7.0,2.0,6.0,1.0,,,3.0,1.0,3.0,,1.0,1.0,,,,,4.0,1.0,16.0,5.0,11.0,3.0,40.0,10.0,78.0,29.0,701.0,247.0,619.0,180.0,74.0,26.0,47.0,10.0,25.0,11.0,16.0,7.0,7.0,16.0,12.0,30.0,12.0,30.0,12.0,14.0,1.0,5.0,,,,1.0,12.0,8.0,6.0,11.0,124.0,116.0,1.0,4.0,1.0,5.0,,,,,,,46.0,36.0,36.0,46.0,6.0,4.0,4.0,6.0,11.0,4.0,11.0,4.0,,1.0,9.0,7.0,7.0,9.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,2.0,,
2021-22,2210610,34,2022-04-23 15:00:00,"Carrow Road, Norwich",26910.0,Norwich,Newcastle,0,3,3,0,L,W,0,2,2,0,0,0,0,0,,3.0,5.0,13.0,2.0,7.0,3.0,6.0,,,,,2.0,2.0,,2.0,2.0,1.0,,,,,,2.0,4.0,10.0,1.0,6.0,29.0,18.0,54.0,61.0,417.0,506.0,315.0,420.0,45.4,54.6,13.0,20.0,20.0,15.0,12.0,11.0,15.0,14.0,12.0,17.0,12.0,17.0,22.0,18.0,,,,,1.0,,10.0,9.0,9.0,13.0,149.0,135.0,4.0,2.0,3.0,,,,,1.0,,,49.0,47.0,47.0,49.0,10.0,11.0,11.0,10.0,2.0,3.0,2.0,3.0,,,11.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2021-22,2210611,35,2022-04-30 15:00:00,"Villa Park, Birmingham",40290.0,Aston Villa,Norwich,2,0,0,2,W,L,1,0,0,1,0,0,0,0,2.0,,21.0,9.0,6.0,3.0,8.0,6.0,7.0,,,,2.0,,,,2.0,,2.0,,,,2.0,,17.0,7.0,11.0,3.0,21.0,19.0,50.0,39.0,398.0,491.0,317.0,402.0,45.1,54.9,38.0,17.0,26.0,12.0,19.0,6.0,13.0,14.0,12.0,8.0,12.0,8.0,15.0,14.0,,7.0,,,,,10.0,9.0,6.0,18.0,120.0,143.0,3.0,4.0,,2.0,,,1.0,,,,53.0,47.0,47.0,53.0,10.0,9.0,9.0,10.0,2.0,3.0,2.0,3.0,,3.0,16.0,8.0,8.0,16.0,0.0,0.0,0.0,0.0,,,,,3.0,,,
2021-22,2210612,35,2022-05-01 14:00:00,"Goodison Park, Liverpool",39256.0,Everton,Chelsea,1,0,0,1,W,L,0,0,0,0,0,0,0,0,1.0,,9.0,17.0,4.0,5.0,4.0,7.0,1.0,5.0,,,2.0,1.0,1.0,,1.0,2.0,,1.0,,,1.0,,7.0,13.0,4.0,8.0,23.0,39.0,45.0,66.0,197.0,720.0,116.0,637.0,21.7,78.3,21.0,31.0,13.0,18.0,10.0,6.0,10.0,5.0,24.0,17.0,24.0,17.0,24.0,26.0,5.0,1.0,,,,1.0,12.0,8.0,12.0,8.0,130.0,137.0,5.0,3.0,,1.0,,,1.0,,,,44.0,51.0,51.0,44.0,12.0,12.0,12.0,12.0,3.0,8.0,3.0,8.0,,,9.0,12.0,11.0,9.0,0.0,0.0,0.0,0.0,,,,,,2.0,,
2021-22,2210613,35,2022-04-30 17:30:00,"Elland Road, Leeds",35771.0,Leeds,Man City,0,4,4,0,L,W,0,1,1,0,0,0,0,0,,4.0,7.0,19.0,2.0,6.0,1.0,6.0,4.0,7.0,,,2.0,5.0,,3.0,2.0,2.0,,,,,,3.0,4.0,16.0,4.0,12.0,22.0,27.0,36.0,52.0,421.0,617.0,329.0,547.0,40.9,59.1,26.0,50.0,29.0,9.0,13.0,4.0,3.0,9.0,12.0,22.0,12.0,22.0,19.0,20.0,7.0,5.0,,,,,23.0,5.0,6.0,11.0,128.0,135.0,2.0,1.0,4.0,,,,,1.0,,,46.0,57.0,57.0,46.0,9.0,12.0,12.0,9.0,3.0,6.0,3.0,6.0,,3.0,13.0,3.0,3.0,13.0,0.0,0.0,0.0,0.0,,,,,3.0,1.0,,
2021-22,2210614,35,2022-05-02 20:00:00,"Old Trafford, Manchester",73482.0,Man Utd,Brentford,3,0,0,3,W,L,1,0,0,1,0,0,0,0,3.0,,9.0,12.0,5.0,4.0,3.0,5.0,1.0,3.0,,,1.0,1.0,2.0,,,1.0,,,,,2.0,,6.0,8.0,4.0,4.0,15.0,46.0,40.0,37.0,714.0,376.0,651.0,309.0,64.1,35.9,14.0,24.0,11.0,9.0,8.0,5.0,11.0,6.0,35.0,5.0,35.0,5.0,10.0,10.0,3.0,1.0,,,,,6.0,4.0,5.0,5.0,95.0,119.0,4.0,3.0,,3.0,,,1.0,,,,36.0,29.0,29.0,36.0,15.0,10.0,10.0,15.0,3.0,8.0,3.0,8.0,,1.0,4.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,,1.0,,3.0,2.0,,
2021-22,2210615,35,2022-04-30 12:30:00,"St. James' Park, Newcastle",52281.0,Newcastle,Liverpool,0,1,1,0,L,W,0,1,1,0,0,0,0,0,,1.0,4.0,24.0,2.0,10.0,1.0,10.0,1.0,4.0,,,,2.0,,1.0,,1.0,,,,,,1.0,1.0,15.0,1.0,10.0,12.0,33.0,52.0,57.0,274.0,528.0,176.0,442.0,33.9,66.1,6.0,38.0,19.0,15.0,10.0,6.0,4.0,6.0,21.0,15.0,21.0,15.0,20.0,19.0,4.0,1.0,,,,,10.0,15.0,11.0,12.0,149.0,139.0,9.0,2.0,1.0,,,,,1.0,,,63.0,53.0,53.0,63.0,20.0,17.0,17.0,20.0,,6.0,,6.0,,1.0,11.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,,,,,9.0,1.0,,
2021-22,2210616,35,2022-04-30 15:00:00,"St. Mary's Stadium, Southampton",31359.0,Southampton,Crystal Palace,1,2,2,1,L,W,1,0,0,1,0,0,0,0,1.0,2.0,8.0,14.0,3.0,5.0,3.0,3.0,2.0,6.0,,,,,,,,,,,,,1.0,2.0,7.0,11.0,4.0,9.0,27.0,27.0,45.0,60.0,326.0,529.0,221.0,436.0,38.3,61.7,16.0,28.0,23.0,8.0,17.0,5.0,13.0,8.0,23.0,29.0,23.0,29.0,22.0,23.0,6.0,2.0,,,,,13.0,5.0,5.0,18.0,153.0,159.0,3.0,2.0,2.0,1.0,,,,,,,69.0,56.0,56.0,69.0,32.0,22.0,22.0,32.0,6.0,7.0,6.0,7.0,1.0,1.0,13.0,11.0,9.0,13.0,0.0,0.0,0.0,0.0,,,,,,4.0,,
2021-22,2210617,35,2022-05-01 14:00:00,"Tottenham Hotspur Stadium, London",59482.0,Spurs,Leicester,3,1,1,3,W,L,1,0,0,1,0,0,0,0,3.0,1.0,13.0,6.0,7.0,2.0,4.0,3.0,2.0,1.0,,,2.0,,1.0,,2.0,,,1.0,,,3.0,1.0,10.0,5.0,7.0,2.0,26.0,25.0,33.0,54.0,404.0,627.0,325.0,542.0,39.3,60.7,28.0,13.0,20.0,16.0,14.0,9.0,15.0,6.0,22.0,10.0,22.0,10.0,31.0,32.0,1.0,2.0,,1.0,,,8.0,11.0,6.0,12.0,120.0,144.0,1.0,4.0,1.0,3.0,,,,,,,57.0,44.0,44.0,57.0,18.0,7.0,7.0,18.0,6.0,3.0,7.0,3.0,1.0,,13.0,8.0,8.0,13.0,0.0,0.0,0.0,0.0,,,,,2.0,,,
2021-22,2210618,35,2022-04-30 15:00:00,"Vicarage Road, Watford",20738.0,Watford,Burnley,1,2,2,1,L,W,1,0,0,1,0,0,0,0,1.0,2.0,13.0,17.0,1.0,6.0,9.0,5.0,3.0,6.0,,,,1.0,,1.0,,,2.0,1.0,,,,2.0,8.0,8.0,3.0,6.0,32.0,36.0,54.0,66.0,334.0,396.0,213.0,269.0,46.5,53.5,27.0,35.0,16.0,16.0,8.0,9.0,8.0,8.0,29.0,25.0,29.0,25.0,21.0,22.0,6.0,2.0,1.0,,,,2.0,6.0,11.0,8.0,179.0,181.0,4.0,1.0,2.0,1.0,,,,,,1.0,61.0,54.0,54.0,61.0,30.0,23.0,23.0,30.0,5.0,6.0,5.0,6.0,2.0,2.0,13.0,9.0,9.0,13.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2021-22,2210619,35,2022-05-01 16:30:00,"London Stadium, London",59959.0,West Ham,Arsenal,1,2,2,1,L,W,1,1,1,1,0,0,0,0,1.0,2.0,8.0,13.0,3.0,7.0,1.0,4.0,4.0,2.0,,,,1.0,,1.0,,,,,,,1.0,2.0,6.0,12.0,6.0,8.0,31.0,20.0,65.0,47.0,586.0,454.0,503.0,377.0,56.6,43.4,15.0,18.0,11.0,16.0,6.0,9.0,8.0,10.0,8.0,26.0,8.0,26.0,16.0,15.0,2.0,4.0,1.0,,,,10.0,5.0,8.0,6.0,127.0,116.0,5.0,2.0,2.0,1.0,,,,,,,37.0,50.0,50.0,37.0,15.0,18.0,18.0,15.0,3.0,7.0,3.0,7.0,,,7.0,9.0,7.0,6.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
2021-22,2210620,35,2022-04-30 15:00:00,"Molineux Stadium, Wolverhampton",31243.0,Wolves,Brighton,0,3,3,0,L,W,0,1,1,0,0,0,0,0,,3.0,11.0,17.0,1.0,9.0,5.0,4.0,5.0,4.0,,,,1.0,,2.0,,1.0,1.0,1.0,,,,1.0,8.0,13.0,3.0,11.0,22.0,17.0,45.0,55.0,458.0,479.0,377.0,396.0,49.2,50.8,20.0,30.0,19.0,22.0,13.0,18.0,5.0,9.0,11.0,10.0,11.0,10.0,15.0,14.0,4.0,5.0,,,,,14.0,13.0,11.0,8.0,139.0,129.0,6.0,1.0,3.0,,,,,1.0,,,44.0,47.0,47.0,44.0,8.0,6.0,6.0,8.0,7.0,3.0,7.0,3.0,,,6.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,,2.0,,1.0,1.0,1.0,,
2021-22,2210621,36,2022-05-08 14:00:00,"Emirates Stadium, London",60108.0,Arsenal,Leeds,2,1,1,2,W,L,2,0,0,2,0,1,1,0,2.0,1.0,19.0,3.0,9.0,2.0,8.0,,2.0,1.0,,,1.0,2.0,2.0,1.0,1.0,1.0,,,,,1.0,1.0,12.0,2.0,7.0,2.0,44.0,12.0,89.0,20.0,621.0,364.0,556.0,285.0,63.2,36.8,38.0,7.0,16.0,24.0,10.0,15.0,5.0,2.0,9.0,24.0,9.0,24.0,14.0,14.0,1.0,2.0,,,,1.0,2.0,15.0,12.0,7.0,125.0,110.0,1.0,7.0,1.0,2.0,,,,,,,52.0,46.0,46.0,52.0,7.0,8.0,8.0,7.0,8.0,2.0,8.0,2.0,2.0,1.0,13.0,15.0,14.0,12.0,0.0,0.0,0.0,0.0,,,,,1.0,,,
