season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352419,24,54,Fulham,Home,1015256,244042,Rodrigo Muniz,rodrigo-muniz,F,False,,,,4.0,2.0,6.0,12.0,6.0,3.0,,,,,,,3.0,16.0,6.0,,,0.00074724,0.8846,1.8411,,,2.0,,,,,,,75.0,2.0,,,,,,19.0,,8.0,,,,2.0,1.0,2.0,,,1.0,12.0,7.0,17.0,2,,34.0,1.0,1.0,,
2023-24,11352419,24,54,Fulham,Home,1413129,547686,Luc De Fougerolles,luc-de-fougerolles,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352419,24,54,Fulham,Home,1546231,577725,Joshua King,joshua-king,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352462,25,54,Fulham,Home,31417,47431,Willian,willian,M,False,1.0,,2.0,10.0,8.0,17.0,,,,,,,,,,,,1.0,,,0.0849185,,,,,,,,,,1.0,,45.0,,,,,,,3.0,,6.8,,,,1.0,,2.0,,2.0,,12.0,8.0,18.0,0,1.0,24.0,1.0,,,1.0
2023-24,11352462,25,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,False,,,4.0,35.0,18.0,53.0,,,6.0,,,,1.0,,,,1.0,4.0,,,0.0335563,,,,,,,,,1.0,,,90.0,,,,,,,11.0,,7.1,,,,,3.0,,,9.0,,43.0,18.0,61.0,0,,72.0,2.0,1.0,3.0,
2023-24,11352462,25,54,Fulham,Home,103335,80201,Bernd Leno,bernd-leno,G,False,,,2.0,1.0,34.0,35.0,,,5.0,,,,,,,,,,,,0.00015244,,,,,,-0.3168,,,,,,90.0,,,,,,,3.0,,6.4,1.0,1.0,,,,,,5.0,,4.0,34.0,38.0,0,,41.0,,,,
2023-24,11352462,25,54,Fulham,Home,118179,82514,Tim Ream,tim-ream,D,False,,,4.0,19.0,39.0,58.0,3.0,2.0,2.0,,,,,,,,3.0,2.0,,,0.00531453,,,,,,,,,1.0,,,75.0,,2.0,,,,,4.0,,6.8,,,,3.0,,,,5.0,,21.0,41.0,62.0,0,,69.0,,,,
2023-24,11352462,25,54,Fulham,Home,151499,96994,Bobby De Cordova-Reid,bobby-de-cordova-reid,M,False,,,,3.0,4.0,7.0,,,1.0,,,,,,,,1.0,,,,0.00049882,0.1145,,,,,,,,,,,64.0,,,,,,,8.0,,6.4,,,1.0,1.0,1.0,1.0,,,,7.0,5.0,11.0,1,,21.0,2.0,,,
2023-24,11352462,25,54,Fulham,Home,285949,156689,Andreas Pereira,andreas-pereira,M,False,3.0,,3.0,13.0,8.0,18.0,2.0,,,,,,1.0,,,2.0,7.0,,,,0.451913,0.0166,,2.0,,,,,,,4.0,,75.0,,,,,,,17.0,,7.1,,,1.0,,,9.0,,6.0,,27.0,8.0,26.0,1,,40.0,,,,
2023-24,11352462,25,54,Fulham,Home,286165,159533,Adama Traoré,adama-traore,F,True,1.0,,1.0,2.0,,1.0,1.0,,1.0,,1.0,,,,,1.0,4.0,1.0,,,0.00641418,0.4783,0.5742,2.0,,,,,,,,,15.0,1.0,,,,,,2.0,,6.3,,,,,1.0,1.0,,1.0,,3.0,,2.0,1,,6.0,,,1.0,
2023-24,11352462,25,54,Fulham,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,1.0,,2.0,14.0,18.0,31.0,,,4.0,,,,,,,,2.0,1.0,,,0.0230384,,,1.0,,,,,,,,,90.0,,,,,,,8.0,,6.5,,,,2.0,1.0,2.0,,5.0,,19.0,20.0,37.0,0,1.0,52.0,,,,
2023-24,11352462,25,54,Fulham,Home,352668,109646,Tosin Adarabioyo,tosin-adarabioyo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352462,25,54,Fulham,Home,352770,153133,Alex Iwobi,alex-iwobi,M,True,,,1.0,6.0,6.0,12.0,,,2.0,,,,,,,,2.0,,,,0.0166953,0.2885,0.2748,,,,,,,,,,45.0,1.0,,,,,,7.0,,6.6,,,,,2.0,2.0,,2.0,1.0,11.0,6.0,15.0,1,,22.0,,,,
2023-24,11352462,25,54,Fulham,Home,355528,153682,Harry Wilson,harry-wilson,M,True,2.0,,1.0,11.0,1.0,10.0,,,2.0,,,,,,,,,2.0,,,0.402474,0.0248,,,,,,,,,3.0,,26.0,,,,,,,3.0,,7.1,,,1.0,,,3.0,,1.0,,14.0,1.0,12.0,1,,18.0,,2.0,,
2023-24,11352462,25,54,Fulham,Home,358694,155529,Marek Rodák,marek-rodak,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352462,25,54,Fulham,Home,364612,154296,João Palhinha,joao-palhinha,M,False,,,5.0,17.0,25.0,42.0,,,8.0,,,1.0,1.0,,,1.0,6.0,5.0,,,0.0109608,0.0304,,3.0,,,,,,1.0,2.0,,89.0,,,,,,,6.0,,6.9,,,,1.0,1.0,,,7.0,1.0,19.0,25.0,44.0,1,4.0,62.0,2.0,1.0,,3.0
2023-24,11352462,25,54,Fulham,Home,365802,153366,Harrison Reed,harrison-reed,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352462,25,54,Fulham,Home,371222,212314,Saša Lukić,sasa-lukic,M,True,,,,1.0,,1.0,1.0,,,,,,,,,,2.0,,,,0.00206887,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,0,,3.0,1.0,,,
2023-24,11352462,25,54,Fulham,Home,788170,225897,Fodé Ballo-Touré,fode-ballo-toure,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352462,25,54,Fulham,Home,803174,169528,Antonee Robinson,antonee-robinson,D,False,1.0,,,15.0,9.0,23.0,,,2.0,1.0,,,2.0,,,,3.0,4.0,1.0,,0.128551,,,,1.0,,,,,,2.0,,90.0,,1.0,,,,,24.0,,6.7,,,,,1.0,10.0,,4.0,,30.0,13.0,33.0,0,4.0,62.0,1.0,,,3.0
2023-24,11352462,25,54,Fulham,Home,825719,219924,Issa Diop,issa-diop,D,False,,,1.0,18.0,39.0,57.0,,1.0,2.0,,,,,,,,,4.0,,,0.00322296,0.027,,,,,,,,,,,90.0,,,,,,,11.0,,6.5,,,1.0,2.0,,,,4.0,,24.0,43.0,67.0,1,3.0,75.0,1.0,,,
2023-24,11352462,25,54,Fulham,Home,861972,232892,Calvin Bassey,calvin-bassey,D,True,,,,1.0,13.0,14.0,,,3.0,,,,,,,,1.0,1.0,,,0.00068847,,,1.0,,,,,,,,,15.0,,,,,,,2.0,,6.6,,,,,,,,,,3.0,13.0,16.0,0,1.0,18.0,,,,1.0
2023-24,11352462,25,54,Fulham,Home,1015256,244042,Rodrigo Muniz,rodrigo-muniz,F,False,,,,4.0,1.0,5.0,1.0,4.0,2.0,1.0,,,,,,1.0,3.0,5.0,,,0.209992,0.5728,0.6079,1.0,,1.0,,,,,1.0,,90.0,2.0,,,,,,7.0,,8.5,,,6.0,,1.0,,,,,6.0,1.0,7.0,8,,23.0,4.0,,1.0,
2023-24,11352518,26,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,True,,,,5.0,1.0,6.0,,,4.0,,,,1.0,,,,2.0,3.0,,,0.00210804,,,,,,,,,1.0,1.0,,22.0,,,,,,,7.0,,6.7,,,,3.0,3.0,1.0,,1.0,,7.0,4.0,10.0,0,1.0,22.0,,,2.0,1.0
2023-24,11352518,26,54,Fulham,Away,103335,80201,Bernd Leno,bernd-leno,G,False,,,2.0,,21.0,21.0,,1.0,9.0,,,,,,,,,1.0,,,6.419e-05,,,,,,1.4451,,,,,,90.0,,,,,,,8.0,2.0,8.0,3.0,7.0,,2.0,,,,10.0,,7.0,22.0,29.0,0,,40.0,,,,
2023-24,11352518,26,54,Fulham,Away,118179,82514,Tim Ream,tim-ream,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352518,26,54,Fulham,Away,151499,96994,Bobby De Cordova-Reid,bobby-de-cordova-reid,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352518,26,54,Fulham,Away,190877,167074,Kenny Tete,kenny-tete,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352518,26,54,Fulham,Away,285949,156689,Andreas Pereira,andreas-pereira,M,False,4.0,,,22.0,6.0,24.0,,,2.0,,,,1.0,,,,3.0,1.0,,,0.123338,0.0764,0.4017,,,,,,,,5.0,,68.0,2.0,,,,,,14.0,,7.2,,,,,3.0,7.0,,3.0,,33.0,7.0,33.0,2,,46.0,,,1.0,
2023-24,11352518,26,54,Fulham,Away,286165,159533,Adama Traoré,adama-traore,F,True,,,1.0,3.0,2.0,5.0,,,1.0,1.0,,,,,,1.0,2.0,2.0,,,0.0603423,,,,1.0,,,,,,1.0,,13.0,,,,,,,3.0,,6.9,,,,,2.0,,,1.0,,3.0,3.0,6.0,0,,12.0,,1.0,1.0,
2023-24,11352518,26,54,Fulham,Away,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,3.0,16.0,25.0,41.0,2.0,1.0,4.0,,,,,,,,4.0,4.0,,,0.136688,,,2.0,1.0,,,,,,2.0,,90.0,,1.0,,,,,12.0,,7.5,,,,3.0,,1.0,,5.0,1.0,21.0,29.0,49.0,0,2.0,73.0,,1.0,,2.0
2023-24,11352518,26,54,Fulham,Away,352668,109646,Tosin Adarabioyo,tosin-adarabioyo,D,False,,,3.0,10.0,44.0,54.0,,1.0,1.0,,,,,,,,1.0,1.0,,,0.00177889,0.0349,,1.0,,,,,,1.0,,,90.0,,,,,,,5.0,,6.7,,,1.0,4.0,,,,3.0,,12.0,47.0,59.0,1,,65.0,,,,
2023-24,11352518,26,54,Fulham,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,,,,16.0,5.0,21.0,,,7.0,,,,4.0,,,,8.0,3.0,,,0.292639,0.349,0.5329,2.0,,1.0,,,,1.0,4.0,,90.0,1.0,,,,,,14.0,,7.8,,,2.0,,3.0,5.0,,1.0,,24.0,6.0,25.0,3,1.0,46.0,3.0,1.0,1.0,1.0
2023-24,11352518,26,54,Fulham,Away,355528,153682,Harry Wilson,harry-wilson,M,False,,,2.0,17.0,6.0,23.0,,,3.0,,,,,,,,1.0,5.0,,,0.0530063,0.0715,,1.0,,,,,,,,,81.0,,,,,,,7.0,,7.1,,,1.0,1.0,2.0,2.0,,4.0,,21.0,8.0,27.0,1,2.0,39.0,1.0,1.0,2.0,1.0
2023-24,11352518,26,54,Fulham,Away,358694,155529,Marek Rodák,marek-rodak,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352518,26,54,Fulham,Away,365802,153366,Harrison Reed,harrison-reed,M,False,,,1.0,13.0,18.0,31.0,,1.0,2.0,,,,2.0,,,2.0,7.0,2.0,,,0.0270065,0.0544,,2.0,,,,,,,,,77.0,,1.0,,,,,11.0,,6.7,,,2.0,,1.0,1.0,,2.0,,17.0,22.0,38.0,2,1.0,51.0,,1.0,,1.0
2023-24,11352518,26,54,Fulham,Away,371222,212314,Saša Lukić,sasa-lukic,M,False,,,,10.0,12.0,22.0,,2.0,3.0,,,1.0,,,,1.0,1.0,7.0,,,0.0102807,0.1196,,,,,,,,3.0,1.0,,90.0,,1.0,,,,,7.0,,7.2,,,,,1.0,,,1.0,,15.0,12.0,27.0,1,4.0,42.0,1.0,,1.0,2.0
2023-24,11352518,26,54,Fulham,Away,788170,225897,Fodé Ballo-Touré,fode-ballo-toure,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352518,26,54,Fulham,Away,803174,169528,Antonee Robinson,antonee-robinson,D,False,,,2.0,15.0,15.0,30.0,,1.0,4.0,,,,2.0,1.0,,,3.0,5.0,,,0.0218987,,,1.0,,,,,,1.0,,,90.0,,1.0,,,,,11.0,,7.4,,,,4.0,1.0,2.0,,4.0,,23.0,16.0,37.0,0,3.0,58.0,,,1.0,1.0
2023-24,11352518,26,54,Fulham,Away,825719,219924,Issa Diop,issa-diop,D,True,,,1.0,1.0,4.0,5.0,2.0,,1.0,,,,,,,,2.0,2.0,,,7.95e-05,,,,,,,,,,,,9.0,,1.0,,,,,1.0,,6.7,,,,1.0,,,,2.0,,1.0,5.0,6.0,0,2.0,11.0,,,,1.0
2023-24,11352518,26,54,Fulham,Away,861972,232892,Calvin Bassey,calvin-bassey,D,False,,,1.0,9.0,23.0,32.0,1.0,2.0,1.0,,,1.0,,,,1.0,2.0,3.0,,,0.00347185,0.1643,0.1322,,,1.0,,,,,,,90.0,1.0,,,,,,9.0,,7.3,,,,4.0,,,,2.0,,13.0,26.0,39.0,2,1.0,53.0,1.0,,,1.0
2023-24,11352518,26,54,Fulham,Away,996985,440323,Armando Broja,armando-broja,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352518,26,54,Fulham,Away,1015256,244042,Rodrigo Muniz,rodrigo-muniz,F,False,,,,7.0,4.0,11.0,4.0,2.0,2.0,,,2.0,,,,,7.0,4.0,,,0.02107,0.3342,0.0811,2.0,,,,,1.0,1.0,1.0,,90.0,1.0,1.0,,,,,10.0,,7.3,,,2.0,2.0,2.0,,,,,10.0,5.0,15.0,5,1.0,36.0,3.0,1.0,,1.0
2023-24,11352540,27,54,Fulham,Home,31417,47431,Willian,willian,M,True,,,,2.0,4.0,6.0,,,1.0,,,,,,,,,,,,0.00071661,,,,,,,,,,,,21.0,,,,,,,1.0,,6.6,,,,2.0,,,,,,2.0,4.0,6.0,0,,10.0,,,,
2023-24,11352540,27,54,Fulham,Home,82566,76357,Tom Cairney,tom-cairney,M,True,,,,3.0,3.0,6.0,,,1.0,,,,,,,1.0,2.0,2.0,,,0.00167818,,,1.0,,,,,,,,,21.0,,,,,,,7.0,,6.4,,,,,,,,,,6.0,6.0,12.0,0,2.0,15.0,,,,
2023-24,11352540,27,54,Fulham,Home,103335,80201,Bernd Leno,bernd-leno,G,False,,,5.0,4.0,16.0,20.0,,1.0,12.0,,,,,,,,,1.0,,,0.00117352,,,,,,0.3225,2.0,,,,,90.0,,,,,,,18.0,1.0,8.0,3.0,5.0,,2.0,,,,23.0,,20.0,18.0,38.0,0,,51.0,,,,
2023-24,11352540,27,54,Fulham,Home,118179,82514,Tim Ream,tim-ream,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352540,27,54,Fulham,Home,151499,96994,Bobby De Cordova-Reid,bobby-de-cordova-reid,M,True,,,,3.0,,3.0,,,1.0,1.0,,,,,,,1.0,1.0,,,0.00791395,,,1.0,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,3.0,,3.0,0,1.0,4.0,,,,1.0
2023-24,11352540,27,54,Fulham,Home,190877,167074,Kenny Tete,kenny-tete,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352540,27,54,Fulham,Home,285949,156689,Andreas Pereira,andreas-pereira,M,False,1.0,,1.0,12.0,7.0,18.0,,,3.0,,,1.0,2.0,,,,5.0,1.0,,,0.0344913,0.2111,0.0741,1.0,,,,,,,1.0,,69.0,1.0,,,,,,10.0,,6.7,,,1.0,,2.0,3.0,,2.0,,17.0,10.0,24.0,3,1.0,36.0,,,,
2023-24,11352540,27,54,Fulham,Home,286165,159533,Adama Traoré,adama-traore,F,True,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,0.00223559,0.4451,0.7943,,,1.0,,,,,,,11.0,1.0,,,,,,1.0,,7.4,,,,,,,,1.0,,1.0,1.0,2.0,1,1.0,4.0,,,,
2023-24,11352540,27,54,Fulham,Home,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,2.0,6.0,12.0,18.0,1.0,,4.0,,,,,,,,1.0,1.0,,,0.0144098,,,,,,,,,2.0,1.0,,90.0,,1.0,,,,,8.0,,7.4,,,,5.0,,2.0,,3.0,,10.0,15.0,23.0,0,1.0,48.0,1.0,,,
2023-24,11352540,27,54,Fulham,Home,352668,109646,Tosin Adarabioyo,tosin-adarabioyo,D,False,,,1.0,7.0,20.0,27.0,,3.0,3.0,,,,,,,,,8.0,,,0.00239116,0.0318,,,,,,,,,,,90.0,,,,,,,11.0,,7.3,,,1.0,7.0,,,,6.0,,13.0,25.0,38.0,1,5.0,51.0,,,,3.0
2023-24,11352540,27,54,Fulham,Home,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,1.0,8.0,6.0,13.0,2.0,,7.0,,,,1.0,,,1.0,8.0,3.0,,,0.0889636,,,1.0,,,,,,1.0,3.0,,69.0,,,,,,,9.0,,6.7,,,,,5.0,3.0,,1.0,,11.0,7.0,15.0,0,1.0,28.0,1.0,,2.0,1.0
2023-24,11352540,27,54,Fulham,Home,355528,153682,Harry Wilson,harry-wilson,M,False,1.0,,1.0,8.0,6.0,13.0,,,6.0,1.0,,2.0,2.0,,,,5.0,3.0,,,0.0927965,0.3957,0.4381,2.0,1.0,1.0,,,,2.0,2.0,,84.0,1.0,,,,,,7.0,,8.6,,,1.0,1.0,1.0,2.0,,2.0,2.0,12.0,8.0,18.0,4,1.0,36.0,,2.0,,1.0
2023-24,11352540,27,54,Fulham,Home,358694,155529,Marek Rodák,marek-rodak,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352540,27,54,Fulham,Home,365802,153366,Harrison Reed,harrison-reed,M,False,,,1.0,8.0,9.0,17.0,2.0,2.0,4.0,,,,2.0,,,1.0,7.0,8.0,,,0.0217097,0.0719,0.4771,2.0,,,,,,1.0,,,90.0,1.0,2.0,,,,,8.0,,7.3,,,,3.0,,1.0,,4.0,,15.0,9.0,23.0,1,3.0,40.0,,3.0,,1.0
2023-24,11352540,27,54,Fulham,Home,371222,212314,Saša Lukić,sasa-lukic,M,False,,,1.0,7.0,16.0,23.0,1.0,,4.0,,,,2.0,,,,6.0,3.0,,,0.00948898,,,2.0,,,,,,1.0,1.0,,88.0,,,,,,,8.0,,6.7,,,,2.0,1.0,,,2.0,,8.0,20.0,28.0,0,3.0,40.0,1.0,,,2.0
2023-24,11352540,27,54,Fulham,Home,788170,225897,Fodé Ballo-Touré,fode-ballo-toure,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352540,27,54,Fulham,Home,803174,169528,Antonee Robinson,antonee-robinson,D,False,,,,6.0,10.0,16.0,,1.0,2.0,,,,2.0,,,,5.0,7.0,,,0.00462863,,,2.0,,,,,,1.0,,,90.0,,,,,,,22.0,,7.0,,,,1.0,3.0,3.0,,5.0,,17.0,19.0,33.0,0,3.0,57.0,,1.0,2.0,2.0
2023-24,11352540,27,54,Fulham,Home,861972,232892,Calvin Bassey,calvin-bassey,D,False,,,1.0,5.0,26.0,31.0,1.0,,8.0,,,,,,,,2.0,2.0,,,0.0016581,,,1.0,,,,,,,,,90.0,,,,,,,5.0,,7.0,,,,3.0,,,,3.0,,8.0,27.0,35.0,0,1.0,43.0,,1.0,,1.0
2023-24,11352540,27,54,Fulham,Home,996985,440323,Armando Broja,armando-broja,F,True,,,,2.0,,2.0,1.0,,,,,,,,,,2.0,,,,0.00071584,,,,,,,,,,,,11.0,,,,,,,2.0,,6.3,,,,,1.0,,,,,2.0,,2.0,0,,4.0,1.0,,,
2023-24,11352540,27,54,Fulham,Home,1015256,244042,Rodrigo Muniz,rodrigo-muniz,F,False,,,,2.0,1.0,3.0,9.0,5.0,,,,,,,,2.0,16.0,8.0,,,0.200464,0.1402,0.372,3.0,1.0,1.0,,,,,2.0,,84.0,1.0,,,,,,10.0,,7.9,,,1.0,1.0,2.0,,,,,6.0,1.0,7.0,2,1.0,21.0,2.0,2.0,,
2023-24,11352595,28,54,Fulham,Away,31417,47431,Willian,willian,M,True,1.0,,1.0,13.0,4.0,16.0,,,2.0,,,1.0,,,,1.0,1.0,3.0,,,0.597074,0.0443,,,,,,,,,3.0,,29.0,,,,,,,3.0,,7.2,,,,,,2.0,,1.0,,15.0,4.0,17.0,1,3.0,24.0,,,,2.0
2023-24,11352595,28,54,Fulham,Away,82566,76357,Tom Cairney,tom-cairney,M,True,,,1.0,7.0,5.0,12.0,,,,,,,,,,,,,,,0.00276603,,,,,,,,,,,,29.0,,,1.0,,,,2.0,,6.3,,,,,,,,2.0,,8.0,5.0,13.0,0,,15.0,1.0,,,
2023-24,11352595,28,54,Fulham,Away,103335,80201,Bernd Leno,bernd-leno,G,False,,,1.0,1.0,21.0,22.0,,,8.0,,,,,,,,,,,,0.00249778,,,,,,-1.1093,1.0,,,,,90.0,,,,,,,4.0,,6.4,1.0,2.0,,,,,,4.0,,1.0,25.0,26.0,0,,34.0,,,,
2023-24,11352595,28,54,Fulham,Away,118179,82514,Tim Ream,tim-ream,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352595,28,54,Fulham,Away,151499,96994,Bobby De Cordova-Reid,bobby-de-cordova-reid,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352595,28,54,Fulham,Away,190877,167074,Kenny Tete,kenny-tete,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352595,28,54,Fulham,Away,285949,156689,Andreas Pereira,andreas-pereira,M,False,1.0,,,16.0,7.0,22.0,1.0,,2.0,,,,,,,,2.0,2.0,,,0.0466162,0.0701,0.1513,,,,,,,,,,61.0,1.0,,,,,,11.0,,6.8,,,,,1.0,3.0,,1.0,,24.0,9.0,30.0,1,1.0,38.0,,1.0,,1.0
2023-24,11352595,28,54,Fulham,Away,286165,159533,Adama Traoré,adama-traore,F,True,1.0,,,3.0,3.0,5.0,,,2.0,,,,,,,1.0,1.0,3.0,,,0.184317,0.08,0.1661,,,,,,,,1.0,,20.0,1.0,,,,,,3.0,,7.1,,,1.0,,1.0,1.0,,1.0,,4.0,3.0,6.0,2,1.0,14.0,,1.0,1.0,1.0
2023-24,11352595,28,54,Fulham,Away,329417,166477,Timothy Castagne,timothy-castagne,D,False,,,,9.0,18.0,27.0,1.0,1.0,2.0,,,,,,,,1.0,3.0,,,0.0390101,,,,,,,,,,,,79.0,,,,,,,9.0,,6.4,,,,,,,,2.0,,12.0,24.0,36.0,0,1.0,44.0,,1.0,,1.0
2023-24,11352595,28,54,Fulham,Away,352668,109646,Tosin Adarabioyo,tosin-adarabioyo,D,False,,,7.0,18.0,62.0,80.0,2.0,2.0,2.0,,1.0,,,,,,4.0,4.0,,,0.122787,0.2132,,2.0,,,,,1.0,1.0,,,90.0,,,,,,,9.0,,6.7,,,1.0,2.0,,,,11.0,,21.0,68.0,89.0,1,2.0,95.0,,,,2.0
2023-24,11352595,28,54,Fulham,Away,352770,153133,Alex Iwobi,alex-iwobi,M,False,1.0,,1.0,21.0,13.0,33.0,,,6.0,1.0,,1.0,,,,,1.0,1.0,,,0.36085,0.5587,0.9825,,,1.0,,,,,7.0,,90.0,2.0,,,,,,14.0,,8.4,,,1.0,1.0,1.0,3.0,,2.0,,30.0,15.0,42.0,4,1.0,58.0,2.0,,,
2023-24,11352595,28,54,Fulham,Away,355528,153682,Harry Wilson,harry-wilson,M,False,1.0,,4.0,11.0,8.0,18.0,,,2.0,,1.0,1.0,3.0,,,,4.0,,,,0.0380043,0.5326,,1.0,,,,,,,,,70.0,,,,,,,8.0,,6.2,,,2.0,,,1.0,,4.0,,15.0,10.0,24.0,3,,32.0,2.0,,,
2023-24,11352595,28,54,Fulham,Away,358694,155529,Marek Rodák,marek-rodak,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352595,28,54,Fulham,Away,364612,154296,João Palhinha,joao-palhinha,M,True,,,1.0,7.0,9.0,16.0,,,4.0,,1.0,1.0,1.0,,,,3.0,2.0,,,0.00727267,0.6341,0.7973,2.0,,,,,,,,,21.0,1.0,,,,,,2.0,,6.7,,,1.0,,,,,1.0,,9.0,9.0,18.0,3,1.0,23.0,,1.0,,1.0
2023-24,11352595,28,54,Fulham,Away,365802,153366,Harrison Reed,harrison-reed,M,False,,,2.0,13.0,22.0,35.0,,,5.0,1.0,,,1.0,,,,3.0,5.0,,,0.311433,,,2.0,,,,,,,2.0,,61.0,,,,,,,4.0,,7.2,,,,,1.0,,,2.0,,14.0,25.0,39.0,0,3.0,47.0,,1.0,1.0,3.0
2023-24,11352595,28,54,Fulham,Away,371222,212314,Saša Lukić,sasa-lukic,M,False,,,,6.0,17.0,23.0,,1.0,3.0,,,1.0,3.0,,,1.0,4.0,3.0,,,0.0011298,0.0595,,,,,,,,1.0,,,69.0,,,,,,,8.0,,6.4,,,,,,,,1.0,,11.0,19.0,30.0,1,2.0,40.0,,,,2.0
2023-24,11352595,28,54,Fulham,Away,803174,169528,Antonee Robinson,antonee-robinson,D,False,,,4.0,19.0,22.0,41.0,,2.0,6.0,,,,2.0,,,2.0,5.0,7.0,,,0.131087,,,1.0,,,,,,,1.0,,90.0,,,,,,,16.0,,6.9,,,,3.0,,4.0,,4.0,,27.0,25.0,48.0,0,4.0,75.0,3.0,1.0,,3.0
2023-24,11352595,28,54,Fulham,Away,861972,232892,Calvin Bassey,calvin-bassey,D,False,,,1.0,16.0,46.0,62.0,,1.0,8.0,,,,,,,,,5.0,,,0.00264286,,,,,,,,,2.0,,,90.0,,,,,,,8.0,,7.0,,,,5.0,2.0,,,5.0,,20.0,49.0,69.0,0,2.0,85.0,1.0,,2.0,2.0
