season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTargetConceded,fiftyFifty,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFiftyFifty,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attLgRight,clearanceOffLine,attPenMiss,attPenPost,attLgLeft,expectedGoalsOnTarget,subsGoals,penaltySave,attOboxOwnGoal,keeperGoals,winningGoal
2021-22,2210590,32,2022-04-09 15:00:00,2,Leeds,Away,154.0,17.0,2.0,3.0,1.0,2.0,,112.0,3.0,1.0,1.0,1.0,4.0,19.0,263.0,,,23.0,25.0,22.0,3.0,2.0,4.0,,,,,,,,,,,,6.0,,,,,,,7.0,3.0,5.0,6.0,4.0,67.0,99.0,,,1.0,1.0,25.0,,27.0,,7.0,8.0,,,12.0,,85.0,88.0,1.0,19.0,7.0,,,,,,,36.0,65.0,12.0,8.0,,,,,,200.0,2.0,,,2.0,,,7.0,3.0,,,7.0,,18.0,18.0,,1.0,75.0,87.0,37.0,3.0,3.0,3.0,4.0,5.0,392.0,,,,36.0,86.0,23.0,,,,,207.0,207.0,4.0,51.0,43.0,51.8,,,,2.0,25.0,0.0,70.0,1.0,,1.0,,1.0,,5.0,,3.0,16.0,50.0,251.0,12.0,7.0,199.0,61.0,19.0,21.0,6.0,14.0,8.0,,113.0,3.0,227.0,,1.0,25.0,4.0,70.0,1.0,412.0,,0.0,10.0,46.0,1.0,26.0,0.0,650.0,10.0,22.0,12.0,8.0,27.0,0.0,,,,,,,,,,,
2021-22,2210590,32,2022-04-09 15:00:00,57,Watford,Home,113.0,22.0,2.0,4.0,2.0,2.0,,144.0,1.0,1.0,2.0,5.0,9.0,20.0,253.0,,,35.0,22.0,25.0,4.0,1.0,1.0,,,1.0,,,1.0,,1.0,,,,5.0,,,,,,1.0,5.0,6.0,4.0,3.0,5.0,56.0,91.0,2.0,2.0,,2.0,24.0,,12.0,,3.0,7.0,3.0,,14.0,2.0,88.0,85.0,2.0,18.0,10.0,1.0,,,,,,36.0,59.0,8.0,12.0,,,5.0,3.0,1.0,172.0,,,,,,,10.0,,,,10.0,,14.0,14.0,,2.0,71.0,82.0,36.0,8.0,,4.0,1.0,1.0,357.0,,6.0,,77.0,44.0,19.0,,,,,222.0,222.0,7.0,43.0,37.0,48.2,,,,,24.0,0.0,81.0,1.0,1.0,2.0,,2.0,,7.0,,3.0,20.0,73.0,242.0,11.0,5.0,145.0,41.0,18.0,59.0,3.0,16.0,13.0,,126.0,10.0,251.0,,1.0,25.0,11.0,58.0,3.0,380.0,,0.0,8.0,21.0,3.0,40.0,2.0,659.0,13.0,23.0,27.0,3.0,15.0,0.0,,,,,,,,,,,
2021-22,2210582,32,2022-04-09 17:30:00,6,Spurs,Away,295.0,15.0,,,,2.0,,109.0,9.0,,8.0,2.0,5.0,23.0,404.0,,1.0,11.0,10.0,6.0,3.0,,2.0,,,,,,,,,,,,9.0,,,,,,,8.0,13.0,6.0,7.0,4.0,67.0,47.0,1.0,,1.0,2.0,17.0,5.0,9.0,,3.0,3.0,,,7.0,4.0,48.0,47.0,2.0,28.0,13.0,,1.0,,,,,23.0,27.0,14.0,12.0,4.0,,,,,124.0,3.0,,2.0,3.0,,,9.0,4.0,2.0,,13.0,,6.0,6.0,1.0,9.0,145.0,46.0,29.0,9.0,,,6.0,5.0,437.0,6.0,2.0,,28.0,38.0,13.0,,,,,92.0,92.0,,23.0,12.0,48.5,,,,,17.0,0.0,125.0,5.0,3.0,8.0,,1.0,,1.0,,3.0,12.0,42.0,382.0,7.0,6.0,320.0,30.0,28.0,17.0,3.0,6.0,3.0,,62.0,3.0,147.0,2.0,,8.0,5.0,41.0,2.0,461.0,1.0,0.0,11.0,20.0,1.0,11.0,3.0,641.0,15.0,9.0,9.0,3.0,9.0,0.0,,,,,,,,,,,
2021-22,2210582,32,2022-04-09 17:30:00,7,Aston Villa,Home,157.0,14.0,3.0,6.0,3.0,4.0,,273.0,4.0,,2.0,1.0,,15.0,424.0,,,14.0,6.0,10.0,10.0,4.0,7.0,,,,,1.0,1.0,,,1.0,,,9.0,,,,,,2.0,8.0,7.0,4.0,13.0,6.0,64.0,39.0,2.0,2.0,,,20.0,6.0,9.0,,9.0,10.0,8.0,,11.0,1.0,47.0,48.0,,8.0,7.0,,,,,,,23.0,51.0,12.0,14.0,,,5.0,1.0,1.0,114.0,,,,,,,4.0,,,,7.0,,3.0,3.0,,2.0,161.0,32.0,27.0,3.0,,4.0,10.0,8.0,453.0,5.0,2.0,,91.0,42.0,38.0,,,,,114.0,114.0,8.0,12.0,17.0,51.5,,,,,20.0,0.0,138.0,1.0,,1.0,,,,5.0,1.0,3.0,11.0,130.0,401.0,10.0,14.0,166.0,21.0,8.0,18.0,8.0,27.0,19.0,,166.0,7.0,338.0,,,5.0,1.0,25.0,1.0,477.0,1.0,0.0,19.0,15.0,,16.0,2.0,667.0,36.0,15.0,9.0,9.0,10.0,0.0,,,,,,,,,,,
2021-22,2210583,32,2022-04-10 14:00:00,21,West Ham,Away,244.0,18.0,2.0,3.0,2.0,2.0,,214.0,5.0,,8.0,4.0,9.0,26.0,455.0,,,12.0,15.0,13.0,2.0,2.0,3.0,,,,,,,,,,,,2.0,,,,,,,4.0,12.0,3.0,3.0,2.0,88.0,59.0,,,,,13.0,1.0,1.0,,6.0,10.0,4.0,,3.0,3.0,32.0,33.0,,33.0,17.0,,,,,,,28.0,49.0,6.0,2.0,,,,,,157.0,,,,,,,6.0,,,1.0,17.0,,10.0,10.0,1.0,8.0,139.0,70.0,41.0,4.0,,3.0,1.0,1.0,525.0,5.0,1.0,,56.0,101.0,23.0,,,,,127.0,127.0,2.0,25.0,21.0,52.9,,,,1.0,13.0,0.0,156.0,3.0,2.0,5.0,,,,3.0,,3.0,12.0,77.0,442.0,5.0,4.0,264.0,40.0,33.0,16.0,6.0,19.0,14.0,,108.0,4.0,295.0,1.0,,22.0,10.0,59.0,2.0,540.0,,0.0,5.0,10.0,1.0,13.0,1.0,709.0,12.0,11.0,8.0,6.0,4.0,0.0,,,,,,,,,,,
2021-22,2210583,32,2022-04-10 14:00:00,94,Brentford,Home,248.0,24.0,,3.0,3.0,4.0,,153.0,8.0,,5.0,6.0,7.0,31.0,398.0,1.0,1.0,16.0,13.0,15.0,11.0,,2.0,,,,,,,,,,,,13.0,,,,,,,1.0,3.0,2.0,12.0,3.0,82.0,47.0,2.0,1.0,1.0,1.0,12.0,5.0,8.0,,4.0,9.0,8.0,,3.0,,33.0,32.0,1.0,16.0,6.0,,,,,,,28.0,49.0,2.0,5.0,2.0,,1.0,1.0,,172.0,2.0,,2.0,2.0,,,9.0,2.0,,,6.0,,10.0,10.0,,5.0,105.0,59.0,33.0,6.0,,2.0,11.0,7.0,460.0,1.0,,,59.0,33.0,37.0,,,,,126.0,126.0,5.0,21.0,16.0,47.1,,,,1.0,12.0,0.0,118.0,1.0,,1.0,,1.0,,3.0,,3.0,16.0,88.0,382.0,7.0,13.0,268.0,46.0,16.0,8.0,4.0,22.0,18.0,,127.0,9.0,231.0,,,10.0,8.0,55.0,1.0,477.0,1.0,0.0,15.0,11.0,2.0,20.0,0.0,626.0,34.0,13.0,1.0,4.0,5.0,0.0,,,,,,,,,,,
2021-22,2210585,32,2022-04-10 14:00:00,13,Leicester,Home,266.0,21.0,1.0,3.0,2.0,,,166.0,4.0,,1.0,2.0,4.0,20.0,429.0,,2.0,15.0,12.0,11.0,5.0,1.0,2.0,,,,,,2.0,,,,,,8.0,,,,,,,10.0,11.0,,6.0,6.0,90.0,61.0,,,,1.0,20.0,6.0,12.0,,3.0,5.0,3.0,,15.0,2.0,52.0,48.0,1.0,10.0,2.0,,,,,,,26.0,57.0,11.0,12.0,,1.0,3.0,,2.0,166.0,2.0,,1.0,2.0,,,4.0,2.0,1.0,,2.0,,11.0,11.0,,2.0,132.0,48.0,31.0,4.0,2.0,1.0,7.0,3.0,492.0,5.0,,,68.0,64.0,18.0,,1.0,1.0,,132.0,132.0,5.0,20.0,30.0,50.8,,,,,20.0,0.0,123.0,2.0,,2.0,,,,3.0,1.0,3.0,13.0,70.0,413.0,13.0,8.0,281.0,35.0,10.0,7.0,3.0,11.0,8.0,,114.0,1.0,241.0,1.0,,11.0,6.0,40.0,,511.0,,0.0,12.0,20.0,2.0,22.0,1.0,690.0,15.0,16.0,5.0,3.0,9.0,0.0,,,,,,,,1.0,,,
2021-22,2210585,32,2022-04-10 14:00:00,31,Crystal Palace,Away,314.0,19.0,1.0,2.0,1.0,,1.0,101.0,7.0,,6.0,6.0,3.0,21.0,413.0,1.0,1.0,17.0,11.0,12.0,8.0,1.0,2.0,,,,,,,,,,,,6.0,,1.0,,,,2.0,8.0,6.0,6.0,11.0,,86.0,61.0,,1.0,1.0,,22.0,5.0,5.0,1.0,4.0,3.0,,,13.0,,48.0,52.0,,15.0,7.0,,,,,,,26.0,36.0,12.0,11.0,,,3.0,2.0,,140.0,,,,,,,7.0,,,,7.0,,14.0,14.0,1.0,6.0,130.0,55.0,30.0,3.0,1.0,3.0,6.0,3.0,474.0,6.0,1.0,,43.0,40.0,13.0,,,,1.0,127.0,127.0,3.0,27.0,25.0,49.2,,,,1.0,22.0,0.0,139.0,1.0,,1.0,,,,3.0,1.0,3.0,13.0,44.0,393.0,8.0,9.0,349.0,47.0,15.0,19.0,1.0,6.0,5.0,,75.0,6.0,152.0,,,18.0,3.0,59.0,,495.0,1.0,0.0,11.0,17.0,1.0,19.0,1.0,685.0,27.0,18.0,12.0,4.0,8.0,0.0,,,,,,,,,,,
2021-22,2210588,32,2022-04-10 14:00:00,45,Norwich,Home,100.0,12.0,1.0,3.0,2.0,2.0,,132.0,4.0,,3.0,3.0,2.0,14.0,229.0,,1.0,12.0,27.0,27.0,12.0,3.0,3.0,3.0,,,,,,,,,,1.0,11.0,,,1.0,,,3.0,6.0,11.0,7.0,9.0,8.0,47.0,69.0,2.0,1.0,1.0,2.0,15.0,5.0,10.0,,6.0,7.0,2.0,,11.0,2.0,72.0,53.0,2.0,43.0,30.0,,,,,,,20.0,57.0,12.0,9.0,1.0,,4.0,2.0,,173.0,1.0,,1.0,1.0,,,11.0,1.0,1.0,,30.0,1.0,7.0,7.0,1.0,3.0,59.0,66.0,21.0,7.0,1.0,6.0,10.0,6.0,320.0,6.0,,,77.0,44.0,24.0,,,,,175.0,175.0,5.0,33.0,20.0,44.9,1.0,,,2.0,15.0,0.0,73.0,2.0,2.0,3.0,,,3.0,6.0,,3.0,15.0,87.0,214.0,9.0,16.0,134.0,47.0,43.0,19.0,2.0,13.0,11.0,3.0,146.0,3.0,231.0,1.0,,20.0,2.0,68.0,3.0,352.0,1.0,0.0,17.0,10.0,1.0,18.0,1.0,551.0,21.0,10.0,7.0,6.0,7.0,0.0,,1.0,,,,,,,,,
2021-22,2210588,32,2022-04-10 14:00:00,90,Burnley,Away,101.0,27.0,,8.0,8.0,,,190.0,3.0,2.0,3.0,11.0,4.0,37.0,283.0,,,26.0,27.0,27.0,11.0,,4.0,1.0,,1.0,,,1.0,,,,,,12.0,,,1.0,,,1.0,5.0,9.0,8.0,11.0,7.0,72.0,69.0,1.0,1.0,,1.0,16.0,5.0,7.0,,7.0,12.0,16.0,,5.0,2.0,53.0,72.0,1.0,19.0,10.0,,1.0,,,,,20.0,86.0,10.0,12.0,,,4.0,1.0,1.0,184.0,,,,,,,6.0,,,1.0,10.0,1.0,12.0,12.0,3.0,3.0,78.0,84.0,37.0,6.0,,6.0,5.0,4.0,391.0,5.0,2.0,,58.0,78.0,55.0,,,,,187.0,187.0,2.0,34.0,25.0,55.1,1.0,,,,16.0,0.0,78.0,3.0,1.0,4.0,,,1.0,9.0,,3.0,5.0,112.0,273.0,5.0,11.0,129.0,65.0,19.0,15.0,7.0,36.0,29.0,1.0,188.0,5.0,319.0,,2.0,38.0,5.0,89.0,3.0,412.0,1.0,0.0,18.0,23.0,2.0,29.0,1.0,633.0,31.0,12.0,10.0,7.0,12.0,0.0,,,,,,,,,,,
2021-22,2210586,32,2022-04-10 16:30:00,14,Liverpool,Away,210.0,27.0,,1.0,1.0,3.0,,168.0,6.0,2.0,6.0,1.0,1.0,29.0,377.0,1.0,4.0,15.0,9.0,9.0,3.0,,1.0,1.0,,,,,,,1.0,,,,5.0,,,,,,,6.0,7.0,4.0,4.0,2.0,76.0,58.0,3.0,1.0,2.0,1.0,10.0,,10.0,,1.0,2.0,2.0,,12.0,1.0,46.0,39.0,1.0,18.0,7.0,,,,,,,27.0,55.0,11.0,8.0,2.0,,1.0,,,171.0,2.0,,2.0,2.0,,,10.0,2.0,,1.0,7.0,,8.0,8.0,3.0,7.0,112.0,64.0,37.0,4.0,,1.0,4.0,4.0,440.0,3.0,2.0,,41.0,54.0,21.0,,,,,131.0,131.0,6.0,26.0,18.0,44.9,,,1.0,,10.0,0.0,109.0,3.0,,2.0,,2.0,1.0,2.0,,3.0,16.0,71.0,355.0,4.0,5.0,242.0,62.0,18.0,9.0,1.0,5.0,4.0,1.0,112.0,6.0,231.0,,2.0,10.0,1.0,64.0,2.0,468.0,1.0,0.0,6.0,18.0,6.0,15.0,4.0,637.0,19.0,14.0,4.0,1.0,12.0,0.0,,1.0,,,,,,,,,
2021-22,2210586,32,2022-04-10 16:30:00,43,Man City,Home,313.0,41.0,,2.0,2.0,,,175.0,2.0,1.0,5.0,4.0,1.0,41.0,486.0,,2.0,18.0,9.0,9.0,6.0,,1.0,1.0,,,1.0,,1.0,,,,,,8.0,,,,1.0,,1.0,7.0,4.0,2.0,7.0,4.0,103.0,71.0,2.0,1.0,1.0,1.0,10.0,2.0,4.0,1.0,4.0,10.0,2.0,,4.0,1.0,39.0,46.0,1.0,11.0,5.0,,,,,,,27.0,68.0,9.0,10.0,,,5.0,1.0,1.0,156.0,2.0,1.0,1.0,,2.0,,2.0,,,1.0,5.0,2.0,8.0,8.0,,5.0,155.0,60.0,40.0,1.0,2.0,2.0,6.0,5.0,551.0,,1.0,,60.0,43.0,32.0,,,,,132.0,132.0,8.0,30.0,28.0,55.1,1.0,2.0,,,10.0,0.0,152.0,1.0,1.0,2.0,,,1.0,4.0,,2.0,11.0,84.0,472.0,5.0,8.0,344.0,60.0,11.0,24.0,4.0,17.0,13.0,1.0,123.0,2.0,239.0,,1.0,21.0,1.0,73.0,5.0,566.0,,0.0,11.0,17.0,2.0,20.0,1.0,732.0,33.0,11.0,10.0,4.0,6.0,0.0,,,,,,,,,,,
2021-22,2210597,33,2022-04-16 12:30:00,36,Brighton,Away,197.0,17.0,3.0,3.0,,,,225.0,1.0,1.0,4.0,,5.0,21.0,419.0,2.0,,14.0,17.0,15.0,6.0,3.0,4.0,,,,,,,,,,,,7.0,,,,,,1.0,8.0,3.0,2.0,8.0,4.0,90.0,64.0,,,1.0,2.0,25.0,2.0,9.0,,4.0,7.0,5.0,,12.0,1.0,51.0,51.0,2.0,12.0,5.0,,,,,,,16.0,70.0,10.0,13.0,,,,,,147.0,,,,,,,3.0,1.0,,,5.0,,9.0,9.0,1.0,4.0,124.0,71.0,34.0,4.0,1.0,4.0,5.0,5.0,476.0,2.0,,,94.0,76.0,24.0,,,,,123.0,123.0,5.0,22.0,26.0,51.4,,,,1.0,25.0,0.0,138.0,,,,,,,5.0,1.0,3.0,5.0,103.0,410.0,14.0,9.0,209.0,48.0,12.0,9.0,4.0,16.0,12.0,,143.0,1.0,306.0,1.0,1.0,13.0,5.0,60.0,3.0,499.0,2.0,0.0,12.0,17.0,,17.0,3.0,668.0,22.0,9.0,6.0,4.0,10.0,0.0,,,,,,,,,,,
2021-22,2210597,33,2022-04-16 12:30:00,6,Spurs,Home,279.0,11.0,,,,1.0,,114.0,8.0,1.0,3.0,2.0,1.0,17.0,393.0,,,22.0,15.0,17.0,2.0,1.0,,,,,,,,,,,,,4.0,,,,,,,9.0,8.0,4.0,3.0,2.0,58.0,52.0,1.0,1.0,,2.0,22.0,2.0,6.0,,4.0,3.0,2.0,,11.0,2.0,51.0,51.0,2.0,16.0,9.0,1.0,,,,,,16.0,51.0,14.0,10.0,,,1.0,,,146.0,,,,,,,8.0,,,1.0,9.0,,8.0,8.0,1.0,3.0,132.0,61.0,33.0,4.0,,2.0,1.0,,451.0,3.0,,,36.0,47.0,20.0,,,,,124.0,124.0,3.0,28.0,13.0,48.6,,,,,22.0,0.0,144.0,2.0,2.0,3.0,,1.0,,3.0,,3.0,11.0,44.0,367.0,8.0,3.0,312.0,39.0,16.0,15.0,2.0,7.0,5.0,,87.0,3.0,175.0,,1.0,8.0,1.0,54.0,,480.0,3.0,0.0,5.0,15.0,1.0,23.0,3.0,637.0,16.0,12.0,9.0,4.0,8.0,0.0,,1.0,,,,,,,,,
2021-22,2210594,33,2022-04-16 15:00:00,1,Man Utd,Home,187.0,26.0,2.0,3.0,1.0,,,372.0,5.0,1.0,7.0,2.0,20.0,24.0,556.0,,1.0,15.0,8.0,7.0,14.0,1.0,4.0,,1.0,,,,1.0,,,,,,15.0,,,,,,,5.0,8.0,7.0,12.0,8.0,103.0,63.0,1.0,,1.0,,8.0,6.0,10.0,,6.0,4.0,5.0,,6.0,1.0,46.0,47.0,,11.0,7.0,,,,,,,25.0,65.0,8.0,6.0,3.0,,1.0,,1.0,178.0,2.0,1.0,2.0,1.0,1.0,,7.0,1.0,,,7.0,,10.0,10.0,3.0,7.0,179.0,50.0,35.0,7.0,,5.0,12.0,9.0,606.0,4.0,1.0,,107.0,117.0,31.0,,,,,113.0,113.0,7.0,27.0,22.0,60.8,,,,,8.0,0.0,163.0,1.0,1.0,2.0,,1.0,,5.0,1.0,3.0,10.0,191.0,541.0,5.0,17.0,202.0,40.0,11.0,32.0,4.0,13.0,9.0,,232.0,1.0,434.0,,1.0,9.0,21.0,41.0,3.0,623.0,2.0,0.0,20.0,16.0,5.0,18.0,0.0,809.0,51.0,9.0,18.0,6.0,11.0,0.0,,,,,,,,,,,
2021-22,2210594,33,2022-04-16 15:00:00,45,Norwich,Away,195.0,20.0,2.0,3.0,1.0,,,121.0,5.0,,11.0,,4.0,28.0,313.0,,2.0,10.0,7.0,8.0,8.0,1.0,3.0,1.0,,1.0,,,1.0,,,,,1.0,11.0,,,,,,,6.0,12.0,8.0,8.0,7.0,62.0,62.0,3.0,1.0,2.0,1.0,7.0,4.0,18.0,1.0,7.0,8.0,3.0,,6.0,4.0,47.0,46.0,1.0,18.0,8.0,1.0,,,,,,25.0,41.0,6.0,8.0,1.0,,3.0,2.0,1.0,142.0,2.0,,2.0,2.0,,,6.0,2.0,1.0,,8.0,,6.0,6.0,,11.0,90.0,49.0,35.0,6.0,1.0,3.0,8.0,4.0,366.0,6.0,,,48.0,41.0,26.0,,,,,117.0,117.0,5.0,31.0,14.0,39.2,,,,,7.0,0.0,92.0,3.0,3.0,6.0,,1.0,1.0,7.0,1.0,3.0,15.0,56.0,294.0,2.0,11.0,217.0,34.0,18.0,20.0,5.0,18.0,13.0,1.0,90.0,1.0,187.0,1.0,,8.0,4.0,52.0,,386.0,,0.0,15.0,20.0,4.0,12.0,0.0,569.0,23.0,11.0,10.0,7.0,11.0,0.0,,,,,,,,,,,
2021-22,2210596,33,2022-04-16 15:00:00,20,Southampton,Home,69.0,8.0,1.0,2.0,1.0,2.0,1.0,64.0,6.0,,,2.0,,17.0,131.0,2.0,,7.0,20.0,18.0,3.0,2.0,3.0,,,,,1.0,1.0,,,,,,3.0,,,,,,1.0,4.0,13.0,10.0,6.0,3.0,35.0,52.0,1.0,1.0,,1.0,15.0,5.0,11.0,,6.0,3.0,,1.0,5.0,4.0,48.0,42.0,1.0,36.0,18.0,,1.0,,,,,18.0,36.0,6.0,6.0,,,2.0,1.0,1.0,100.0,1.0,,1.0,,1.0,,15.0,,2.0,,18.0,,17.0,17.0,2.0,,40.0,53.0,16.0,8.0,,,6.0,3.0,190.0,4.0,1.0,,43.0,39.0,21.0,,,,,123.0,123.0,3.0,25.0,15.0,24.3,,,,2.0,15.0,0.0,38.0,4.0,2.0,6.0,,,,1.0,1.0,3.0,10.0,38.0,122.0,8.0,6.0,87.0,22.0,36.0,11.0,6.0,10.0,4.0,,67.0,5.0,136.0,2.0,,24.0,,60.0,2.0,213.0,2.0,0.0,9.0,14.0,1.0,13.0,2.0,395.0,15.0,12.0,4.0,6.0,7.0,0.0,,,,,,,,,,,
2021-22,2210596,33,2022-04-16 15:00:00,3,Arsenal,Away,215.0,11.0,,4.0,4.0,,,371.0,2.0,2.0,8.0,1.0,6.0,13.0,582.0,,,23.0,18.0,20.0,16.0,,3.0,,,1.0,,,1.0,,,1.0,,,18.0,,,,,,1.0,4.0,6.0,3.0,13.0,10.0,108.0,51.0,,1.0,,,16.0,5.0,4.0,,8.0,14.0,10.0,,8.0,2.0,42.0,48.0,,20.0,11.0,,,,,,,18.0,72.0,6.0,6.0,,,3.0,1.0,1.0,182.0,,,,,,,2.0,,,,11.0,,5.0,5.0,,8.0,190.0,60.0,40.0,6.0,,8.0,8.0,6.0,643.0,5.0,2.0,,92.0,100.0,50.0,,,,,133.0,133.0,6.0,20.0,16.0,75.7,,,,,16.0,0.0,175.0,1.0,1.0,2.0,,,,12.0,,2.0,8.0,233.0,570.0,7.0,16.0,234.0,26.0,20.0,17.0,6.0,31.0,25.0,,271.0,1.0,452.0,,2.0,9.0,6.0,32.0,,655.0,,0.0,23.0,12.0,2.0,26.0,1.0,860.0,32.0,14.0,11.0,8.0,7.0,0.0,,,,,,,,,,,
2021-22,2210598,33,2022-04-16 15:00:00,57,Watford,Home,132.0,15.0,1.0,7.0,6.0,2.0,,175.0,1.0,1.0,2.0,12.0,4.0,30.0,300.0,,1.0,19.0,18.0,26.0,9.0,,3.0,,,,,1.0,2.0,,,1.0,,,11.0,,,,1.0,,2.0,9.0,9.0,7.0,13.0,5.0,59.0,86.0,1.0,2.0,,1.0,17.0,5.0,12.0,1.0,6.0,11.0,4.0,,13.0,,63.0,52.0,1.0,20.0,13.0,,,,,,,29.0,57.0,11.0,8.0,1.0,,4.0,1.0,2.0,172.0,1.0,,,1.0,,,5.0,1.0,1.0,,13.0,1.0,17.0,17.0,,2.0,89.0,71.0,36.0,5.0,,6.0,4.0,4.0,378.0,4.0,,,51.0,73.0,34.0,,,,,159.0,159.0,8.0,43.0,27.0,50.8,1.0,,,,17.0,0.0,75.0,1.0,2.0,3.0,,,,9.0,,3.0,18.0,92.0,291.0,8.0,10.0,162.0,33.0,20.0,14.0,6.0,22.0,16.0,,132.0,8.0,255.0,1.0,1.0,32.0,5.0,69.0,,395.0,1.0,0.0,18.0,13.0,2.0,24.0,2.0,606.0,26.0,22.0,5.0,6.0,11.0,0.0,,,,,,,,,,,
2021-22,2210598,33,2022-04-16 15:00:00,94,Brentford,Away,154.0,15.0,1.0,6.0,5.0,1.0,1.0,134.0,7.0,,6.0,5.0,7.0,29.0,282.0,,,26.0,26.0,18.0,11.0,1.0,4.0,,,,,,,,,,,,9.0,,,,,,2.0,7.0,13.0,5.0,9.0,7.0,62.0,74.0,3.0,1.0,2.0,1.0,17.0,4.0,5.0,,5.0,5.0,6.0,1.0,4.0,,52.0,63.0,1.0,15.0,9.0,,,,,,,29.0,68.0,9.0,11.0,,,3.0,1.0,,142.0,2.0,1.0,2.0,,2.0,,9.0,,1.0,,9.0,,6.0,6.0,1.0,6.0,87.0,58.0,32.0,6.0,1.0,5.0,9.0,5.0,358.0,4.0,1.0,,50.0,55.0,29.0,,,,,157.0,157.0,5.0,27.0,32.0,49.2,,,,1.0,17.0,0.0,91.0,1.0,2.0,3.0,,1.0,,7.0,,3.0,11.0,82.0,264.0,8.0,14.0,186.0,40.0,15.0,21.0,5.0,17.0,12.0,,136.0,4.0,213.0,1.0,,12.0,9.0,60.0,,382.0,,0.0,16.0,22.0,,36.0,1.0,594.0,26.0,22.0,12.0,5.0,12.0,0.0,,,,,,,,,,,
2021-22,2210595,33,2022-04-17 14:15:00,13,Leicester,Away,287.0,28.0,1.0,3.0,2.0,1.0,,206.0,8.0,2.0,3.0,3.0,4.0,31.0,490.0,,,21.0,20.0,13.0,6.0,1.0,2.0,,,,,,,,,,,,5.0,,,,,,1.0,1.0,10.0,6.0,5.0,3.0,74.0,49.0,,,,,17.0,4.0,12.0,,5.0,8.0,2.0,,13.0,1.0,67.0,51.0,,12.0,6.0,,,,,,,29.0,60.0,10.0,10.0,,,1.0,,,175.0,1.0,,1.0,,1.0,,11.0,,,,6.0,,7.0,7.0,,5.0,170.0,74.0,43.0,3.0,1.0,2.0,6.0,2.0,557.0,,,,90.0,62.0,25.0,,,,,161.0,161.0,5.0,19.0,18.0,68.7,,3.0,,,17.0,0.0,165.0,3.0,2.0,5.0,,1.0,,2.0,1.0,3.0,15.0,92.0,467.0,7.0,8.0,325.0,46.0,12.0,19.0,4.0,14.0,10.0,,131.0,1.0,273.0,,2.0,14.0,4.0,60.0,,584.0,,0.0,8.0,22.0,,27.0,2.0,782.0,21.0,22.0,6.0,5.0,17.0,0.0,,,,,,,,,,,
