season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attObxdRight,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,punches,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickPost,attLgLeft,attOboxOwnGoal,attPenPost,attLgRight,attPenMiss,ptsGainedLosingPos,blockedPass,putThrough
2011-12,360655,19,2011-12-31 15:00:00,111,Wigan,Away,144.0,12.0,1.0,2.0,1.0,,,124.0,6.0,,6.0,4.0,12.0,38.0,266.0,,,12.0,18.0,7.0,4.0,1.0,,,,,,,,1.0,,,9.0,1.0,,,,,,9.0,4.0,3.0,8.0,55.0,58.0,1.0,1.0,1.0,3.0,2.0,1.0,,5.0,2.0,1.0,,9.0,,45.0,43.0,3.0,44.0,19.0,,,64.0,10.0,14.0,,,2.0,1.0,,128.0,1.0,,1.0,1.0,,,16.0,1.0,2.0,3.0,22.0,,8.0,7.0,3.0,7.0,88.0,83.0,36.0,8.0,1.0,1.0,5.0,6.0,319.0,1.0,4.0,,44.0,34.0,13.0,1.0,1.0,1.0,,1.0,155.0,146.0,2.0,21.0,26.0,51.0,,2.0,2.0,0.0,80.0,,,,,1.0,,3.0,,2.0,47.0,248.0,6.0,161.0,30.0,53.0,12.0,3.0,7.0,4.0,,84.0,1.0,197.0,3.0,,16.0,12.0,79.0,2.0,351.0,,1.0,11.0,21.0,,17.0,3.0,557.0,5.0,24.0,1.0,5.0,17.0,0.0,,,,,1.0,,1.0,,
2011-12,360657,19,2011-12-31 15:00:00,6,Spurs,Away,163.0,13.0,2.0,5.0,3.0,1.0,,233.0,1.0,,4.0,7.0,22.0,31.0,391.0,,3.0,12.0,6.0,9.0,6.0,,,1.0,,,1.0,1.0,,,,,8.0,,,,,,,8.0,5.0,,,82.0,65.0,1.0,1.0,1.0,4.0,,5.0,1.0,5.0,12.0,1.0,,16.0,1.0,41.0,49.0,4.0,21.0,12.0,1.0,1.0,67.0,5.0,8.0,,,3.0,,1.0,167.0,,,,,,,7.0,1.0,,,16.0,,33.0,31.0,7.0,4.0,97.0,77.0,56.0,10.0,1.0,4.0,2.0,5.0,,3.0,4.0,,60.0,44.0,9.0,,,,,,141.0,131.0,2.0,33.0,23.0,44.2,,,,0.0,107.0,1.0,2.0,,,2.0,1.0,5.0,,2.0,111.0,,6.0,179.0,18.0,31.0,20.0,5.0,18.0,13.0,1.0,141.0,7.0,292.0,,,16.0,24.0,43.0,4.0,453.0,,0.0,10.0,22.0,7.0,17.0,2.0,677.0,,11.0,10.0,5.0,18.0,0.0,,,,,,,,,
2011-12,360657,19,2011-12-31 15:00:00,80,Swansea,Home,258.0,18.0,3.0,4.0,1.0,1.0,,237.0,7.0,2.0,8.0,3.0,25.0,45.0,491.0,,1.0,18.0,9.0,6.0,9.0,2.0,,,,,,,,,,,10.0,,,,,,,5.0,5.0,,,101.0,58.0,1.0,1.0,1.0,3.0,3.0,10.0,,10.0,12.0,2.0,,10.0,3.0,49.0,41.0,3.0,6.0,1.0,,,60.0,8.0,4.0,,,1.0,1.0,,172.0,,,,,,,8.0,1.0,2.0,,2.0,,12.0,7.0,1.0,8.0,135.0,77.0,54.0,5.0,1.0,6.0,5.0,4.0,,,1.0,,55.0,79.0,15.0,,,,,,138.0,132.0,3.0,23.0,24.0,55.8,,,1.0,0.0,160.0,2.0,2.0,,,,,6.0,,3.0,82.0,,11.0,273.0,34.0,12.0,17.0,10.0,25.0,15.0,,123.0,4.0,320.0,2.0,2.0,7.0,27.0,60.0,2.0,568.0,,0.0,13.0,26.0,3.0,19.0,1.0,737.0,,7.0,5.0,10.0,20.0,0.0,,,,,,,,,
2011-12,360658,19,2012-01-01 12:30:00,11,Everton,Away,140.0,18.0,3.0,8.0,5.0,,1.0,196.0,6.0,1.0,5.0,18.0,12.0,38.0,328.0,,,17.0,13.0,11.0,5.0,3.0,,,,,,,,,,,8.0,,,,,,1.0,8.0,5.0,,,57.0,49.0,,,,1.0,6.0,4.0,,7.0,13.0,9.0,,10.0,,37.0,38.0,1.0,12.0,6.0,,,71.0,8.0,10.0,1.0,1.0,,2.0,,139.0,,,,,,,15.0,1.0,1.0,,15.0,,22.0,19.0,2.0,5.0,120.0,83.0,47.0,2.0,,3.0,5.0,4.0,,3.0,1.0,,59.0,56.0,22.0,,,,,,168.0,153.0,1.0,23.0,19.0,49.0,,,1.0,0.0,100.0,,,,,,,5.0,,3.0,102.0,,8.0,166.0,31.0,27.0,4.0,7.0,31.0,24.0,,148.0,2.0,281.0,1.0,1.0,41.0,15.0,63.0,2.0,416.0,,0.0,15.0,15.0,1.0,21.0,2.0,621.0,,13.0,2.0,7.0,10.0,0.0,,,,,,,,,
2011-12,360658,19,2012-01-01 12:30:00,35,West Brom,Home,159.0,12.0,1.0,4.0,3.0,2.0,,203.0,7.0,,6.0,7.0,12.0,32.0,358.0,,1.0,18.0,11.0,13.0,11.0,,,,,,,,,,,,12.0,,,,,,1.0,11.0,4.0,,,61.0,54.0,1.0,2.0,,5.0,3.0,2.0,,2.0,8.0,8.0,,7.0,2.0,38.0,37.0,5.0,20.0,13.0,1.0,,83.0,11.0,8.0,,1.0,1.0,1.0,,174.0,,,,,,,8.0,,1.0,1.0,21.0,,14.0,7.0,1.0,6.0,114.0,83.0,52.0,7.0,,8.0,3.0,,,6.0,,,45.0,71.0,29.0,,,,,,164.0,152.0,1.0,22.0,23.0,51.0,,,2.0,0.0,105.0,3.0,,,,,,10.0,,1.0,113.0,,11.0,180.0,32.0,32.0,12.0,2.0,19.0,17.0,,165.0,7.0,293.0,1.0,,22.0,12.0,62.0,3.0,454.0,,0.0,13.0,12.0,2.0,21.0,0.0,640.0,,18.0,4.0,2.0,9.0,0.0,,,,,,,,,
2011-12,360656,19,2012-01-01 15:00:00,43,Man City,Away,231.0,15.0,1.0,6.0,5.0,1.0,1.0,346.0,5.0,1.0,5.0,1.0,24.0,34.0,571.0,,,18.0,8.0,12.0,20.0,1.0,,,,,,,,,,1.0,21.0,,,2.0,,,2.0,3.0,5.0,,,82.0,73.0,1.0,3.0,,3.0,7.0,4.0,,10.0,13.0,9.0,,12.0,2.0,38.0,49.0,3.0,6.0,1.0,,,84.0,7.0,7.0,,,3.0,1.0,,207.0,,,,,,,5.0,,,1.0,4.0,2.0,17.0,15.0,,6.0,188.0,81.0,57.0,1.0,,11.0,10.0,5.0,,2.0,,,82.0,94.0,33.0,,,,,,159.0,154.0,4.0,27.0,35.0,68.8,2.0,,2.0,0.0,188.0,1.0,1.0,,,,,15.0,,3.0,181.0,,21.0,249.0,32.0,11.0,18.0,7.0,30.0,23.0,,236.0,6.0,446.0,,1.0,17.0,25.0,57.0,2.0,665.0,1.0,0.0,27.0,20.0,5.0,19.0,1.0,872.0,,12.0,10.0,10.0,15.0,0.0,,,,,,,,,
2011-12,360656,19,2012-01-01 15:00:00,56,Sunderland,Home,82.0,9.0,,,,2.0,,124.0,5.0,,1.0,11.0,8.0,19.0,206.0,,1.0,22.0,12.0,8.0,5.0,1.0,,,,,,,,,,,6.0,,,,,,,14.0,13.0,,,42.0,56.0,3.0,2.0,1.0,2.0,2.0,10.0,,1.0,5.0,5.0,,10.0,3.0,49.0,38.0,2.0,27.0,10.0,,,47.0,7.0,6.0,1.0,,1.0,,,119.0,1.0,,1.0,1.0,,,15.0,1.0,1.0,,13.0,,18.0,14.0,5.0,1.0,61.0,87.0,39.0,10.0,,3.0,4.0,3.0,,6.0,3.0,,56.0,59.0,11.0,,,,,,171.0,148.0,,25.0,23.0,31.2,,,2.0,0.0,71.0,3.0,2.0,,,1.0,,3.0,,3.0,52.0,,7.0,102.0,21.0,50.0,14.0,1.0,11.0,10.0,,87.0,11.0,202.0,1.0,,30.0,9.0,47.0,,293.0,,0.0,8.0,20.0,1.0,27.0,2.0,513.0,,12.0,4.0,1.0,16.0,0.0,,,,,,,,,
2011-12,360659,20,2012-01-02 15:00:00,7,Aston Villa,Home,121.0,17.0,6.0,10.0,4.0,7.0,,224.0,3.0,,2.0,7.0,16.0,29.0,335.0,,,33.0,4.0,17.0,8.0,2.0,,,,1.0,,1.0,,,,,4.0,,,,,1.0,,7.0,2.0,,,63.0,49.0,1.0,1.0,,1.0,3.0,7.0,,14.0,25.0,12.0,,9.0,2.0,36.0,52.0,1.0,8.0,3.0,1.0,,73.0,10.0,6.0,,,3.0,1.0,1.0,156.0,,,,,,,6.0,,,,7.0,1.0,16.0,10.0,,2.0,115.0,87.0,55.0,,,6.0,4.0,1.0,,,2.0,,73.0,71.0,32.0,,,,,,197.0,186.0,3.0,15.0,25.0,50.4,1.0,,,0.0,104.0,3.0,,,,3.0,,7.0,,3.0,114.0,,10.0,133.0,28.0,19.0,11.0,13.0,51.0,38.0,,176.0,22.0,356.0,,,19.0,17.0,51.0,1.0,438.0,,0.0,11.0,24.0,1.0,43.0,2.0,661.0,,11.0,5.0,14.0,20.0,0.0,,,,,,,,,
2011-12,360659,20,2012-01-02 15:00:00,80,Swansea,Away,227.0,8.0,,,,,,151.0,7.0,,3.0,4.0,38.0,27.0,378.0,2.0,3.0,15.0,17.0,4.0,6.0,,,,,,,,,,,,9.0,,,,1.0,,,10.0,1.0,,,93.0,56.0,2.0,2.0,1.0,11.0,,5.0,,,2.0,2.0,,18.0,,52.0,36.0,11.0,37.0,19.0,,,51.0,6.0,10.0,,,,,,165.0,,,,,,,15.0,2.0,1.0,,30.0,1.0,18.0,13.0,2.0,3.0,95.0,78.0,43.0,14.0,2.0,3.0,3.0,5.0,,3.0,2.0,,48.0,53.0,11.0,,,,,,172.0,144.0,,30.0,22.0,49.6,1.0,,,0.0,115.0,1.0,,,,1.0,,4.0,,2.0,60.0,,6.0,259.0,27.0,65.0,13.0,,4.0,4.0,,91.0,1.0,213.0,1.0,,10.0,40.0,46.0,1.0,468.0,2.0,0.0,9.0,15.0,6.0,20.0,4.0,690.0,,10.0,7.0,,9.0,0.0,,,,,,,,,
2011-12,360660,20,2012-01-02 15:00:00,110,Stoke,Away,94.0,12.0,,2.0,2.0,4.0,,158.0,5.0,,2.0,18.0,14.0,41.0,250.0,,,8.0,8.0,13.0,6.0,,,1.0,,,,,,,,,9.0,,,,,,,13.0,4.0,,,55.0,55.0,2.0,,2.0,6.0,1.0,1.0,1.0,3.0,10.0,8.0,,8.0,2.0,33.0,44.0,6.0,40.0,19.0,,,76.0,7.0,9.0,2.0,,1.0,1.0,,124.0,2.0,,2.0,2.0,,1.0,11.0,2.0,1.0,,42.0,,9.0,6.0,,2.0,68.0,85.0,47.0,8.0,,4.0,4.0,3.0,,3.0,4.0,,38.0,84.0,19.0,,,,,,185.0,144.0,2.0,14.0,30.0,43.6,,,4.0,0.0,73.0,3.0,2.0,,,,1.0,5.0,,3.0,74.0,,8.0,100.0,15.0,81.0,13.0,3.0,22.0,19.0,2.0,121.0,15.0,242.0,1.0,1.0,41.0,14.0,65.0,1.0,320.0,,0.0,9.0,18.0,,18.0,1.0,563.0,,16.0,4.0,3.0,14.0,0.0,,,,,,,,,
2011-12,360660,20,2012-01-02 15:00:00,5,Blackburn,Home,131.0,7.0,4.0,7.0,3.0,1.0,,174.0,5.0,,,8.0,20.0,35.0,298.0,,,27.0,13.0,8.0,10.0,2.0,,,,1.0,,1.0,,1.0,,,6.0,,,1.0,,,,5.0,4.0,,,64.0,52.0,4.0,3.0,1.0,2.0,4.0,4.0,,8.0,6.0,14.0,,11.0,1.0,44.0,33.0,2.0,14.0,6.0,,,63.0,9.0,7.0,1.0,,2.0,1.0,1.0,162.0,1.0,,,,1.0,,9.0,,2.0,,17.0,1.0,14.0,13.0,,,89.0,99.0,38.0,3.0,,5.0,8.0,6.0,,1.0,,,71.0,46.0,27.0,,,,,,200.0,185.0,1.0,29.0,14.0,56.4,1.0,,,0.0,106.0,,1.0,,,1.0,,7.0,3.0,3.0,80.0,,13.0,154.0,30.0,29.0,8.0,8.0,29.0,21.0,,145.0,3.0,296.0,4.0,,41.0,24.0,79.0,1.0,421.0,,0.0,17.0,17.0,,36.0,2.0,632.0,,8.0,1.0,8.0,14.0,0.0,,,,,,,,,
2011-12,360665,20,2012-01-02 15:00:00,45,Norwich,Away,180.0,37.0,1.0,9.0,8.0,2.0,,211.0,9.0,1.0,6.0,4.0,1.0,55.0,382.0,1.0,1.0,23.0,7.0,7.0,10.0,3.0,,1.0,,,,,,,,,,,,,,,1.0,2.0,6.0,,,70.0,32.0,,,,2.0,2.0,9.0,,5.0,18.0,5.0,,8.0,2.0,40.0,29.0,2.0,26.0,19.0,,,96.0,13.0,12.0,1.0,,,,,151.0,2.0,,1.0,2.0,,,9.0,,,1.0,32.0,,13.0,11.0,3.0,6.0,137.0,84.0,50.0,2.0,1.0,8.0,7.0,5.0,,3.0,,,91.0,55.0,24.0,,,,,,155.0,134.0,,11.0,14.0,60.6,,,1.0,0.0,112.0,,2.0,,,2.0,1.0,8.0,,3.0,104.0,,15.0,190.0,63.0,47.0,6.0,3.0,28.0,25.0,,169.0,9.0,308.0,,1.0,15.0,3.0,78.0,1.0,470.0,2.0,0.0,15.0,8.0,4.0,26.0,1.0,661.0,,11.0,2.0,5.0,8.0,0.0,,,,,,,,,
2011-12,360665,20,2012-01-02 15:00:00,52,QPR,Home,79.0,14.0,,2.0,2.0,3.0,,132.0,6.0,,1.0,12.0,3.0,29.0,209.0,,,15.0,7.0,7.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,7.0,8.0,,,44.0,44.0,,,,4.0,3.0,2.0,,2.0,9.0,3.0,,5.0,1.0,29.0,40.0,4.0,21.0,10.0,,,70.0,12.0,12.0,,,,,1.0,150.0,1.0,,1.0,1.0,,,13.0,,2.0,,19.0,,11.0,7.0,,1.0,55.0,95.0,46.0,5.0,1.0,1.0,3.0,3.0,,2.0,,,30.0,61.0,17.0,,,,,,157.0,143.0,1.0,15.0,11.0,39.4,,,,0.0,53.0,1.0,2.0,,,1.0,,2.0,,3.0,59.0,,4.0,93.0,25.0,35.0,12.0,2.0,17.0,15.0,,108.0,16.0,226.0,2.0,,38.0,5.0,64.0,1.0,302.0,,1.0,8.0,12.0,1.0,21.0,2.0,482.0,,13.0,9.0,2.0,9.0,0.0,,,,,,,,,
2011-12,360668,20,2012-01-02 15:00:00,39,Wolves,Home,100.0,9.0,,3.0,3.0,3.0,1.0,123.0,7.0,,2.0,10.0,22.0,23.0,220.0,,,16.0,7.0,1.0,4.0,3.0,,,,,,,,,,,5.0,,,,1.0,,3.0,10.0,7.0,,,53.0,47.0,2.0,2.0,,1.0,1.0,5.0,,,5.0,3.0,,13.0,1.0,41.0,25.0,1.0,5.0,1.0,,,93.0,11.0,8.0,,,3.0,2.0,,135.0,1.0,,,1.0,,,15.0,1.0,,,5.0,1.0,23.0,18.0,6.0,3.0,65.0,87.0,35.0,5.0,1.0,4.0,4.0,4.0,,4.0,2.0,,48.0,36.0,17.0,,,,,,159.0,145.0,5.0,22.0,12.0,35.3,1.0,,1.0,0.0,62.0,3.0,2.0,,,1.0,,4.0,1.0,3.0,48.0,,8.0,117.0,23.0,19.0,6.0,,10.0,10.0,,102.0,12.0,208.0,,,40.0,23.0,65.0,1.0,315.0,,0.0,9.0,15.0,,19.0,3.0,482.0,,10.0,1.0,,13.0,0.0,,,,,,,,,
2011-12,360668,20,2012-01-02 15:00:00,8,Chelsea,Away,224.0,17.0,2.0,6.0,4.0,1.0,,276.0,5.0,,6.0,2.0,17.0,44.0,494.0,,2.0,19.0,1.0,7.0,10.0,1.0,,,,1.0,,2.0,,1.0,,,12.0,,,,,,,7.0,2.0,,,107.0,67.0,2.0,1.0,1.0,2.0,4.0,1.0,,5.0,12.0,7.0,,11.0,2.0,25.0,41.0,2.0,14.0,9.0,,,87.0,9.0,11.0,,,2.0,,2.0,212.0,2.0,,1.0,2.0,,,10.0,1.0,2.0,1.0,17.0,,13.0,11.0,,6.0,130.0,95.0,60.0,,2.0,4.0,9.0,7.0,,1.0,2.0,,76.0,100.0,26.0,,,,,,161.0,151.0,3.0,21.0,36.0,64.7,,,,0.0,140.0,2.0,1.0,,,3.0,,6.0,,1.0,120.0,,13.0,246.0,27.0,24.0,9.0,5.0,24.0,19.0,,175.0,4.0,367.0,2.0,,14.0,19.0,62.0,2.0,589.0,1.0,0.0,17.0,18.0,6.0,21.0,2.0,778.0,,12.0,5.0,5.0,14.0,0.0,,,,,,,,,
2011-12,360662,20,2012-01-02 17:30:00,3,Arsenal,Away,175.0,8.0,1.0,3.0,2.0,2.0,,214.0,6.0,2.0,9.0,5.0,11.0,21.0,386.0,,1.0,14.0,8.0,5.0,14.0,1.0,,,,,,,,,,,17.0,,,,,,1.0,11.0,11.0,,,65.0,53.0,1.0,2.0,1.0,4.0,4.0,14.0,,3.0,12.0,3.0,1.0,11.0,3.0,55.0,43.0,4.0,13.0,10.0,2.0,2.0,53.0,13.0,6.0,,,1.0,1.0,,151.0,,,,,,,15.0,1.0,1.0,,19.0,,16.0,11.0,2.0,9.0,104.0,85.0,47.0,4.0,,5.0,10.0,9.0,,4.0,,,43.0,57.0,12.0,,,,,,152.0,132.0,4.0,21.0,15.0,47.2,,,1.0,0.0,137.0,2.0,1.0,,1.0,1.0,,6.0,,3.0,112.0,,15.0,193.0,14.0,33.0,16.0,2.0,18.0,16.0,,141.0,7.0,282.0,1.0,2.0,30.0,12.0,44.0,4.0,457.0,,1.0,19.0,25.0,3.0,14.0,0.0,680.0,,13.0,7.0,3.0,17.0,0.0,,,,,,,,,
2011-12,360662,20,2012-01-02 17:30:00,54,Fulham,Home,216.0,18.0,1.0,8.0,7.0,3.0,3.0,233.0,2.0,,10.0,5.0,13.0,33.0,441.0,,2.0,11.0,5.0,8.0,11.0,4.0,,,,,,1.0,,,,,15.0,,,,,,3.0,11.0,8.0,,,81.0,60.0,4.0,3.0,1.0,2.0,4.0,7.0,,4.0,14.0,3.0,,22.0,4.0,43.0,55.0,2.0,17.0,10.0,,,89.0,7.0,13.0,1.0,,4.0,3.0,1.0,176.0,1.0,,1.0,,1.0,,5.0,1.0,2.0,1.0,20.0,,8.0,8.0,1.0,10.0,126.0,75.0,43.0,3.0,1.0,10.0,6.0,5.0,,3.0,1.0,,71.0,53.0,24.0,,,,,,156.0,140.0,1.0,17.0,32.0,52.8,,,,0.0,136.0,5.0,3.0,,,,,13.0,,1.0,111.0,,16.0,222.0,42.0,33.0,17.0,4.0,24.0,20.0,,170.0,6.0,321.0,2.0,,16.0,13.0,55.0,4.0,519.0,1.0,0.0,22.0,20.0,4.0,17.0,0.0,734.0,,7.0,14.0,4.0,16.0,0.0,,,,,,,,,
2011-12,360666,20,2012-01-03 19:45:00,35,West Brom,Away,103.0,7.0,3.0,3.0,,2.0,,112.0,3.0,1.0,3.0,6.0,8.0,19.0,212.0,,,9.0,9.0,7.0,3.0,1.0,,,,,,,,,,,,,,,,,,8.0,12.0,,,37.0,58.0,,,,4.0,3.0,10.0,,7.0,2.0,,,4.0,1.0,47.0,35.0,4.0,20.0,11.0,,,64.0,15.0,3.0,,,,,,134.0,,,,,,,9.0,,1.0,1.0,19.0,,21.0,16.0,1.0,3.0,65.0,71.0,31.0,14.0,,3.0,1.0,1.0,,10.0,2.0,,39.0,38.0,15.0,,,,,,149.0,129.0,3.0,28.0,19.0,31.8,,,1.0,0.0,60.0,1.0,3.0,,,,,4.0,,3.0,63.0,,4.0,121.0,16.0,40.0,15.0,7.0,9.0,2.0,,111.0,9.0,184.0,1.0,1.0,27.0,9.0,44.0,3.0,296.0,1.0,0.0,8.0,20.0,1.0,11.0,5.0,482.0,,12.0,5.0,7.0,15.0,0.0,,,,,,,,,
2011-12,360666,20,2012-01-03 19:45:00,6,Spurs,Home,252.0,26.0,4.0,9.0,5.0,2.0,,310.0,9.0,,5.0,1.0,36.0,59.0,553.0,,,18.0,7.0,9.0,16.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,4.0,4.0,,,85.0,69.0,,,,,10.0,5.0,,14.0,16.0,6.0,,19.0,1.0,35.0,47.0,,15.0,8.0,,,71.0,4.0,14.0,1.0,,,,2.0,187.0,1.0,,1.0,1.0,,,9.0,,1.0,1.0,10.0,,26.0,19.0,1.0,5.0,189.0,69.0,51.0,7.0,,4.0,14.0,5.0,,3.0,1.0,,97.0,70.0,26.0,,,,,,147.0,140.0,4.0,38.0,22.0,68.2,,,,0.0,171.0,,1.0,,,3.0,,5.0,1.0,3.0,161.0,,18.0,268.0,45.0,22.0,11.0,10.0,35.0,25.0,,213.0,7.0,399.0,1.0,,11.0,36.0,80.0,6.0,632.0,,0.0,20.0,14.0,3.0,19.0,0.0,850.0,,7.0,10.0,14.0,11.0,0.0,,,,,,,,,
2011-12,360667,20,2012-01-03 19:45:00,111,Wigan,Home,190.0,19.0,,2.0,2.0,1.0,,309.0,5.0,,6.0,,32.0,39.0,497.0,,,25.0,3.0,5.0,15.0,1.0,,,,,,1.0,,,,,19.0,,,,1.0,1.0,,7.0,4.0,,,72.0,38.0,1.0,1.0,,3.0,6.0,8.0,,9.0,12.0,7.0,,9.0,,36.0,30.0,3.0,7.0,4.0,,,80.0,10.0,6.0,1.0,,2.0,,1.0,138.0,1.0,,1.0,1.0,,,5.0,1.0,4.0,,5.0,2.0,14.0,13.0,2.0,6.0,179.0,56.0,43.0,6.0,,11.0,6.0,5.0,,3.0,5.0,,104.0,67.0,22.0,,,,,,126.0,124.0,,13.0,19.0,63.4,2.0,,,0.0,178.0,2.0,,,,1.0,,12.0,,3.0,126.0,,17.0,205.0,27.0,9.0,13.0,7.0,26.0,19.0,,166.0,2.0,388.0,4.0,,8.0,32.0,52.0,,567.0,,0.0,23.0,12.0,,27.0,1.0,738.0,,8.0,7.0,9.0,11.0,0.0,,,,,,,,,
2011-12,360667,20,2012-01-03 19:45:00,56,Sunderland,Away,129.0,20.0,2.0,7.0,6.0,,1.0,124.0,6.0,1.0,3.0,4.0,15.0,30.0,246.0,,,9.0,5.0,3.0,6.0,1.0,,1.0,1.0,,,1.0,,,,,9.0,,,,,,1.0,7.0,16.0,,,60.0,47.0,3.0,2.0,2.0,4.0,3.0,7.0,1.0,6.0,12.0,3.0,,8.0,1.0,30.0,36.0,4.0,10.0,4.0,,,47.0,7.0,10.0,,,2.0,1.0,1.0,116.0,1.0,,1.0,1.0,,,13.0,3.0,1.0,1.0,10.0,,21.0,17.0,3.0,3.0,73.0,75.0,37.0,9.0,4.0,2.0,6.0,6.0,,7.0,1.0,,46.0,45.0,6.0,,,,,,123.0,112.0,3.0,26.0,10.0,36.6,,,,0.0,63.0,1.0,3.0,,,,1.0,2.0,,3.0,51.0,,8.0,145.0,35.0,21.0,12.0,6.0,21.0,16.0,1.0,77.0,6.0,188.0,1.0,1.0,17.0,15.0,55.0,2.0,312.0,,0.0,11.0,15.0,,11.0,0.0,485.0,,8.0,8.0,6.0,13.0,0.0,,,,,,,,,
2011-12,360663,20,2012-01-03 20:00:00,14,Liverpool,Away,216.0,22.0,1.0,7.0,6.0,,,302.0,2.0,,4.0,5.0,25.0,48.0,511.0,,1.0,21.0,8.0,11.0,9.0,,,,,,1.0,2.0,,,,,13.0,,,,,,,5.0,6.0,,,95.0,62.0,1.0,2.0,,1.0,3.0,5.0,,6.0,18.0,18.0,,15.0,1.0,39.0,50.0,1.0,1.0,1.0,1.0,,74.0,8.0,13.0,,,3.0,,2.0,175.0,,,,,,,3.0,,,1.0,3.0,,14.0,13.0,1.0,4.0,177.0,78.0,53.0,5.0,,4.0,5.0,6.0,,3.0,1.0,,93.0,98.0,25.0,1.0,1.0,1.0,,,149.0,145.0,2.0,32.0,21.0,64.0,,,,0.0,146.0,2.0,1.0,,,,,7.0,1.0,3.0,159.0,,9.0,234.0,38.0,5.0,12.0,3.0,39.0,36.0,,204.0,5.0,398.0,,,19.0,26.0,68.0,,593.0,,0.0,16.0,18.0,2.0,21.0,1.0,778.0,,10.0,8.0,6.0,15.0,0.0,,,,,,,,,
2011-12,360663,20,2012-01-03 20:00:00,43,Man City,Home,135.0,5.0,2.0,2.0,,,,123.0,6.0,1.0,6.0,7.0,15.0,19.0,256.0,,,16.0,11.0,8.0,5.0,1.0,,1.0,,1.0,,1.0,,,,,7.0,1.0,,,1.0,,,7.0,9.0,,,54.0,57.0,,,1.0,5.0,3.0,8.0,,5.0,3.0,1.0,,16.0,5.0,50.0,39.0,5.0,28.0,16.0,,,55.0,13.0,7.0,1.0,,2.0,,1.0,127.0,2.0,1.0,1.0,1.0,1.0,,14.0,1.0,1.0,,26.0,1.0,12.0,8.0,,6.0,80.0,72.0,33.0,6.0,2.0,1.0,7.0,6.0,,3.0,2.0,,52.0,26.0,6.0,,,,,1.0,143.0,127.0,4.0,28.0,13.0,36.0,1.0,,2.0,0.0,70.0,3.0,3.0,,1.0,,1.0,2.0,,2.0,55.0,,8.0,145.0,9.0,44.0,7.0,4.0,8.0,4.0,1.0,95.0,3.0,194.0,1.0,1.0,28.0,16.0,45.0,,331.0,,1.0,11.0,19.0,4.0,18.0,0.0,539.0,,16.0,5.0,5.0,13.0,0.0,,,,,,,,,
