season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,fiftyFifty,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFiftyFifty,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,attLgCentre,attPenMiss,attPenPost,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,attPenTarget,attOboxOwnGoal,attLgLeft,attLgRight
2020-21,2128562,28,2021-03-14 19:15:00,21,West Ham,Away,177.0,10.0,,3.0,3.0,4.0,,161.0,3.0,,5.0,1.0,3.0,19.0,335.0,,,13.0,10.0,18.0,5.0,,,,,,,,,1.0,,,,7.0,,,,,,1.0,10.0,6.0,6.0,1.0,62.0,64.0,,,,,9.0,4.0,8.0,,,2.0,10.0,7.0,,7.0,3.0,33.0,50.0,,26.0,15.0,,,26.0,57.0,2.0,12.0,,,,,,159.0,,,,,,,4.0,,,,15.0,,10.0,10.0,1.0,,5.0,96.0,64.0,38.0,6.0,,2.0,3.0,,392.0,7.0,,1.0,64.0,44.0,23.0,,,,,,122.0,122.0,5.0,31.0,19.0,38.2,,,,1.0,9.0,0.0,94.0,3.0,1.0,4.0,,,,3.0,,,2.0,19.0,83.0,319.0,4.0,5.0,202.0,30.0,26.0,13.0,2.0,19.0,17.0,,119.0,9.0,228.0,2.0,,8.0,3.0,46.0,2.0,411.0,,0.0,7.0,13.0,,19.0,0.0,595.0,18.0,9.0,,7.0,3.0,7.0,0.0,,,,,,,,,,,,
2020-21,2128565,28,2021-03-15 20:00:00,14,Liverpool,Away,185.0,19.0,,3.0,3.0,,2.0,172.0,2.0,,7.0,2.0,3.0,16.0,354.0,,1.0,14.0,24.0,19.0,9.0,2.0,,,,,,,,,,,,10.0,,,,,2.0,10.0,8.0,2.0,9.0,3.0,69.0,76.0,1.0,1.0,,2.0,21.0,3.0,11.0,,,2.0,5.0,2.0,,8.0,1.0,63.0,59.0,2.0,26.0,13.0,,,34.0,53.0,10.0,16.0,1.0,,3.0,3.0,,158.0,1.0,,1.0,1.0,,,3.0,1.0,,,13.0,,14.0,14.0,1.0,,7.0,118.0,70.0,39.0,3.0,,5.0,7.0,4.0,445.0,3.0,2.0,,63.0,65.0,23.0,,,,,,159.0,159.0,2.0,28.0,36.0,47.3,,,,2.0,21.0,0.0,122.0,3.0,2.0,5.0,,,,5.0,,,3.0,20.0,86.0,336.0,9.0,12.0,216.0,49.0,26.0,20.0,2.0,12.0,10.0,,136.0,1.0,263.0,1.0,,16.0,3.0,49.0,1.0,467.0,,0.0,12.0,14.0,1.0,15.0,1.0,667.0,29.0,15.0,,10.0,2.0,9.0,0.0,,,,,,,,,,,,
2020-21,2128565,28,2021-03-15 20:00:00,39,Wolves,Home,222.0,43.0,1.0,6.0,5.0,2.0,,186.0,8.0,,5.0,5.0,7.0,44.0,402.0,,,15.0,19.0,24.0,5.0,1.0,2.0,,,,,1.0,1.0,,,,,7.0,,,,,,8.0,9.0,3.0,8.0,2.0,84.0,82.0,1.0,2.0,,1.0,22.0,3.0,10.0,,,3.0,17.0,9.0,,10.0,2.0,59.0,63.0,1.0,13.0,10.0,1.0,,34.0,55.0,17.0,10.0,,,1.0,1.0,1.0,174.0,,,,,,,10.0,,,1.0,10.0,,21.0,21.0,3.0,,5.0,116.0,71.0,41.0,2.0,,1.0,5.0,5.0,486.0,3.0,,,52.0,82.0,35.0,,,,,,170.0,170.0,5.0,41.0,28.0,52.7,,,,,22.0,0.0,134.0,2.0,1.0,3.0,,,,2.0,,,4.0,14.0,78.0,383.0,11.0,6.0,267.0,75.0,13.0,15.0,2.0,29.0,27.0,,106.0,6.0,270.0,,,17.0,8.0,75.0,2.0,508.0,,0.0,10.0,18.0,1.0,18.0,2.0,714.0,23.0,22.0,,11.0,3.0,11.0,0.0,,,,,,,,,,,,
2020-21,2128571,29,2021-03-02 20:00:00,39,Wolves,Away,164.0,31.0,,1.0,1.0,1.0,,94.0,9.0,,4.0,3.0,2.0,24.0,257.0,,,4.0,13.0,8.0,3.0,,1.0,1.0,,,,,,1.0,,,,4.0,,,,,1.0,1.0,19.0,4.0,5.0,1.0,45.0,53.0,,,,1.0,9.0,3.0,16.0,,,2.0,3.0,2.0,1.0,8.0,4.0,48.0,45.0,1.0,26.0,18.0,,2.0,20.0,25.0,5.0,8.0,,,1.0,,,100.0,1.0,1.0,1.0,,1.0,,9.0,,1.0,,18.0,,7.0,7.0,1.0,,4.0,82.0,42.0,20.0,10.0,,1.0,3.0,1.0,279.0,8.0,4.0,1.0,20.0,51.0,8.0,,,,,,101.0,101.0,,28.0,16.0,27.9,,,,2.0,9.0,0.0,82.0,6.0,1.0,7.0,,,1.0,2.0,,,2.0,11.0,35.0,236.0,6.0,4.0,182.0,40.0,26.0,18.0,2.0,7.0,5.0,1.0,48.0,4.0,134.0,1.0,,7.0,2.0,43.0,1.0,309.0,,0.0,6.0,17.0,,4.0,1.0,485.0,6.0,24.0,,12.0,2.0,10.0,0.0,,,,,,,,,,,,
2020-21,2128571,29,2021-03-02 20:00:00,43,Man City,Home,312.0,36.0,,2.0,2.0,,,426.0,3.0,,6.0,,6.0,38.0,736.0,,2.0,10.0,8.0,13.0,13.0,,1.0,,,,,,,,,,,21.0,,,,1.0,,4.0,5.0,1.0,18.0,4.0,149.0,60.0,2.0,3.0,2.0,1.0,9.0,8.0,12.0,,2.0,10.0,10.0,9.0,,9.0,,45.0,48.0,1.0,2.0,1.0,,,20.0,78.0,9.0,5.0,3.0,,1.0,,,184.0,,,,,,,4.0,3.0,,1.0,1.0,1.0,7.0,7.0,,,6.0,210.0,75.0,66.0,2.0,,3.0,10.0,10.0,781.0,3.0,1.0,,111.0,120.0,50.0,,,,,,110.0,110.0,16.0,15.0,23.0,72.1,1.0,,,,9.0,0.0,255.0,,,,,,,4.0,,,1.0,9.0,229.0,721.0,2.0,13.0,318.0,52.0,2.0,24.0,5.0,24.0,19.0,,276.0,,504.0,,,,7.0,47.0,3.0,798.0,1.0,0.0,22.0,14.0,3.0,11.0,0.0,954.0,58.0,4.0,,16.0,10.0,9.0,0.0,,,,,,,,,,,,
2020-21,2128567,29,2021-03-03 18:00:00,13,Leicester,Away,292.0,20.0,1.0,4.0,3.0,2.0,,181.0,3.0,,9.0,3.0,4.0,32.0,469.0,,2.0,17.0,27.0,20.0,12.0,1.0,4.0,,,,,,,,,,,12.0,,,,,,3.0,6.0,6.0,8.0,8.0,86.0,58.0,2.0,1.0,1.0,1.0,15.0,6.0,8.0,,,8.0,5.0,7.0,,4.0,4.0,51.0,36.0,1.0,31.0,17.0,1.0,,25.0,40.0,12.0,5.0,1.0,,,1.0,,141.0,1.0,,1.0,1.0,,,5.0,1.0,2.0,1.0,17.0,1.0,7.0,7.0,,,9.0,172.0,71.0,36.0,5.0,,6.0,8.0,4.0,551.0,,1.0,,68.0,63.0,27.0,,,,,,146.0,146.0,1.0,28.0,17.0,61.1,,,1.0,1.0,15.0,0.0,172.0,4.0,2.0,6.0,,2.0,,6.0,,,3.0,9.0,88.0,456.0,7.0,14.0,329.0,42.0,31.0,6.0,6.0,19.0,13.0,,114.0,6.0,261.0,3.0,,15.0,4.0,64.0,2.0,571.0,,0.0,16.0,9.0,4.0,23.0,2.0,746.0,24.0,12.0,,2.0,8.0,8.0,0.0,,,,,,,,,,,,
2020-21,2128567,29,2021-03-03 18:00:00,90,Burnley,Home,72.0,21.0,,4.0,4.0,1.0,,180.0,2.0,1.0,8.0,4.0,6.0,32.0,248.0,,1.0,20.0,20.0,27.0,8.0,1.0,,,,1.0,,,1.0,,,,2.0,9.0,,,1.0,,2.0,,8.0,8.0,6.0,6.0,58.0,61.0,2.0,2.0,1.0,1.0,15.0,,2.0,,,5.0,7.0,9.0,,4.0,1.0,36.0,51.0,1.0,13.0,10.0,,,25.0,70.0,6.0,11.0,1.0,,2.0,2.0,1.0,130.0,,,,,,,6.0,1.0,,1.0,10.0,1.0,9.0,9.0,,,8.0,75.0,69.0,30.0,8.0,,3.0,6.0,7.0,330.0,6.0,1.0,,66.0,78.0,41.0,,,,,,155.0,155.0,4.0,10.0,35.0,38.9,1.0,2.0,,,15.0,0.0,88.0,2.0,1.0,3.0,,,,5.0,,,1.0,16.0,88.0,239.0,7.0,9.0,92.0,53.0,13.0,13.0,5.0,23.0,18.0,,137.0,7.0,282.0,,1.0,20.0,7.0,72.0,3.0,351.0,,0.0,12.0,8.0,1.0,20.0,0.0,522.0,18.0,20.0,,8.0,5.0,4.0,0.0,,,,,,,,,,,,
2020-21,2128572,29,2021-03-03 18:00:00,49,Sheff Utd,Home,84.0,16.0,,,,,,99.0,1.0,,1.0,8.0,4.0,28.0,183.0,,,7.0,19.0,15.0,6.0,,2.0,,,,,,,,,,,6.0,,,,,1.0,6.0,12.0,4.0,6.0,3.0,48.0,55.0,1.0,,1.0,3.0,7.0,2.0,15.0,,1.0,2.0,1.0,3.0,,2.0,3.0,56.0,36.0,3.0,47.0,28.0,,,34.0,57.0,13.0,6.0,1.0,,2.0,2.0,,121.0,1.0,,,1.0,,,13.0,1.0,,,28.0,,13.0,13.0,,,1.0,45.0,70.0,23.0,7.0,,3.0,4.0,2.0,238.0,7.0,1.0,,46.0,41.0,15.0,,,,,,123.0,123.0,3.0,22.0,18.0,28.2,,,,2.0,7.0,0.0,49.0,3.0,1.0,4.0,,,,5.0,,,3.0,16.0,48.0,177.0,6.0,7.0,99.0,27.0,47.0,9.0,2.0,8.0,6.0,,84.0,4.0,172.0,,,27.0,4.0,74.0,1.0,263.0,,1.0,9.0,13.0,1.0,13.0,1.0,443.0,10.0,18.0,,2.0,2.0,9.0,0.0,1.0,,,,,,,,,,,
2020-21,2128572,29,2021-03-03 18:00:00,7,Aston Villa,Away,242.0,42.0,3.0,7.0,4.0,1.0,1.0,306.0,1.0,,6.0,2.0,11.0,48.0,541.0,,,29.0,15.0,19.0,11.0,2.0,3.0,,,,,1.0,1.0,,,,,12.0,,1.0,,,,2.0,6.0,3.0,12.0,4.0,95.0,56.0,3.0,3.0,,,10.0,7.0,2.0,,,7.0,10.0,24.0,,6.0,,36.0,56.0,,9.0,6.0,,,34.0,83.0,6.0,13.0,,,4.0,3.0,1.0,182.0,,,,,,,1.0,,1.0,,6.0,1.0,9.0,9.0,,,6.0,194.0,78.0,52.0,2.0,,5.0,8.0,4.0,628.0,2.0,1.0,,109.0,87.0,66.0,,,,,,166.0,166.0,1.0,28.0,21.0,71.8,1.0,,,,10.0,0.0,170.0,,1.0,1.0,,,,5.0,1.0,,3.0,18.0,172.0,528.0,1.0,13.0,265.0,64.0,9.0,22.0,7.0,44.0,37.0,,226.0,3.0,420.0,1.0,,11.0,13.0,78.0,1.0,641.0,2.0,0.0,16.0,9.0,,30.0,0.0,838.0,34.0,13.0,,15.0,7.0,7.0,0.0,,,,,,,,,,,,
2020-21,2128568,29,2021-03-03 20:15:00,1,Man Utd,Away,235.0,27.0,2.0,9.0,7.0,2.0,,292.0,5.0,1.0,4.0,2.0,3.0,45.0,518.0,1.0,,27.0,14.0,18.0,9.0,1.0,2.0,,,,,,,,,,,9.0,,,,,,10.0,5.0,3.0,6.0,5.0,88.0,51.0,,,,4.0,15.0,4.0,10.0,,,6.0,11.0,8.0,,6.0,,56.0,39.0,4.0,11.0,5.0,,2.0,25.0,79.0,13.0,4.0,,,,,,177.0,,,,,,,5.0,,1.0,,5.0,,10.0,10.0,1.0,,4.0,172.0,64.0,46.0,4.0,,6.0,4.0,1.0,589.0,3.0,3.0,,102.0,70.0,37.0,,,,,,140.0,140.0,1.0,20.0,25.0,63.0,,,,,15.0,0.0,163.0,2.0,,2.0,,,,6.0,1.0,,2.0,14.0,155.0,507.0,6.0,10.0,256.0,53.0,11.0,24.0,6.0,25.0,19.0,,195.0,3.0,369.0,1.0,1.0,6.0,3.0,62.0,2.0,600.0,2.0,0.0,11.0,6.0,,29.0,0.0,781.0,24.0,16.0,,11.0,6.0,4.0,0.0,,,,,,,,,,,,
2020-21,2128568,29,2021-03-03 20:15:00,31,Crystal Palace,Home,169.0,18.0,,2.0,2.0,1.0,,110.0,4.0,,4.0,6.0,4.0,29.0,277.0,,1.0,17.0,18.0,14.0,5.0,,1.0,,,,,,1.0,,,,1.0,5.0,,,,,1.0,1.0,6.0,5.0,5.0,3.0,66.0,55.0,1.0,1.0,,1.0,18.0,3.0,11.0,,,4.0,7.0,1.0,,4.0,1.0,39.0,56.0,1.0,25.0,19.0,,,25.0,48.0,4.0,13.0,,,3.0,2.0,1.0,143.0,,,,,,,8.0,,1.0,,19.0,,9.0,9.0,2.0,,4.0,75.0,68.0,33.0,6.0,,2.0,3.0,2.0,331.0,3.0,,,65.0,36.0,19.0,,,,,,120.0,120.0,4.0,33.0,13.0,37.0,,,,,18.0,0.0,69.0,,1.0,1.0,,1.0,,3.0,,,2.0,11.0,51.0,262.0,8.0,5.0,192.0,42.0,25.0,12.0,3.0,13.0,10.0,,82.0,7.0,174.0,1.0,,22.0,4.0,66.0,1.0,353.0,,0.0,8.0,19.0,1.0,20.0,1.0,544.0,12.0,23.0,,10.0,4.0,12.0,0.0,,,,,,,,,,,,
2020-21,2128574,29,2021-03-04 18:00:00,11,Everton,Away,246.0,14.0,,2.0,2.0,1.0,,161.0,3.0,,6.0,4.0,5.0,22.0,405.0,,,8.0,13.0,23.0,7.0,,1.0,,,,,,,,,,,10.0,,,,,,5.0,7.0,4.0,5.0,6.0,88.0,75.0,1.0,1.0,1.0,4.0,17.0,6.0,14.0,,,3.0,4.0,6.0,,4.0,2.0,42.0,62.0,4.0,31.0,16.0,,,26.0,55.0,7.0,7.0,1.0,,2.0,2.0,,183.0,1.0,,1.0,,1.0,,4.0,,,1.0,16.0,,7.0,7.0,,,6.0,104.0,64.0,45.0,3.0,,1.0,7.0,3.0,483.0,5.0,3.0,,74.0,36.0,30.0,,,,,,148.0,148.0,2.0,33.0,32.0,51.9,,,,,17.0,0.0,125.0,1.0,2.0,3.0,,,,2.0,1.0,,3.0,6.0,69.0,391.0,5.0,8.0,272.0,38.0,31.0,17.0,3.0,15.0,12.0,,121.0,7.0,243.0,1.0,,13.0,6.0,48.0,2.0,500.0,,0.0,11.0,20.0,2.0,14.0,1.0,704.0,22.0,20.0,,12.0,3.0,11.0,0.0,,,,,,,,,,,,
2020-21,2128574,29,2021-03-04 18:00:00,35,West Brom,Home,183.0,23.0,,2.0,2.0,2.0,,180.0,1.0,2.0,7.0,3.0,8.0,33.0,361.0,,,21.0,23.0,13.0,8.0,,1.0,,,,,,,,,,,9.0,,,,,,2.0,5.0,6.0,7.0,4.0,65.0,71.0,2.0,2.0,,1.0,19.0,5.0,12.0,,1.0,3.0,11.0,11.0,,5.0,1.0,62.0,42.0,1.0,22.0,12.0,,,26.0,71.0,9.0,6.0,,,,,,172.0,,,,,,,2.0,,,2.0,12.0,,15.0,15.0,1.0,,7.0,114.0,69.0,35.0,3.0,,3.0,5.0,3.0,437.0,6.0,1.0,,46.0,66.0,34.0,,,,,,165.0,165.0,11.0,28.0,24.0,48.1,,,,1.0,19.0,0.0,99.0,1.0,1.0,2.0,,,,3.0,1.0,,2.0,20.0,105.0,353.0,11.0,8.0,208.0,49.0,22.0,29.0,3.0,25.0,22.0,,151.0,6.0,267.0,,2.0,16.0,8.0,71.0,3.0,450.0,,0.0,11.0,9.0,,29.0,3.0,670.0,24.0,21.0,,14.0,3.0,4.0,0.0,,,,,,,,,,,,
2020-21,2128570,29,2021-03-04 20:15:00,14,Liverpool,Home,284.0,30.0,1.0,2.0,1.0,,,289.0,4.0,1.0,6.0,,4.0,33.0,571.0,,,27.0,9.0,10.0,5.0,1.0,1.0,,,,,,,,,,,6.0,,,,,,6.0,7.0,4.0,4.0,3.0,108.0,67.0,1.0,1.0,,1.0,13.0,2.0,8.0,1.0,,5.0,4.0,6.0,,9.0,,45.0,51.0,1.0,14.0,6.0,,,27.0,81.0,9.0,8.0,,,1.0,1.0,,177.0,,,,,,,4.0,,,,6.0,,12.0,12.0,,,6.0,181.0,77.0,49.0,2.0,,4.0,2.0,1.0,637.0,2.0,3.0,,71.0,102.0,42.0,,,,,,147.0,147.0,6.0,22.0,32.0,54.2,,,,,13.0,0.0,190.0,4.0,,3.0,,,,4.0,,,3.0,13.0,135.0,554.0,8.0,7.0,296.0,69.0,14.0,29.0,4.0,15.0,11.0,,187.0,2.0,375.0,,1.0,5.0,5.0,56.0,1.0,656.0,,0.0,7.0,14.0,1.0,30.0,0.0,853.0,23.0,23.0,,19.0,5.0,6.0,0.0,,,,,,,,,,,,
2020-21,2128570,29,2021-03-04 20:15:00,8,Chelsea,Away,327.0,27.0,,,,1.0,,142.0,8.0,1.0,12.0,6.0,10.0,25.0,469.0,1.0,1.0,15.0,10.0,9.0,9.0,,,,,,,,,,,,,11.0,,,,,,4.0,4.0,3.0,7.0,4.0,93.0,71.0,1.0,1.0,,1.0,13.0,1.0,19.0,,1.0,2.0,6.0,3.0,,10.0,,51.0,45.0,1.0,30.0,11.0,,,27.0,37.0,8.0,9.0,1.0,,1.0,1.0,,200.0,1.0,,,1.0,,,8.0,1.0,1.0,,11.0,,11.0,11.0,3.0,,12.0,126.0,52.0,31.0,5.0,,5.0,5.0,5.0,532.0,2.0,2.0,,55.0,35.0,20.0,,,,,,126.0,126.0,5.0,29.0,24.0,45.8,,,,,13.0,0.0,130.0,1.0,,1.0,,,,5.0,,,3.0,14.0,68.0,453.0,4.0,10.0,367.0,44.0,30.0,12.0,2.0,12.0,10.0,,87.0,3.0,194.0,1.0,1.0,20.0,11.0,57.0,4.0,549.0,1.0,0.0,11.0,19.0,2.0,16.0,0.0,738.0,17.0,13.0,,8.0,2.0,14.0,0.0,,,,,,,,,,,,
2020-21,2128569,29,2021-03-19 20:00:00,2,Leeds,Away,119.0,13.0,5.0,5.0,1.0,,,106.0,2.0,,12.0,1.0,3.0,18.0,220.0,1.0,1.0,21.0,19.0,13.0,4.0,3.0,4.0,1.0,,,,,1.0,,,,,6.0,,,,,1.0,9.0,11.0,2.0,8.0,5.0,48.0,67.0,1.0,,1.0,1.0,16.0,2.0,13.0,,1.0,7.0,10.0,3.0,,11.0,3.0,64.0,60.0,1.0,39.0,18.0,,,,53.0,12.0,13.0,1.0,,5.0,,1.0,134.0,2.0,,2.0,1.0,1.0,,5.0,1.0,2.0,,18.0,,9.0,9.0,1.0,,13.0,73.0,64.0,26.0,13.0,1.0,6.0,3.0,4.0,299.0,2.0,1.0,,55.0,44.0,35.0,,,,,,161.0,161.0,1.0,20.0,32.0,48.8,,,,3.0,16.0,0.0,64.0,3.0,2.0,5.0,,1.0,1.0,7.0,,,2.0,,59.0,208.0,6.0,9.0,141.0,36.0,39.0,18.0,7.0,19.0,13.0,1.0,109.0,4.0,197.0,2.0,,13.0,3.0,55.0,4.0,319.0,2.0,0.0,13.0,25.0,1.0,25.0,2.0,573.0,22.0,18.0,,9.0,7.0,16.0,0.0,,,,,,,,,,,,
2020-21,2128569,29,2021-03-19 20:00:00,54,Fulham,Home,130.0,17.0,4.0,5.0,1.0,,,121.0,5.0,,6.0,10.0,6.0,25.0,246.0,,,21.0,13.0,19.0,7.0,3.0,6.0,,,,,,,,,,,6.0,,,,,1.0,9.0,8.0,5.0,11.0,2.0,53.0,55.0,1.0,,1.0,,17.0,3.0,9.0,,,13.0,7.0,2.0,1.0,12.0,1.0,60.0,64.0,,32.0,12.0,,,,45.0,13.0,12.0,,,2.0,2.0,,121.0,1.0,1.0,1.0,,1.0,,5.0,,,,12.0,,9.0,9.0,,,6.0,80.0,63.0,35.0,7.0,,2.0,9.0,6.0,316.0,2.0,,,32.0,35.0,42.0,,,,,,178.0,178.0,6.0,22.0,20.0,51.2,,,,1.0,17.0,0.0,85.0,2.0,,2.0,,,,4.0,1.0,,3.0,,54.0,229.0,11.0,11.0,157.0,35.0,32.0,26.0,13.0,24.0,11.0,,92.0,5.0,206.0,,,22.0,8.0,48.0,1.0,339.0,,0.0,13.0,20.0,,29.0,2.0,590.0,30.0,32.0,,13.0,13.0,10.0,0.0,,,,,,,,,,,,
2020-21,2128566,29,2021-03-20 20:00:00,36,Brighton,Home,419.0,21.0,1.0,4.0,3.0,1.0,,232.0,2.0,,3.0,1.0,2.0,34.0,647.0,1.0,,18.0,13.0,10.0,6.0,1.0,1.0,,,,,,,,,,,10.0,,,,,,7.0,2.0,1.0,8.0,3.0,113.0,62.0,1.0,1.0,,,13.0,4.0,8.0,,,3.0,7.0,1.0,,6.0,1.0,43.0,43.0,,4.0,2.0,,,17.0,65.0,12.0,5.0,3.0,,,,,193.0,3.0,,1.0,3.0,,,2.0,3.0,,,2.0,,10.0,10.0,,,3.0,217.0,70.0,46.0,1.0,,1.0,9.0,6.0,718.0,,1.0,,58.0,72.0,29.0,,,,,,115.0,115.0,3.0,24.0,31.0,65.3,,,,,13.0,0.0,205.0,,1.0,1.0,,1.0,,1.0,2.0,,3.0,6.0,112.0,638.0,8.0,10.0,437.0,43.0,4.0,17.0,2.0,10.0,8.0,,158.0,1.0,301.0,,,10.0,3.0,65.0,2.0,728.0,1.0,0.0,11.0,16.0,2.0,20.0,0.0,867.0,23.0,12.0,,12.0,3.0,8.0,0.0,,,,,,,,,,,,
2020-21,2128566,29,2021-03-20 20:00:00,4,Newcastle,Away,190.0,21.0,,1.0,1.0,1.0,,115.0,1.0,2.0,7.0,6.0,3.0,31.0,304.0,,,18.0,10.0,13.0,3.0,,1.0,,,,,,,,,,,2.0,,,,1.0,,4.0,8.0,3.0,2.0,1.0,73.0,54.0,,,,,13.0,,12.0,,,1.0,3.0,1.0,,7.0,2.0,43.0,43.0,,15.0,3.0,,,17.0,42.0,5.0,12.0,,,,,,133.0,,,,,,,4.0,,,,3.0,1.0,16.0,16.0,8.0,,7.0,88.0,61.0,38.0,3.0,,2.0,1.0,1.0,360.0,4.0,3.0,,59.0,50.0,10.0,,,,,,116.0,116.0,,21.0,24.0,34.7,1.0,,,,13.0,0.0,88.0,2.0,1.0,3.0,,,,2.0,,,3.0,11.0,52.0,287.0,5.0,3.0,213.0,41.0,15.0,17.0,1.0,5.0,4.0,,80.0,5.0,174.0,,2.0,18.0,3.0,60.0,1.0,382.0,,0.0,3.0,11.0,,19.0,1.0,532.0,4.0,13.0,,8.0,1.0,6.0,0.0,,,,,,,,,,,,
2020-21,2128575,29,2021-03-21 15:00:00,21,West Ham,Home,110.0,11.0,,3.0,3.0,2.0,,150.0,2.0,,4.0,2.0,2.0,19.0,257.0,,,17.0,23.0,18.0,9.0,,,1.0,,,,,,2.0,,,,13.0,,,1.0,,2.0,10.0,11.0,7.0,15.0,,51.0,68.0,2.0,2.0,1.0,1.0,13.0,3.0,9.0,1.0,,3.0,12.0,3.0,,5.0,1.0,57.0,43.0,1.0,20.0,15.0,,,20.0,58.0,18.0,8.0,,,1.0,1.0,,150.0,3.0,1.0,2.0,2.0,1.0,,5.0,2.0,,3.0,15.0,1.0,12.0,12.0,4.0,,4.0,74.0,63.0,32.0,5.0,3.0,6.0,6.0,5.0,326.0,6.0,,2.0,66.0,72.0,24.0,,,,,,132.0,132.0,3.0,32.0,22.0,36.9,1.0,2.0,,,13.0,0.0,73.0,3.0,3.0,5.0,,,1.0,7.0,,,2.0,7.0,90.0,245.0,3.0,12.0,135.0,22.0,20.0,12.0,3.0,19.0,16.0,1.0,126.0,5.0,232.0,1.0,,21.0,2.0,53.0,1.0,348.0,,0.0,15.0,12.0,,22.0,3.0,516.0,26.0,9.0,,7.0,3.0,5.0,0.0,,,,,,,,,,,,
2020-21,2128575,29,2021-03-21 15:00:00,3,Arsenal,Away,227.0,11.0,1.0,6.0,5.0,2.0,1.0,304.0,5.0,,1.0,1.0,7.0,14.0,525.0,,2.0,16.0,18.0,23.0,12.0,1.0,2.0,,,,,,,,,,,14.0,,,,,,4.0,15.0,,9.0,7.0,96.0,56.0,1.0,,1.0,3.0,11.0,5.0,7.0,,,5.0,16.0,4.0,,6.0,,43.0,57.0,3.0,21.0,12.0,,,20.0,63.0,8.0,15.0,1.0,,5.0,3.0,,205.0,1.0,,1.0,1.0,,,6.0,1.0,,,12.0,,9.0,9.0,,,1.0,146.0,55.0,29.0,3.0,,4.0,10.0,7.0,579.0,3.0,1.0,,76.0,74.0,38.0,,,,,,127.0,127.0,6.0,24.0,25.0,63.1,,,1.0,1.0,11.0,0.0,159.0,2.0,,2.0,,,,4.0,,,3.0,13.0,172.0,500.0,7.0,14.0,247.0,35.0,21.0,15.0,4.0,27.0,23.0,,214.0,3.0,386.0,,,8.0,10.0,39.0,,606.0,1.0,0.0,16.0,10.0,2.0,18.0,1.0,785.0,27.0,10.0,,9.0,5.0,6.0,0.0,,,,,,,,,,,,
