season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attLgCentre,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickPost,attObxdLeft,attIboxOwnGoal,attLgRight,attPenTarget,ownGoals,attOboxOwnGoal,attObxdRight,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,expectedGoalsFreekick,attPenPost,keeperGoals,subsGoals,winningGoal,rescindedRedCard
2019-20,1059920,22,2020-01-11 17:30:00,6,Spurs,Home,182.0,17.0,2.0,5.0,3.0,1.0,,121.0,3.0,1.0,11.0,,1.0,11.0,298.0,,1.0,8.0,15.0,9.0,9.0,2.0,2.0,,,,,,,,12.0,,,,,,2.0,12.0,1.0,9.0,5.0,47.0,69.0,1.0,1.0,,1.0,12.0,2.0,20.0,1.0,1.0,4.0,4.0,1.0,,11.0,3.0,59.0,45.0,1.0,38.0,19.0,,2.0,39.0,4.0,8.0,,,1.0,1.0,,136.0,,,,,,,7.0,,1.0,,19.0,,13.0,13.0,2.0,11.0,97.0,58.0,29.0,3.0,,5.0,6.0,4.0,360.0,2.0,1.0,38.0,42.0,17.0,,,,,,129.0,129.0,1.0,33.0,21.0,33.2,,,,,12.0,0.0,101.0,6.0,,5.0,,2.0,,8.0,,2.0,43.0,285.0,10.0,11.0,208.0,35.0,38.0,24.0,4.0,10.0,6.0,,72.0,2.0,183.0,1.0,1.0,13.0,1.0,48.0,2.0,381.0,,0.0,14.0,13.0,5.0,13.0,0.0,591.0,17.0,13.0,15.0,4.0,10.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059912,22,2020-01-12 14:00:00,57,Watford,Away,138.0,12.0,2.0,8.0,6.0,3.0,,166.0,3.0,,1.0,8.0,,19.0,296.0,,1.0,9.0,30.0,42.0,11.0,1.0,2.0,2.0,,,,,,,16.0,,,,,,8.0,2.0,8.0,13.0,5.0,72.0,69.0,2.0,1.0,2.0,2.0,21.0,6.0,9.0,,,5.0,6.0,8.0,,5.0,1.0,59.0,81.0,2.0,36.0,22.0,,,45.0,13.0,3.0,1.0,,,,,169.0,2.0,,1.0,2.0,,,11.0,3.0,2.0,,22.0,,7.0,7.0,2.0,1.0,90.0,85.0,41.0,5.0,1.0,4.0,10.0,6.0,392.0,2.0,1.0,47.0,64.0,22.0,,,,,,154.0,154.0,4.0,29.0,29.0,43.3,,,,1.0,21.0,0.0,80.0,,1.0,1.0,,2.0,2.0,6.0,,3.0,69.0,290.0,12.0,14.0,168.0,32.0,36.0,13.0,4.0,18.0,14.0,2.0,108.0,9.0,261.0,3.0,,24.0,,59.0,5.0,411.0,,0.0,18.0,27.0,3.0,16.0,1.0,609.0,27.0,8.0,10.0,5.0,15.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059912,22,2020-01-12 14:00:00,91,Bournemouth,Home,213.0,16.0,1.0,3.0,2.0,,,210.0,4.0,,5.0,4.0,7.0,20.0,420.0,,,22.0,42.0,30.0,5.0,1.0,1.0,,,,1.0,1.0,,,7.0,,,,,1.0,1.0,13.0,5.0,2.0,8.0,59.0,59.0,,,,1.0,22.0,2.0,10.0,1.0,,5.0,11.0,3.0,,14.0,1.0,81.0,59.0,1.0,15.0,9.0,1.0,,61.0,3.0,13.0,,,5.0,2.0,1.0,188.0,,,,,,,7.0,,,,9.0,,11.0,11.0,1.0,5.0,142.0,74.0,38.0,5.0,,4.0,2.0,1.0,510.0,7.0,2.0,92.0,53.0,33.0,,,,,,188.0,188.0,1.0,29.0,24.0,56.7,,,,,22.0,0.0,147.0,3.0,,2.0,,1.0,,7.0,,3.0,103.0,400.0,8.0,6.0,249.0,41.0,15.0,22.0,5.0,21.0,16.0,,156.0,2.0,308.0,,,20.0,7.0,56.0,,536.0,,0.0,10.0,8.0,,25.0,1.0,742.0,18.0,22.0,9.0,5.0,6.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059913,22,2020-01-12 16:30:00,43,Man City,Away,383.0,10.0,1.0,4.0,3.0,1.0,,430.0,4.0,,4.0,4.0,11.0,26.0,809.0,1.0,2.0,12.0,12.0,11.0,11.0,1.0,4.0,1.0,,1.0,,1.0,,,17.0,,,,,,7.0,7.0,,14.0,8.0,131.0,60.0,4.0,2.0,4.0,,17.0,2.0,17.0,,1.0,4.0,10.0,4.0,,9.0,,54.0,49.0,,5.0,3.0,,,56.0,12.0,3.0,6.0,,1.0,,1.0,192.0,6.0,,3.0,6.0,,,4.0,6.0,,1.0,3.0,,8.0,8.0,1.0,4.0,275.0,66.0,59.0,2.0,,5.0,13.0,12.0,865.0,2.0,2.0,103.0,91.0,30.0,1.0,1.0,1.0,,,111.0,111.0,12.0,18.0,26.0,70.6,,,,,17.0,0.0,279.0,,,,,,1.0,8.0,1.0,3.0,185.0,797.0,9.0,18.0,403.0,23.0,5.0,25.0,2.0,16.0,14.0,1.0,222.0,2.0,490.0,,,12.0,12.0,41.0,,877.0,3.0,0.0,22.0,16.0,4.0,12.0,1.0,1037.0,49.0,14.0,19.0,4.0,8.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059913,22,2020-01-12 16:30:00,7,Aston Villa,Home,191.0,14.0,2.0,4.0,2.0,3.0,,104.0,5.0,,4.0,4.0,5.0,22.0,291.0,,,14.0,11.0,12.0,4.0,1.0,1.0,,,,,,,,5.0,1.0,,,,,2.0,14.0,8.0,7.0,,71.0,48.0,,,1.0,,17.0,2.0,19.0,1.0,1.0,2.0,,4.0,,7.0,1.0,49.0,54.0,,20.0,4.0,2.0,,24.0,5.0,11.0,1.0,,2.0,1.0,,109.0,,,,,,,12.0,,,2.0,4.0,,9.0,9.0,2.0,5.0,91.0,50.0,23.0,4.0,,3.0,2.0,1.0,334.0,3.0,3.0,34.0,55.0,16.0,,,,,1.0,111.0,111.0,2.0,27.0,12.0,29.4,,,,,17.0,0.0,91.0,4.0,2.0,5.0,,,,4.0,,3.0,39.0,273.0,8.0,5.0,221.0,32.0,20.0,26.0,2.0,7.0,5.0,,60.0,8.0,148.0,,,12.0,7.0,51.0,1.0,362.0,,0.0,7.0,15.0,,14.0,2.0,538.0,20.0,16.0,17.0,2.0,9.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059930,23,2020-01-18 12:30:00,57,Watford,Home,82.0,27.0,1.0,6.0,5.0,2.0,,160.0,3.0,1.0,,14.0,6.0,35.0,236.0,1.0,,14.0,16.0,34.0,11.0,,,1.0,,1.0,,1.0,,,12.0,,,,,1.0,8.0,11.0,5.0,11.0,4.0,55.0,72.0,3.0,4.0,,2.0,13.0,5.0,16.0,1.0,2.0,3.0,14.0,8.0,,7.0,2.0,61.0,82.0,2.0,11.0,5.0,,,57.0,13.0,12.0,,,5.0,2.0,1.0,146.0,,,,,,,9.0,,,1.0,5.0,,13.0,13.0,,,71.0,76.0,40.0,3.0,,6.0,5.0,2.0,317.0,6.0,,51.0,60.0,37.0,,,,,1.0,171.0,171.0,6.0,29.0,31.0,41.5,,,,1.0,13.0,0.0,70.0,4.0,1.0,4.0,,1.0,1.0,8.0,,2.0,87.0,221.0,3.0,11.0,102.0,39.0,11.0,21.0,1.0,25.0,24.0,1.0,138.0,10.0,265.0,,1.0,32.0,6.0,65.0,2.0,342.0,3.0,0.0,15.0,25.0,,22.0,2.0,551.0,41.0,19.0,11.0,3.0,7.0,0.0,,,,,1.0,,,,,,,,,,,,,
2019-20,1059930,23,2020-01-18 12:30:00,6,Spurs,Away,190.0,20.0,,4.0,4.0,3.0,,228.0,6.0,,1.0,2.0,6.0,19.0,414.0,,1.0,16.0,34.0,16.0,13.0,,,2.0,,,,,,,16.0,,,,,,5.0,11.0,4.0,11.0,5.0,66.0,74.0,2.0,2.0,,,15.0,5.0,11.0,,1.0,3.0,8.0,2.0,,15.0,1.0,82.0,61.0,,41.0,20.0,,2.0,49.0,13.0,12.0,,,,,,174.0,,,,,,,12.0,,,1.0,20.0,,8.0,8.0,1.0,1.0,129.0,69.0,38.0,3.0,,5.0,8.0,5.0,476.0,4.0,4.0,38.0,76.0,23.0,,1.0,1.0,1.0,,154.0,154.0,4.0,36.0,33.0,58.5,,,,,15.0,0.0,135.0,2.0,,2.0,,,2.0,6.0,1.0,2.0,89.0,392.0,10.0,13.0,220.0,39.0,41.0,26.0,3.0,13.0,10.0,2.0,118.0,3.0,297.0,,,16.0,6.0,51.0,3.0,504.0,,0.0,16.0,17.0,1.0,17.0,3.0,741.0,28.0,22.0,16.0,3.0,9.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059922,23,2020-01-18 15:00:00,3,Arsenal,Home,270.0,19.0,2.0,4.0,2.0,2.0,,191.0,6.0,1.0,7.0,4.0,1.0,20.0,457.0,,,21.0,28.0,22.0,6.0,2.0,1.0,1.0,,1.0,,1.0,,,8.0,,,,,1.0,4.0,9.0,3.0,7.0,4.0,90.0,74.0,,,1.0,2.0,17.0,2.0,9.0,1.0,1.0,4.0,10.0,3.0,,8.0,1.0,64.0,55.0,2.0,16.0,7.0,,,54.0,9.0,9.0,,,3.0,,1.0,186.0,,,,,,,7.0,1.0,,1.0,7.0,,12.0,12.0,,7.0,141.0,66.0,33.0,5.0,1.0,3.0,5.0,4.0,546.0,3.0,1.0,90.0,67.0,26.0,,,,,,161.0,161.0,5.0,35.0,27.0,61.0,,2.0,,,17.0,0.0,150.0,2.0,1.0,2.0,,,1.0,5.0,,1.0,101.0,437.0,10.0,8.0,314.0,40.0,16.0,24.0,4.0,17.0,13.0,1.0,143.0,4.0,270.0,,1.0,24.0,1.0,58.0,3.0,567.0,1.0,0.0,11.0,13.0,1.0,23.0,1.0,758.0,21.0,12.0,12.0,4.0,8.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059922,23,2020-01-18 15:00:00,49,Sheff Utd,Away,117.0,19.0,4.0,9.0,5.0,1.0,1.0,138.0,7.0,,1.0,3.0,3.0,23.0,246.0,,,15.0,22.0,28.0,3.0,3.0,4.0,,,,,,,,6.0,,,,,1.0,5.0,7.0,4.0,9.0,3.0,49.0,70.0,2.0,2.0,,1.0,18.0,2.0,12.0,,,5.0,8.0,7.0,,7.0,,55.0,64.0,1.0,17.0,6.0,,,68.0,13.0,8.0,,,4.0,4.0,,157.0,,,,,,,11.0,1.0,1.0,4.0,6.0,,18.0,18.0,2.0,1.0,80.0,74.0,31.0,4.0,1.0,3.0,3.0,4.0,329.0,2.0,1.0,46.0,75.0,24.0,,,,,,152.0,152.0,6.0,29.0,28.0,39.0,,,1.0,,18.0,0.0,67.0,2.0,1.0,3.0,,1.0,,6.0,,3.0,61.0,232.0,6.0,6.0,130.0,43.0,17.0,15.0,5.0,24.0,19.0,,116.0,11.0,247.0,1.0,,18.0,6.0,61.0,,353.0,,0.0,12.0,20.0,,18.0,2.0,534.0,26.0,13.0,9.0,5.0,12.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059923,23,2020-01-18 15:00:00,36,Brighton,Home,230.0,20.0,1.0,4.0,3.0,2.0,1.0,165.0,9.0,,6.0,6.0,6.0,28.0,391.0,,,24.0,16.0,18.0,6.0,1.0,1.0,,,,,,,,7.0,,,,,2.0,4.0,7.0,1.0,8.0,2.0,77.0,68.0,1.0,2.0,,2.0,23.0,5.0,12.0,,2.0,3.0,6.0,1.0,,17.0,,59.0,62.0,2.0,12.0,6.0,,,45.0,11.0,13.0,,,2.0,3.0,,176.0,1.0,,1.0,1.0,,,9.0,1.0,2.0,,6.0,,16.0,16.0,2.0,6.0,133.0,64.0,33.0,4.0,1.0,1.0,7.0,2.0,473.0,,1.0,65.0,54.0,28.0,,,,,,170.0,170.0,4.0,25.0,32.0,55.3,,2.0,,,23.0,0.0,114.0,1.0,1.0,2.0,,1.0,,3.0,,3.0,79.0,368.0,12.0,8.0,269.0,51.0,12.0,14.0,2.0,12.0,10.0,,123.0,6.0,243.0,2.0,,22.0,7.0,65.0,2.0,500.0,1.0,0.0,10.0,20.0,,27.0,3.0,729.0,36.0,27.0,11.0,3.0,10.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059923,23,2020-01-18 15:00:00,7,Aston Villa,Away,168.0,18.0,1.0,4.0,3.0,1.0,2.0,131.0,5.0,1.0,2.0,4.0,4.0,25.0,295.0,1.0,,24.0,18.0,16.0,2.0,2.0,,1.0,,,1.0,1.0,,,4.0,,,,,2.0,8.0,8.0,2.0,7.0,1.0,67.0,76.0,2.0,2.0,,,25.0,,11.0,,,4.0,9.0,6.0,,13.0,1.0,62.0,59.0,,19.0,5.0,,,55.0,13.0,11.0,1.0,,3.0,3.0,1.0,178.0,1.0,,1.0,1.0,,,6.0,1.0,,,5.0,,14.0,14.0,2.0,2.0,79.0,59.0,29.0,3.0,,3.0,2.0,3.0,376.0,5.0,2.0,74.0,70.0,23.0,,,,,,165.0,165.0,6.0,35.0,30.0,44.7,,,1.0,,25.0,0.0,73.0,1.0,,1.0,,,1.0,5.0,,3.0,66.0,278.0,11.0,5.0,195.0,38.0,19.0,19.0,2.0,20.0,18.0,1.0,112.0,3.0,222.0,,1.0,25.0,6.0,64.0,4.0,397.0,1.0,0.0,8.0,20.0,,29.0,3.0,618.0,14.0,16.0,12.0,4.0,12.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059926,23,2020-01-18 15:00:00,31,Crystal Palace,Away,93.0,17.0,2.0,2.0,,4.0,,83.0,5.0,1.0,1.0,8.0,2.0,23.0,174.0,,,6.0,21.0,24.0,2.0,1.0,2.0,,,,,,,,2.0,,,,,1.0,5.0,16.0,9.0,4.0,1.0,41.0,59.0,1.0,,1.0,4.0,6.0,1.0,15.0,,1.0,2.0,1.0,3.0,,7.0,1.0,55.0,64.0,4.0,44.0,20.0,,,46.0,7.0,9.0,1.0,,,,,132.0,1.0,,1.0,,1.0,,14.0,,1.0,1.0,20.0,,8.0,8.0,2.0,1.0,54.0,74.0,27.0,14.0,,1.0,3.0,3.0,236.0,9.0,6.0,44.0,43.0,10.0,,,,,,133.0,133.0,2.0,34.0,12.0,27.5,,2.0,1.0,1.0,6.0,0.0,43.0,4.0,,4.0,,1.0,,1.0,,2.0,33.0,160.0,4.0,4.0,112.0,36.0,44.0,20.0,2.0,6.0,4.0,,73.0,11.0,164.0,1.0,1.0,25.0,2.0,73.0,1.0,270.0,,0.0,5.0,18.0,1.0,10.0,2.0,458.0,12.0,9.0,14.0,2.0,13.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059926,23,2020-01-18 15:00:00,43,Man City,Home,179.0,31.0,5.0,19.0,14.0,1.0,,435.0,4.0,,6.0,4.0,6.0,28.0,595.0,1.0,2.0,20.0,24.0,21.0,16.0,1.0,3.0,1.0,,,,1.0,,,21.0,,1.0,,,,4.0,5.0,1.0,16.0,9.0,87.0,58.0,3.0,1.0,2.0,,10.0,9.0,14.0,,1.0,14.0,38.0,8.0,,12.0,,64.0,55.0,,3.0,3.0,,,71.0,9.0,6.0,2.0,,2.0,1.0,1.0,179.0,2.0,,2.0,2.0,,,5.0,2.0,,,3.0,1.0,9.0,9.0,1.0,6.0,198.0,57.0,42.0,2.0,,6.0,13.0,6.0,649.0,1.0,2.0,146.0,79.0,67.0,,,,,,150.0,150.0,8.0,23.0,21.0,72.5,1.0,2.0,1.0,,10.0,0.0,202.0,2.0,,2.0,,2.0,1.0,10.0,1.0,3.0,263.0,579.0,2.0,19.0,195.0,44.0,3.0,21.0,11.0,58.0,47.0,1.0,304.0,5.0,529.0,,,11.0,7.0,46.0,,666.0,2.0,0.0,25.0,13.0,3.0,20.0,1.0,898.0,68.0,20.0,15.0,14.0,6.0,0.0,1.0,,1.0,,,1.0,,,,,,,,,,,,
2019-20,1059928,23,2020-01-18 15:00:00,45,Norwich,Home,258.0,18.0,,2.0,2.0,5.0,,279.0,2.0,,4.0,8.0,5.0,30.0,535.0,1.0,2.0,19.0,28.0,22.0,11.0,,1.0,,,1.0,,1.0,,1.0,13.0,1.0,,,,,5.0,5.0,1.0,7.0,9.0,123.0,68.0,1.0,1.0,1.0,,17.0,6.0,4.0,,2.0,4.0,7.0,1.0,,10.0,,59.0,57.0,,11.0,7.0,,,60.0,10.0,9.0,1.0,,4.0,,1.0,203.0,,,,,,,4.0,,,2.0,7.0,1.0,11.0,11.0,1.0,4.0,165.0,71.0,40.0,5.0,,4.0,7.0,5.0,618.0,2.0,1.0,101.0,94.0,19.0,,,,,1.0,151.0,151.0,5.0,27.0,31.0,66.0,,,,2.0,17.0,0.0,144.0,3.0,,3.0,,1.0,,5.0,1.0,3.0,139.0,525.0,6.0,11.0,296.0,41.0,11.0,22.0,4.0,12.0,8.0,,174.0,7.0,351.0,,,31.0,7.0,68.0,,635.0,1.0,1.0,16.0,13.0,4.0,22.0,2.0,820.0,22.0,18.0,13.0,4.0,8.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059928,23,2020-01-18 15:00:00,91,Bournemouth,Away,121.0,10.0,2.0,5.0,3.0,4.0,,98.0,6.0,1.0,6.0,13.0,4.0,29.0,214.0,1.0,,13.0,22.0,28.0,3.0,2.0,3.0,,,,,,,,2.0,,,,,1.0,8.0,7.0,9.0,5.0,1.0,51.0,61.0,2.0,2.0,,3.0,14.0,2.0,13.0,,,5.0,6.0,2.0,,8.0,3.0,57.0,59.0,3.0,21.0,9.0,,,48.0,10.0,8.0,,,3.0,1.0,,138.0,,,,,,,12.0,,1.0,1.0,9.0,,18.0,18.0,1.0,6.0,65.0,59.0,29.0,4.0,,1.0,4.0,3.0,293.0,5.0,,55.0,42.0,20.0,1.0,1.0,1.0,,,144.0,144.0,6.0,25.0,23.0,34.0,,,,1.0,14.0,0.0,62.0,3.0,1.0,3.0,,2.0,,1.0,2.0,3.0,46.0,201.0,8.0,6.0,144.0,22.0,21.0,9.0,5.0,14.0,9.0,,93.0,15.0,186.0,1.0,1.0,32.0,6.0,64.0,3.0,316.0,1.0,1.0,6.0,19.0,,17.0,2.0,493.0,17.0,13.0,4.0,5.0,9.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059929,23,2020-01-18 15:00:00,20,Southampton,Home,128.0,18.0,,7.0,7.0,1.0,1.0,161.0,3.0,,2.0,9.0,2.0,27.0,282.0,,,26.0,31.0,21.0,7.0,,1.0,,,,,,,,8.0,,1.0,,1.0,2.0,6.0,6.0,2.0,9.0,2.0,56.0,67.0,,,,1.0,15.0,1.0,18.0,,,1.0,9.0,8.0,1.0,2.0,1.0,75.0,54.0,1.0,16.0,8.0,,1.0,68.0,13.0,10.0,1.0,,3.0,6.0,,167.0,1.0,,1.0,1.0,,,8.0,1.0,,,8.0,2.0,10.0,10.0,,2.0,79.0,88.0,41.0,3.0,,4.0,4.0,5.0,381.0,1.0,6.0,74.0,66.0,31.0,1.0,1.0,1.0,,,185.0,185.0,7.0,17.0,40.0,52.5,2.0,3.0,,,15.0,0.0,100.0,1.0,,1.0,,1.0,,5.0,,3.0,61.0,269.0,10.0,8.0,151.0,40.0,16.0,20.0,1.0,24.0,23.0,,110.0,13.0,275.0,,,42.0,3.0,80.0,2.0,402.0,,0.0,11.0,14.0,,32.0,2.0,607.0,16.0,21.0,9.0,1.0,8.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059929,23,2020-01-18 15:00:00,39,Wolves,Away,140.0,21.0,,4.0,4.0,2.0,1.0,101.0,6.0,,2.0,7.0,8.0,36.0,237.0,1.0,,18.0,21.0,31.0,2.0,1.0,,,,,,,,,6.0,1.0,,,,1.0,5.0,9.0,2.0,6.0,2.0,52.0,75.0,3.0,1.0,3.0,1.0,15.0,1.0,9.0,,3.0,3.0,9.0,3.0,,6.0,,54.0,75.0,1.0,18.0,12.0,,,41.0,12.0,13.0,3.0,,3.0,1.0,,182.0,2.0,,2.0,2.0,,,6.0,2.0,1.0,2.0,12.0,,11.0,11.0,1.0,2.0,70.0,84.0,38.0,1.0,,2.0,3.0,4.0,345.0,1.0,3.0,34.0,74.0,20.0,,,,,1.0,186.0,186.0,3.0,36.0,26.0,47.5,,,3.0,,15.0,0.0,67.0,2.0,1.0,3.0,,,,3.0,,1.0,32.0,217.0,4.0,5.0,189.0,55.0,18.0,26.0,1.0,14.0,13.0,,70.0,3.0,196.0,2.0,,27.0,9.0,78.0,2.0,371.0,2.0,0.0,8.0,13.0,,23.0,1.0,563.0,17.0,18.0,18.0,3.0,10.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059931,23,2020-01-18 15:00:00,11,Everton,Away,189.0,12.0,3.0,6.0,3.0,2.0,,181.0,5.0,,5.0,4.0,8.0,21.0,364.0,,1.0,9.0,36.0,26.0,5.0,2.0,4.0,,,,,,,,6.0,,,,,1.0,7.0,10.0,2.0,8.0,3.0,78.0,78.0,4.0,3.0,1.0,1.0,11.0,3.0,4.0,1.0,,6.0,12.0,6.0,,12.0,1.0,69.0,62.0,1.0,19.0,14.0,,1.0,53.0,13.0,11.0,1.0,,1.0,1.0,,163.0,1.0,,1.0,,1.0,,8.0,,,,14.0,,15.0,15.0,1.0,5.0,109.0,69.0,37.0,7.0,,3.0,5.0,3.0,435.0,3.0,6.0,40.0,83.0,30.0,,,,,,155.0,155.0,7.0,32.0,32.0,51.2,,,1.0,1.0,11.0,0.0,109.0,4.0,1.0,4.0,,,,5.0,1.0,3.0,95.0,346.0,2.0,8.0,214.0,21.0,19.0,10.0,6.0,25.0,19.0,,133.0,6.0,270.0,1.0,,29.0,9.0,59.0,1.0,459.0,,0.0,11.0,20.0,4.0,12.0,0.0,659.0,20.0,15.0,6.0,6.0,10.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059931,23,2020-01-18 15:00:00,21,West Ham,Home,138.0,21.0,1.0,7.0,6.0,5.0,1.0,207.0,5.0,,4.0,8.0,11.0,43.0,338.0,,,20.0,26.0,36.0,9.0,,,,,,,,,,11.0,,,,,1.0,6.0,8.0,3.0,10.0,2.0,70.0,68.0,3.0,3.0,,3.0,9.0,2.0,6.0,,1.0,7.0,7.0,10.0,1.0,13.0,,62.0,69.0,3.0,17.0,10.0,,,72.0,11.0,13.0,,,2.0,3.0,,180.0,1.0,1.0,1.0,,1.0,,6.0,,,,10.0,,9.0,9.0,1.0,4.0,82.0,81.0,53.0,6.0,,4.0,6.0,6.0,414.0,3.0,,97.0,74.0,30.0,,,,,,165.0,165.0,3.0,32.0,27.0,48.8,,2.0,,,9.0,0.0,103.0,2.0,,2.0,,,,4.0,,2.0,82.0,323.0,6.0,10.0,159.0,41.0,17.0,11.0,7.0,27.0,20.0,,127.0,13.0,303.0,,,26.0,11.0,74.0,3.0,435.0,,0.0,12.0,16.0,2.0,25.0,1.0,645.0,19.0,20.0,4.0,7.0,13.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059927,23,2020-01-18 17:30:00,4,Newcastle,Home,97.0,14.0,,5.0,5.0,4.0,2.0,100.0,8.0,1.0,1.0,10.0,3.0,30.0,192.0,,,17.0,21.0,29.0,4.0,1.0,1.0,,,,,,,,5.0,,1.0,,,1.0,6.0,8.0,11.0,4.0,3.0,35.0,54.0,2.0,1.0,1.0,2.0,15.0,,7.0,1.0,,1.0,6.0,2.0,,6.0,1.0,51.0,63.0,2.0,40.0,19.0,,,39.0,9.0,13.0,,,,2.0,,120.0,1.0,,1.0,,1.0,,11.0,,1.0,,19.0,1.0,11.0,11.0,2.0,1.0,59.0,62.0,28.0,10.0,1.0,5.0,1.0,2.0,257.0,9.0,,67.0,29.0,17.0,,,,,,151.0,151.0,3.0,31.0,12.0,30.1,1.0,,,,15.0,0.0,72.0,2.0,2.0,3.0,,,,5.0,,3.0,40.0,178.0,7.0,6.0,123.0,34.0,40.0,18.0,1.0,11.0,10.0,,71.0,8.0,174.0,1.0,1.0,29.0,3.0,60.0,1.0,286.0,,0.0,7.0,13.0,1.0,27.0,1.0,507.0,10.0,25.0,9.0,1.0,7.0,0.0,,,,,,,,,,,,,,,,,,
2019-20,1059927,23,2020-01-18 17:30:00,8,Chelsea,Away,152.0,26.0,2.0,8.0,6.0,3.0,,413.0,4.0,,2.0,,4.0,19.0,557.0,,,23.0,29.0,21.0,14.0,1.0,1.0,1.0,,,,1.0,,,17.0,,,,,,8.0,4.0,3.0,8.0,11.0,84.0,58.0,2.0,3.0,,,17.0,8.0,9.0,,,10.0,15.0,11.0,,9.0,1.0,63.0,51.0,,9.0,5.0,,,76.0,14.0,9.0,,,2.0,,1.0,184.0,,,,,,,5.0,,,,5.0,,18.0,18.0,,2.0,192.0,56.0,47.0,1.0,,5.0,10.0,4.0,636.0,,1.0,112.0,101.0,50.0,,,,,,160.0,160.0,6.0,19.0,31.0,69.9,,,,1.0,17.0,0.0,195.0,,1.0,1.0,,,1.0,7.0,1.0,3.0,246.0,539.0,8.0,15.0,188.0,42.0,9.0,11.0,8.0,34.0,26.0,1.0,295.0,5.0,501.0,,,12.0,6.0,42.0,2.0,655.0,3.0,0.0,19.0,15.0,,24.0,1.0,854.0,38.0,19.0,7.0,10.0,10.0,0.0,,,,,,,,,,,,,,,,,,
