season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdLeft,attObxdRight,attOneOnOne,attOpenplay,attPenGoal,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptedTackleFoul,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedPass,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperGoals,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,putThrough,redCard,rightsidePass,savedIbox,savedObox,saves,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,successfulPutThrough,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalDistance,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,winningGoal,wonContest,wonCorners,wonTackle,yellowCard,attLgLeft,attLgRight,attPenTarget,penGoalsConceded,penaltyConceded,penaltyFaced,attFreekickPost,penaltySave,attPenPost,secondYellow,attPenMiss,attOboxOwnGoal
2025-26,2561901,1,2025-08-16 17:30:00,39,Wolves,Home,185.0,23.0,,4.0,4.0,1.0,,145.0,6.0,,3.0,1.0,7.0,24.0,326.0,1.0,1.0,21.0,10.0,5.0,6.0,1.0,,,0.0,,,,,1.0,,,,8.0,0.0,,,,1.0,11.0,8.0,7.0,6.0,3.0,66.0,41.0,,,,1.0,7.0,3.0,14.0,,,4.0,12.0,4.0,0.0,14.0,,55.0,42.0,1.0,20.0,6.0,1.0,,0.325252,0.5589,,0.7363,2.2679,46.0,13.0,7.0,,,,,,118.0,,,,,,,9.0,0.0,1.0,,6.0,,6.0,6.0,1.0,0.0,3.0,106.0,61.0,35.0,6.0,0.0,2.0,5.0,3.0,371.0,4.0,2.0,0.0,39.0,66.0,26.0,,120.0,120.0,6.0,10.0,19.0,41.6,,,,,16.0,0.0,104.0,,,,,,3.0,,0.0,5.0,56.0,307.0,7.0,7.0,204.0,38.0,20.0,9.0,4.0,20.0,16.0,107384.53,,85.0,1.0,210.0,1.0,,10.0,7.0,48.0,4.0,394.0,2.0,0.0,9.0,25.0,1.0,24.0,1.0,576.0,19.0,9.0,0.0,5.0,4.0,17.0,0.0,,,,,,,,,,,,
2025-26,2561901,1,2025-08-16 17:30:00,43,Man City,Away,246.0,12.0,3.0,6.0,3.0,4.0,,270.0,1.0,3.0,3.0,1.0,7.0,13.0,510.0,1.0,1.0,16.0,5.0,10.0,4.0,2.0,3.0,1.0,0.0,,,1.0,,,,,,10.0,0.0,,,,1.0,5.0,6.0,3.0,8.0,7.0,90.0,40.0,3.0,2.0,1.0,3.0,6.0,4.0,5.0,,,5.0,8.0,6.0,0.0,14.0,2.0,42.0,55.0,3.0,22.0,12.0,,2.0,1.46095,2.4666,0.1217,2.2679,0.7363,48.0,7.0,13.0,2.0,,2.0,1.0,1.0,150.0,3.0,,3.0,3.0,,1.0,3.0,4.0,1.0,,12.0,,7.0,7.0,1.0,0.0,3.0,156.0,53.0,36.0,4.0,1.0,5.0,4.0,4.0,543.0,3.0,1.0,0.0,66.0,65.0,28.0,,109.0,109.0,2.0,11.0,18.0,58.4,,,,1.0,14.0,0.0,167.0,3.0,,3.0,1.0,1.0,7.0,,1.0,5.0,112.0,494.0,6.0,9.0,260.0,21.0,22.0,25.0,5.0,20.0,15.0,117073.5,2.0,134.0,6.0,323.0,1.0,3.0,9.0,7.0,30.0,,563.0,1.0,0.0,15.0,18.0,1.0,17.0,2.0,765.0,28.0,15.0,0.0,14.0,6.0,11.0,0.0,,,,,,,,,,,,
2025-26,2561898,1,2025-08-17 14:00:00,17,Nott'm Forest,Home,139.0,11.0,,5.0,5.0,3.0,,209.0,4.0,,4.0,2.0,10.0,18.0,343.0,,2.0,12.0,16.0,20.0,7.0,,1.0,1.0,0.0,,,,,,,,1.0,10.0,0.0,,,,,5.0,7.0,3.0,6.0,5.0,79.0,48.0,4.0,2.0,2.0,2.0,6.0,2.0,7.0,,,5.0,12.0,6.0,0.0,14.0,1.0,48.0,53.0,2.0,24.0,10.0,,2.0,1.00235,1.8283,,2.4317,1.4701,64.0,7.0,15.0,2.0,,5.0,3.0,,133.0,2.0,,2.0,2.0,,1.0,6.0,2.0,2.0,2.0,10.0,,9.0,9.0,1.0,0.0,4.0,108.0,52.0,19.0,5.0,1.0,4.0,5.0,5.0,396.0,3.0,1.0,0.0,85.0,54.0,39.0,,133.0,133.0,4.0,24.0,15.0,54.4,,,,,16.0,0.0,97.0,1.0,1.0,2.0,,1.0,4.0,,0.0,3.0,126.0,325.0,6.0,9.0,157.0,29.0,24.0,15.0,3.0,24.0,21.0,104833.58,2.0,169.0,4.0,284.0,2.0,,17.0,10.0,54.0,2.0,417.0,1.0,0.0,11.0,12.0,3.0,19.0,1.0,613.0,25.0,10.0,0.0,9.0,5.0,7.0,0.0,,,,1.0,1.0,1.0,,,,,,
2025-26,2561898,1,2025-08-17 14:00:00,94,Brentford,Away,194.0,4.0,2.0,3.0,1.0,1.0,,80.0,4.0,1.0,11.0,4.0,3.0,14.0,271.0,1.0,,12.0,20.0,16.0,4.0,3.0,1.0,,0.0,,,,,,,,,5.0,1.0,,,,,8.0,6.0,5.0,7.0,3.0,48.0,52.0,,,1.0,2.0,8.0,3.0,9.0,,,5.0,7.0,4.0,0.0,5.0,,53.0,48.0,2.0,27.0,11.0,1.0,,0.264241,1.4922,,1.4701,2.4317,47.0,15.0,5.0,1.0,,2.0,1.0,,135.0,,,,,,,5.0,0.0,,,11.0,,5.0,5.0,1.0,0.0,11.0,79.0,60.0,31.0,5.0,0.0,2.0,5.0,3.0,329.0,2.0,2.0,0.0,45.0,33.0,20.0,1.0,126.0,126.0,1.0,24.0,16.0,45.6,,,,3.0,16.0,0.0,84.0,,2.0,2.0,,,4.0,,0.0,4.0,35.0,260.0,8.0,7.0,214.0,11.0,27.0,14.0,4.0,16.0,12.0,108721.34,,68.0,4.0,148.0,,1.0,24.0,3.0,44.0,,346.0,1.0,0.0,10.0,20.0,,19.0,2.0,533.0,19.0,17.0,0.0,7.0,5.0,6.0,0.0,,,,,,,,,,,,
2025-26,2561902,1,2025-08-17 14:00:00,31,Crystal Palace,Away,107.0,13.0,,1.0,1.0,2.0,1.0,61.0,10.0,,1.0,6.0,5.0,18.0,168.0,,,15.0,17.0,16.0,4.0,1.0,,,0.0,,,1.0,,1.0,,,,6.0,0.0,,,,2.0,3.0,11.0,8.0,4.0,7.0,25.0,35.0,1.0,1.0,,2.0,5.0,4.0,12.0,1.0,1.0,2.0,2.0,4.0,0.0,11.0,,52.0,47.0,2.0,41.0,25.0,,1.0,0.093333,0.6573,0.1562,0.2606,0.6538,28.0,12.0,10.0,1.0,,2.0,3.0,1.0,82.0,,,,,,,14.0,0.0,,1.0,25.0,,7.0,7.0,,0.0,2.0,62.0,49.0,31.0,11.0,0.0,1.0,4.0,4.0,204.0,10.0,,0.0,32.0,15.0,18.0,,101.0,101.0,1.0,17.0,14.0,28.5,,,,,11.0,0.0,57.0,3.0,,2.0,,,3.0,,0.0,2.0,23.0,152.0,5.0,5.0,125.0,23.0,41.0,7.0,2.0,11.0,9.0,105191.01,,44.0,5.0,112.0,,,17.0,5.0,43.0,,226.0,,0.0,11.0,16.0,1.0,18.0,3.0,410.0,8.0,15.0,0.0,5.0,2.0,13.0,0.0,1.0,,,,,,,,,,,
2025-26,2561902,1,2025-08-17 14:00:00,8,Chelsea,Home,256.0,16.0,4.0,6.0,2.0,1.0,,260.0,6.0,1.0,2.0,6.0,7.0,21.0,510.0,1.0,1.0,20.0,16.0,17.0,7.0,3.0,6.0,,0.0,,,1.0,,,,,,12.0,0.0,,,,,6.0,4.0,7.0,11.0,8.0,54.0,39.0,1.0,2.0,,,6.0,9.0,5.0,,,11.0,13.0,4.0,0.0,4.0,2.0,47.0,52.0,,19.0,10.0,,1.0,1.3362,1.6046,0.0498,0.6538,0.2606,62.0,10.0,10.0,,,3.0,2.0,1.0,129.0,,,,,,,7.0,0.0,,,10.0,,11.0,11.0,1.0,0.0,2.0,197.0,70.0,47.0,2.0,0.0,4.0,6.0,3.0,548.0,4.0,,0.0,72.0,60.0,34.0,,117.0,117.0,8.0,13.0,13.0,71.5,,,,1.0,13.0,0.0,188.0,1.0,3.0,4.0,1.0,,7.0,1.0,0.0,4.0,119.0,492.0,6.0,10.0,269.0,29.0,19.0,24.0,10.0,29.0,19.0,101102.05,,151.0,2.0,328.0,,1.0,19.0,7.0,49.0,,568.0,1.0,0.0,19.0,13.0,4.0,21.0,2.0,763.0,31.0,19.0,0.0,12.0,11.0,6.0,0.0,,,,,,,,,,,,
2025-26,2561903,1,2025-08-17 16:30:00,1,Man Utd,Home,196.0,23.0,,3.0,3.0,1.0,,200.0,5.0,,3.0,4.0,7.0,41.0,393.0,,2.0,19.0,16.0,23.0,16.0,1.0,1.0,3.0,0.0,,,1.0,,1.0,,,,19.0,0.0,,,1.0,1.0,5.0,5.0,4.0,15.0,7.0,76.0,47.0,,,,,6.0,8.0,9.0,,,3.0,5.0,5.0,0.0,14.0,,53.0,70.0,,23.0,10.0,1.0,,0.94507,1.524,0.0956,0.7494,1.2134,54.0,10.0,19.0,,,3.0,2.0,1.0,170.0,,,,,,,5.0,0.0,1.0,,10.0,1.0,4.0,4.0,1.0,0.0,3.0,121.0,65.0,40.0,4.0,0.0,7.0,10.0,7.0,450.0,3.0,,0.0,61.0,73.0,32.0,,128.0,128.0,4.0,17.0,18.0,61.1,1.0,,,,10.0,0.0,108.0,1.0,1.0,2.0,,3.0,7.0,,0.0,4.0,95.0,372.0,6.0,17.0,226.0,40.0,23.0,13.0,3.0,15.0,12.0,106365.32,3.0,128.0,4.0,264.0,2.0,,18.0,9.0,67.0,1.0,475.0,1.0,0.0,22.0,22.0,4.0,20.0,1.0,672.0,36.0,14.0,0.0,9.0,3.0,11.0,0.0,,,,,,,,,,,,
2025-26,2561903,1,2025-08-17 16:30:00,3,Arsenal,Away,109.0,8.0,1.0,2.0,1.0,,,112.0,2.0,,9.0,5.0,3.0,20.0,219.0,,1.0,9.0,23.0,16.0,5.0,,3.0,,0.0,,,1.0,,,,,,5.0,0.0,,,,,10.0,15.0,7.0,5.0,4.0,32.0,50.0,,,1.0,,4.0,3.0,9.0,,,4.0,6.0,1.0,1.0,6.0,2.0,70.0,53.0,,30.0,13.0,,,0.513726,1.3073,0.0569,1.2134,0.7494,35.0,19.0,10.0,,,2.0,1.0,1.0,126.0,,,,,,,9.0,0.0,2.0,,13.0,,4.0,4.0,,0.0,9.0,69.0,58.0,29.0,3.0,0.0,1.0,4.0,3.0,272.0,8.0,,0.0,29.0,49.0,25.0,,129.0,129.0,4.0,14.0,21.0,38.9,,,,1.0,10.0,0.0,67.0,5.0,2.0,7.0,1.0,,3.0,,0.0,5.0,51.0,208.0,4.0,5.0,122.0,21.0,30.0,25.0,3.0,11.0,8.0,112430.48,,84.0,5.0,183.0,2.0,,19.0,5.0,49.0,2.0,294.0,,0.0,9.0,18.0,2.0,15.0,4.0,499.0,20.0,15.0,0.0,9.0,4.0,10.0,0.0,,,,,,,,,,,,
2025-26,2561904,1,2025-08-18 20:00:00,11,Everton,Away,204.0,11.0,1.0,4.0,3.0,3.0,1.0,124.0,8.0,1.0,5.0,7.0,13.0,18.0,324.0,,,16.0,18.0,19.0,2.0,1.0,1.0,,0.0,,,1.0,,,,,,1.0,0.0,,,,4.0,2.0,12.0,9.0,5.0,2.0,64.0,37.0,,1.0,,2.0,7.0,3.0,6.0,,,2.0,3.0,4.0,0.0,3.0,1.0,45.0,47.0,2.0,31.0,16.0,,2.0,0.438116,0.8028,0.0393,0.1047,1.0712,48.0,8.0,6.0,,,3.0,2.0,1.0,138.0,,,,,,,13.0,0.0,1.0,1.0,16.0,,2.0,2.0,,0.0,5.0,113.0,53.0,25.0,7.0,0.0,2.0,1.0,1.0,392.0,10.0,1.0,0.0,46.0,29.0,22.0,,136.0,136.0,3.0,18.0,10.0,45.6,,,,1.0,13.0,0.0,96.0,1.0,1.0,2.0,,,3.0,,0.0,2.0,61.0,311.0,7.0,3.0,234.0,28.0,31.0,18.0,2.0,11.0,9.0,105113.81,,98.0,5.0,188.0,1.0,1.0,27.0,14.0,56.0,2.0,411.0,,0.0,7.0,16.0,,21.0,2.0,602.0,14.0,19.0,0.0,6.0,2.0,12.0,0.0,,,,1.0,1.0,1.0,,,,,,
2025-26,2561904,1,2025-08-18 20:00:00,2,Leeds,Home,207.0,12.0,3.0,7.0,4.0,2.0,,201.0,4.0,,3.0,4.0,20.0,25.0,401.0,,,16.0,19.0,18.0,10.0,2.0,5.0,,0.0,,,,,,,,1.0,14.0,1.0,,,,,3.0,5.0,2.0,12.0,9.0,82.0,41.0,1.0,2.0,1.0,,6.0,11.0,6.0,,,7.0,15.0,5.0,0.0,7.0,1.0,47.0,45.0,,30.0,17.0,,,0.839977,2.132,,1.0712,0.1047,57.0,6.0,7.0,,,4.0,,,154.0,,,,,,,4.0,0.0,1.0,,17.0,,9.0,9.0,,0.0,3.0,125.0,68.0,46.0,2.0,0.0,6.0,6.0,3.0,463.0,3.0,2.0,0.0,108.0,43.0,32.0,1.0,131.0,131.0,6.0,13.0,16.0,54.4,,,,2.0,15.0,0.0,120.0,1.0,,1.0,,,7.0,1.0,1.0,5.0,107.0,389.0,6.0,12.0,228.0,19.0,30.0,15.0,6.0,26.0,20.0,110507.56,,146.0,7.0,279.0,1.0,,24.0,20.0,56.0,1.0,481.0,1.0,0.0,21.0,15.0,,23.0,0.0,675.0,28.0,6.0,0.0,6.0,7.0,7.0,0.0,,,,,,,,,,,,
2025-26,2561914,2,2025-08-22 20:00:00,21,West Ham,Home,186.0,12.0,3.0,7.0,4.0,1.0,1.0,160.0,3.0,,3.0,5.0,9.0,15.0,339.0,1.0,,22.0,15.0,14.0,5.0,4.0,4.0,,0.0,,,1.0,,,,,,6.0,0.0,,,,1.0,3.0,10.0,2.0,9.0,3.0,66.0,34.0,1.0,1.0,,,6.0,3.0,4.0,,1.0,7.0,4.0,3.0,0.0,9.0,1.0,45.0,39.0,,29.0,16.0,1.0,1.0,0.667523,0.7264,0.1057,0.3267,5.1386,43.0,7.0,9.0,1.0,,2.0,2.0,1.0,132.0,1.0,,,1.0,,,4.0,1.0,1.0,,16.0,,7.0,7.0,1.0,0.0,3.0,95.0,52.0,32.0,5.0,0.0,5.0,5.0,4.0,373.0,1.0,,0.0,41.0,70.0,23.0,,100.0,100.0,1.0,17.0,12.0,40.8,,3.0,,,10.0,0.0,99.0,2.0,,2.0,,,5.0,1.0,0.0,3.0,70.0,321.0,6.0,10.0,194.0,23.0,29.0,15.0,7.0,16.0,9.0,110847.01,,91.0,3.0,214.0,1.0,,17.0,9.0,35.0,4.0,392.0,1.0,0.0,12.0,11.0,,25.0,0.0,569.0,19.0,12.0,0.0,5.0,7.0,6.0,0.0,,,,,,,,,,,,
2025-26,2561914,2,2025-08-22 20:00:00,8,Chelsea,Away,263.0,10.0,1.0,3.0,2.0,1.0,,245.0,7.0,,5.0,5.0,19.0,17.0,505.0,,1.0,12.0,14.0,15.0,3.0,,4.0,1.0,0.0,,,,,,,,,8.0,0.0,,,,,7.0,9.0,3.0,10.0,2.0,85.0,36.0,6.0,2.0,5.0,,4.0,1.0,5.0,,,5.0,6.0,4.0,1.0,7.0,,39.0,45.0,,17.0,10.0,,,1.47202,2.7427,,5.1386,0.3267,63.0,10.0,7.0,,,1.0,,,147.0,4.0,,3.0,2.0,2.0,,7.0,2.0,1.0,1.0,10.0,,4.0,4.0,1.0,0.0,5.0,176.0,62.0,40.0,7.0,4.0,1.0,6.0,7.0,557.0,3.0,,0.0,72.0,55.0,18.0,,103.0,103.0,2.0,12.0,17.0,59.2,,,3.0,,10.0,0.0,169.0,2.0,1.0,3.0,2.0,1.0,4.0,,0.0,5.0,83.0,485.0,4.0,7.0,279.0,25.0,17.0,8.0,5.0,15.0,10.0,105029.72,1.0,123.0,7.0,313.0,1.0,,18.0,19.0,43.0,2.0,577.0,,0.0,12.0,19.0,1.0,14.0,1.0,714.0,26.0,4.0,0.0,4.0,5.0,13.0,0.0,,,,,,,,,,,,
2025-26,2561912,2,2025-08-23 12:30:00,43,Man City,Home,247.0,15.0,1.0,5.0,4.0,1.0,,214.0,7.0,3.0,5.0,4.0,16.0,15.0,456.0,1.0,1.0,22.0,8.0,12.0,7.0,1.0,3.0,,0.0,,,,,,,,1.0,7.0,0.0,,,,,4.0,10.0,2.0,6.0,4.0,77.0,47.0,2.0,2.0,,,6.0,3.0,8.0,,,7.0,5.0,7.0,0.0,16.0,2.0,47.0,51.0,,23.0,17.0,1.0,1.0,1.55615,1.5525,,0.6394,2.0815,47.0,7.0,12.0,,,2.0,1.0,,172.0,,,,,,,10.0,0.0,,,17.0,,6.0,6.0,,0.0,5.0,147.0,54.0,32.0,2.0,0.0,1.0,7.0,4.0,499.0,2.0,3.0,0.0,48.0,64.0,29.0,,130.0,130.0,6.0,13.0,20.0,61.4,,,,,15.0,0.0,129.0,3.0,,3.0,,,3.0,,0.0,5.0,114.0,434.0,6.0,8.0,268.0,26.0,23.0,15.0,6.0,19.0,13.0,114392.16,,149.0,1.0,276.0,,4.0,15.0,17.0,39.0,,525.0,1.0,0.0,10.0,20.0,2.0,23.0,1.0,728.0,34.0,19.0,0.0,7.0,7.0,10.0,0.0,,,,,,,,,,,,
2025-26,2561912,2,2025-08-23 12:30:00,6,Spurs,Away,174.0,16.0,,4.0,4.0,1.0,1.0,89.0,9.0,,3.0,2.0,5.0,20.0,259.0,,,16.0,12.0,8.0,5.0,1.0,,2.0,0.0,,,1.0,,,,,,8.0,0.0,,,,2.0,7.0,6.0,4.0,10.0,2.0,61.0,51.0,1.0,1.0,2.0,3.0,6.0,2.0,7.0,,1.0,2.0,6.0,2.0,0.0,5.0,1.0,51.0,47.0,3.0,25.0,15.0,,1.0,0.445881,1.1081,0.054,2.0815,0.6394,50.0,12.0,7.0,1.0,,2.0,1.0,1.0,118.0,1.0,,1.0,1.0,,,11.0,2.0,,,15.0,,7.0,7.0,,0.0,3.0,74.0,60.0,22.0,7.0,1.0,4.0,3.0,5.0,313.0,3.0,1.0,0.0,46.0,37.0,18.0,,136.0,136.0,3.0,27.0,16.0,38.6,,,,1.0,12.0,0.0,78.0,2.0,2.0,4.0,2.0,2.0,5.0,,0.0,4.0,45.0,245.0,6.0,7.0,194.0,28.0,25.0,23.0,2.0,11.0,9.0,112004.01,2.0,73.0,3.0,148.0,,,24.0,5.0,58.0,1.0,331.0,,0.0,12.0,24.0,1.0,21.0,4.0,532.0,26.0,30.0,0.0,8.0,2.0,16.0,0.0,,,,,,,,,,,,
2025-26,2561905,2,2025-08-23 15:00:00,39,Wolves,Away,114.0,20.0,,5.0,5.0,1.0,,116.0,3.0,1.0,4.0,4.0,4.0,29.0,225.0,,,16.0,8.0,25.0,4.0,,1.0,,0.0,,,1.0,,,,,,4.0,0.0,,,,,11.0,8.0,6.0,3.0,3.0,61.0,38.0,,,,3.0,7.0,2.0,10.0,,,3.0,8.0,5.0,0.0,9.0,2.0,45.0,64.0,3.0,30.0,19.0,1.0,,0.37244,0.4647,0.1005,0.2372,0.9297,61.0,16.0,13.0,,,1.0,1.0,1.0,120.0,,,,,,,6.0,0.0,2.0,,19.0,,9.0,9.0,3.0,0.0,5.0,62.0,61.0,30.0,8.0,0.0,2.0,2.0,1.0,280.0,5.0,1.0,0.0,36.0,51.0,26.0,,126.0,126.0,1.0,13.0,13.0,41.2,,,,1.0,15.0,0.0,64.0,1.0,2.0,3.0,,,3.0,,0.0,5.0,58.0,209.0,7.0,4.0,131.0,31.0,30.0,8.0,3.0,17.0,14.0,100768.82,,99.0,7.0,193.0,2.0,1.0,21.0,5.0,59.0,2.0,307.0,1.0,1.0,6.0,21.0,,18.0,4.0,491.0,14.0,14.0,0.0,5.0,3.0,14.0,0.0,,,,,,,,,,,,
2025-26,2561905,2,2025-08-23 15:00:00,91,Bournemouth,Home,155.0,7.0,,3.0,3.0,3.0,,235.0,5.0,1.0,3.0,4.0,10.0,23.0,387.0,,1.0,14.0,25.0,8.0,11.0,1.0,,1.0,0.0,,1.0,2.0,,,,,,10.0,0.0,1.0,,,1.0,6.0,3.0,3.0,8.0,6.0,79.0,34.0,2.0,2.0,1.0,1.0,7.0,5.0,5.0,,,8.0,8.0,6.0,0.0,9.0,1.0,64.0,45.0,1.0,32.0,15.0,,,1.13469,1.2912,0.2056,0.9297,0.2372,70.0,13.0,16.0,,,3.0,,2.0,142.0,1.0,,1.0,1.0,,,7.0,1.0,1.0,,15.0,1.0,6.0,6.0,,0.0,3.0,108.0,55.0,33.0,3.0,1.0,5.0,8.0,4.0,420.0,2.0,1.0,0.0,86.0,82.0,36.0,,120.0,120.0,4.0,11.0,16.0,58.8,1.0,,,1.0,17.0,0.0,118.0,1.0,,1.0,,1.0,5.0,,0.0,5.0,114.0,365.0,7.0,13.0,163.0,21.0,32.0,22.0,6.0,20.0,14.0,106280.67,1.0,146.0,4.0,304.0,1.0,1.0,19.0,10.0,51.0,2.0,447.0,,0.0,14.0,12.0,2.0,24.0,2.0,651.0,30.0,9.0,0.0,10.0,8.0,9.0,0.0,,,,,,,,,,,,
2025-26,2561907,2,2025-08-23 15:00:00,7,Aston Villa,Away,211.0,23.0,,4.0,4.0,,,307.0,9.0,,5.0,2.0,15.0,25.0,514.0,2.0,1.0,17.0,17.0,21.0,11.0,1.0,5.0,1.0,0.0,,,,,,,,,11.0,0.0,,,,,7.0,8.0,1.0,12.0,5.0,80.0,46.0,1.0,1.0,,1.0,,8.0,8.0,,,9.0,11.0,8.0,0.0,12.0,1.0,62.0,52.0,1.0,12.0,7.0,,,1.5296,1.1903,,0.1324,1.3602,69.0,9.0,11.0,,,2.0,2.0,,143.0,,,,,,,10.0,0.0,,,7.0,,6.0,6.0,1.0,0.0,5.0,178.0,56.0,43.0,2.0,0.0,5.0,7.0,2.0,562.0,3.0,1.0,0.0,79.0,67.0,42.0,,145.0,145.0,1.0,17.0,22.0,76.4,,,,,17.0,0.0,186.0,1.0,,1.0,1.0,1.0,7.0,,0.0,5.0,136.0,490.0,,12.0,226.0,41.0,12.0,24.0,6.0,27.0,21.0,107279.22,1.0,180.0,1.0,388.0,1.0,,8.0,16.0,41.0,,587.0,2.0,0.0,17.0,14.0,4.0,23.0,2.0,785.0,43.0,15.0,0.0,8.0,9.0,12.0,0.0,,,,,,,,,,,,
2025-26,2561907,2,2025-08-23 15:00:00,94,Brentford,Home,64.0,12.0,1.0,5.0,4.0,1.0,,69.0,4.0,,2.0,10.0,5.0,23.0,128.0,,1.0,3.0,21.0,17.0,4.0,1.0,3.0,1.0,0.0,,,,,,,,1.0,4.0,0.0,,,,,5.0,12.0,5.0,8.0,1.0,26.0,54.0,1.0,1.0,1.0,5.0,12.0,3.0,8.0,,,2.0,4.0,3.0,0.0,7.0,,52.0,62.0,5.0,45.0,26.0,,,0.353912,1.2127,,1.3602,0.1324,38.0,11.0,9.0,,,2.0,2.0,,89.0,,,,,,,7.0,1.0,1.0,,26.0,,11.0,11.0,2.0,0.0,2.0,35.0,51.0,25.0,9.0,1.0,2.0,3.0,2.0,160.0,8.0,1.0,0.0,24.0,29.0,19.0,,98.0,98.0,3.0,21.0,23.0,23.6,,,,1.0,13.0,0.0,28.0,,2.0,2.0,,1.0,4.0,1.0,0.0,5.0,31.0,118.0,12.0,5.0,70.0,19.0,45.0,15.0,2.0,11.0,9.0,109490.39,1.0,59.0,5.0,119.0,1.0,,20.0,5.0,48.0,1.0,178.0,,0.0,9.0,28.0,3.0,13.0,1.0,396.0,25.0,16.0,0.0,8.0,2.0,15.0,0.0,,,,,,,,,,,,
2025-26,2561908,2,2025-08-23 15:00:00,56,Sunderland,Away,232.0,9.0,1.0,5.0,5.0,2.0,,303.0,7.0,1.0,4.0,4.0,10.0,16.0,530.0,,1.0,18.0,15.0,19.0,6.0,1.0,2.0,,0.0,,,,,,,,1.0,6.0,0.0,,,,1.0,2.0,4.0,3.0,6.0,3.0,98.0,43.0,2.0,2.0,,1.0,9.0,5.0,3.0,,,3.0,9.0,14.0,0.0,15.0,,45.0,48.0,1.0,27.0,20.0,,,0.609293,0.7732,,0.6952,1.5816,68.0,5.0,9.0,,,,,,187.0,,,,,,,8.0,0.0,1.0,,20.0,,7.0,7.0,2.0,0.0,4.0,181.0,79.0,49.0,4.0,0.0,3.0,4.0,1.0,593.0,1.0,3.0,0.0,111.0,76.0,35.0,,144.0,144.0,1.0,19.0,18.0,58.1,,,,,24.0,0.0,150.0,,,,,,3.0,,0.0,5.0,138.0,512.0,9.0,7.0,251.0,27.0,27.0,9.0,2.0,24.0,23.0,111840.71,,180.0,5.0,389.0,1.0,1.0,18.0,10.0,44.0,2.0,616.0,,0.0,9.0,18.0,5.0,19.0,1.0,801.0,17.0,11.0,0.0,2.0,3.0,8.0,0.0,,,,,,,,,,,,
