season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attObxdLeft,attOneOnOne,attOpenplay,attPenGoal,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,contentiousDecision,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,outfielderBlock,overrun,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,ptsDroppedWinningPos,ptsGainedLosingPos,punches,redCard,rightsidePass,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsGoals,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attFreekickPost,attIboxOwnGoal,attLgCentre,ownGoals,attOboxOwnGoal,attObxdRight,keeperGoals,winningGoal,attLgRight,attPenMiss,attLgLeft,attPenPost
2012-13,442269,28,2013-03-04 20:00:00,7,Aston Villa,Home,111.0,21.0,2.0,4.0,2.0,3.0,,220.0,4.0,,4.0,8.0,23.0,41.0,327.0,,,20.0,25.0,23.0,5.0,3.0,,,,,,,,,6.0,,,,,,1.0,11.0,9.0,,,73.0,50.0,,,,1.0,4.0,4.0,1.0,1.0,6.0,9.0,5.0,,17.0,5.0,63.0,61.0,1.0,13.0,4.0,1.0,,82.0,12.0,14.0,,,1.0,,,145.0,,,,,,,8.0,,3.0,2.0,13.0,,29.0,23.0,3.0,4.0,101.0,82.0,38.0,5.0,,4.0,4.0,1.0,,6.0,3.0,77.0,74.0,16.0,,,,,,168.0,152.0,5.0,9.0,26.0,47.2,,,,1.0,0.0,97.0,4.0,3.0,,,,,5.0,,,3.0,110.0,,8.0,113.0,39.0,29.0,15.0,6.0,20.0,14.0,,171.0,12.0,323.0,3.0,,26.0,26.0,70.0,3.0,416.0,,0.0,10.0,16.0,,22.0,2.0,631.0,,11.0,8.0,6.0,16.0,0.0,,,,,,,,,,,,
2012-13,442284,29,2013-03-09 15:00:00,20,Southampton,Away,157.0,14.0,,5.0,5.0,2.0,2.0,159.0,2.0,2.0,9.0,11.0,16.0,21.0,311.0,,,24.0,16.0,25.0,9.0,1.0,,,,,,1.0,,,11.0,,,,,,2.0,2.0,4.0,,,53.0,71.0,1.0,2.0,,1.0,3.0,5.0,,1.0,7.0,11.0,6.0,,13.0,2.0,52.0,62.0,1.0,22.0,14.0,,,65.0,11.0,9.0,,,3.0,3.0,1.0,150.0,,,,,,,3.0,,2.0,1.0,26.0,,23.0,17.0,2.0,10.0,104.0,90.0,47.0,1.0,,5.0,5.0,5.0,,2.0,4.0,61.0,50.0,30.0,,1.0,1.0,1.0,,188.0,168.0,5.0,18.0,34.0,59.1,,,,,0.0,106.0,1.0,1.0,,,,,7.0,,,3.0,76.0,,10.0,172.0,30.0,42.0,13.0,7.0,27.0,20.0,,136.0,12.0,268.0,3.0,3.0,32.0,18.0,46.0,2.0,413.0,1.0,0.0,15.0,23.0,9.0,27.0,3.0,660.0,,12.0,5.0,7.0,17.0,0.0,,,,,,,,,,,,
2012-13,442284,29,2013-03-09 15:00:00,45,Norwich,Home,79.0,2.0,,3.0,3.0,2.0,1.0,94.0,6.0,1.0,,6.0,2.0,19.0,170.0,,1.0,27.0,25.0,16.0,1.0,1.0,,,,,1.0,1.0,,1.0,2.0,,1.0,,,,2.0,8.0,7.0,,,38.0,39.0,1.0,2.0,,1.0,2.0,5.0,,1.0,1.0,9.0,7.0,,15.0,3.0,62.0,52.0,1.0,16.0,3.0,,1.0,63.0,9.0,10.0,,,6.0,3.0,1.0,145.0,,,,,,,13.0,,,,6.0,,16.0,9.0,1.0,,55.0,92.0,34.0,7.0,,1.0,1.0,2.0,,3.0,2.0,47.0,41.0,20.0,,,,,1.0,195.0,184.0,2.0,16.0,11.0,40.9,,,,1.0,0.0,42.0,3.0,2.0,,,,,2.0,,,2.0,52.0,,2.0,108.0,19.0,27.0,13.0,1.0,20.0,19.0,2.0,101.0,11.0,192.0,,1.0,31.0,2.0,59.0,5.0,280.0,,0.0,6.0,21.0,3.0,40.0,2.0,497.0,,7.0,5.0,1.0,14.0,0.0,,,,,,,,,,,,
2012-13,442285,29,2013-03-09 15:00:00,52,QPR,Home,102.0,5.0,1.0,8.0,7.0,2.0,,148.0,2.0,1.0,2.0,4.0,11.0,20.0,242.0,,1.0,23.0,26.0,30.0,9.0,1.0,,,,1.0,,1.0,,1.0,12.0,,,,,,,5.0,4.0,,,45.0,64.0,1.0,1.0,1.0,3.0,2.0,11.0,,,4.0,8.0,3.0,,10.0,,61.0,89.0,3.0,25.0,16.0,,,69.0,4.0,19.0,1.0,,6.0,2.0,1.0,165.0,1.0,,,1.0,,,13.0,2.0,3.0,,34.0,,15.0,13.0,1.0,2.0,68.0,88.0,35.0,5.0,2.0,6.0,5.0,6.0,,2.0,5.0,45.0,46.0,29.0,,,,,,191.0,165.0,2.0,20.0,31.0,49.7,,,,,0.0,73.0,1.0,,,,2.0,,7.0,,,3.0,82.0,,11.0,124.0,34.0,51.0,19.0,3.0,16.0,13.0,,142.0,7.0,243.0,4.0,1.0,24.0,12.0,49.0,,351.0,,0.0,15.0,31.0,2.0,25.0,0.0,592.0,,10.0,9.0,4.0,26.0,0.0,,,,,,,,,,,,
2012-13,442285,29,2013-03-09 15:00:00,56,Sunderland,Away,108.0,6.0,1.0,6.0,5.0,3.0,1.0,146.0,6.0,,1.0,1.0,11.0,17.0,248.0,,,22.0,30.0,26.0,4.0,2.0,,,,,,,,,7.0,,,,,,1.0,6.0,9.0,,,43.0,52.0,1.0,,1.0,1.0,2.0,9.0,,,5.0,11.0,9.0,,22.0,2.0,89.0,61.0,1.0,29.0,14.0,,1.0,73.0,19.0,4.0,1.0,,1.0,1.0,,159.0,1.0,,,1.0,,,11.0,1.0,1.0,,20.0,,8.0,5.0,1.0,1.0,74.0,98.0,50.0,4.0,,4.0,3.0,2.0,,2.0,7.0,43.0,67.0,19.0,,,,,,189.0,176.0,3.0,19.0,17.0,50.3,,,,3.0,0.0,73.0,2.0,1.0,,,,,5.0,,,3.0,68.0,,7.0,129.0,31.0,42.0,20.0,5.0,26.0,21.0,,121.0,15.0,246.0,1.0,,19.0,12.0,47.0,,349.0,,0.0,9.0,20.0,,27.0,2.0,580.0,,7.0,11.0,5.0,18.0,0.0,,,,,,,,,,,,
2012-13,442286,29,2013-03-09 15:00:00,108,Reading,Home,69.0,15.0,1.0,10.0,9.0,3.0,1.0,126.0,6.0,,1.0,5.0,2.0,20.0,185.0,,1.0,21.0,35.0,22.0,8.0,1.0,,,,,,,,,8.0,,,,,,,10.0,9.0,,,34.0,30.0,1.0,1.0,,,,4.0,,,6.0,19.0,8.0,,15.0,1.0,65.0,38.0,,15.0,7.0,1.0,1.0,69.0,8.0,7.0,,,1.0,2.0,,134.0,,,,,,,16.0,,,,11.0,1.0,21.0,17.0,,1.0,71.0,76.0,30.0,1.0,,6.0,3.0,3.0,,4.0,2.0,65.0,40.0,19.0,,,,,,189.0,177.0,1.0,10.0,16.0,41.5,,,,1.0,0.0,46.0,1.0,1.0,,,,,6.0,,,3.0,69.0,,9.0,93.0,41.0,27.0,3.0,6.0,35.0,29.0,,117.0,12.0,227.0,,,14.0,2.0,38.0,2.0,285.0,,0.0,9.0,9.0,1.0,29.0,2.0,491.0,,12.0,,6.0,8.0,0.0,,,,,,,,,,,,
2012-13,442286,29,2013-03-09 15:00:00,7,Aston Villa,Away,116.0,12.0,,2.0,2.0,6.0,,248.0,7.0,,,4.0,16.0,28.0,362.0,1.0,2.0,25.0,22.0,35.0,12.0,1.0,,1.0,,1.0,,1.0,,,16.0,,,1.0,1.0,,1.0,6.0,4.0,,,78.0,46.0,3.0,3.0,1.0,6.0,4.0,,,,1.0,6.0,2.0,,9.0,1.0,38.0,65.0,6.0,27.0,17.0,1.0,,79.0,7.0,8.0,2.0,,2.0,,1.0,149.0,1.0,,1.0,1.0,,,13.0,2.0,5.0,,36.0,2.0,25.0,17.0,1.0,,121.0,91.0,52.0,6.0,,7.0,7.0,4.0,,,4.0,100.0,58.0,10.0,,,,,,165.0,129.0,5.0,12.0,19.0,58.5,2.0,,,1.0,0.0,106.0,2.0,1.0,,,,1.0,11.0,,,2.0,97.0,,14.0,131.0,37.0,63.0,4.0,1.0,9.0,8.0,1.0,145.0,21.0,332.0,6.0,,15.0,17.0,53.0,1.0,454.0,1.0,0.0,19.0,18.0,3.0,29.0,3.0,684.0,,6.0,4.0,1.0,14.0,0.0,,1.0,1.0,1.0,,,,,,,,
2012-13,442287,29,2013-03-09 15:00:00,35,West Brom,Home,177.0,11.0,1.0,2.0,1.0,2.0,,182.0,1.0,,6.0,10.0,17.0,16.0,357.0,,,8.0,23.0,13.0,8.0,1.0,,,,,,,,,11.0,,1.0,,,,,7.0,4.0,,,78.0,60.0,,1.0,,4.0,3.0,5.0,,,3.0,3.0,5.0,,9.0,,53.0,50.0,4.0,8.0,4.0,,,67.0,11.0,10.0,1.0,,3.0,1.0,,175.0,1.0,,1.0,1.0,,,6.0,1.0,,1.0,6.0,,23.0,18.0,2.0,6.0,94.0,84.0,40.0,3.0,,3.0,7.0,5.0,,3.0,5.0,48.0,48.0,11.0,,,,,1.0,150.0,147.0,6.0,21.0,24.0,44.2,,,,,0.0,104.0,,1.0,,,,,6.0,,,3.0,75.0,,10.0,196.0,27.0,11.0,14.0,3.0,12.0,9.0,,128.0,5.0,267.0,,,31.0,18.0,48.0,1.0,451.0,1.0,0.0,14.0,19.0,,12.0,1.0,613.0,,13.0,8.0,3.0,15.0,0.0,,,,,,,,,,,,
2012-13,442287,29,2013-03-09 15:00:00,80,Swansea,Away,266.0,15.0,2.0,6.0,4.0,2.0,,225.0,5.0,,5.0,4.0,20.0,39.0,485.0,,,19.0,13.0,23.0,6.0,1.0,,1.0,,1.0,,2.0,,,6.0,,,,,,1.0,10.0,5.0,,,98.0,60.0,1.0,1.0,,2.0,3.0,8.0,1.0,2.0,3.0,10.0,3.0,,6.0,1.0,50.0,53.0,2.0,16.0,10.0,,2.0,67.0,10.0,10.0,1.0,,2.0,,2.0,187.0,1.0,1.0,1.0,,1.0,,7.0,,1.0,,25.0,,24.0,18.0,,5.0,130.0,83.0,60.0,3.0,,4.0,4.0,2.0,,4.0,2.0,50.0,59.0,13.0,,1.0,1.0,1.0,,154.0,135.0,2.0,27.0,21.0,55.8,,,,2.0,0.0,157.0,3.0,1.0,,,,1.0,6.0,,,3.0,90.0,,8.0,288.0,26.0,35.0,18.0,3.0,16.0,13.0,1.0,133.0,9.0,300.0,1.0,,18.0,20.0,56.0,4.0,572.0,,0.0,11.0,15.0,,22.0,1.0,776.0,,8.0,5.0,3.0,8.0,0.0,,1.0,,1.0,,,,,,,,
2012-13,442283,29,2013-03-10 15:00:00,110,Stoke,Away,93.0,20.0,1.0,6.0,5.0,7.0,1.0,140.0,6.0,1.0,3.0,9.0,17.0,25.0,227.0,,,14.0,19.0,29.0,5.0,,,,,,,,,,3.0,1.0,,,,,,3.0,13.0,,,41.0,56.0,,,1.0,9.0,2.0,16.0,,,4.0,7.0,10.0,,9.0,,66.0,66.0,9.0,18.0,10.0,,,61.0,14.0,10.0,1.0,,2.0,2.0,,150.0,,,,,,,10.0,,8.0,2.0,19.0,,19.0,12.0,1.0,3.0,52.0,82.0,44.0,14.0,,1.0,4.0,4.0,,4.0,2.0,28.0,72.0,16.0,,,,,1.0,158.0,145.0,2.0,28.0,10.0,43.8,,,,,0.0,70.0,1.0,1.0,,,1.0,,2.0,,,2.0,62.0,,5.0,112.0,37.0,31.0,16.0,4.0,23.0,19.0,1.0,105.0,13.0,224.0,8.0,2.0,21.0,17.0,45.0,3.0,313.0,1.0,0.0,8.0,21.0,,20.0,1.0,521.0,,8.0,6.0,4.0,15.0,0.0,,,,,,,,,,,,
2012-13,442283,29,2013-03-10 15:00:00,4,Newcastle,Home,148.0,10.0,1.0,4.0,3.0,3.0,,184.0,1.0,,4.0,3.0,23.0,32.0,328.0,,4.0,17.0,29.0,19.0,11.0,1.0,,,1.0,1.0,,2.0,,2.0,13.0,,,,,,,3.0,5.0,,,62.0,59.0,2.0,1.0,1.0,4.0,4.0,6.0,,,14.0,19.0,11.0,,13.0,1.0,66.0,66.0,4.0,22.0,9.0,,,70.0,10.0,12.0,1.0,,4.0,2.0,2.0,145.0,1.0,,1.0,1.0,,,2.0,1.0,3.0,,17.0,,7.0,5.0,,5.0,98.0,71.0,43.0,4.0,1.0,6.0,7.0,4.0,,2.0,1.0,50.0,64.0,27.0,1.0,1.0,1.0,,,166.0,146.0,3.0,28.0,19.0,56.2,,,,2.0,0.0,94.0,,3.0,,,,,8.0,,,3.0,93.0,,13.0,156.0,23.0,42.0,24.0,9.0,41.0,32.0,,133.0,4.0,284.0,3.0,,17.0,24.0,59.0,1.0,399.0,,0.0,16.0,19.0,8.0,20.0,1.0,623.0,,10.0,16.0,14.0,13.0,0.0,,,,,,,,,,,,
2012-13,442281,29,2013-03-10 16:00:00,14,Liverpool,Home,160.0,19.0,,2.0,2.0,2.0,,140.0,4.0,,7.0,1.0,8.0,24.0,298.0,,3.0,25.0,14.0,13.0,7.0,,,2.0,,,,,,1.0,10.0,1.0,,,,,,8.0,8.0,,,51.0,69.0,2.0,1.0,3.0,4.0,2.0,15.0,,1.0,1.0,6.0,2.0,,23.0,,71.0,52.0,4.0,13.0,10.0,,,60.0,9.0,8.0,1.0,,1.0,1.0,,165.0,1.0,,1.0,1.0,,,9.0,2.0,,,18.0,,18.0,14.0,,7.0,86.0,87.0,42.0,4.0,2.0,5.0,3.0,4.0,,3.0,1.0,58.0,53.0,15.0,,,,,1.0,177.0,162.0,5.0,25.0,30.0,46.5,,,,,0.0,95.0,3.0,2.0,,,1.0,2.0,6.0,,,2.0,69.0,,8.0,180.0,36.0,28.0,14.0,1.0,10.0,9.0,3.0,117.0,6.0,227.0,,,16.0,9.0,52.0,6.0,397.0,,0.0,12.0,27.0,6.0,26.0,1.0,611.0,,9.0,4.0,1.0,21.0,0.0,,,,,,,,,,,,
2012-13,442281,29,2013-03-10 16:00:00,6,Spurs,Away,168.0,8.0,,3.0,3.0,1.0,,195.0,5.0,3.0,3.0,5.0,11.0,32.0,360.0,,,19.0,13.0,14.0,11.0,,,,,1.0,1.0,2.0,,,13.0,,,,,,1.0,8.0,4.0,,,68.0,58.0,,,,1.0,3.0,4.0,,,4.0,8.0,4.0,2.0,18.0,,52.0,71.0,1.0,13.0,6.0,3.0,1.0,77.0,9.0,9.0,,,3.0,3.0,2.0,152.0,1.0,,1.0,1.0,,,11.0,1.0,1.0,1.0,12.0,,21.0,19.0,,4.0,119.0,101.0,57.0,1.0,,5.0,7.0,7.0,,2.0,2.0,61.0,64.0,16.0,1.0,1.0,1.0,,,179.0,168.0,2.0,21.0,28.0,53.5,,,,1.0,0.0,113.0,,1.0,,,,,6.0,,,2.0,70.0,,12.0,184.0,20.0,24.0,24.0,4.0,19.0,15.0,,120.0,5.0,287.0,1.0,4.0,30.0,12.0,58.0,,452.0,,0.0,16.0,33.0,,30.0,1.0,679.0,,13.0,15.0,4.0,24.0,0.0,,,1.0,,,,,,,,,
2012-13,442291,29,2013-03-16 12:45:00,11,Everton,Home,70.0,10.0,4.0,9.0,5.0,2.0,1.0,142.0,5.0,,7.0,7.0,9.0,19.0,203.0,,,18.0,19.0,17.0,4.0,2.0,,1.0,,,,1.0,,,6.0,,,,,,1.0,10.0,10.0,,,45.0,54.0,1.0,1.0,,5.0,5.0,4.0,,1.0,13.0,18.0,4.0,,3.0,4.0,47.0,52.0,5.0,18.0,11.0,,,51.0,16.0,10.0,1.0,,5.0,3.0,1.0,111.0,2.0,,1.0,2.0,,1.0,9.0,2.0,1.0,2.0,17.0,,26.0,19.0,2.0,8.0,50.0,59.0,31.0,6.0,1.0,4.0,4.0,3.0,,5.0,1.0,61.0,43.0,13.0,,,,,,149.0,138.0,1.0,19.0,22.0,40.6,,,,4.0,0.0,64.0,5.0,3.0,,1.0,,1.0,4.0,1.0,,2.0,77.0,,8.0,83.0,24.0,29.0,12.0,11.0,36.0,25.0,6.0,114.0,7.0,223.0,1.0,,25.0,9.0,42.0,3.0,270.0,,1.0,12.0,20.0,2.0,24.0,3.0,508.0,,19.0,5.0,13.0,14.0,0.0,,,,,,,,,,,,
2012-13,442291,29,2013-03-16 12:45:00,43,Man City,Away,106.0,8.0,2.0,5.0,3.0,4.0,,247.0,1.0,,7.0,9.0,7.0,32.0,348.0,,1.0,24.0,17.0,19.0,14.0,2.0,,,,,,2.0,,,14.0,,,,,,1.0,6.0,6.0,,,59.0,54.0,4.0,5.0,,6.0,6.0,5.0,,2.0,6.0,9.0,7.0,,11.0,,52.0,47.0,6.0,22.0,8.0,,1.0,76.0,10.0,14.0,,,5.0,2.0,2.0,160.0,,,,,,,5.0,,1.0,,13.0,,9.0,8.0,1.0,8.0,110.0,76.0,45.0,13.0,,6.0,10.0,8.0,,5.0,1.0,86.0,90.0,24.0,,,,,,159.0,145.0,3.0,19.0,24.0,59.4,,,,2.0,0.0,106.0,1.0,,,,,,6.0,,,3.0,152.0,,16.0,128.0,16.0,36.0,13.0,6.0,24.0,18.0,,195.0,11.0,331.0,1.0,,20.0,7.0,51.0,,435.0,,0.0,20.0,10.0,1.0,28.0,3.0,636.0,,9.0,4.0,6.0,8.0,0.0,,,,,,,,,,,,
2012-13,442279,29,2013-04-16 19:45:00,11,Everton,Away,150.0,10.0,,2.0,2.0,3.0,1.0,167.0,7.0,,7.0,6.0,6.0,22.0,315.0,,2.0,12.0,17.0,12.0,8.0,1.0,,,,,,1.0,,,9.0,,,,,,2.0,9.0,2.0,3.0,9.0,67.0,63.0,1.0,1.0,,8.0,5.0,11.0,,,1.0,8.0,3.0,,13.0,1.0,60.0,64.0,8.0,17.0,9.0,,1.0,61.0,13.0,11.0,,,3.0,2.0,1.0,160.0,,,,,,,10.0,,,,18.0,,14.0,9.0,1.0,8.0,94.0,84.0,44.0,8.0,,5.0,4.0,2.0,379.0,4.0,1.0,64.0,53.0,24.0,,,,,,140.0,140.0,3.0,27.0,20.0,43.2,,,,,0.0,78.0,2.0,,2.0,,2.0,,5.0,,,3.0,71.0,304.0,9.0,163.0,23.0,35.0,14.0,1.0,14.0,13.0,,116.0,6.0,250.0,,,22.0,7.0,52.0,2.0,399.0,,0.0,12.0,33.0,2.0,21.0,3.0,620.0,12.0,12.0,8.0,1.0,26.0,0.0,,,,,,,,,,,,
2012-13,442279,29,2013-04-16 19:45:00,3,Arsenal,Home,191.0,18.0,4.0,6.0,2.0,3.0,,239.0,1.0,,9.0,8.0,22.0,32.0,424.0,,2.0,26.0,12.0,17.0,8.0,3.0,4.0,,,,,,,,7.0,,,,,,,3.0,9.0,9.0,2.0,71.0,68.0,2.0,2.0,,2.0,4.0,8.0,,1.0,8.0,15.0,4.0,,12.0,1.0,64.0,60.0,1.0,14.0,8.0,,,77.0,11.0,13.0,,,4.0,4.0,,184.0,,,,,,,5.0,,,,11.0,,16.0,11.0,1.0,10.0,122.0,84.0,58.0,1.0,,5.0,6.0,2.0,496.0,5.0,3.0,66.0,71.0,39.0,,,,,,172.0,172.0,4.0,29.0,22.0,56.8,,,,,0.0,135.0,,2.0,2.0,,,,5.0,2.0,,3.0,121.0,416.0,11.0,210.0,33.0,18.0,32.0,8.0,31.0,23.0,2.0,171.0,6.0,333.0,,,17.0,24.0,53.0,1.0,512.0,,0.0,11.0,19.0,5.0,30.0,2.0,757.0,33.0,17.0,11.0,8.0,13.0,0.0,,,,,,,,,,,,
2012-13,442288,29,2013-04-17 19:45:00,1,Man Utd,Away,258.0,21.0,2.0,8.0,6.0,5.0,,273.0,7.0,,5.0,3.0,27.0,40.0,523.0,1.0,,13.0,15.0,24.0,14.0,1.0,,,,,,,,,16.0,,,,,,,6.0,6.0,,,76.0,56.0,1.0,,2.0,3.0,6.0,5.0,,,5.0,23.0,4.0,,12.0,,42.0,59.0,3.0,24.0,19.0,,,80.0,7.0,9.0,1.0,,,,,208.0,1.0,,1.0,1.0,,,12.0,2.0,,,26.0,1.0,12.0,10.0,2.0,5.0,145.0,82.0,57.0,2.0,1.0,5.0,11.0,6.0,,2.0,2.0,56.0,88.0,20.0,,,,,,143.0,132.0,,28.0,22.0,66.5,,,,,0.0,169.0,,,,,1.0,,5.0,1.0,,2.0,122.0,,16.0,275.0,31.0,35.0,9.0,4.0,31.0,27.0,,163.0,9.0,354.0,,,17.0,31.0,54.0,1.0,598.0,3.0,0.0,17.0,20.0,1.0,16.0,0.0,794.0,,8.0,6.0,5.0,18.0,0.0,,,,,,,,,,,,
2012-13,442288,29,2013-04-17 19:45:00,21,West Ham,Home,81.0,8.0,1.0,6.0,5.0,5.0,,138.0,5.0,3.0,2.0,8.0,8.0,19.0,213.0,,,23.0,24.0,15.0,6.0,1.0,,2.0,,,,,,,11.0,,,,,,,13.0,4.0,,,46.0,58.0,1.0,,1.0,7.0,2.0,6.0,1.0,1.0,2.0,11.0,10.0,,9.0,2.0,59.0,42.0,7.0,14.0,7.0,,,63.0,9.0,7.0,1.0,,,,,135.0,2.0,,1.0,2.0,,1.0,9.0,2.0,1.0,,14.0,,20.0,16.0,3.0,2.0,55.0,75.0,33.0,5.0,1.0,6.0,3.0,2.0,,7.0,2.0,40.0,77.0,23.0,,,,,,152.0,138.0,3.0,31.0,15.0,33.5,,,,,0.0,56.0,4.0,,,,,2.0,8.0,,,3.0,85.0,,9.0,95.0,20.0,28.0,16.0,2.0,23.0,21.0,4.0,124.0,15.0,220.0,1.0,3.0,30.0,8.0,50.0,2.0,292.0,,0.0,12.0,15.0,,27.0,1.0,498.0,,10.0,5.0,2.0,12.0,0.0,,,,,,,,,,,,
2012-13,442280,29,2013-04-17 20:00:00,54,Fulham,Home,195.0,25.0,1.0,3.0,2.0,,,201.0,4.0,,8.0,7.0,10.0,50.0,393.0,,,26.0,11.0,5.0,8.0,1.0,,,,,,2.0,,,7.0,,,,,,,10.0,7.0,,,64.0,62.0,1.0,1.0,,1.0,5.0,14.0,,,6.0,6.0,3.0,,15.0,1.0,61.0,47.0,1.0,11.0,9.0,,,64.0,14.0,13.0,,,4.0,2.0,2.0,137.0,,,,,,,9.0,,2.0,1.0,11.0,,24.0,15.0,4.0,8.0,126.0,80.0,51.0,5.0,,4.0,5.0,2.0,,4.0,2.0,66.0,62.0,18.0,,,,,,146.0,140.0,2.0,27.0,23.0,52.8,,,,,0.0,142.0,3.0,1.0,,,,,4.0,1.0,,3.0,85.0,,9.0,209.0,44.0,17.0,15.0,6.0,17.0,11.0,,125.0,3.0,277.0,2.0,,19.0,10.0,67.0,3.0,469.0,,0.0,11.0,23.0,3.0,30.0,2.0,681.0,,12.0,6.0,6.0,19.0,0.0,,,,,,,,,,,,
2012-13,442280,29,2013-04-17 20:00:00,8,Chelsea,Away,137.0,8.0,3.0,5.0,2.0,3.0,,205.0,3.0,1.0,8.0,6.0,11.0,31.0,337.0,,,17.0,5.0,11.0,8.0,2.0,,1.0,,,1.0,1.0,,,13.0,,,,,,,3.0,8.0,,,59.0,70.0,1.0,,1.0,3.0,5.0,6.0,,,5.0,11.0,6.0,3.0,14.0,1.0,47.0,61.0,3.0,14.0,10.0,,,62.0,13.0,12.0,,,3.0,,1.0,148.0,3.0,,2.0,2.0,1.0,,6.0,2.0,3.0,,14.0,,20.0,16.0,,8.0,102.0,78.0,48.0,6.0,,5.0,8.0,7.0,,3.0,1.0,41.0,90.0,17.0,,,,,,139.0,132.0,7.0,22.0,29.0,47.2,,,,1.0,0.0,106.0,1.0,1.0,,,,1.0,5.0,1.0,,3.0,99.0,,13.0,149.0,23.0,21.0,23.0,4.0,21.0,17.0,2.0,149.0,8.0,287.0,3.0,1.0,22.0,11.0,55.0,,415.0,,0.0,17.0,24.0,,18.0,1.0,623.0,,10.0,14.0,5.0,15.0,0.0,,,,,,,,,,,,
2012-13,442289,30,2013-03-16 15:00:00,52,QPR,Away,113.0,12.0,2.0,6.0,4.0,1.0,1.0,146.0,3.0,,,9.0,13.0,18.0,253.0,,,14.0,12.0,10.0,11.0,4.0,,3.0,,1.0,,2.0,,,12.0,,,,1.0,,3.0,8.0,5.0,,,44.0,40.0,2.0,2.0,1.0,2.0,6.0,5.0,,,6.0,9.0,2.0,,10.0,,41.0,61.0,2.0,16.0,7.0,1.0,,50.0,10.0,17.0,,,2.0,1.0,2.0,109.0,1.0,,1.0,1.0,,1.0,5.0,2.0,1.0,,11.0,1.0,6.0,4.0,,1.0,81.0,60.0,34.0,9.0,2.0,5.0,11.0,7.0,,2.0,,32.0,49.0,16.0,,,,,,116.0,103.0,1.0,13.0,22.0,39.9,1.0,,,,0.0,79.0,2.0,1.0,,,,3.0,8.0,1.0,,3.0,65.0,,16.0,123.0,28.0,29.0,16.0,6.0,18.0,12.0,3.0,97.0,4.0,208.0,1.0,,23.0,13.0,43.0,,313.0,1.0,0.0,21.0,22.0,1.0,18.0,2.0,494.0,,10.0,12.0,6.0,15.0,0.0,1.0,,,,,,,,,,,
