season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7438049,33,8,Chelsea,Home,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,5.0,2.0,14.0,16.0,,,11.0,,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,4.0,1.0,6.7,,1.0,,1.0,,,,9.0,,6.0,14.0,20.0,0,,33.0,,1.0,,
2017-18,7438049,33,8,Chelsea,Home,125407,88482,Álvaro Morata,alvaro-morata,F,False,,,3.0,28.0,4.0,32.0,2.0,7.0,3.0,1.0,,,,,,3.0,6.0,12.0,,,,1.0,,,,,3.0,,78.0,,,,,,,16.0,,7.9,,,3.0,,4.0,,,3.0,2.0,33.0,6.0,39.0,3,,60.0,3.0,2.0,3.0,
2017-18,7438049,33,8,Chelsea,Home,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,2.0,15.0,28.0,43.0,,2.0,6.0,,,,1.0,,,,1.0,2.0,,,,,,,,3.0,,,90.0,,1.0,,,,,8.0,,6.9,,,1.0,4.0,,,,6.0,,18.0,33.0,51.0,1,,63.0,,,,
2017-18,7438049,33,8,Chelsea,Home,149735,169102,Tiemoué Bakayoko,tiemoue-bakayoko,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438049,33,8,Chelsea,Home,155997,109533,Emerson,emerson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438049,33,8,Chelsea,Home,186795,135363,Andreas Christensen,andreas-christensen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438049,33,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,1.0,45.0,21.0,66.0,,,11.0,,,,1.0,,,,3.0,4.0,,,2.0,,,,,3.0,1.0,1.0,90.0,,,,,,,5.0,,7.3,,,,1.0,1.0,,,2.0,,50.0,21.0,71.0,0,3.0,83.0,,,1.0,3.0
2017-18,7438046,34,8,Chelsea,Away,518,17878,Cesc Fàbregas,cesc-fabregas,M,False,,,5.0,47.0,25.0,72.0,2.0,,10.0,,,3.0,1.0,,,1.0,4.0,3.0,,,,,,,,3.0,1.0,,90.0,,,,,,,20.0,,7.0,,,,,1.0,3.0,,11.0,,65.0,26.0,88.0,3,2.0,103.0,,,1.0,2.0
2017-18,7438046,34,8,Chelsea,Away,9628,19419,Gary Cahill,gary-cahill,D,False,,,,22.0,28.0,50.0,2.0,7.0,5.0,,,,,,,,3.0,7.0,,,1.0,,,,,1.0,,,90.0,,,,,,,7.0,,6.6,,,1.0,4.0,,,,,,26.0,31.0,57.0,1,,65.0,,,,
2017-18,7438046,34,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,4.0,21.0,30.0,51.0,1.0,5.0,7.0,,,,1.0,,,,3.0,9.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,26.0,,7.0,,,,4.0,2.0,5.0,,10.0,,36.0,36.0,67.0,0,1.0,93.0,1.0,1.0,2.0,1.0
2017-18,7438046,34,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,2.0,,2.0,39.0,2.0,39.0,,,5.0,,,1.0,1.0,,,2.0,5.0,6.0,,,2.0,,1.0,,,1.0,2.0,,86.0,2.0,,,,,,13.0,,7.9,,,,,5.0,2.0,,2.0,1.0,45.0,3.0,46.0,3,,66.0,2.0,2.0,4.0,
2017-18,7438046,34,8,Chelsea,Away,31417,47431,Willian,willian,M,False,1.0,,2.0,29.0,6.0,34.0,,2.0,5.0,,,,,,,1.0,3.0,6.0,,,1.0,1.0,,,,,6.0,,90.0,1.0,,,,,,23.0,,7.6,,,,1.0,2.0,6.0,,3.0,1.0,43.0,9.0,46.0,1,1.0,67.0,2.0,2.0,1.0,1.0
2017-18,7438046,34,8,Chelsea,Away,31585,49013,Victor Moses,victor-moses,F,True,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,4.0,,1.0,,,,,3.0,,6.8,,,,,,,,2.0,,1.0,1.0,2.0,0,1.0,5.0,,,,1.0
2017-18,7438046,34,8,Chelsea,Away,35428,49579,Pedro,pedro,F,True,,,1.0,4.0,3.0,7.0,1.0,,,,,1.0,,,,,2.0,3.0,,,,,,,,,,,29.0,,,,,,,6.0,,6.8,,,,1.0,3.0,2.0,,1.0,,8.0,3.0,9.0,1,,19.0,1.0,1.0,2.0,
2017-18,7438046,34,8,Chelsea,Away,39070,44346,Olivier Giroud,olivier-giroud,F,True,,,,3.0,3.0,6.0,2.0,3.0,,,,,,,,1.0,4.0,4.0,,,1.0,,2.0,,,,,,29.0,2.0,,,,,,5.0,,8.3,,,,,,,,,,5.0,3.0,8.0,2,1.0,16.0,2.0,,,1.0
2017-18,7438046,34,8,Chelsea,Away,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438046,34,8,Chelsea,Away,69408,82263,Marcos Alonso,marcos-alonso,D,False,1.0,,1.0,21.0,11.0,31.0,,1.0,6.0,,,,,,,1.0,2.0,5.0,,,,1.0,,,,1.0,1.0,,90.0,,,,,,,14.0,,7.0,,,,1.0,1.0,4.0,,4.0,,30.0,13.0,39.0,0,1.0,60.0,1.0,3.0,,
2017-18,7438046,34,8,Chelsea,Away,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,2.0,1.0,14.0,15.0,,,14.0,,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,7.0,,7.0,4.0,5.0,,,,,,8.0,,7.0,14.0,21.0,0,,39.0,,,,
2017-18,7438046,34,8,Chelsea,Away,98435,88894,Ross Barkley,ross-barkley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438046,34,8,Chelsea,Away,125407,88482,Álvaro Morata,alvaro-morata,F,False,,,1.0,8.0,2.0,10.0,2.0,,2.0,,,,,,,1.0,6.0,3.0,,,3.0,,,,,,1.0,,61.0,,,,,,,7.0,,6.8,,,2.0,1.0,2.0,1.0,,1.0,,11.0,3.0,13.0,2,,27.0,1.0,2.0,1.0,
2017-18,7438046,34,8,Chelsea,Away,132318,105700,Davide Zappacosta,davide-zappacosta,M,False,,,,10.0,5.0,15.0,,1.0,2.0,,,2.0,2.0,,,1.0,3.0,4.0,,,,,,,,,1.0,,61.0,,,,,,,9.0,,6.3,,,,,1.0,2.0,,1.0,,14.0,8.0,20.0,2,1.0,39.0,1.0,1.0,1.0,
2017-18,7438046,34,8,Chelsea,Away,149735,169102,Tiemoué Bakayoko,tiemoue-bakayoko,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438046,34,8,Chelsea,Away,155997,109533,Emerson,emerson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438046,34,8,Chelsea,Away,186795,135363,Andreas Christensen,andreas-christensen,D,False,,,,12.0,26.0,38.0,2.0,4.0,7.0,,,,,,,,3.0,6.0,,,2.0,,,,,2.0,1.0,,90.0,,,,,,,3.0,,6.9,,,1.0,4.0,,,,1.0,,14.0,27.0,41.0,1,2.0,53.0,,,,2.0
2017-18,7438046,34,8,Chelsea,Away,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,,38.0,14.0,52.0,,,5.0,,,1.0,3.0,,,1.0,7.0,4.0,,,3.0,,,,,3.0,,,90.0,,,,,,,11.0,,6.4,,,,,3.0,,,2.0,,45.0,16.0,61.0,1,1.0,72.0,1.0,,3.0,
2017-18,7769669,35,8,Chelsea,Home,518,17878,Cesc Fàbregas,cesc-fabregas,M,False,3.0,,7.0,110.0,20.0,127.0,1.0,1.0,3.0,,,2.0,1.0,,,3.0,6.0,9.0,,,,,,,,,5.0,,90.0,,,,,,,32.0,,8.0,,,,1.0,3.0,9.0,,11.0,,136.0,21.0,148.0,2,6.0,173.0,1.0,,2.0,4.0
2017-18,7769669,35,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7769669,35,8,Chelsea,Home,18868,41251,Eduardo,eduardo,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7769669,35,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,2.0,,3.0,65.0,35.0,98.0,3.0,3.0,11.0,1.0,,,,,,,4.0,5.0,,,2.0,,,,,,1.0,,90.0,,,,,,,21.0,,7.2,,,1.0,,1.0,9.0,,5.0,,82.0,36.0,109.0,1,1.0,137.0,3.0,,1.0,1.0
2017-18,7769669,35,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,True,,,3.0,27.0,,27.0,,,,,,1.0,,,,2.0,4.0,5.0,,,1.0,,,,,,2.0,,31.0,,,,,,,12.0,,7.1,,,1.0,,5.0,,,3.0,,34.0,,34.0,2,,47.0,2.0,1.0,4.0,
2017-18,7769669,35,8,Chelsea,Home,31417,47431,Willian,willian,M,False,1.0,,2.0,44.0,5.0,48.0,1.0,,5.0,2.0,,1.0,,,,3.0,7.0,5.0,,,1.0,,,,,,5.0,,90.0,,,,,,,34.0,,7.7,,,1.0,,5.0,12.0,,4.0,,66.0,6.0,60.0,2,,93.0,5.0,2.0,3.0,
2017-18,7769669,35,8,Chelsea,Home,31585,49013,Victor Moses,victor-moses,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7769669,35,8,Chelsea,Home,35428,49579,Pedro,pedro,F,False,,,1.0,17.0,7.0,24.0,3.0,,1.0,,,1.0,1.0,,,2.0,7.0,2.0,,,1.0,,,,,1.0,,,59.0,,,,,,,10.0,,6.6,,,,,1.0,1.0,,2.0,,23.0,7.0,29.0,1,,40.0,2.0,1.0,1.0,
2017-18,7769669,35,8,Chelsea,Home,39070,44346,Olivier Giroud,olivier-giroud,F,True,,,,7.0,,7.0,1.0,5.0,1.0,,1.0,,,,,1.0,2.0,5.0,,,,,,,,,1.0,,36.0,,,,,,,18.0,,6.5,,,1.0,,,,,,,20.0,,20.0,1,,27.0,4.0,,,
2017-18,7769669,35,8,Chelsea,Home,52741,20310,Willy Caballero,willy-caballero,G,False,,,3.0,,24.0,24.0,,,8.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,1.0,,6.5,,1.0,,,,,,4.0,,1.0,24.0,25.0,0,,27.0,,,,
2017-18,7769669,35,8,Chelsea,Home,69408,82263,Marcos Alonso,marcos-alonso,D,False,,,,24.0,12.0,36.0,1.0,1.0,7.0,,,2.0,,,,2.0,3.0,5.0,,,,,1.0,,,1.0,,,90.0,2.0,,,,,,13.0,,7.5,,,,2.0,1.0,2.0,,2.0,,33.0,13.0,44.0,4,2.0,74.0,1.0,1.0,1.0,2.0
2017-18,7769669,35,8,Chelsea,Home,98435,88894,Ross Barkley,ross-barkley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7769669,35,8,Chelsea,Home,125407,88482,Álvaro Morata,alvaro-morata,F,False,,,2.0,7.0,5.0,12.0,1.0,3.0,,,,1.0,,,,1.0,2.0,7.0,,,,,,,,,2.0,,90.0,2.0,,,,,,15.0,,7.4,,,,1.0,1.0,,,2.0,1.0,16.0,6.0,22.0,3,1.0,36.0,4.0,2.0,1.0,
2017-18,7769669,35,8,Chelsea,Home,132318,105700,Davide Zappacosta,davide-zappacosta,M,False,,,1.0,17.0,10.0,27.0,,1.0,2.0,,,,,,,,,1.0,,,,,,,,,,,54.0,,,,,,,10.0,,6.6,,,,,,6.0,,2.0,,24.0,11.0,29.0,0,,46.0,1.0,,,
2017-18,7769669,35,8,Chelsea,Home,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,9.0,61.0,56.0,117.0,3.0,2.0,15.0,,2.0,3.0,,,,2.0,6.0,5.0,,,1.0,,,,,,1.0,,90.0,,,,,,,10.0,,6.9,,,2.0,,,,,10.0,,66.0,58.0,124.0,5,1.0,137.0,1.0,2.0,,
2017-18,7769669,35,8,Chelsea,Home,149735,169102,Tiemoué Bakayoko,tiemoue-bakayoko,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7769669,35,8,Chelsea,Home,186795,135363,Andreas Christensen,andreas-christensen,D,False,,,2.0,84.0,41.0,125.0,2.0,2.0,6.0,,,,,,,,2.0,2.0,,,,,,,1.0,1.0,,,90.0,1.0,,,,,,4.0,,7.2,,,,3.0,,,,3.0,1.0,84.0,45.0,129.0,1,,136.0,,,,
2017-18,7769669,35,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,2.0,35.0,15.0,50.0,5.0,1.0,13.0,,,,1.0,,,3.0,11.0,8.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,20.0,,6.9,,,,,5.0,1.0,,2.0,,43.0,16.0,58.0,0,2.0,80.0,6.0,1.0,4.0,2.0
2017-18,7438093,36,8,Chelsea,Away,518,17878,Cesc Fàbregas,cesc-fabregas,M,False,2.0,,7.0,33.0,22.0,53.0,,,5.0,,,1.0,,,,2.0,4.0,5.0,,,1.0,,1.0,,,,2.0,,81.0,1.0,,,,,,15.0,,8.1,,,,2.0,2.0,4.0,,7.0,1.0,43.0,23.0,62.0,2,3.0,80.0,,1.0,1.0,2.0
2017-18,7438093,36,8,Chelsea,Away,9628,19419,Gary Cahill,gary-cahill,D,False,,,1.0,5.0,57.0,62.0,,1.0,2.0,,,,,,,,,1.0,,,,,,,,1.0,,,90.0,,,,,,,3.0,,7.2,,,,6.0,,,,3.0,,7.0,58.0,65.0,0,,73.0,,,,
2017-18,7438093,36,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,2.0,27.0,50.0,77.0,,,8.0,1.0,,,,,,,1.0,3.0,,,1.0,,,,,1.0,2.0,,90.0,,1.0,,,,,8.0,,8.0,,,,6.0,,,,7.0,,30.0,55.0,85.0,0,2.0,97.0,,1.0,,2.0
2017-18,7438093,36,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,,,3.0,38.0,6.0,44.0,,,3.0,,1.0,1.0,1.0,,,4.0,5.0,7.0,,,,1.0,,,,,1.0,,81.0,1.0,,,,,,20.0,,7.4,,,1.0,,4.0,,,3.0,,51.0,6.0,57.0,3,,76.0,3.0,3.0,4.0,
2017-18,7438093,36,8,Chelsea,Away,31417,47431,Willian,willian,M,True,,,,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,1.0,,6.5,,,,,,,,,,2.0,2.0,4.0,0,,6.0,,,,
2017-18,7438093,36,8,Chelsea,Away,31585,49013,Victor Moses,victor-moses,F,False,1.0,,1.0,12.0,9.0,20.0,1.0,2.0,5.0,,,1.0,,,,,3.0,6.0,,,2.0,,,,,1.0,,,90.0,,,,,,,10.0,,7.3,,,1.0,1.0,2.0,3.0,,1.0,,16.0,11.0,24.0,2,1.0,46.0,1.0,1.0,2.0,1.0
2017-18,7438093,36,8,Chelsea,Away,35428,49579,Pedro,pedro,F,True,,,,3.0,2.0,5.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,9.0,,,,,,,2.0,,6.5,,,,,,,,,,4.0,2.0,6.0,0,,7.0,,,,
2017-18,7438093,36,8,Chelsea,Away,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,13.0,9.0,22.0,,7.0,2.0,,,,1.0,,,2.0,4.0,8.0,,,,,,,,,2.0,,85.0,,,,,,,12.0,,6.8,,,1.0,1.0,1.0,,,,1.0,19.0,11.0,30.0,1,,39.0,1.0,1.0,,
2017-18,7438093,36,8,Chelsea,Away,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438093,36,8,Chelsea,Away,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,9.0,6.0,14.0,20.0,,,14.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,10.0,,7.3,1.0,3.0,,,,,,18.0,,13.0,17.0,30.0,0,,41.0,,,,
2017-18,7438093,36,8,Chelsea,Away,98435,88894,Ross Barkley,ross-barkley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438093,36,8,Chelsea,Away,125407,88482,Álvaro Morata,alvaro-morata,F,True,,,,3.0,1.0,4.0,1.0,1.0,,,,,1.0,,,,2.0,2.0,,,,,,,,,,,5.0,,,,,,,2.0,,6.5,,,,,,,,,1.0,3.0,1.0,4.0,0,,7.0,2.0,1.0,,
2017-18,7438093,36,8,Chelsea,Away,132318,105700,Davide Zappacosta,davide-zappacosta,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438093,36,8,Chelsea,Away,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,3.0,7.0,53.0,60.0,2.0,1.0,3.0,,,,1.0,,,1.0,4.0,3.0,,,,,,,,,,,90.0,,1.0,,,,,4.0,,7.1,,,1.0,2.0,,,,3.0,,8.0,55.0,63.0,1,1.0,74.0,,1.0,,1.0
2017-18,7438093,36,8,Chelsea,Away,149735,169102,Tiemoué Bakayoko,tiemoue-bakayoko,M,False,,,1.0,17.0,18.0,35.0,1.0,1.0,5.0,,,,1.0,,,3.0,8.0,4.0,,,3.0,,,,1.0,2.0,,,90.0,,,,,,,8.0,,6.6,,,1.0,1.0,1.0,,,1.0,,18.0,19.0,37.0,1,1.0,52.0,3.0,1.0,1.0,
2017-18,7438093,36,8,Chelsea,Away,155997,109533,Emerson,emerson,D,False,,,1.0,10.0,15.0,25.0,1.0,2.0,4.0,,,,,,,1.0,4.0,5.0,,,1.0,,,,,2.0,,,90.0,1.0,,,,,,15.0,,6.9,,,,7.0,3.0,4.0,,2.0,,16.0,19.0,31.0,1,1.0,66.0,2.0,,2.0,
2017-18,7438093,36,8,Chelsea,Away,186795,135363,Andreas Christensen,andreas-christensen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438093,36,8,Chelsea,Away,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,,31.0,39.0,70.0,,,13.0,,,,2.0,,,2.0,5.0,5.0,,,1.0,,,,,8.0,1.0,,90.0,,,,,,,8.0,,7.4,,,,1.0,1.0,,,1.0,,32.0,42.0,74.0,0,2.0,93.0,2.0,2.0,1.0,2.0
2017-18,7438057,37,8,Chelsea,Home,518,17878,Cesc Fàbregas,cesc-fabregas,M,False,2.0,,2.0,26.0,14.0,38.0,2.0,,13.0,,,,1.0,,,,4.0,3.0,,,1.0,,,,,1.0,3.0,,89.0,,,,,,,16.0,,7.5,,,1.0,1.0,,4.0,,2.0,,35.0,20.0,51.0,1,3.0,63.0,,,,1.0
2017-18,7438057,37,8,Chelsea,Home,9628,19419,Gary Cahill,gary-cahill,D,False,,,2.0,4.0,19.0,23.0,1.0,5.0,4.0,,,,,,,,1.0,6.0,,,,,,,,1.0,,,90.0,,,,,,,5.0,,7.4,,,1.0,9.0,,,,5.0,,6.0,21.0,27.0,1,1.0,41.0,,,,
2017-18,7438057,37,8,Chelsea,Home,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,2.0,7.0,17.0,24.0,1.0,2.0,4.0,,,,1.0,,,,3.0,3.0,,,1.0,,,,,2.0,,,90.0,,,,,,,6.0,,6.9,,,,4.0,,,,6.0,,11.0,19.0,30.0,0,1.0,40.0,,,,1.0
2017-18,7438057,37,8,Chelsea,Home,27583,42786,Eden Hazard,eden-hazard,F,False,,,1.0,27.0,6.0,33.0,,1.0,5.0,,,1.0,1.0,,,4.0,5.0,13.0,,,,,,,,,3.0,,86.0,1.0,,,,,,11.0,,7.9,,,,,8.0,,,2.0,1.0,31.0,7.0,38.0,2,2.0,58.0,2.0,2.0,8.0,2.0
2017-18,7438057,37,8,Chelsea,Home,31417,47431,Willian,willian,M,True,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,4.0,,,,,,,2.0,,6.4,,,,,,,,,,,,,0,,2.0,2.0,,,
2017-18,7438057,37,8,Chelsea,Home,31585,49013,Victor Moses,victor-moses,F,False,3.0,,,13.0,8.0,18.0,,2.0,4.0,,,,,,,,3.0,2.0,,,2.0,1.0,,,,1.0,4.0,,89.0,,,,,,,19.0,,7.2,,,1.0,4.0,1.0,4.0,,4.0,,26.0,9.0,31.0,1,,52.0,,,,
2017-18,7438057,37,8,Chelsea,Home,35428,49579,Pedro,pedro,F,True,,,,,1.0,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,0,,1.0,,,,
2017-18,7438057,37,8,Chelsea,Home,39070,44346,Olivier Giroud,olivier-giroud,F,False,,,,7.0,3.0,10.0,8.0,5.0,3.0,,,1.0,1.0,,,1.0,11.0,7.0,,,,,1.0,,,,1.0,,90.0,1.0,,,,,,18.0,,7.2,,,,1.0,1.0,,,3.0,,19.0,6.0,25.0,2,,34.0,1.0,2.0,,
2017-18,7438057,37,8,Chelsea,Home,52741,20310,Willy Caballero,willy-caballero,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438057,37,8,Chelsea,Home,69408,82263,Marcos Alonso,marcos-alonso,D,False,,,1.0,12.0,12.0,24.0,2.0,1.0,8.0,,,,1.0,,,2.0,5.0,6.0,,,,,,,,4.0,,,90.0,1.0,,,,,,15.0,,7.0,,,1.0,2.0,1.0,2.0,,4.0,,20.0,16.0,34.0,2,2.0,67.0,1.0,2.0,1.0,2.0
2017-18,7438057,37,8,Chelsea,Home,70988,60772,Thibaut Courtois,thibaut-courtois,G,False,,,8.0,8.0,5.0,13.0,,,9.0,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,17.0,,7.7,3.0,5.0,,1.0,,,,25.0,,24.0,6.0,30.0,0,,40.0,,,,
2017-18,7438057,37,8,Chelsea,Home,98435,88894,Ross Barkley,ross-barkley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438057,37,8,Chelsea,Home,132318,105700,Davide Zappacosta,davide-zappacosta,M,True,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,2.0,,,,1.0,,,1.0,1.0,0,,3.0,,,,
2017-18,7438057,37,8,Chelsea,Home,142622,102380,Antonio Rüdiger,antonio-rudiger,D,False,,,3.0,3.0,15.0,18.0,2.0,1.0,5.0,,,,,,,,6.0,3.0,,,4.0,,,,,4.0,,,90.0,,,,,,,4.0,,7.2,,,,11.0,,,,5.0,1.0,5.0,17.0,22.0,0,1.0,40.0,,1.0,,1.0
2017-18,7438057,37,8,Chelsea,Home,149735,169102,Tiemoué Bakayoko,tiemoue-bakayoko,M,False,,,3.0,17.0,13.0,30.0,2.0,1.0,7.0,,,,,,,1.0,6.0,6.0,,,2.0,,,,,3.0,1.0,,90.0,1.0,,,,,,11.0,,7.3,,,1.0,2.0,2.0,,,3.0,,21.0,14.0,35.0,2,3.0,54.0,4.0,1.0,1.0,2.0
2017-18,7438057,37,8,Chelsea,Home,155997,109533,Emerson,emerson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438057,37,8,Chelsea,Home,186795,135363,Andreas Christensen,andreas-christensen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438057,37,8,Chelsea,Home,234148,116594,N'Golo Kanté,n-golo-kante,M,False,,,2.0,5.0,16.0,21.0,,1.0,8.0,,,,1.0,,,1.0,3.0,4.0,,,2.0,,,,,8.0,,,90.0,,,,,,,9.0,,7.1,,,1.0,,1.0,,,5.0,,9.0,20.0,29.0,1,2.0,45.0,,,1.0,1.0
2017-18,7438058,38,8,Chelsea,Away,518,17878,Cesc Fàbregas,cesc-fabregas,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7438058,38,8,Chelsea,Away,9628,19419,Gary Cahill,gary-cahill,D,False,,,2.0,25.0,42.0,67.0,1.0,2.0,6.0,,,,,,,,2.0,6.0,,,1.0,,,,,2.0,,,90.0,,,,,,,6.0,,6.8,,,,6.0,,,,5.0,,29.0,44.0,73.0,0,2.0,86.0,,2.0,,1.0
2017-18,7438058,38,8,Chelsea,Away,21555,41328,César Azpilicueta,cesar-azpilicueta,D,False,,,1.0,37.0,39.0,76.0,,11.0,6.0,,,,,,,,,14.0,,,,,,,,3.0,,,90.0,,1.0,,,,,16.0,,7.7,,,,12.0,,1.0,,2.0,,46.0,44.0,89.0,0,2.0,113.0,1.0,1.0,,1.0
2017-18,7438058,38,8,Chelsea,Away,27583,42786,Eden Hazard,eden-hazard,F,False,1.0,,4.0,22.0,7.0,28.0,2.0,,5.0,,,,1.0,,,2.0,8.0,5.0,,,2.0,,,,,,,,82.0,,,,,,,13.0,,6.8,,,,,5.0,2.0,,4.0,,29.0,8.0,35.0,0,1.0,50.0,1.0,,4.0,
2017-18,7438058,38,8,Chelsea,Away,31417,47431,Willian,willian,M,True,,,,4.0,2.0,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,1.0,,6.5,,,,,,,,,,4.0,2.0,6.0,0,,7.0,1.0,,,
2017-18,7438058,38,8,Chelsea,Away,31585,49013,Victor Moses,victor-moses,F,False,2.0,,2.0,31.0,11.0,40.0,,2.0,5.0,,,,,,,1.0,1.0,3.0,,,,,,,,,1.0,,90.0,,,,,,,17.0,,6.8,,,1.0,3.0,,4.0,,4.0,1.0,43.0,13.0,52.0,1,,78.0,1.0,1.0,,
